ref,text,translated,similarity_score,source_zip_file,bleu_score,chrf_score,avg_score
"no grass or plants were growing anywhere. God had not yet sent any rain, and there was no one to work the land.","tɩɩsɩŋ, yaŋ arɩ kʋŋkala sɩɩ nyʋ tinteeŋ lɛ fa tuo, bɛɛ wɩaa La TƖƖNA Wɩa fa ha bɩ leŋe duonuŋ nɩɩ. Nʋʋ ma kala fa tuo dɩ ʋ pɛrɛ tintee-la lɛ,","Tilson, you must not take the initiative to speak to the elders, because La TINA is the one who will handle the matter. But if you speak to them again, it will be a problem.",0.028861035,output_mich001,1.494348998143061,18.946721795135588,10.220535396639324
This includes the birds and the animals that came out of the boat.,"a pɛ kɩalɩŋ kala sɩɩ wiesu lɛ: Zaaraa, bagɩlaa, pʋsʋŋ arɩ kɩalɩŋ kala sɩ to ŋ harɩŋ lɩɩ lɩɩŋ daboro-la tʋɔŋ.","A piece from the Book of Matthew: Zechariah, Baruch, listen to me, the one called Jesus says to the people, look and see, the kingdom of heaven is near.",0.09618241,output_mich001,1.6047299884724648,20.230486625976525,10.917608307224494
"Jacob went to his father Isaac at Hebron, also called Mamre or Kiriath-Arba, where Isaac's father Abraham had lived as a foreigner.","Ŋɩɩ nɛ Jekɔb mɩɩra kɔ dɩa ʋ nyɩmma Aɩzɩk teeŋ Mamɩrɛ lɛ, a kpagɛ Kɩrɩaf Aba . Lee-la nɛ Abɩraham arɩ Aɩzɩk fa hɔŋ.","This is where Jacob met Isaac in the land of Mamre, and he built an altar to the Lord. This is the place where Abraham and Isaac dwelled.",0.6357533,output_mich001,2.0170550850601288,28.28969865962624,15.153376872343184
"But I solemnly promise that you, your wife, your sons, and your daughters-in-law will be kept safe in the boat.","Ama mɩ jaŋ bil niiŋ mɩ dɩŋ pɛgɛ. Kɛŋ ŋ haala, ŋ biiriŋ, arɩ ŋ bii-haalaa, dɩ ma kala jʋʋ lɩɩŋ daboro-la.","""Ama is my name. I am going to the house. And he goes, he comes, and he is going, the child is playing with the ball.""",0.21178232,output_mich001,2.977665307178987,16.897399037665156,9.937532172422072
"Jacob knew it was Joseph's coat and said, “It's my son's coat! Joseph has been torn to pieces and eaten by some wild animal.”","Ŋɩɩ nɛ ʋ beŋ aŋ bʋl, “Oo, ʋ nɛ. Gɩrɩŋ kʋŋ nɛ kɛnʋ chaŋ, kʋŋ nɛ sɛnɛ kɛŋ Josɛf pʋɔsɛ.”","He said to his brother, ""Ah, he is. The father said, 'My sons, you said Joseph's son.'""",0.5899377,output_mich001,3.363950742490016,17.76426826950172,10.564109505995868
"As Joseph's brothers sat down to eat, they looked up and saw a caravan of Ishmaelites coming from Gilead. Their camels were loaded with all kinds of spices that they were taking to Egypt.","Ba sɩ hɔnɔ dɩ ba dii kɩaa, ba na dɩ Ɩsɩmɛl doho nɩaa kɛŋ ba bʋntaŋŋaba kɩɛla to dɔŋɔ a lɩɩ Gɩlɩad tinteeŋ dɩɩrɩŋ a kʋkɔ. Ba bʋntaŋŋaba fa chʋŋ tegisiŋ nɛ, nʋʋ-sʋɔrʋsʋŋ, tɩɩ-kel-zɔŋŋɔɔ arɩ tɩɩ-nɛŋ-zɔŋŋɔɔ ba sɩ yie joŋo hɛ kʋdiilee lɛ ba sɩŋ a kaa mʋmʋ Ijipiti tinteeŋ.",Translation here,0.09936742,output-onesimus_003,0.0,3.0482086426908443,1.5241043213454222
"Rachel said, “I've struggled hard with my sister, and I've won!” So she named the boy Naphtali.","Ŋɩɩ nɛ Rakɛl bʋl, “Mɩ dɩ mɩ malɩma Liya lobo nɛ woruŋ, ama mɩ lobo diiu nɛ.” Ŋɩɩ nɛ ʋ hɛ bile yɩrɩŋ Nafɩtalɩ.","Rachel said, ""I am with Leah, the daughter of Laban, but you have taken me as a foreigner."" Rachel is the wife of Naphtali.",0.61544836,output-onesimus_003,6.313723621572041,32.60706817264493,19.460395897108484
"Magdiel, and Iram. These clans descended from Esau, who was known as Edom, the father of the Edomites. They took their names from the places where they settled.",Magɩdɩɛl arɩ Ɩram. Ɛdɔm tinteeŋ kuoroo arɩ ba dɩ-hɔnɔɔ nɛ ŋɩɩ. Ɛsɔ nɛ ŋaa Ɛdɔm tɩŋŋaa kala nyɩmma.,"""Magidie is Rama. Edward goes with his people in the village. He is Edward the hunter.""",0.30962998,output-onesimus_003,1.4622771495305926,12.18172513223491,6.822001140882751
Abimelech then called in Abraham and said: Look what you've done to us! What have I ever done to you? Why did you make me and my nation guilty of such a terrible sin?,"Ŋɩɩ nɛ Abɩmɛlɛk yɩrɛ Abɩraham a pɩɛsʋ, “Bɛɛ nɛ tɩɩ ŋ ŋaa wɩɩŋ deeŋ la lɛ? Bɛɛ wɩɩ nɛ mɩ cheyiŋ ŋ lɛrɛ wʋbɔŋ-balɩŋ deeŋ kʋ hɛ mɩ dɩ mɩ nɩaa lɛ? Ŋ ŋaa wɩɩ fa sɩ bɩ maga dɩ ŋ ŋaa nɛ mɩ lɛ.”","Abimelech said to Abraham, ""Where do you come from? Where is your home? Where is your wife and your daughter, your servants, your livestock, and your property? Your wife has taken my daughter and your property.""",0.7217754,output-onesimus_003,1.413292769627856,26.89893518555365,14.156113977590753
"However, I have heard what you asked me to do for Ishmael, and so I will also bless him with many descendants. He will be the father of twelve princes, and I will make his family a great nation.","Ɩsɩmɛl ma wɩaa, mɩ nɩa nɛ, mɩ jaŋ pɛ ʋ lɛ a leŋ dɩ ʋ doho nɩaa pʋŋ woruŋ. Mɩ jaŋ leŋ dɩ ʋ ŋaa kuori-gentisiŋ fii arɩ balɩa nyɩmma, dɩ ʋ doho nɩaa pʋŋ woruŋ.","Isimel my brother, he is not here, he went to the place where the doctor is located. He went to the place where the pharmacist and nurse are located, the place where the doctor is located.",0.30214334,output-onesimus_003,2.4243062028241615,18.283389432337255,10.353847817580709
