ref,text,translated,source_zip_file,similarity_score,bleu_score,chrf_score,avg_score
"God said, “Now we will make humans, and they will be like us. We will let them rule the fish, the birds, and all other living creatures.”","Ŋɩɩ nɛ Wɩa bɩra bʋl, “Leŋ dɩ la ŋaa nuhuobiine dɩ ʋ nagɛla, a leŋ dɩ ʋ tɩɩ chenfile-la sɩ hɛ mʋgʋ-balɩŋ tʋɔŋ arɩ fille-la kala sɩ hɛ wɩa-nyuŋ arɩ pʋsʋ-la kala sɩ hɛ tinteeŋ arɩ tintee-tuuroo kala.”","The old man said, ""Look, this is what I will tell you. If you want to be successful, you must be diligent, you must be patient, and you must be respectful.""",Dec 08 output,,3.2674392554094007,19.245947943860898,11.256693599635149
Noah did everything God told him to do.,Ŋɩɩ nɛ Nowa ŋaa wɩalɩŋ kala Wɩa sɩ sɩ ʋ ŋaa.,"Nowa is a good person, she helps everyone.",Dec 08 output,,4.196114906296549,16.73239947393677,10.464257190116658
"Then he asked God, “Why not let Ishmael inherit what you have promised me?”","Ŋɩɩ nɛ Abɩraham bʋla pɩ Wɩa, “Dɩ ŋ nɛ jaŋ pɛ Ɩsɩmɛl lɛ.”","God told Abraham, ""Do not be distressed about Ishmael.""",Dec 08 output,,3.211527255344238,21.31245314990783,12.261990202626034
"After Joseph was born, Jacob said to Laban, “Release me from our agreement and let me return to my own country.","Rakɛl sɩ lʋl Josɛf ʋ harɩŋ lɛ, Jekɔb bʋla pɩ Labaŋ, “Tamɛ dɩ mɩ mɩɩra mʋ mɩ jaŋ.","Rachel saw that Joseph was growing up, and Jacob said to Laban, “Give me my wife, so I can go.”",Dec 08 output,,18.556675930109115,33.646613563862985,26.10164474698605
But you have promised that I would be a success and that someday it will be as hard to count my descendants as it is to count the grains of sand along the seashore.,Ama ŋ nɛ bʋla arɩ ŋ jaŋ pɛ mɩ lɛ a leŋ dɩ mɩ doho nɩaa pʋŋ a nagɛ hagɩlɩ-bumbugulo sɩ hɛ mʋgʋ-balɩŋ niiŋ nʋʋ sɩ bɩ jaŋ wuo dɩɩsɛ.”,"The old man said, ""I am going to tell you a story about a brave hunter who went to the forest and killed a very big lion.""",Dec 08 output,,1.7728817161839796,18.076522717682977,9.924702216933479
"God said, “Now we will make humans, and they will be like us. We will let them rule the fish, the birds, and all other living creatures.”","Ŋɩɩ nɛ Wɩa bɩra bʋl, “Leŋ dɩ la ŋaa nuhuobiine dɩ ʋ nagɛla, a leŋ dɩ ʋ tɩɩ chenfile-la sɩ hɛ mʋgʋ-balɩŋ tʋɔŋ arɩ fille-la kala sɩ hɛ wɩa-nyuŋ arɩ pʋsʋ-la kala sɩ hɛ tinteeŋ arɩ tintee-tuuroo kala.”","The old man said, ""Look, this is what I have seen: when a person is born, they are given a name, and when they grow up, they learn to speak the language of their tribe, and when they become adults, they learn to farm and build houses, and when they become old, they learn to tell stories and teach their children.""",onesimus_31223989_Dec 12 output,,1.9196473808799133,22.073450183584878,11.996548782232395
Noah did everything God told him to do.,Ŋɩɩ nɛ Nowa ŋaa wɩalɩŋ kala Wɩa sɩ sɩ ʋ ŋaa.,Nowa is the one who is going to teach us about Wia.,onesimus_31223989_Dec 12 output,,3.673526562988939,13.500358661742817,8.586942612365878
"Then he asked God, “Why not let Ishmael inherit what you have promised me?”","Ŋɩɩ nɛ Abɩraham bʋla pɩ Wɩa, “Dɩ ŋ nɛ jaŋ pɛ Ɩsɩmɛl lɛ.”","God told Abraham, ""Do not be distressed about Ishmael.""",onesimus_31223989_Dec 12 output,,3.211527255344238,21.31245314990783,12.261990202626034
"After Joseph was born, Jacob said to Laban, “Release me from our agreement and let me return to my own country.","Rakɛl sɩ lʋl Josɛf ʋ harɩŋ lɛ, Jekɔb bʋla pɩ Labaŋ, “Tamɛ dɩ mɩ mɩɩra mʋ mɩ jaŋ.","Rachel saw that Joseph was growing, and Jacob said to Laban, “Give me my wife, for my days are fulfilled.”",onesimus_31223989_Dec 12 output,,18.556675930109115,34.66480731677043,26.610741623439772
But you have promised that I would be a success and that someday it will be as hard to count my descendants as it is to count the grains of sand along the seashore.,Ama ŋ nɛ bʋla arɩ ŋ jaŋ pɛ mɩ lɛ a leŋ dɩ mɩ doho nɩaa pʋŋ a nagɛ hagɩlɩ-bumbugulo sɩ hɛ mʋgʋ-balɩŋ niiŋ nʋʋ sɩ bɩ jaŋ wuo dɩɩsɛ.”,"The father said, ""Go and tell the people that I am going to the farm to harvest the millet.""",onesimus_31223989_Dec 12 output,,2.764150101731986,15.68811091412124,9.226130507926612
