ref,text,translated,source_zip_file,similarity_score,bleu_score,chrf_score,avg_score
"God said, “Now we will make humans, and they will be like us. We will let them rule the fish, the birds, and all other living creatures.”","Ŋɩɩ nɛ Wɩa bɩra bʋl, “Leŋ dɩ la ŋaa nuhuobiine dɩ ʋ nagɛla, a leŋ dɩ ʋ tɩɩ chenfile-la sɩ hɛ mʋgʋ-balɩŋ tʋɔŋ arɩ fille-la kala sɩ hɛ wɩa-nyuŋ arɩ pʋsʋ-la kala sɩ hɛ tinteeŋ arɩ tintee-tuuroo kala.”","God said to them, ""Be fruitful and multiply and fill the earth, and subdue it, and have dominion over the fish of the sea and over the birds of the heavens and over every living thing that moves on the earth.""",Dec 08 output,,3.7811316026409747,29.2512997348635,16.51621566875224
Noah did everything God told him to do.,Ŋɩɩ nɛ Nowa ŋaa wɩalɩŋ kala Wɩa sɩ sɩ ʋ ŋaa.,God and Noah were the ones who created the world.,Dec 08 output,,4.9323515694897075,18.633019091571146,11.782685330530427
"Then he asked God, “Why not let Ishmael inherit what you have promised me?”","Ŋɩɩ nɛ Abɩraham bʋla pɩ Wɩa, “Dɩ ŋ nɛ jaŋ pɛ Ɩsɩmɛl lɛ.”","""And Abraham said to God, 'If only Ishmael might live under your special care!'""",Dec 08 output,,4.480836160121357,21.471515835372983,12.97617599774717
"After Joseph was born, Jacob said to Laban, “Release me from our agreement and let me return to my own country.","Rakɛl sɩ lʋl Josɛf ʋ harɩŋ lɛ, Jekɔb bʋla pɩ Labaŋ, “Tamɛ dɩ mɩ mɩɩra mʋ mɩ jaŋ.","When Rachel saw that she was not bearing children for Joseph, she said to Jacob, ""Give me children, or I'll die!""",Dec 08 output,,3.9253456897493937,22.311169297446813,13.118257493598104
But you have promised that I would be a success and that someday it will be as hard to count my descendants as it is to count the grains of sand along the seashore.,Ama ŋ nɛ bʋla arɩ ŋ jaŋ pɛ mɩ lɛ a leŋ dɩ mɩ doho nɩaa pʋŋ a nagɛ hagɩlɩ-bumbugulo sɩ hɛ mʋgʋ-balɩŋ niiŋ nʋʋ sɩ bɩ jaŋ wuo dɩɩsɛ.”,"I am the one who has been sent to tell you that if you do not bring your child to me, I will destroy your entire village and kill everyone in it.",Dec 08 output,,1.8795570273889124,19.798690933854704,10.839123980621808
"God said, “Now we will make humans, and they will be like us. We will let them rule the fish, the birds, and all other living creatures.”","Ŋɩɩ nɛ Wɩa bɩra bʋl, “Leŋ dɩ la ŋaa nuhuobiine dɩ ʋ nagɛla, a leŋ dɩ ʋ tɩɩ chenfile-la sɩ hɛ mʋgʋ-balɩŋ tʋɔŋ arɩ fille-la kala sɩ hɛ wɩa-nyuŋ arɩ pʋsʋ-la kala sɩ hɛ tinteeŋ arɩ tintee-tuuroo kala.”","""When the Hare and the Tortoise were arguing, the Hare said, 'Even if I lie down and take a nap, I will still wake up and finish before you can even get halfway.'""",onesimus_31223989_Dec 12 output,,3.2674392554094007,24.80073715395859,14.034088204683995
Noah did everything God told him to do.,Ŋɩɩ nɛ Nowa ŋaa wɩalɩŋ kala Wɩa sɩ sɩ ʋ ŋaa.,God and Noah were the ones who created the world.,onesimus_31223989_Dec 12 output,,4.9323515694897075,18.633019091571146,11.782685330530427
"Then he asked God, “Why not let Ishmael inherit what you have promised me?”","Ŋɩɩ nɛ Abɩraham bʋla pɩ Wɩa, “Dɩ ŋ nɛ jaŋ pɛ Ɩsɩmɛl lɛ.”","God said to Abraham, “I will give you Ishmael.”",onesimus_31223989_Dec 12 output,,3.3383922484634225,18.32777901216914,10.833085630316281
"After Joseph was born, Jacob said to Laban, “Release me from our agreement and let me return to my own country.","Rakɛl sɩ lʋl Josɛf ʋ harɩŋ lɛ, Jekɔb bʋla pɩ Labaŋ, “Tamɛ dɩ mɩ mɩɩra mʋ mɩ jaŋ.","When Rachel saw that she was not bearing Joseph any children, she became jealous of her sister. She said to Jacob, “Give me children, or I’ll die!”",onesimus_31223989_Dec 12 output,,3.2715338175759148,23.74877216733194,13.510152992453927
But you have promised that I would be a success and that someday it will be as hard to count my descendants as it is to count the grains of sand along the seashore.,Ama ŋ nɛ bʋla arɩ ŋ jaŋ pɛ mɩ lɛ a leŋ dɩ mɩ doho nɩaa pʋŋ a nagɛ hagɩlɩ-bumbugulo sɩ hɛ mʋgʋ-balɩŋ niiŋ nʋʋ sɩ bɩ jaŋ wuo dɩɩsɛ.”,I am going to tell you a story that my father told me a long time ago about the cunning Hare and the huge Elephant.,onesimus_31223989_Dec 12 output,,1.8172270493105998,20.99506457724627,11.406145813278435
