ref,text,translated,similarity_score,source_zip_file
"It returned in the evening, holding in its beak a green leaf from an olive tree. Noah knew the water was finally going down.",Kokomo-la mɩɩra chɛbɛ olif pɩpaa-laaŋ ʋ niiŋ lɛ a kɔ dɩdaanɩŋ. Ŋɩɩ nɛ Nowa jɩŋ arɩ lɩɩ-la ka mʋa nɛ.,Kokomo is a person who has a big farm and many animals. He is a friend of Nowa and always helps him.,0.13786325,output_jonathan
"and said, “Gentlemen, I am your servant. Please come to my home. You can wash your feet, spend the night, and be on your way in the morning.” They told him, “No, we'll spend the night in the city square.”","aŋ bʋla pɩba, “Mɩ kʋhɩasɩŋ, má kʋ jʋʋ mɩ-na ma tɩntɩnna dɩa a sɔŋ ma naasɩŋ aŋ chʋa, dɩ taŋ nɛ pʋla chʋchʋɔ-fɩɛla, ma sii viiri.” Ŋɩɩ nɛ Wɩa tɩndaara-la bʋl, “Aɩ, la jaŋ lɩɩ chʋa lee-la taŋ nɩaa sɩɩ hilimu.”","“I am going to the farm, I will bring firewood and come back, and we will cook our food together. If it is not good, I will take it back to the farm.” The other person replied, “Okay, go and bring back the remaining ones, and we will count them together.”",0.3315522,output_jonathan
"Finally, the mighty flood was so deep that even the highest mountain peaks were about seven meters below the surface of the water.","Lɩɩ-la sɩ su tinteeŋ ŋɩɩ a tɔ peelee nyuŋ, ʋ ha kieli peele-la nyuŋ a yi naakieliŋ bʋlɩpɛ nɛ.","They went to the farm to work, but they did not find any work to do, so they came back home.",0.09760604,output_jonathan
"The man said, “From now on, your name will no longer be Jacob. You will be called Israel, because you have wrestled with God and with men, and you have won.”","Ŋɩɩ nɛ baal-la bʋl, “Ŋ yɩrɩŋ bɩra bɩ jaŋ ŋaa Jekɔb. Ŋ yɩrɩŋ nɛ Iziral, bɛɛ wɩaa ŋ kɛŋ Wɩa arɩ nuhuobiinee loo nɛ a lobo dii.”","They said to him, ""You are the one who has brought trouble to Jacob. You are the one who has brought trouble to Israel. If you want to know whether we will accept what you have brought or not, let us see what you will do.""",0.7245408,output_jonathan
"When the man saw that he could not win, he struck Jacob on the hip and threw it out of joint.","Baal-la sɩ na dɩ ʋ bɩ Jekɔb wuo, ʋ yi ʋ kɛrɛ lɛ, kɛrɩ-sɩɩŋ lɩɩ.","They said that Jacob's child had gone to the farm, and he was not yet back, the sun was already setting.",0.3129444,output_jonathan
"Because of Sarai, the Lord struck the king and everyone in his palace with terrible diseases.",Ama a tɩŋ Saraɩ wɩaa La TƖƖNA joŋ nyanyal bɔŋŋɔɔ hɛ Ijipiti kuoro arɩ ʋ dɩa nɩaa lɛ.,The chief of Saraɩ went to La TƖƖNA and met a certain old man from Egypt who was sitting on a stone.,0.27858096,output_onesimus007
"Then the man asked, “What is your name?” “Jacob,” he answered.","Ŋɩɩ nɛ baal-la pɩɛsɛ, “Ŋ yɩrɩŋ nɛ bɛɛ?” Jekɔb bʋl, “Mɩ yɩrɩŋ nɛ Jekɔb.”","They asked him, ""Who are you?"" Jacob replied, ""I am Jacob.""",0.8430803,output_onesimus007
Esau found out that his father Isaac had blessed Jacob and had warned him not to marry any of the Canaanite women. He also learned that Jacob had been sent to find a wife in northern Syria,"Ɛsɔ sɩ kʋ jɩŋ dɩ Aɩzɩk sʋl Wɩa pɩ Jekɔb aŋ leŋ ʋ mʋ Mesopotemia dɩ ʋ jaa haala nɩmɛ, a bɩra jɩŋ arɩ ʋ sʋl Wɩa pʋ a bʋl, dɩ ʋ pɔ dɩ ʋ sɩ́ Kɛnaŋ tɩŋŋaa tolo jaa,","They said that Jacob went to Mesopotamia to look for a wife, and he found a wife there and brought her back, and that is where Canaan's descendants originated from.",0.54825366,output_onesimus007
The Lord God filled the garden with all kinds of beautiful trees and fruit trees. Two other trees were in the middle of the garden. One of these gave life—the other gave the wisdom to know the difference between right and wrong.,"Ŋɩɩ nɛ La TƖƖNA Wɩa leŋ tɩɩ-doho kala nyʋ a nɛŋ nɛnɛɛ sɩ zɔmɔ sɩɩŋ lɛ, a zɔŋ arɩ diiniŋ ma. Ŋmaŋkaa-la tʋtʋɔbaanɩŋ nɛ tɩa-la nɛnɛɛ sɩɩ pɩ mɩɩsɩŋ arɩ tɩa-la nɛnɛɛ ma sɩ jaŋ leŋ dɩ ŋ jɩŋ wʋzɔŋŋɔɔ arɩ wʋbɔŋŋɔɔ bʋa kala chɩŋ.","The chief of Tulluwa is a great person who has many children and grandchildren, and he is respected by everyone in the town. He has many animals and farms, and he is a very rich man who is loved by all.",0.16450556,output_onesimus007
"and he said, “I'm going to destroy every person on earth! I'll even wipe out animals, birds, and reptiles. I'm sorry I ever made them.”","Ŋɩɩ nɛ La TƖƖNA bʋl, “Mɩ jaŋ chei kʋŋkala sɩ hɛ dʋnɩa lɛ a kɛŋ mɩɩsɩŋ, nuhuobiinee, pʋsʋŋ arɩ baga kɩaa, kɩalɩŋ sɩɩ tuuri tinteeŋ arɩ zaaraa, mɩ tʋɔŋ cheye nɛ mɩ sɩ ŋaaba.”","They said to La TƖƖNA, ""I will go and bring a rope to tie the goat, so that it will not go and destroy the farm, because it is very stubborn, it will destroy everything, and it will spoil the farm, I will go and bring a rope to tie it, so that it will not destroy the farm.""",0.29281527,output_onesimus007
