ref,text,translated,similarity_score,source_zip_file,chrf_sentence,corpus_bleu,corpus_chrf
"“My son,” Isaac answered, “I have made Jacob the ruler over you and your brothers, and all of you will be his servants. I have also promised him all the grain and grapes that he needs. There's nothing left that I can do for you.”","Tete Isak gblɔ na Esau bena: Kpɔ ɖa, meɖoe aƒetɔ ɖe dziwò, metsɔ nɔviawo katã wɔ eƒe dɔlawoe, eye metsɔ bli kple wein hã nɛ: azɔ nuka gɔ̃e gali mawɔ na wò, vinye?","Tete asked Isaac and Esau: Why did you take the stew from the pot, and eat it all up, leaving nothing for us: who will now cook for us, what should we do?",0.4767111,output_jonathan,20.211302536005757,3.2674392554094007,4.448398576512456
He put the personal servant back in his old job,"Egatsɔ ahakulawo ƒe amegã la ɖo eƒe ahakudɔ nu, bena wòagatsɔ kplu anɔ asi ɖem na Farao.","The Israelites, who were in Egypt under the rule of Pharaoh, were commanded to prepare for a journey with their livestock.",0.25044376,output_jonathan,14.83675615227272,3.2674392554094007,4.448398576512456
So the heavens and the earth and everything else were created. The Seventh Day,Ale wowu dziƒo kple anyigba kple wo me nu gbogboawo katã nu enye si.,The goat that was with the cow is the one that ate all the grass in the field.,0.21821424,output_jonathan,17.262088198952394,3.2674392554094007,4.448398576512456
King Melchizedek of Salem was a priest of God Most High. He brought out some bread and wine,"Ke Melxizedek, Salem-fia, tsɔ abolo kple wein vɛ; ame sia enye Mawu dziƒoʋitɔ ƒe nunɔla.","In Melchizedek, Salem's peace, all the righteous are gathered together; indeed, he is first among the gods.",0.6196508,output_jonathan,27.560674259103564,3.2674392554094007,4.448398576512456
"Instead, go back to the land where I was born and find a wife for my son from among my relatives.”","ke boŋ yi ɖe fofonye ƒe me, ɖe ƒonyemeawo gbɔ, eye naɖe srɔ̃ na vinye le afima!","You should listen carefully to the advice I give you, and follow it closely, because it is very important for your future!",0.15047222,output_jonathan,19.71222282752267,3.2674392554094007,4.448398576512456
"Jacob loved Joseph more than he did any of his other sons, because Joseph was born when Jacob was very old. Jacob had even given Joseph a fancy coat","Eye Israel lɔ̃ Yosef wu viaŋutsu bubuawo katã, elabena edzii le eƒe amegãkuku me, eye wòtɔ awu ʋlaya nɛ.","Joseph and his brothers were taking grain to Egypt, but Jacob did not know, and Joseph's brothers had taken him and thrown him into a pit.",0.5841609,output_onesimus007,24.676445906273006,3.2674392554094007,4.448398576512456
"Abram said, “All right! She's your slave—do whatever you want with her.” Then Sarai began treating Hagar so harshly that she finally ran away.","Tete Abram gblɔ na Sarai bena: Kpɔ ɖa, wò kosi la le asiwò me, wɔ nusianu, si nyo ŋuwò la, ɖo eŋu faa! Tete Sarai bɔbɔe ɖe anyi; eyata wòsi le egbɔ. Hagar si, eye wògatrɔ gbɔ. Hagar dzi Ismael.","Abraham spoke to Sarah: ""Look, this maidservant of yours, she has given birth, we must send her away, for the child she bore me, I will provide for him!"" Sarah laughed at him; she was afraid. Hagar, she, ran away. Hagar is Ishmael's mother.",0.6109097,output_onesimus007,26.294549820715684,3.2674392554094007,4.448398576512456
"And Jacob told them to be sure to say that he was right behind them. Jacob hoped the gifts would make Esau friendly, so Esau would be glad to see him when they met.","Nenema wògblɔ na ame evelia, etɔ̃lia kple mamle, siwo katã le lãhawo kplɔm la, eye wògblɔ bena: Alea tututu miagblɔ na Esau, ne mieɖo goe!","The goat and the sheep are grazing together, but their owners are different. So, let the goat not say to the sheep: ""Follow me, Esau, and don't listen!""",0.35977367,output_onesimus007,20.24548809025541,3.2674392554094007,4.448398576512456
Let's get our father drunk! Then we can sleep with him and have children.”,"Va míana wein mia fofo wòano, eye míadɔ egbɔ, ne wòado fu mi míadzi vi.","I was very happy yesterday, but today, I am not happy, and I don't know why.",0.022037994,output_onesimus007,12.350035503689297,3.2674392554094007,4.448398576512456
"Leah gave birth to a son and named him Reuben. Then she said, “The Lord has taken away my sorrow. Now my husband will love me more than he does Rachel.”","Eye Lea fɔ fu dzi ŋutsuvi, eye wòna ŋkɔe bena Ruben; elabena egblɔ be: Yehowa kpɔ nye nublanui, azɔ srɔ̃nye alɔ̃m.","The text in Ewe is: ""Eye Lea fɔ fu dzi ŋutsuvi, eye wòna ŋkɔe bena Ruben; elabena egblɔ be: Yehowa kpɔ nye nublanui, azɔ srɔ̃nye alɔ̃m.""",0.19602433,output_onesimus007,13.533518180281783,3.2674392554094007,4.448398576512456
