ref,text,translated,source_zip_file
"and named it “Sky.” Evening came, then morning—that was the second day. The Third Day","Eye Mawu yɔ alilia be dziƒo. Ale zã do, eye ŋu ke, eya nye ŋkeke evelia.","And God said let there be light. And there was evening, and there was morning—the first day.",output_proprietary-1
So God created humans to be like himself; he made men and women.,"Eye Mawu wɔ ame ɖe ye ŋutɔ ƒe nɔnɔme, Mawu ƒe nɔnɔme nue wòwɔe ɖo; ŋutsu kple nyɔnu wòwɔ.","And God created man in his own image, in the image of God he created him; male and female he created them.",output_proprietary-1
"And I have given the green plants as food for everything else that breathes, including animals, both wild and tame, and birds. And so it was.","ke gbewo kple amagbewo katã nanye nuɖuɖu na anyigba dzi lãwo katã kple dziƒoxe dzodzoewo katã kple nusiwo katã tana, siwo me agbe le, le anyigba dzi. Eye wòva me nenema.","But all the ancestors and all the spirits of the land, and all the holy angels and all the things that are dead, which are not alive, are on the earth. And you came among them.",output_proprietary-1
"By the seventh day God had finished his work, and so he rested.","Eye Mawu wu eƒe ɖo, si wòwɔ la nu le ŋkeke adreagbe, eye wòdzudzɔ le ŋkeke adreagbe tso eƒe do, siwo katã wòwɔ la me.","And God finished his work which he had done on the seventh day, and he rested on the seventh day from all his work which he had done.",output_proprietary-1
"That's how God created the heavens and the earth. The Garden of Eden When the Lord God made the heavens and the earth,","Esia nye dziƒo kple anyigba ƒe dzɔdzɔmenyawo le wo wɔwɔ me le ɣeyiɣi, si me Yehowa Mawu wo anyigba kple dziƒo.","This is the law and the regulations for the inheritance among you, which the Lord God gave to the land and its inheritance.",output_proprietary-1
"But the Lord told him, “You may eat fruit from any tree in the garden,",Eye Yehowa Mawu de se na ame gblɔ bena: Ɖu abɔmetiawo katã ƒe tsetse faa;,"And Jehovah God commanded the man, saying: Eat freely of every tree of the garden;",output_proprietary-1
"The Lord God said, “It isn't good for the man to live alone. I will make a suitable partner for him.”","Eye Yehowa Mawu gblɔ bena: Menyo bena ame la natsi akogo o; mawɔ kpeɖeŋutɔ, si asɔ ɖe eŋu la nɛ.",And the Lord God said: It is not good for the man to be alone; I will make a helper suitable for him.,output_proprietary-1
The man Adam named his wife Eve because she would become the mother of all who live.,"Eye ame la tsɔ ŋkɔ na srɔ̃a bena Xawa, elabena eya ava nye ame gbagbewo katã dada.","But the person gave the ring to Xawa, because she was the most beautiful of all the women.",output_proprietary-1
but not with Cain and his offering. This made Cain so angry that he could not hide his feelings.,"ke Kain kple eƒe nunana ya medze eŋu o. Eye Kain bi dzi ŋutɔ, eye wòɖo adã.","Kain did not accept his advice. And Kain became angry, and his face fell.",output_proprietary-1
The Lord said to Cain: What's wrong with you? Why do you look so angry?,"Tete Yehowa gblɔ na Kain bena: Nukaŋuti nèle dzi bim, eye nukaŋuti nèle adã ɖom?","Then Jehovah said to Cain: Why are you angry, and why has your face fallen?",output_proprietary-1
"“You're making me leave my home and live far from you. I will have to wander about without a home, and just anyone could kill me.”","Wòe nyãm egbe tso agbledenyigba la dzi; madzo le wò ŋkuta anye tsatsala kple godzela le anyigba dzi, eye ava me bena, amesiame, si akpɔm la, awum.","Its beauty rises from the farmland; I walk alone as a stranger and a wanderer on the earth, and at night, whoever sees me, fears me.",output_proprietary-1
"Lamech and Zillah had a son named Tubal Cain who made tools out of bronze and iron. They also had a daughter, whose name was Naamah.","Eye Zila hã dzi Tubalkain, amesi nye akɔbli- kple gaŋudowolawo fofo; eye Tubalkain nɔvinyɔnu ŋkɔ nye Naama.","And Zillah also bore Tubal-cain, who forged all kinds of tools out of bronze and iron; and the sister of Tubal-cain was Naamah.",output_proprietary-1
"One day, Lamech said to his two wives, “A young man wounded me, and I killed him.","Eye Lamex gblɔ na srɔ̃wo bena: Ada kple Zila, miɖo to nye gbe; mi Lamex srɔ̃wo, mise ye nyawo! Vavã, mewu ŋutsu ɖe nye abi teƒe kple ɖekakpui ɖe nye dodro teƒe.","And Lamech said to his wives: Adah and Zillah, listen to my voice; you wives of Lamech, hear my words! I have killed a man for wounding me, and a young man for injuring me.",output_proprietary-1
"God created men and women to be like himself. He gave them his blessing and called them human beings. The following is a list of the descendants of Adam, the first man:","Ewɔ wo wonye ŋutsu kple nyɔnu, eye wòyra wo: eye wòna ŋkɔ wo bena „ame“ le gbesigbe wòwɔ wo.","Suppose you are a man and a woman, and you separate yourself: and you no longer call yourself ""person"" in the language you are in.",output_proprietary-1
"Then the Lord said, “I won't let my life-giving breath remain in anyone forever. No one will live for more than","Eye Yehowa gblɔ bena: Nye gbɔgbɔ maganɔ amewo me boo o, elabena ŋutilã wonye le woƒe vodada me, eye woƒe agbe me ŋkekewo nanye ƒe alafa ɖeka kple blave!","And Jehovah said: My spirit shall not remain with humans forever, because they are flesh; and their days shall be one hundred and twenty years!",output_proprietary-1
The children of the supernatural beings who had married these women became famous heroes and warriors. They were called Nephilim and lived on the earth at that time and even later.,"Le ŋkeke mawo me la ame dzɔtsuwo le anyigba dzi; eye esi Mawu viŋutsuwo ɖe amegbetɔwo ƒe vinyɔnuwo, eye wodzi vi na wo megbe la hã wogale; woawo nye ame kako ŋkɔxɔla, siwo nɔ agbe le blema.","In those days there were giants on the earth; and also after that, when the sons of God went to the daughters of men and had children by them, they were the heroes of old, men of renown.",output_proprietary-1
"But I solemnly promise that you, your wife, your sons, and your daughters-in-law will be kept safe in the boat.","Ke mabia nu kpli wò bena, nayi ɖe aɖakaʋu la me, wò ŋutɔ, viwòŋutsuwo kple srɔ̃wò hekpe ɖe viwòŋutsuawo srɔ̃wo ŋu.","If you have something with you, put it in the box, your own, your children's or your spouse's on behalf of your children or spouse.",output_proprietary-1
