ref,text,translated,source_zip_file,similarity_score,chrf_sentence,corpus_bleu,corpus_chrf
So God created humans to be like himself; he made men and women.,"Eye Mawu wɔ ame ɖe ye ŋutɔ ƒe nɔnɔme, Mawu ƒe nɔnɔme nue wòwɔe ɖo; ŋutsu kple nyɔnu wòwɔ.","The Lord is good to all, and His mercy is over all that He has made; and all creatures stand before Him.",Dec 08 output,,21.124216882182015,6.2047985604249,4.627487274409995
"But I solemnly promise that you, your wife, your sons, and your daughters-in-law will be kept safe in the boat.","Ke mabia nu kpli wò bena, nayi ɖe aɖakaʋu la me, wò ŋutɔ, viwòŋutsuwo kple srɔ̃wò hekpe ɖe viwòŋutsuawo srɔ̃wo ŋu.","When I came to the crossroads, I asked the old man, he said, go, the one who is going and the one who is coming are the same",Dec 08 output,,15.283793131742197,6.2047985604249,4.627487274409995
"Then he asked God, “Why not let Ishmael inherit what you have promised me?”",Eye Abraham gblɔ na Mawu bena: Ismael netsi agbe na wò ko! Mawu ɖo Isak ŋugbe na Abraham.,"And Abraham said to God, ""Oh, that Ishmael might live before you!  God said, ""No, but Sarah your wife shall bear you a son, and you shall call his name Isaac.""",Dec 08 output,,22.44845278170238,6.2047985604249,4.627487274409995
"she exclaimed, “God has given me a wonderful gift, and my husband will praise me for giving him six sons.” So she named the boy Zebulun.","Tete Lea gblɔ bena Mawu na nu nyuia ɖem, azɔ srɔ̃nye abum, elabena medzi ŋutsuvi ade nɛ. Eyata wòna ŋkɔe be Zebulon.","And Leah said, now my husband will love me, for I have borne him three sons. Then she conceived again and bore a son, and said, now my husband will be attached to me, for I have borne him three sons, so she named him Zebulon.",Dec 08 output,,32.79748418220403,6.2047985604249,4.627487274409995
But you have promised that I would be a success and that someday it will be as hard to count my descendants as it is to count the grains of sand along the seashore.,"Meɖe kuku, ɖem tso nɔvinye si me, tso Esau si me; elabena mele evɔ̃m be, ava dze dzinye, eye wòaɖe zi dadawo kple viwo dome.","And the boys grew up; and Esau was a cunning hunter, a man of the field; and Jacob was a plain man, dwelling in tents",Dec 08 output,,15.99604190440605,6.2047985604249,4.627487274409995
So God created humans to be like himself; he made men and women.,"Eye Mawu wɔ ame ɖe ye ŋutɔ ƒe nɔnɔme, Mawu ƒe nɔnɔme nue wòwɔe ɖo; ŋutsu kple nyɔnu wòwɔ.","The Lord is good to all, and His mercy is over all His works, His mercy is over all His creation; both the small and the big have received it.",onesimus_31223989_Dec 12 output,,17.531617562945794,6.2047985604249,4.627487274409995
"But I solemnly promise that you, your wife, your sons, and your daughters-in-law will be kept safe in the boat.","Ke mabia nu kpli wò bena, nayi ɖe aɖakaʋu la me, wò ŋutɔ, viwòŋutsuwo kple srɔ̃wò hekpe ɖe viwòŋutsuawo srɔ̃wo ŋu.","When I came to the crossroads, I met a certain man, he told me, that I should be patient, and that the patient person and the hasty person will both reach their destinations.",onesimus_31223989_Dec 12 output,,21.70730060620246,6.2047985604249,4.627487274409995
"Then he asked God, “Why not let Ishmael inherit what you have promised me?”",Eye Abraham gblɔ na Mawu bena: Ismael netsi agbe na wò ko! Mawu ɖo Isak ŋugbe na Abraham.,"And Abraham said to God, ""Oh, that Ishmael might live before you!"" God said, ""No, but Sarah your wife shall bear you a son, and you shall call his name Isaac.",onesimus_31223989_Dec 12 output,,22.44845278170238,6.2047985604249,4.627487274409995
"she exclaimed, “God has given me a wonderful gift, and my husband will praise me for giving him six sons.” So she named the boy Zebulun.","Tete Lea gblɔ bena Mawu na nu nyuia ɖem, azɔ srɔ̃nye abum, elabena medzi ŋutsuvi ade nɛ. Eyata wòna ŋkɔe be Zebulon.","And Leah said, now my husband will love me, for I have borne him three sons. His name was Zebulon.",onesimus_31223989_Dec 12 output,,28.066604793087702,6.2047985604249,4.627487274409995
But you have promised that I would be a success and that someday it will be as hard to count my descendants as it is to count the grains of sand along the seashore.,"Meɖe kuku, ɖem tso nɔvinye si me, tso Esau si me; elabena mele evɔ̃m be, ava dze dzinye, eye wòaɖe zi dadawo kple viwo dome.","And the boys grew up; and Esau was a cunning hunter, a man of the field; and Jacob was a plain man, dwelling in tents.",onesimus_31223989_Dec 12 output,,16.104905381778632,6.2047985604249,4.627487274409995
