ref,text,translated,source_zip_file,similarity_score,chrf_sentence,corpus_bleu,corpus_chrf
So God created humans to be like himself; he made men and women.,"Eye Mawu wɔ ame ɖe ye ŋutɔ ƒe nɔnɔme, Mawu ƒe nɔnɔme nue wòwɔe ɖo; ŋutsu kple nyɔnu wòwɔ.","God created the world and everything in it, God's creation is good; the world and everything in it are good.",Dec 08 output,,24.370387358202912,5.356850921756573,4.5681655960028555
"But I solemnly promise that you, your wife, your sons, and your daughters-in-law will be kept safe in the boat.","Ke mabia nu kpli wò bena, nayi ɖe aɖakaʋu la me, wò ŋutɔ, viwòŋutsuwo kple srɔ̃wò hekpe ɖe viwòŋutsuawo srɔ̃wo ŋu.","When the rain falls and it is heavy, I will be sitting in my room, and it will be thundering, lightning will flash and the wind will be blowing.",Dec 08 output,,19.590750323593717,5.356850921756573,4.5681655960028555
"Then he asked God, “Why not let Ishmael inherit what you have promised me?”",Eye Abraham gblɔ na Mawu bena: Ismael netsi agbe na wò ko! Mawu ɖo Isak ŋugbe na Abraham.,"And Abraham said to God: ""But Ishmael will also be your heir!"" God said to Abraham, ""No, Isaac will be your heir.""",Dec 08 output,,19.839341496084696,5.356850921756573,4.5681655960028555
"she exclaimed, “God has given me a wonderful gift, and my husband will praise me for giving him six sons.” So she named the boy Zebulun.","Tete Lea gblɔ bena Mawu na nu nyuia ɖem, azɔ srɔ̃nye abum, elabena medzi ŋutsuvi ade nɛ. Eyata wòna ŋkɔe be Zebulon.","Tete Lea was a very good person in the eyes of God, and he was very strong. He was a great hunter and a good provider for his family. His name was Zebulon.",Dec 08 output,,22.463589557150307,5.356850921756573,4.5681655960028555
But you have promised that I would be a success and that someday it will be as hard to count my descendants as it is to count the grains of sand along the seashore.,"Meɖe kuku, ɖem tso nɔvinye si me, tso Esau si me; elabena mele evɔ̃m be, ava dze dzinye, eye wòaɖe zi dadawo kple viwo dome.","My father, I have sinned against heaven and against you; I am no longer worthy to be called your son. Make me like one of your hired servants.",Dec 08 output,,20.831717844119144,5.356850921756573,4.5681655960028555
So God created humans to be like himself; he made men and women.,"Eye Mawu wɔ ame ɖe ye ŋutɔ ƒe nɔnɔme, Mawu ƒe nɔnɔme nue wòwɔe ɖo; ŋutsu kple nyɔnu wòwɔ.","God created the heavens and the earth, and everything in them. God created man and woman.",onesimus_31223989_Dec 12 output,,32.80401632077969,5.356850921756573,4.5681655960028555
"But I solemnly promise that you, your wife, your sons, and your daughters-in-law will be kept safe in the boat.","Ke mabia nu kpli wò bena, nayi ɖe aɖakaʋu la me, wò ŋutɔ, viwòŋutsuwo kple srɔ̃wò hekpe ɖe viwòŋutsuawo srɔ̃wo ŋu.","When a child is born, the mother is happy, and the father is also happy. The child grows, and the parents take care of the child until the child grows up.",onesimus_31223989_Dec 12 output,,17.683595733633215,5.356850921756573,4.5681655960028555
"Then he asked God, “Why not let Ishmael inherit what you have promised me?”",Eye Abraham gblɔ na Mawu bena: Ismael netsi agbe na wò ko! Mawu ɖo Isak ŋugbe na Abraham.,"And Abraham said to God: ""But Ishmael will also be your heir!"" God said to Abraham, ""No, Isaac will be your heir.""",onesimus_31223989_Dec 12 output,,19.839341496084696,5.356850921756573,4.5681655960028555
"she exclaimed, “God has given me a wonderful gift, and my husband will praise me for giving him six sons.” So she named the boy Zebulun.","Tete Lea gblɔ bena Mawu na nu nyuia ɖem, azɔ srɔ̃nye abum, elabena medzi ŋutsuvi ade nɛ. Eyata wòna ŋkɔe be Zebulon.","Tete Lea was a good man who served God faithfully, and he became very rich. He had many children and grandchildren.",onesimus_31223989_Dec 12 output,,18.943489899254544,5.356850921756573,4.5681655960028555
But you have promised that I would be a success and that someday it will be as hard to count my descendants as it is to count the grains of sand along the seashore.,"Meɖe kuku, ɖem tso nɔvinye si me, tso Esau si me; elabena mele evɔ̃m be, ava dze dzinye, eye wòaɖe zi dadawo kple viwo dome.","I am a man, and I have a brother named Esau; but my brother is a cunning hunter, and he is a man of the field.",onesimus_31223989_Dec 12 output,,15.933294586811671,5.356850921756573,4.5681655960028555
So God created humans to be like himself; he made men and women.,"Eye Mawu wɔ ame ɖe ye ŋutɔ ƒe nɔnɔme, Mawu ƒe nɔnɔme nue wòwɔe ɖo; ŋutsu kple nyɔnu wòwɔ.","God created the heavens and the earth, and everything in them. God created man and woman.",john_AC86BE0F_output (5),,32.80401632077969,5.356850921756573,4.5681655960028555
"But I solemnly promise that you, your wife, your sons, and your daughters-in-law will be kept safe in the boat.","Ke mabia nu kpli wò bena, nayi ɖe aɖakaʋu la me, wò ŋutɔ, viwòŋutsuwo kple srɔ̃wò hekpe ɖe viwòŋutsuawo srɔ̃wo ŋu.","When the rain falls heavily, I will stay at home, and I will not go out. I will be afraid, because the thunder and lightning will be very strong.",john_AC86BE0F_output (5),,21.801803226059615,5.356850921756573,4.5681655960028555
"Then he asked God, “Why not let Ishmael inherit what you have promised me?”",Eye Abraham gblɔ na Mawu bena: Ismael netsi agbe na wò ko! Mawu ɖo Isak ŋugbe na Abraham.,"Then Abraham said to God: ""But Ishmael will also be your heir!"" God said to Abraham, ""No, but Isaac will be your heir.""",john_AC86BE0F_output (5),,22.057439989038876,5.356850921756573,4.5681655960028555
"she exclaimed, “God has given me a wonderful gift, and my husband will praise me for giving him six sons.” So she named the boy Zebulun.","Tete Lea gblɔ bena Mawu na nu nyuia ɖem, azɔ srɔ̃nye abum, elabena medzi ŋutsuvi ade nɛ. Eyata wòna ŋkɔe be Zebulon.","Tete Lea was blessed by God and became very fruitful, and he had many children. He named the firstborn Zebulon.",john_AC86BE0F_output (5),,24.15845262298345,5.356850921756573,4.5681655960028555
But you have promised that I would be a success and that someday it will be as hard to count my descendants as it is to count the grains of sand along the seashore.,"Meɖe kuku, ɖem tso nɔvinye si me, tso Esau si me; elabena mele evɔ̃m be, ava dze dzinye, eye wòaɖe zi dadawo kple viwo dome.","I am a hunter, and my father is Jacob, and my brother is Esau; I am a skillful hunter, and I have killed many animals, and I have brought them to my father and mother.",john_AC86BE0F_output (5),,18.708823995840135,5.356850921756573,4.5681655960028555
So God created humans to be like himself; he made men and women.,"Eye Mawu wɔ ame ɖe ye ŋutɔ ƒe nɔnɔme, Mawu ƒe nɔnɔme nue wòwɔe ɖo; ŋutsu kple nyɔnu wòwɔ.","God created the world and everything in it, God's creation is good; the world and everything in it are good.",output_JA-4,,24.370387358202912,5.356850921756573,4.5681655960028555
"But I solemnly promise that you, your wife, your sons, and your daughters-in-law will be kept safe in the boat.","Ke mabia nu kpli wò bena, nayi ɖe aɖakaʋu la me, wò ŋutɔ, viwòŋutsuwo kple srɔ̃wò hekpe ɖe viwòŋutsuawo srɔ̃wo ŋu.","When the rain falls heavily, it is because the sky is full of water. The water comes down, and the rivers and streams overflow, carrying the debris and dirt along with them.",output_JA-4,,19.534009247064144,5.356850921756573,4.5681655960028555
"Then he asked God, “Why not let Ishmael inherit what you have promised me?”",Eye Abraham gblɔ na Mawu bena: Ismael netsi agbe na wò ko! Mawu ɖo Isak ŋugbe na Abraham.,"And Abraham said to God: ""But Ishmael will also be your heir!"" God said to Abraham, ""No, Isaac will be your heir.""",output_JA-4,,19.839341496084696,5.356850921756573,4.5681655960028555
"she exclaimed, “God has given me a wonderful gift, and my husband will praise me for giving him six sons.” So she named the boy Zebulun.","Tete Lea gblɔ bena Mawu na nu nyuia ɖem, azɔ srɔ̃nye abum, elabena medzi ŋutsuvi ade nɛ. Eyata wòna ŋkɔe be Zebulon.","Tete Lea was a good man who served God faithfully. He was a strong and brave warrior, and he was known for his wisdom and justice. His name was Zebulon.",output_JA-4,,21.712871466184083,5.356850921756573,4.5681655960028555
But you have promised that I would be a success and that someday it will be as hard to count my descendants as it is to count the grains of sand along the seashore.,"Meɖe kuku, ɖem tso nɔvinye si me, tso Esau si me; elabena mele evɔ̃m be, ava dze dzinye, eye wòaɖe zi dadawo kple viwo dome.","Look, my brother, this is my inheritance from my father, Esau, my brother; because he sold his birthright to me, and he ate and drank, and he went and played with the women.",output_JA-4,,19.102782716588866,5.356850921756573,4.5681655960028555
So God created humans to be like himself; he made men and women.,"Eye Mawu wɔ ame ɖe ye ŋutɔ ƒe nɔnɔme, Mawu ƒe nɔnɔme nue wòwɔe ɖo; ŋutsu kple nyɔnu wòwɔ.","God created man and woman in his own image, God created them male and female. God blessed them and said to them, “Be fruitful and multiply.”",onesimus_7C821E01_Dec 01 output,,31.13485517191784,5.356850921756573,4.5681655960028555
"But I solemnly promise that you, your wife, your sons, and your daughters-in-law will be kept safe in the boat.","Ke mabia nu kpli wò bena, nayi ɖe aɖakaʋu la me, wò ŋutɔ, viwòŋutsuwo kple srɔ̃wò hekpe ɖe viwòŋutsuawo srɔ̃wo ŋu.","When the rain falls and it is heavy, I will take my umbrella and go, because it is raining, and the water and mud are everywhere.",onesimus_7C821E01_Dec 01 output,,18.806085126563783,5.356850921756573,4.5681655960028555
"Then he asked God, “Why not let Ishmael inherit what you have promised me?”",Eye Abraham gblɔ na Mawu bena: Ismael netsi agbe na wò ko! Mawu ɖo Isak ŋugbe na Abraham.,"And Abraham said to God: ""But Ishmael will also be your heir!"" God said to Abraham: ""No, Isaac will be your heir.""",onesimus_7C821E01_Dec 01 output,,19.839341496084696,5.356850921756573,4.5681655960028555
"she exclaimed, “God has given me a wonderful gift, and my husband will praise me for giving him six sons.” So she named the boy Zebulun.","Tete Lea gblɔ bena Mawu na nu nyuia ɖem, azɔ srɔ̃nye abum, elabena medzi ŋutsuvi ade nɛ. Eyata wòna ŋkɔe be Zebulon.",Tete Lea was a good man who served God faithfully. He was a skilled hunter and a provider for his family. His name was changed to Zebulon.,onesimus_7C821E01_Dec 01 output,,23.05350389517062,5.356850921756573,4.5681655960028555
But you have promised that I would be a success and that someday it will be as hard to count my descendants as it is to count the grains of sand along the seashore.,"Meɖe kuku, ɖem tso nɔvinye si me, tso Esau si me; elabena mele evɔ̃m be, ava dze dzinye, eye wòaɖe zi dadawo kple viwo dome.","I am a man, and my name is Jacob, the same as my brother Esau. I was born holding onto his heel, and when I was born, I was already cunning, and I took the birthright from my brother.",onesimus_7C821E01_Dec 01 output,,19.364784263624944,5.356850921756573,4.5681655960028555
"The Lord said to Abram: Leave your country, your family, and your relatives and go to the land that I will show you.","Eye Yehowa gblɔ na Abram bena: Ʋu le wò anyigba dzi kple ƒowòmeawo gbɔ kple fofowò ƒe me, eye nayi anyigba, si mafia wò la dzi!","And Jehovah said to Abram: “I will make you a great nation, and I will bless you and make your name great; and you will be a blessing.",output_jonathan,0.7258574,31.140277714215724,5.356850921756573,4.5681655960028555
So Abraham buried his wife Sarah in Machpelah Cave that was in the field,"Esia megbe la Abraham ɖi srɔ̃a Sara ɖe kpeto, si le Maxpela-gblea me la me le Mamre kasa; esia enye Hebron le Kanaan-nyigba dzi.","Abraham and Sarah lived in Mamre, near Hebron, in Canaan.",output_jonathan,0.55832464,22.463732152141084,5.356850921756573,4.5681655960028555
"and threw Joseph in the same prison where the king's prisoners were kept. While Joseph was in prison,","Eye Yosef ƒe aƒetɔ lée de gaxɔ, si me fia ƒe gatɔwo nɔna la me, eye wònɔ afima le gaxɔa me.","Joseph was a good man, and he was kind to everyone. He was also a very honest man.",output_jonathan,0.56658447,20.64553446336744,5.356850921756573,4.5681655960028555
At this time Abram the Hebrew was living near the oaks that belonged to Mamre the Amorite. Mamre and his brothers Eshcol and Aner were Abram's friends. Someone who had escaped from the battle told Abram,"Tete amea ɖe si va gblɔe na Hebritɔ Abram, si le Amoritɔ Mamre, Eskol kple Aner nɔvi ƒe ali gãwo te la. Ame siawoe bia nu kple Abram.","And it came to pass that Abraham, the Hebrew, dwelt by the oaks of Mamre the Amorite, brother of Eshcol and Aner; these three had a covenant with Abraham.",output_jonathan,0.6951522,36.69055911128174,5.356850921756573,4.5681655960028555
"She answered, “My father is Bethuel, the son of Nahor and Milcah.","Eɖo ŋu ne bena: Betuel, Milka vi, si wòdzi na Naxor la vinyɔnu menye.","A man named Betuel, Milka's son, lived in Naxor, a city in Mesopotamia.",output_jonathan,0.3659131,18.34647934125172,5.356850921756573,4.5681655960028555
So God created humans to be like himself; he made men and women.,"Eye Mawu wɔ ame ɖe ye ŋutɔ ƒe nɔnɔme, Mawu ƒe nɔnɔme nue wòwɔe ɖo; ŋutsu kple nyɔnu wòwɔ.",,output_JA-2,,,5.356850921756573,4.5681655960028555
"But I solemnly promise that you, your wife, your sons, and your daughters-in-law will be kept safe in the boat.","Ke mabia nu kpli wò bena, nayi ɖe aɖakaʋu la me, wò ŋutɔ, viwòŋutsuwo kple srɔ̃wò hekpe ɖe viwòŋutsuawo srɔ̃wo ŋu.",,output_JA-2,,,5.356850921756573,4.5681655960028555
"Then he asked God, “Why not let Ishmael inherit what you have promised me?”",Eye Abraham gblɔ na Mawu bena: Ismael netsi agbe na wò ko! Mawu ɖo Isak ŋugbe na Abraham.,,output_JA-2,,,5.356850921756573,4.5681655960028555
"she exclaimed, “God has given me a wonderful gift, and my husband will praise me for giving him six sons.” So she named the boy Zebulun.","Tete Lea gblɔ bena Mawu na nu nyuia ɖem, azɔ srɔ̃nye abum, elabena medzi ŋutsuvi ade nɛ. Eyata wòna ŋkɔe be Zebulon.",,output_JA-2,,,5.356850921756573,4.5681655960028555
But you have promised that I would be a success and that someday it will be as hard to count my descendants as it is to count the grains of sand along the seashore.,"Meɖe kuku, ɖem tso nɔvinye si me, tso Esau si me; elabena mele evɔ̃m be, ava dze dzinye, eye wòaɖe zi dadawo kple viwo dome.",,output_JA-2,,,5.356850921756573,4.5681655960028555
So God created humans to be like himself; he made men and women.,"Eye Mawu wɔ ame ɖe ye ŋutɔ ƒe nɔnɔme, Mawu ƒe nɔnɔme nue wòwɔe ɖo; ŋutsu kple nyɔnu wòwɔ.","God created the world and everything in it, and God saw that it was good; and there was evening and morning.",gerhardt_8019BE0D_output_WsImHC,,25.02729053533807,5.356850921756573,4.5681655960028555
