ref,text,translated,similarity_score,source_zip_file,bleu_score,chrf_score,avg_score
"“I'll be glad to,” she answered. Then she quickly took the jar from her shoulder and held it while he drank.","Eye wògblɔ bena: Amegã, anoe. Enumake wòdro ze la ɖi, eye wònae wono.","They said it is a taboo: It is a chief's matter, it is not good. If you do it, you will be punished.",0.01947156,output_jonathan,1.996819088094332,14.998267368784013,8.497543228439172
"Shepherds would roll the rock away when all their sheep had gathered there. Then after the sheep had been watered, the shepherds would roll the rock back over the mouth of the well.","Eye ne alẽhawo katã va ƒo ƒu ɖe afima la, ekema womlia kpe la le vudoa nu, eye wonaa tsi alẽawo; emegbe wogamlia kpe la tua vudoa nu ɖe eteƒe.","When the old man went to the farm, he saw a big snake in the hole, and he was very afraid; he went back home and told everyone about the big snake in the hole.",0.35369718,output_jonathan,1.5863148730547674,18.32405197173734,9.955183422396054
"Abram took down his tents and went to live near the sacred trees of Mamre at Hebron, where he built an altar in honor of the Lord.","Eye Abram le eƒe agbadɔ hom le tutum, le ŋgɔgbe yimii, eye wòva nɔ Mamre ƒe ati gã gbɔ le Xebron-nutowo me, eye wòɖi vɔsamlekpui ɖe afima na Yehowa.","Abram lived in the city of Mamre, near the big trees, and he pitched his tent there, and he called on the name of the Lord.",0.76443946,output_jonathan,12.288887055424896,37.01147619458266,24.65018162500378
He then took the knife and got ready to kill his son.,"Eye Abraham do asi ɖa tsɔ hɛ, be yeawu via.","Abraham's eye is not good, he cannot see well.",0.2159163,output_jonathan,3.124719790499494,14.229019024652342,8.676869407575918
"Leah exclaimed, “I'm happy now, and all the women will say how happy I am.” So she named him Asher. Love Flowers","Tete Lea gblɔ bena: Mekpɔ dzɔgbe nyui! Azɔ vinyɔnuwo akafum bena, dzɔgbenyuitɔ menye. Eyata wòna ŋkɔe be Aser.",The sun has set: It's time to go home! The one who doesn't heed the advice of the elders will regret it. That's how it is in Aser.,0.101339035,output_jonathan,1.7345617945636578,16.861106237852034,9.297834016207846
"Jacob sent messengers on ahead to Esau, who lived in the land of Seir, also known as Edom.","Eye esi Yakob kpɔ wo la, egblɔ be Mawu ƒe asaɖa enye esia! Eyata wòyɔ teƒe ma be Maxanaim. Yakob vi Esau.","And Jacob said to Laban, ""This is not the custom of my father's house!"" He fled with all that was his, to Beersheba. Jacob deceived Esau.",0.5456103,output_onesimus007,1.8888209302404182,23.307261742444112,12.598041336342265
"When God heard the boy crying, the angel of God called out to Hagar from heaven and said, “Hagar, why are you worried? Don't be afraid. I have heard your son crying.","Ke Mawu se ɖevia ƒe avifafa, eye mawudɔla yɔ Hagar tso dziƒo gblɔ nɛ bena: Hagar, nuka le wɔwòm? Megavɔ̃ o, elabena Mawu se ɖevi la ƒe gbe tso afisi wòle.","And God said to Hagar, behold you are pregnant and you will bear a son, and you shall call his name Ishmael, because God has heard your affliction. Hagar, where are you going? She said, I am fleeing from the presence of my mistress. Then the angel of God said to her, return to your mistress and submit yourself under her hand.",0.70601225,output_onesimus007,6.0093773250468,36.90822437662279,21.458800850834795
"God created men and women to be like himself. He gave them his blessing and called them human beings. The following is a list of the descendants of Adam, the first man:","Ewɔ wo wonye ŋutsu kple nyɔnu, eye wòyra wo: eye wòna ŋkɔ wo bena „ame“ le gbesigbe wòwɔ wo.","They have given you a name and a title, and they call you: they call you a human being in the world you came into.",0.34687567,output_onesimus007,1.687658524988877,21.85802359927753,11.772841062133203
"he looked out in a field and saw a well where shepherds took their sheep for water. Three flocks of sheep were lying around the well, which was covered with a large rock.","Eye wòkpɔ vudoa de le gbea dzi, eye alẽha etɔ̃ wotsyɔ akɔ anyi ɖe afima; elabena vudo sia me wokua tsi lena na alẽhawo wonona, eye kpe gãa ɖe le vudo la nu.","When the rain falls on the earth, it washes away the dirt and makes everything clean; it also makes the plants grow and makes the rivers flow, and it brings life to the land.",0.25573194,output_onesimus007,1.3705063051209185,20.273911517870634,10.822208911495776
"The Lord God took some soil from the ground and made a man. God breathed life into the man, and the man started breathing.","Azã Yehowa Mawu tsɔ anyi mè ame, eye wògbɔ agbegbɔgbɔ ɖe eƒe ŋɔti me; ale ame la zu luʋɔ gbagbe.","The Lord God is my shepherd, I shall not want, He makes me lie down in green pastures; He leads me beside still waters.",0.1987541,output_onesimus007,5.64785727197696,21.89668770687203,13.772272489424495
