ref,text,translated,source_zip_file,similarity_score,chrf_sentence,corpus_bleu,corpus_chrf
"After King Herod died, an angel from the Lord appeared in a dream to Joseph while he was still in Egypt.","Gɔ Herodes ɔkpi ne, Ɣaa kpabo ɔwɛ̃ ɔɖi so ɔte Yosef i kurɛ ame i Egipte.","When Herod ordered, the king commanded Joseph to take his family to Egypt.",Dec 08 output,,25.239660128906184,11.044795567078948,5.497861942577886
Why worry about clothes? Look how the wild flowers grow. They don't work hard to make their clothes.,“Be ɔso mito mimararã so i nnɛ miapia iso? Minyɔ ipo ame adziri kumɛgɔ asɛ amɔ. Aisɛ ata ɖɔti ɣee awe sikati.,Do you want to go home today? I have something to do. Because the market is closed.,Dec 08 output,,15.947716306841416,11.044795567078948,5.497861942577886
"You are a bunch of evil snakes, so how can you say anything good? Your words show what is in your hearts.",Mi ma lonyanyarĩ lɛ maɣɛ! Nda miabara fiɛ miawo ara sɛɛ ɔɣɛ gɔ miɖe maturi lalaa? Alasɔ nnɛ loyi ɔturi ɔtu ame i kanya sɛ kaɣɛ.,"I'm so excited right now! But I don't know why I'm feeling this way today. Maybe it's because something special happened, and I just want to enjoy it.",Dec 08 output,,18.062770593211404,11.044795567078948,5.497861942577886
"Someone may say, “Here is the Messiah!” or “There he is!” But don't believe it.","Ne ɔso si ɔrere ɔba ɔ̃aɣere mi sɔ, ‘Nyɔ, ɔɔnya Kristo i ngbe,’ ɣee ɔrere ɔɣere mi sɔ, ‘Ɔpia i mmɔ’ ne, midaafɔ miɖe.","When the sun rises we say, “Lord, we praise Christ,” and when the sun sets we say, “We are grateful,” and we worship Him.",Dec 08 output,,17.8079820359367,11.044795567078948,5.497861942577886
"Peter began to curse and swear, “I don't know that man!” Right then a rooster crowed,","Ne Petro ɔɣɛ sɔ, “Lokã sɔ ɔnukuare nto loɣɛ! Ɣaa si ɔkpadzɛ̃ me kutsue si iiɖe gbaã iɖe sɔ loiɣe ɔrɛrɛ̃ gɔmɔ!” Ɔluwɛ̃ ne, kɔkɔ ɔɖi kanya.","When Petro said, “Look at the children playing! They are dancing and singing together in the field!” he laughed, and then left.",Dec 08 output,,20.43945532773108,11.044795567078948,5.497861942577886
"After King Herod died, an angel from the Lord appeared in a dream to Joseph while he was still in Egypt.","Gɔ Herodes ɔkpi ne, Ɣaa kpabo ɔwɛ̃ ɔɖi so ɔte Yosef i kurɛ ame i Egipte.","When Herod died, the Jews took Joseph and his family to Egypt.",onesimus_31223989_Dec 12 output,,26.999450932514968,11.044795567078948,5.497861942577886
Why worry about clothes? Look how the wild flowers grow. They don't work hard to make their clothes.,“Be ɔso mito mimararã so i nnɛ miapia iso? Minyɔ ipo ame adziri kumɛgɔ asɛ amɔ. Aisɛ ata ɖɔti ɣee awe sikati.,What are you doing today? I will go to the market later. The sun is shining brightly.,onesimus_31223989_Dec 12 output,,17.98307766786787,11.044795567078948,5.497861942577886
"You are a bunch of evil snakes, so how can you say anything good? Your words show what is in your hearts.",Mi ma lonyanyarĩ lɛ maɣɛ! Nda miabara fiɛ miawo ara sɛɛ ɔɣɛ gɔ miɖe maturi lalaa? Alasɔ nnɛ loyi ɔturi ɔtu ame i kanya sɛ kaɣɛ.,"I'm very happy today! But I don't understand why you said that, could you explain it to me?",onesimus_31223989_Dec 12 output,,15.337831339551085,11.044795567078948,5.497861942577886
"Someone may say, “Here is the Messiah!” or “There he is!” But don't believe it.","Ne ɔso si ɔrere ɔba ɔ̃aɣere mi sɔ, ‘Nyɔ, ɔɔnya Kristo i ngbe,’ ɣee ɔrere ɔɣere mi sɔ, ‘Ɔpia i mmɔ’ ne, midaafɔ miɖe.","He said, “Come, receive Christ,” and then he said, “You are blessed,” and I will pray.",onesimus_31223989_Dec 12 output,,17.72038119420045,11.044795567078948,5.497861942577886
"Peter began to curse and swear, “I don't know that man!” Right then a rooster crowed,","Ne Petro ɔɣɛ sɔ, “Lokã sɔ ɔnukuare nto loɣɛ! Ɣaa si ɔkpadzɛ̃ me kutsue si iiɖe gbaã iɖe sɔ loiɣe ɔrɛrɛ̃ gɔmɔ!” Ɔluwɛ̃ ne, kɔkɔ ɔɖi kanya.","When Petro said, “Look at the children playing in the field! They are running and shouting, their voices echoing across the meadow!” He laughed, and then went away.",onesimus_31223989_Dec 12 output,,22.126728555982485,11.044795567078948,5.497861942577886
"After King Herod died, an angel from the Lord appeared in a dream to Joseph while he was still in Egypt.","Gɔ Herodes ɔkpi ne, Ɣaa kpabo ɔwɛ̃ ɔɖi so ɔte Yosef i kurɛ ame i Egipte.","When Herod died, the angels told the people that Joseph was in Egypt.",john_AC86BE0F_output (5),,33.76519150804897,11.044795567078948,5.497861942577886
Why worry about clothes? Look how the wild flowers grow. They don't work hard to make their clothes.,“Be ɔso mito mimararã so i nnɛ miapia iso? Minyɔ ipo ame adziri kumɛgɔ asɛ amɔ. Aisɛ ata ɖɔti ɣee awe sikati.,Do you understand what I’m saying today? I have something important to tell you. It concerns the money we earned.,john_AC86BE0F_output (5),,15.70770283568258,11.044795567078948,5.497861942577886
"You are a bunch of evil snakes, so how can you say anything good? Your words show what is in your hearts.",Mi ma lonyanyarĩ lɛ maɣɛ! Nda miabara fiɛ miawo ara sɛɛ ɔɣɛ gɔ miɖe maturi lalaa? Alasɔ nnɛ loyi ɔturi ɔtu ame i kanya sɛ kaɣɛ.,I'm very happy today! But why are you still staying here? Please tell me what you want.,john_AC86BE0F_output (5),,16.078320707428496,11.044795567078948,5.497861942577886
"Someone may say, “Here is the Messiah!” or “There he is!” But don't believe it.","Ne ɔso si ɔrere ɔba ɔ̃aɣere mi sɔ, ‘Nyɔ, ɔɔnya Kristo i ngbe,’ ɣee ɔrere ɔɣere mi sɔ, ‘Ɔpia i mmɔ’ ne, midaafɔ miɖe.","When the people gathered together, they said, “Behold, Christ is among us,” and they praised Him, saying, “He is our salvation.”",john_AC86BE0F_output (5),,20.522209986163347,11.044795567078948,5.497861942577886
"Peter began to curse and swear, “I don't know that man!” Right then a rooster crowed,","Ne Petro ɔɣɛ sɔ, “Lokã sɔ ɔnukuare nto loɣɛ! Ɣaa si ɔkpadzɛ̃ me kutsue si iiɖe gbaã iɖe sɔ loiɣe ɔrɛrɛ̃ gɔmɔ!” Ɔluwɛ̃ ne, kɔkɔ ɔɖi kanya.","When Petro said, “Look at the children playing! They are dancing with drums and singing loudly in the field!” he laughed, and went away.",john_AC86BE0F_output (5),,19.84133384758393,11.044795567078948,5.497861942577886
"After King Herod died, an angel from the Lord appeared in a dream to Joseph while he was still in Egypt.","Gɔ Herodes ɔkpi ne, Ɣaa kpabo ɔwɛ̃ ɔɖi so ɔte Yosef i kurɛ ame i Egipte.",When Herod heard that Joseph was in Egypt.,output_JA-4,,22.702554212784232,11.044795567078948,5.497861942577886
Why worry about clothes? Look how the wild flowers grow. They don't work hard to make their clothes.,“Be ɔso mito mimararã so i nnɛ miapia iso? Minyɔ ipo ame adziri kumɛgɔ asɛ amɔ. Aisɛ ata ɖɔti ɣee awe sikati.,What are you doing today? I will go to the market later. Because the rain is heavy.,output_JA-4,,17.230350808408335,11.044795567078948,5.497861942577886
"You are a bunch of evil snakes, so how can you say anything good? Your words show what is in your hearts.",Mi ma lonyanyarĩ lɛ maɣɛ! Nda miabara fiɛ miawo ara sɛɛ ɔɣɛ gɔ miɖe maturi lalaa? Alasɔ nnɛ loyi ɔturi ɔtu ame i kanya sɛ kaɣɛ.,"I'm so excited right now! But I don't know why you're acting like that, and why you keep saying that you don't want to go home. Please, just tell me what you really think.",output_JA-4,,22.127542699982612,11.044795567078948,5.497861942577886
"Someone may say, “Here is the Messiah!” or “There he is!” But don't believe it.","Ne ɔso si ɔrere ɔba ɔ̃aɣere mi sɔ, ‘Nyɔ, ɔɔnya Kristo i ngbe,’ ɣee ɔrere ɔɣere mi sɔ, ‘Ɔpia i mmɔ’ ne, midaafɔ miɖe.","When the father said to his child, “Come, let us go to Christ,” the child replied, “It is good,” and we are grateful.",output_JA-4,,16.989114989307094,11.044795567078948,5.497861942577886
"Peter began to curse and swear, “I don't know that man!” Right then a rooster crowed,","Ne Petro ɔɣɛ sɔ, “Lokã sɔ ɔnukuare nto loɣɛ! Ɣaa si ɔkpadzɛ̃ me kutsue si iiɖe gbaã iɖe sɔ loiɣe ɔrɛrɛ̃ gɔmɔ!” Ɔluwɛ̃ ne, kɔkɔ ɔɖi kanya.","When Petro said, “Look at the children playing! They are running and laughing together!” he laughed, and then left.",output_JA-4,,19.583630736839453,11.044795567078948,5.497861942577886
"After King Herod died, an angel from the Lord appeared in a dream to Joseph while he was still in Egypt.","Gɔ Herodes ɔkpi ne, Ɣaa kpabo ɔwɛ̃ ɔɖi so ɔte Yosef i kurɛ ame i Egipte.","When Herod died, the wise men went to Egypt with Joseph.",onesimus_7C821E01_Dec 01 output,,24.68872742992378,11.044795567078948,5.497861942577886
Why worry about clothes? Look how the wild flowers grow. They don't work hard to make their clothes.,“Be ɔso mito mimararã so i nnɛ miapia iso? Minyɔ ipo ame adziri kumɛgɔ asɛ amɔ. Aisɛ ata ɖɔti ɣee awe sikati.,Will you come to the market today? I have bought some fresh fish and meat. It is very delicious.,onesimus_7C821E01_Dec 01 output,,16.94563939838073,11.044795567078948,5.497861942577886
