text,ref,Unnamed: 2,translated,source_zip_file,chrf_sentence,corpus_bleu,corpus_chrf
"Then, let’s try to eat foods that help the liver healthy, some like onion, ginger, lime and varieties of vegetables.","Afei, yɛmmɔ mmɔden sɛ yɛbɛdi nnuane a ɛboa brɛboɔ no apɔmuden, bi te sɛ gyeene, anwoo, akekaduro, akutoɔ ne atosodeɛ ahodoɔ.",,"Afei, momma yɛnyɛ nhyehyɛe nni aduane a ɛboa ma brɛboɔ no nya apɔwmuden, ebi ne gyeene, akakaduro, ankaa twadeɛ ne nhahannu ahodoɔ.",run1,42.80481786752351,7.8198432726480265,5.9960026648900735
"Some are about the behaviors we need to exhibit to achieve good health, others are about the foods we need to eat, the medications we need to be able to take and the amounts we need to take into our bodies.","Ebinom fa nneyɛeɛ a ɛsɛ sɛ yɛda no adi ma yɛn nsa ka apɔmuden pa ho, ebinom fa nnuane a ɛsɛ sɛ yɛdi, nnuro a ɛsɛ sɛ yɛtumi fa ne dodoɔ a ɛtwa sɛ yɛde kɔ yɛn nipadua mu ho.",,"Ebi ne nneyɛeɛ a ɛsɛ sɛ yɛyɛ de nya apɔwmuden, ebi nso ne aduane a ɛsɛ sɛ yɛdi, nnuro a ɛsɛ sɛ yɛtumi nom ne dodoɔ a ɛsɛ sɛ yɛde fa yɛn nipadua mu.",run1,59.6358097716413,7.8198432726480265,5.9960026648900735
Some have expressed respect for him for the steps he has taken to make his family a priority.,Ebinom akyerɛ obuo a wɔanya ama no ɛnam anammɔn a watu na wama n'abusua ayɛ ade titire ama no no nti.,,Ebinom ada obuo adi akyerɛ no wɔ anammɔn a watutu de aboa ne fiefoɔ nti.,run1,35.66655914522553,7.8198432726480265,5.9960026648900735
It can cure chickenpox.,Ɛtumi sa borɔmpete,,Ɛtumi sa mmɔmpɔ.,run1,39.91756123916307,7.8198432726480265,5.9960026648900735
Doctors say women tend to develop this problem more quickly than men because their ducts that carry urine from the bladder to the street are shorter than men's.,"Adɔkotafoɔ kyerɛ sɛ mmaa taa nya saa ɔhaw yi ntɛntɛm so sene mmarima ɛfiri sɛ, wɔn drobɛn a ɛgye dwonsɔ firi dwonsɔtwaa no hɔ de ba abɔntene no yɛ tia sene mmarima deɛ.",,Adɔkotafoɔ kyerɛ sɛ mmaa taa nya saa ɔhaw yi ntɛm sene mmarima ɛfiri sɛ wɔn nsono a ɛde dwensɔ firi dwensɔtwaa mu kɔ abɔnten no yɛ tiawa sene mmarima deɛ.,run1,69.64785925303406,7.8198432726480265,5.9960026648900735
It is said that the extortion used by Nana Agradaa to extort money from the people has now reached his temple.,"Wɔkyerɛ mu a, apoobɔ a na Nana Agradaa de di dwuma gye ɔmamfoɔ sika firi wɔn ho no, wasane de aduru n'asɔrefie seesei nso.",,Wɔka sɛ sisie a Nana Agradaa de gye nkurɔfoɔ sika no aduru ne sɔrefie hɔ seesei.,run1,36.842534185277955,7.8198432726480265,5.9960026648900735
A study of lentils from 1996 - 2020 found that eating two large lentils a day can protect against cancer.,"Nhwehwɛmu bi a animdefoɔ binom yɛ faa mmire ho firi 1996 - 2020 daa no adi sɛ, sɛ onipa tumi di mmire akɛseɛ mmienu da koro a, ɛtumi bɔ ne ho ban firi kokoram yareɛ no ho.",,"Nhwehwɛmu a wɔyɛ faa adua a wɔfrɛ no lentil ho firi afe 1996 kɔsi afe 2020 kyerɛ sɛ, sɛ obi di lentil akɛseɛ mmienu da biara a, ɛtumi bɔ ne ho ban firi kokoram yadeɛ ho.",run1,50.15968722524764,7.8198432726480265,5.9960026648900735
"In most cases, what happens is that the person ends up not caring about their appearance anymore.","Mpɛn pii no, deɛ ɛtaa si ne sɛ, saa nipa no mfa n'ahonidie ho koraa.",,"Mpɛn pii no, deɛ ɛkɔ so ne sɛ, onipa no remma ne ho nhia no bio fa nea ɔteɛ ho.",run1,42.97995301553027,7.8198432726480265,5.9960026648900735
"Apart from Vitamin E which helps cleanse the body, Vitamins B1, B3, B6 and B12 all help the body fight against asthma","Vaetamɛn E a ɛboa hohoro nipadua no mu no da nkyɛn a, Vaetamɛn  B1, B3, B6 ne B12 nyinaa boa ma nipadua no ko tia asikyire yareɛ.",,"Sɛ yɛyi Vitamin E a ɛboa ma nipadua no mu teɛ no firi hɔ a, Vitamins B1, B3, B6 ne B12 nyinaa boa ma nipadua no ko tia ntehyehyewa.",run1,56.59372879476068,7.8198432726480265,5.9960026648900735
"Then, he was released from prison and became a leader in charge of various government agencies.","Afei, wɔyii no firii afiase maa no bɛyɛɛ ɔkannifoɔ a na ɔda aban nnwuma ahodoɔ ano.",,"Afei, wɔyii no firii afiase na ɔbɛyɛɛ ɔkannifoɔ a ɔhwɛ aban adwumakuo ahodoɔ so.",run1,63.94150573631953,7.8198432726480265,5.9960026648900735
