ref,text
"“A virgin will have a baby boy, and he will be called Immanuel,” which means “God is with us.”","Nɩan, talua muan'n 'ba nwʋnnzɛ, ɔ 'ba wʋ baa belenzua kʋn. Baa sɔ'n, bɛ 'ba fɛlɛ yɩ́ Emannuɛ."
"From David to the time of the exile in Babylonia, the ancestors of Jesus were: David, Solomon , Rehoboam, Abijah, Asa, Jehoshaphat, Jehoram; Uzziah, Jotham, Ahaz, Hezekiah, Manasseh, Amon, Josiah, and Jehoiachin and his brothers.",Zoziasɩ a wʋ Zekonia nʋn yɩ́ nianman'n-mɔ. Mɛlɛ sɔ nɩn anun yɛ̂ bɛ hyɩlɩ Izalayɛ amma'n-mɔ hɔlɩ Babilɔnʋn ɔ.
"From the exile to the birth of Jesus, his ancestors were: Jehoiachin, Shealtiel, Zerubbabel, Abiud, Eliakim, Azor, Zadok, Achim; Eliud, Eleazar, Matthan, Jacob, and Joseph, the husband of Mary, the mother of Jesus, who is called the Messiah.","Zʋakɔbʋ a wʋ Zozɛfʋ. Yɩ́ yɩ y'ɔ le Mali. Mali sɔ'n, yɩ́ yɛ̂ ɔ wʋlɩ Zozi mɔ bɛ fɛlɛ yɩ́ *Kilisi nɩn ɔ."
more to the birth of the Messiah. The Birth of Jesus (Luke,"Azɔɔ a wʋ Sadɔkɩ, Sadɔkɩ a wʋ Akimʋn, Akimʋn a wʋ Eliwudɩ,"
"This is how Jesus Christ was born. A young woman named Mary was engaged to Joseph from King David's family. But before they were married, she learned that she was going to have a baby by God's Holy Spirit.","Ɛ 'nwun kɛ ɔ kpɩnlɩn yɔlɩ mɔ bɛ wʋlɩ Zozi Kilisi'n. Anɩn Mali m'ɔ tɩ yɩ́ nin'n, ɔ nʋn Zozɛfʋ b'a ja bɛ́ nwʋn. Nan asannan nán Zozɛfʋ a fa Mali atɔnvɔlɛ'n, Wawɛ Nwannzan-nwannzan'n tunmin'n kɔ man Mali kɔ nwʋnnzɛ."
Joseph was a good man and did not want to embarrass Mary in front of everyone. So he decided to quietly call off the wedding.,"Zozɛfʋ m'ɔ tɩ yɩ́ hun'n tɩ sʋanlan sɛsɛ. Yɛ̂ kɛmɔ ɔ ngulo man kɛ ɔ bɔ Mali anwʋn ɛjɔlɛ ɔ kele menian'n-mɔ, ɔ fualɩ kɛ ɔ nʋn yɩ́ bɛ 'tɩtɩ nvɩalɩɛ nun."
"While Joseph was thinking about this, an angel from the Lord appeared to him in a dream. The angel said, “Joseph, the baby that Mary will have is from the Holy Spirit. Go ahead and marry her.","Kɛmɔ anɩn ajʋnlɩn sɔ'n wɔ yɩ́ ti anun'n, yɛ́ Mɩn bɔfʋɛ'n kʋn kɔ a kɔ hɩn yɩ́ ɛlalɩɛ. Yɩ́ nwan: “Belemgbin *Davidi anʋnman Zozɛfʋ, n'ɛ hyʋhyʋɩn wɔ́ bʋ asɩ, fa Mali sie wɔ́ nwʋn kɛ wɔ́ yɩ. Ɔ sanlɩn kɛ baa'n m'ɔ lɛ nwʋnnzɛ yɩ́'n fi Wawɛ Nwannzan-nwannzan'n."
"Then after her baby is born, name him Jesus, because he will save his people from their sins.”","Ɔ 'ba wʋ baa belenzua kʋn. Baa sɔ'n, ɛ 'ba tʋn yɩ́ Zozi, yɩ́ dein yɛ̂ ɔ 'ba le yɩ́ menian'n-mɔ fi bɛ́ ɛtɛ nɩn anun ɔ.”"
"So the Lord's promise came true, just as the prophet had said,",Ɛhɩ kʋalaatin walɩ maan ɛjɔlɛ'n mɔ yɛ́ Mɩn manlɩn yɩ́ kpɔmanfʋɛ'n hanlɩn'n kpɩnlɩn sʋ. Yɩ́ nwan:
"After Joseph woke up, he and Mary were soon married, just as the Lord's angel had told him to do.","Mɔ Zozɛfʋ fi nafɛlɛ nɩn anun tinngelɩ'n, ɔ yɔlɩ like'n mɔ yɛ́ Mɩn bɔfʋɛ'n helelɩ yɩ́'n. Ɔ sɔlɩ Mali nun ɔ falɩ yɩ́ kacili yɩ́ yɩ."
But they did not sleep together before her baby was born. Then Joseph named him Jesus.,Nan kʋsʋ ɔ nʋn yɩ́ b'a nna man dede Mali wʋlɩ yɩ́ wa belenzua'n nán ɔ'a tʋn yɩ́ Zozi.
"When Jesus was born in the village of Bethlehem in Judea, Herod was king. During this time some wise men from the east came to Jerusalem","Bɛ wʋlɩ Zozi Zude mân nɩn anun kulo'n mɔ bɛ fɛlɛ yɩ́ Betelehɛmʋn nɩn asʋ. Mɛlɛ sɔ'n, anɩn belemgbin *Elɔdɩ y'ɔ sie Zude mân nɩn ɔ. Mɔ bɛ wʋlɩ Zozi'n, ngɛlɛfʋɛ'n-mɔ mɔ bɛ nɩan nzalama'n, bɛ fi lɩka mɔ sɛnzɛ'n fite'n, bɛ walɩ Zoluzalɛmʋn ɛbɛlɛ."
"and said, “Where is the child born to be king of the Jews? We saw his star in the east and have come to worship him.”","Mɔ bɛ juli ɛbɛlɛ'n, nán b'a bisa menian'n-mɔ kɛ: “Zufʋ'n-mɔ belemgbin'n mɔ b'a wʋ yɩ́'n, ɔ wɔ nin? Y'a nwun yɩ́ nzalama'n sɛnzɛ afitelɩɛ ɛlɔ, yɛ walɩ kɛ yɛ 'ba a sʋ yɩ́.”"
"When King Herod heard about this, he was worried, and so was everyone else in Jerusalem.","Mɔ belemgbin Elɔdɩ ɔ nʋn Zoluzalɛmʋn kulo nɩn asʋ menian'n-mɔ kʋalaa tɩlɩ ɛjɔlɛ sɔ'n, bɛ́ nwʋn wʋsʋlɩ bɛ́."
"Herod brought together the chief priests and the teachers of the Law of Moses and asked them, “Where will the Messiah be born?”","Belemgbin Elɔdɩ kɔ yia Nyanmɩan *tɛɛyɩfʋɛ mgbain'n-mɔ kʋalaatin, ɔ nʋn *mala nɩn asʋ mgbain'n-mɔ nán ɔ'a bisa bɛ́ lɩka m'ɔ sɛ kɛ bɛ wʋ *Kilisi'n."
"They told him, “He will be born in Bethlehem, just as the prophet wrote,","Bɛ́ nwan: “Ɔ sɛ kɛ bɛ wʋ yɩ́ Betelehɛmʋn, Zude mân nɩn anun. Ɔ sanlɩn kɛ ɛjɔlɛ mɔ Nyanmɩan kpɔmanfʋɛ'n hɛlɛlɩ'n y'ɔ le kɛ:"
"‘Bethlehem in the land of Judea, you are very important among the towns of Judea. From your town will come a leader, who will be like a shepherd for my people Israel.’ ”","Ɛmɔ Betelehɛmʋn amma mɔ ɛmɔ wɔ Zude mân nɩn anun'n, ɛmɔ kulo'n tɩ man kulo kaan wɔ Zude kulo mgbili'n-mɔ afian. Ɔ sanlɩn kɛ bɛ 'ba wʋ sʋanlan kʋn bɛ tʋ ɛmɔ anun. Sʋanlan sɔ'n yɛ̂ ɔ 'ba nɩan Izalayɛ amma'n-mɔ mɔ bɛ tɩ mɩ́n dɩɛ nɩn asʋ kɛ bʋa ɛnɩanfʋɛ nɩan yɩ́ mmʋa'n-mɔ asʋ'n.”"
