ref,text,translated,source_zip_file
"and named it “Sky.” Evening came, then morning—that was the second day. The Third Day","Ní Unimbɔti yíiń kugbɔŋuee yii kutagbɔŋu. Ní kunyeeu mɔ́ ní kutaa dūu wúntì, ŋwinliliiti dal dee.","The Unimbɔti river is very dirty. It is not safe to drink or swim in, due to the high level of pollution.",output_proprietary_batch1
So God created humans to be like himself; he made men and women.,"Ní Unimbɔti náań unil ki nántiǹ u-ba, u náań-u ki nántiǹ úǹ Unimbɔti u-ba ní. U nìn náań uninja nì unimpu ní.","Unimbɔti is a place where people go to, and from where they also come. It is a place where people meet and interact.",output_proprietary_batch1
"And I have given the green plants as food for everything else that breathes, including animals, both wild and tame, and birds. And so it was.","Míǹ mbaantiim, m dū timool ki tīī tiwaŋkuti tin bí kitiŋ puee kɔkɔ nì inoon kɔkɔ nì tin kɔkɔ pée fù ti-biŋŋi pu, ki bí kitiŋ pu ki cáá kufoouee án nīn sá tì-jinti.» Ní an ŋá míǹ.","I am a hunter, I go into the forest to hunt for animals and birds for food, and also for their skins, which I use to make clothes. That is my job.",output_proprietary_batch1
"By the seventh day God had finished his work, and so he rested.","Unimbɔti túń u-tuuŋŋi ki dóò, ní ŋwinluluútee, u kāl̀ ki ŋūŋfì atuun ŋin kɔkɔ u ŋée pu.","The man went to the farm, and on his way back, he bought a chicken at the market.",output_proprietary_batch1
"That's how God created the heavens and the earth. The Garden of Eden When the Lord God made the heavens and the earth,","Kutagbɔŋu nì kitiŋ náantam nín kíĺ puee dee. Eedeen kpaabun bɔti Ŋyunti ŋun ti-Dindaan Unimbɔti nyántì kitiŋ nì kutagbɔŋuee,",The elders and the chief are in a meeting. The outcome of the meeting will determine the future of our community.,output_proprietary_batch1
"But the Lord told him, “You may eat fruit from any tree in the garden,","Ní ti-Dindaan Unimbɔti síiǹ unil mara nee yii: «A ŋūǹ kí ŋmɔ́ isufi in yú bukpaanee kɔkɔ biliŋ,","""I have a lot of work to do today,""",output_proprietary_batch1
"The Lord God said, “It isn't good for the man to live alone. I will make a suitable partner for him.”",Ní ti-Dindaan Unimbɔti bí yii: «An kaa ŋān̄ unil ń nīn bí u-baba míǹ. M làá náań un làá nīn tútúǹ-uee kí ŋàl̄-u.»,"""I have seen my father's friend. I will go and see him again tomorrow.""",output_proprietary_batch1
The man Adam named his wife Eve because she would become the mother of all who live.,"Ní uninja pú u-nimpuu diyindi yii Awa, taapu di sá yii un bí dimaŋfalinee, kun puee úǹ di sá binifoobi kɔkɔ na.","Even though Awa is a child, he is wise beyond his years, and he is always ready to help others.",output_proprietary_batch1
but not with Cain and his offering. This made Cain so angry that he could not hide his feelings.,"ama ní ki fātì u-boon ki tīī Kaayeen nì u-saraau. An puee ní Kaayeen fōō diŋuul tikpil, u-nimbiin cúu bíil̀.","The man went to the farm in Kayeen. When he arrived in Kayeen, he saw a big tree.",output_proprietary_batch1
The Lord said to Cain: What's wrong with you? Why do you look so angry?,"Ní ti-Dindaan bí Kaayeen yii: «Ba ŋá ní a fōō diŋuul, a-nimbiin cúu bíil̀ mimmee?","""Do you know the name of the tree under which you are standing?""",output_proprietary_batch1
“No!” the Lord answered. “Anyone who kills you will be punished seven times worse than I am punishing you.” So the Lord put a mark on Cain to warn everyone not to kill him.,"Ní ti-Dindaan bí-u yii: «Aayee! Un di yaa kūū Kaayeeŋyee, bi làá téeǹ udaan min min u ŋée miluli pu ní.» Ní ti-Dindaan ŋá u-pu kudaaŋŋu kubɔ yii ubɔ yaa ká-uee, ú taa kpɔ̀-u.","Aayee! If you go to Kaayeeŋyee, don't forget to bring me some miluli. If Dindaan asks you where you're going, don't tell him.",output_proprietary_batch1
"One day, Lamech said to his two wives, “A young man wounded me, and I killed him.","Ní Leemeeki bí u-nimpoobi yii: «Ada nì Siila, pīlifìmaan-mi! M-nimpoobi, kpòom̄maan ni-tafaliŋ kí pīlifì tin m làá sòoǹee! Bi ŋá-mi tiweendi ní m kūū unil. Tiweendi tin bi ŋá-mee puee, m kūū kibiki.","""Ada, come to Siila, my dear! My dear, come and see the beauty of the Tafaling. You will not regret it. If you don't come, you will regret it.""",output_proprietary_batch1
Anyone who tries to get even with me will be punished ten times more than anyone who tries to get even with Cain.”,"Bi làá tɔ̀ Kaayeen pɔntooŋyi ŋfunyɔm miluli pu, ní kí tɔ̀ man Leemeeki pɔntooŋyi ŋfunyɔm mita kpá imuŋku inaa pu.»","""I went to the market in Kaayeen, but I didn't find what I was looking for, so I went to the market in Leemeeki and found what I needed.""",output_proprietary_batch1
and God took him away at the age of,"Eenɔki nìn nóó Unimbɔti deedee, an puee Unimbɔti yōoǹ-u baa ti ká-u.","In the past, when Unimbɔti was young, he used to visit Unimbɔti's mother's house.",output_proprietary_batch1
The Lord saw how bad the people on earth were and that everything they thought and planned was evil.,Ti-Dindaan nìn ká yii binib kpitii mɔ̀tīi wīintí kitiŋ pu. Baabadalee tibɔkpitil ŋma di nìn gbí bi-pɔbiliŋ poon bi dàkafī.,The young man went to the farm early in the morning. He was very tired because he had been working hard since yesterday.,output_proprietary_batch1
"He was sorry that he had made them,",Ní an wùn̄ ti-Dindaan ki kɔ́-u kunimbaau u nín náań unil kitiŋ puee.,Dindaan is the one who is playing the drum in our village today.,output_proprietary_batch1
"Take into the boat with you a male and a female of every kind of animal and bird, as well as a male and a female of every reptile. I don't want them to be destroyed.","Á dāá lēē unoon kamaa buluku uja nì usal, nì kuwaŋkuluu kamaa buluku uja nì usal, nì kun kamaa pée fù kitiŋ puee buluku uja nì usal, bi-kɔkɔ ń dāá dāan̄ a-cee kí ŋmátí.","As the sun rises in the morning, as the moon rises in the evening, as the stars appear in the night sky, we live in a cycle of time.",output_proprietary_batch1
"The water kept going down, and the mountain tops could be seen on the first day of the tenth month.","Nnyim nìn mɔ̀tīi sìntī ki cá ki tin cáa sāā uŋmasaalaati. Uŋmasaalaati gbanti wimpeepeekaaŋu dalee, ní ajoon gbīitìń nnyimin.","I am going to the market to buy vegetables. Vegetables are good for our health, they provide us with essential nutrients.",output_proprietary_batch1
