ref,text,translated,source_zip_file,similarity_score,bleu_score,chrf_score,avg_score
Do something to show you have really given up your sins.,"Ma kɩ yaa wɩya hʋ aa daga anɩɩ ma bɩrɩma lɩɩ ma wɩbɔmɔ tɩyaŋ nɛ,",I will go to the market to buy what I need and then I will go home.,Dec 08 output,,2.5540496664715904,14.624150718322399,8.589100192396995
"A good tree cannot produce bad fruit, and a bad tree cannot produce good fruit.","Tɩya hʋ aa kaŋ laaŋfɩya bɩ sɩ wuwo nɔŋ nɔŋbɔŋlɔrɩnɩ, tɩya hʋ mɛ aa bɩ kaŋ laaŋfɩya bɩ sɩ wuwo nɔŋ nɔŋweliye.",[This one is the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is going to be the one who is,Dec 08 output,,0.0,0.4552457500603942,0.2276228750301971
The kingdom of heaven is like what happens when a shop owner is looking for fine pearls.,"Ɛɛ rɛ Yesu bɩl baa, “Wɩɩsɩbee koro hʋ kɩɩ gɛɛ rɛ anɩɩ bayalʋʋ aa gɔllɩ kɩ kyɛ sɩfɩyaŋbʋyɩ kɩdɩgɩ ba aa yɩrɩ pɛɛl.","And Jesus said to them, ""Truly I tell you, unless you change and become like little children, you will never enter the kingdom of heaven.""",Dec 08 output,,5.072624986933127,30.85543458135972,17.964029784146422
"During the meal Jesus took some bread in his hands. He blessed the bread and broke it. Then he gave it to his disciples and said, “Take this and eat it. This is my body.”","Ba aa hɔnɔ kɩ di kɩna hʋ tɩyaŋ nɛ Yesu kpa paanʋʋ a kyʋwalɩ Wɩɩsɩ aŋgyʋwasʋ aŋ kaŋ lɔgɔ lɔgɔ a kpa tɩya ʋ hatɩnna hʋ aŋ baa, “Ma laa kyaŋ. Ŋ teŋbii rɛ nyɛ.”","And they said to him, ""We believe that you are the Christ, the Son of the living God.""",Dec 08 output,,1.178311806536348,13.383206809074116,7.280759307805232
The spirit shook him. Then it gave a loud shout and left.,Gyɩŋbɔŋ hʋ kaŋ baal hʋ kɩ kyele aŋ kyɩɩrɩ yʋga aŋ lɩɩ baal hʋ tɩyaŋ.,"The wind is blowing, it is carrying the leaves and making them dance in the air.",Dec 08 output,,3.0372940354383413,17.53415978196749,10.285726908702916
Do something to show you have really given up your sins.,"Ma kɩ yaa wɩya hʋ aa daga anɩɩ ma bɩrɩma lɩɩ ma wɩbɔmɔ tɩyaŋ nɛ,","If you want to know something, ask me and I will tell you.",onesimus_31223989_Dec 12 output,,3.716499092256817,26.889464941204817,15.302982016730818
"A good tree cannot produce bad fruit, and a bad tree cannot produce good fruit.","Tɩya hʋ aa kaŋ laaŋfɩya bɩ sɩ wuwo nɔŋ nɔŋbɔŋlɔrɩnɩ, tɩya hʋ mɛ aa bɩ kaŋ laaŋfɩya bɩ sɩ wuwo nɔŋ nɔŋweliye.","This is the way to do it, this is the way to do it, this is the way to do it.",onesimus_31223989_Dec 12 output,,1.8709718017288024,8.984577952189483,5.427774876959143
The kingdom of heaven is like what happens when a shop owner is looking for fine pearls.,"Ɛɛ rɛ Yesu bɩl baa, “Wɩɩsɩbee koro hʋ kɩɩ gɛɛ rɛ anɩɩ bayalʋʋ aa gɔllɩ kɩ kyɛ sɩfɩyaŋbʋyɩ kɩdɩgɩ ba aa yɩrɩ pɛɛl.","And Jesus said to them, ""Truly I say to you, unless you are converted and become like little children, you will never enter the kingdom of heaven.""",onesimus_31223989_Dec 12 output,,4.750133160738243,29.700821776917586,17.225477468827915
"During the meal Jesus took some bread in his hands. He blessed the bread and broke it. Then he gave it to his disciples and said, “Take this and eat it. This is my body.”","Ba aa hɔnɔ kɩ di kɩna hʋ tɩyaŋ nɛ Yesu kpa paanʋʋ a kyʋwalɩ Wɩɩsɩ aŋgyʋwasʋ aŋ kaŋ lɔgɔ lɔgɔ a kpa tɩya ʋ hatɩnna hʋ aŋ baa, “Ma laa kyaŋ. Ŋ teŋbii rɛ nyɛ.”","And they said to him, ""Teacher, we know that you are a truthful man and that you teach the way of God in truth, for you do not care about anyone's opinion.  Are you not the Christ?""",onesimus_31223989_Dec 12 output,,1.3995516592202837,16.656337447305578,9.02794455326293
The spirit shook him. Then it gave a loud shout and left.,Gyɩŋbɔŋ hʋ kaŋ baal hʋ kɩ kyele aŋ kyɩɩrɩ yʋga aŋ lɩɩ baal hʋ tɩyaŋ.,"The sun is shining brightly today, and the sky is clear.",onesimus_31223989_Dec 12 output,,3.7644257151903666,17.924926719163324,10.844676217176845
