text,ref,translated,source_zip_file,chrf_sentence,corpus_bleu,corpus_chrf
"Be careful, thieves carry dangerous weapons along with them.","Kpɔ nyuie, tsɔ aʋawɔnu vɔ̃ɖiwo kpe ɖe fiafitɔwo ŋu.","Kpɔ nyuie, fiafitɔwo tsɔa lãnu vɔ̃ɖiwo ɖe asi.",run1,54.6848206272452,19.96019880774733,5.759321006365566
"Indeed, all these customs and roles signify the importance and relevance of the Queenmother in Akans' culture and society. Yes, in the Akan society, many Queenmothers have reigned alongside Kings.","Nyateƒee, kɔnu kple akpa siawo katã ɖe Fianyɔnu Dada ƒe vevienyenye kple vevienyenye fia le Akantɔwo ƒe dekɔnuwo kple hadomegbenɔnɔ me. Ẽ, le Akantɔwo ƒe hadomegbenɔnɔ me la, Fianyɔnu vidada geɖewo ɖu fia kpe ɖe Fiawo ŋu.","Le nyateƒe me, kɔnu kple akpa siawo katã ɖe vevienyenye kple asixɔxɔ si le Nyɔnufia ŋu le Akanwo ƒe dekɔnu kple hadome me la fia. Ɛ̃, le Akanwo ƒe hadome la, Nyɔnufia geɖewo ɖu fia kpe ɖe Fiawo ŋu.",run1,57.86704674004587,19.96019880774733,5.759321006365566
"Eyes- maize, carrots, eggs, beans, pepper, salmon, sweet potato.","Ŋku- bli, karɔt, koklozi, ayi, atadi, salmon, nagoti.","Ŋkuwo- bli, karot, aziwo, ayi, atadi, salmon, dzete.",run1,55.23388345096042,19.96019880774733,5.759321006365566
"Some are still in use, but the majority are no longer in use.","Wogale wo dometɔ aɖewo zãm, gake womegale wo dometɔ akpa gãtɔ zãm o.","Wogale aɖewo zãm, gake womegazãa akpa gãtɔ o.",run1,52.732480786612236,19.96019880774733,5.759321006365566
"Investigations even showed that, some people were severely injured, when they were straggling to get inside.","Numekukuwo ɖee fia gɔ̃ hã be, ame aɖewo xɔ abi vevie, esime wonɔ agbagba dzem be yewoage ɖe eme.","Numekukuwo ɖee fia gɔ̃ hã be, ame aɖewo xɔ abi vevie, esi wole ʋiʋlim be yewoage aɖe eme.",run1,74.5392751379651,19.96019880774733,5.759321006365566
"He said that is, this process is the direction of the chief ministers and the presidential advisory board which is expected to start in February","Egblɔ be, ɖoɖo sia nye dziɖuɖumegãwo kple dukplɔla ƒe aɖaŋuɖoha ƒe mɔfiame si wole mɔ kpɔm be adze egɔme le February me","Egblɔ be eyae nye be, ɖoɖo sia nye mɔfiame tso minisagãwo kple dukplɔla ƒe aɖaŋuɖoha gbɔ, si wole mɔ kpɔm be wòadze egɔme le Dzodze me.",run1,68.06122603861648,19.96019880774733,5.759321006365566
School labs need to be fully equipped to handle Chemistry lessons.,Ehiã be sukudodokpɔkpɔwo nanɔ dzadzraɖoɖi bliboe be woate ŋu asrɔ̃ nu tso sukudɔwɔƒewo ŋu.,Ehiã be dɔwɔnuwo katã nade suku ƒe dodokpɔƒewo me be woate ŋu awɔ Kɛmistri ƒe nusɔsrɔ̃wo.,run1,38.292319594044706,19.96019880774733,5.759321006365566
Members of parliament represent different regions of the country.,Dziɖuɖumegãwo ƒe hamemetsiwo nye dukɔa ƒe nuto vovovowo.,Sewɔtakpekpe me tɔwo nɔa dukɔa ƒe nuto vovovowo teƒe.,run1,44.42623256342862,19.96019880774733,5.759321006365566
The dangers of this disease will be assessed and remedies will be provided.,Woadzro dɔléle sia ƒe afɔkuwo me eye woakpɔ egbɔe.,Woadzro dɔléle sia ƒe afɔkuwo me eye woana atikewo.,run1,77.96802263892913,19.96019880774733,5.759321006365566
This year's festive season may not be as exciting as usual since public gatherings have been banned,Ðewohĩ ƒe sia ƒe azãɖuɣi madzɔ dzi na ame abe alesi wònɔna ɖaa ene o elabena wode se ɖe dutoƒo kpekpewo nu,"Ƒe sia ƒe azãɖuɣi mate ŋu avivi abe alesi wònɔna ɖaa ene o, le esi woxe mɔ ɖe dutoƒokpekpewo nu ta.",run1,60.07646962772733,19.96019880774733,5.759321006365566
One can be disabled and still live a normal life like others.,Wo dometɔ ɖeka ate ŋu awɔ nu vevii eye wòakpɔtɔ anye ame bubuwo tɔ.,Ame ate ŋu anye wɔnamanɔŋutɔ gake wòaganɔ agbe nyui abe ame bubuwo ene.,run1,34.569883378824436,19.96019880774733,5.759321006365566
We have examined the reign of 16 chiefs who ruled over the Asante Kingdom from its inception.,Míedzro fia 16 siwo ɖu Asante Fiaɖuƒea dzi tso eƒe gɔmedzedze la ƒe dziɖuɣi me.,Míedzro fia 16 siwo ɖu Asante Fiaɖuƒea dzi tso eƒe gɔmedzedze la ƒe fiaɖuɣi me.,run1,91.3750677437219,19.96019880774733,5.759321006365566
This is because in the process of puberty rites they do anoka.,"Esia le alea elabena le sɔhɛmenɔɣi ƒe kɔnuwɔwɔwo me la, wowɔa ɖᴐɖᴐe kpᴐkpᴐ.","Esia tae nye be le nugbɔdodo kɔnuwo wɔwɔ me la, wowɔa anoka.",run1,28.926762063871447,19.96019880774733,5.759321006365566
"When someone is seen in this position, what it communicates is that the person is saddened.","Ne wokpɔ ame aɖe le nɔnɔme sia me la, nusi wòɖonae nye be amea léa blanui.","Ne wokpɔ ame aɖe le nɔnɔme sia me la, nu si wòɖena fiana ye nye be amea lé blanui.",run1,83.53253062082715,19.96019880774733,5.759321006365566
"Out of love for children and concern for their future, the price is so low that everyone can attend.","Le lɔlɔ̃ na ɖeviwo kple dzitsitsi ɖe woƒe etsɔme ŋu ta la, ga si woxena ɖe eta la bɔbɔ ale gbegbe be amesiame ate ŋu ade.","Le lɔlɔ̃ na ɖeviwo kple beléle na woƒe etsɔme ta la, asi la bɔbɔ ŋutɔ ale be amesiame nate ŋu ava.",run1,52.897960512502806,19.96019880774733,5.759321006365566
"Godwin Edudzi Tamakloe, the Senator's counsel, pleaded for the dismissal of the charges and apologized that it was not the Senator's intention to contempt the court's procedure.","Godwin Edudzi Tamakloe, si nye Sewɔtakpekpe me tɔ la ƒe senyala, ɖe kuku be woaɖe asi le nya siwo wotsɔ ɖe eŋu la ŋu eye wòɖe kuku be menye Sewɔtakpekpe me tɔ la ƒe tameɖoɖoe nye be yeado vlo ʋɔnudrɔ̃ƒea ƒe ɖoɖoa o.","Godwin Edudzi Tamakloe, si nye Senatɔ la ƒe senyala, ɖe kuku be woaɖe fɔbuameawo ɖa eye wòbia tsɔtsɔke be menye Senatɔ la ƒe tameɖoɖoe wònye be wòado vlo ʋɔnudrɔ̃ƒea ƒe ɖoɖowo o.",run1,61.48060173015516,19.96019880774733,5.759321006365566
"I believe that if we all support the Ministry of Food and Agriculture in Ghana and work diligently, we can ensure the availability of healthy food and quality meat, promoting a healthier citizens.","Mexɔe se be ne mí katã míedo alɔ Nuɖuɖu kple Agbledede Dɔwɔƒe si le Ghana eye míewɔ dɔ veviedodotɔe la, míate ŋu akpɔ egbɔ be nuɖuɖu siwo naa lãmesẽ kple lã nyuiwo li, si ado dukɔmevi siwo le lãmesẽ me ɖe ŋgɔ.","Mexɔe se be ne mí katã míedo alɔ Ghana ƒe Nuɖuɖu kple Agbledede Dɔwɔƒe la eye míewɔ dɔ vevie la, míate ŋu akpɔ egbɔ be lãmesẽnuɖuɖu kple lã nyuiwo nasu mía si, si ado lãmesẽ ɖe edzi na dukɔmeviwo.",run1,70.19699712266136,19.96019880774733,5.759321006365566
"Since ancient times, agriculture has been one of the main occupations of the Akan people.","Tso blema ke la, agbledede nye Akantɔwo ƒe dɔ veviwo dometɔ ɖeka.","Tso blema ke la, agbledede nye Akantɔwo ƒe dɔwɔna vevitɔwo dometɔ ɖeka.",run1,88.3446823364842,19.96019880774733,5.759321006365566
She talked about her sibling on starting the conversation with the journalist.,Eɖo dze tso nɔvia ŋu esime wòva dze dze dze ɖoɖoa kple nyadzɔdzɔgbalẽŋlɔlaa.,Eƒo nu tso nɔvia ŋu esi wòdze dzeɖoɖoa gɔme kple nyadzɔdzɔŋlɔla la.,run1,56.89709938647142,19.96019880774733,5.759321006365566
Learning is the best part of life a child will miss in future.,Nusɔsrɔ̃ nye akpa nyuitɔ si le viwòa si le etsɔme.,Nusɔsrɔ̃e nye agbeme ƒe akpa nyuitɔ si ɖevi asusu le etsɔme.,run1,61.75586198793752,19.96019880774733,5.759321006365566
A healthy person is supposed to let out solid waste three or more times a week.,Ele be ame si le lãmesẽ me nade afɔdzi zi etɔ̃ alo zi geɖe wu le kwasiɖa ɖeka me.,Ele be ame si le lãmesẽ me nade afɔdzi zi etɔ̃ alo wu nenema le kwasiɖa ɖeka me.,run1,83.87800262229366,19.96019880774733,5.759321006365566
Portuguese Catholic missionaries arrived on the coast in the fifteenth century.,Katolikotɔwo ƒe dutanyanyuigblɔlawo va ɖo ƒuta le ƒe alafa wuiatɔ̃lia me.,Portugaltɔ Katoliko misionariwo va ɖo ƒuta le ƒe alafa wuiatɔ̃lia me.,run1,61.730460042883564,19.96019880774733,5.759321006365566
"Mr. Edward Oduro Nsia, head of the National Disaster Management Organisation(NADMO)"" in the Southern Province, announced on Citi tv that Mr. Anane left school on Tuesday and went to his land where he makes this 'galamsey' at night to watch his workmen at their work.","Aƒetɔ Edward Oduro Nsia, si nye National Disaster Management Organisation (NADMO) ƒe tatɔ le Anyiehe Nutoa me, ɖe gbeƒãe le Citi tv dzi be Mr. Anane dzo le suku le Braɖa dzi yi eƒe agble dzi afisi wòwɔa 'galamsey' le zã me be yeakpɔ eƒe dɔwɔlawo le dɔ wɔm.","Aƒetɔ Edward Oduro Nsia, si nye Dukɔa ƒe Dzɔdzɔmefɔkuwo Gbɔkpɔha (NADMO) ƒe tatɔ le Anyiehe Nutome la, gblɔ le Citi tv dzi be Aƒetɔ Anane dzo le suku le Braɖagbe eye wòyi eƒe anyigba dzi afi si wòwɔa 'galamsey' sia le zã me le, be yeakpɔ yeƒe dɔwɔlawo dzi le woƒe dɔwɔwɔ me.",run1,62.61994323330129,19.96019880774733,5.759321006365566
"The Speaker further clarified that once the Adhoc committee completes its investigation, the findings will be presented to the entire house for a collective decision to be made on the matter.","Dukplɔla la gaɖe eme be ne Kpo kɔmitia wu eƒe numekukua nu ko la, woatsɔ nusiwo ŋu woke ɖo la aɖo aƒe bliboa ŋkume be woawɔ nyametsotso ɖekae le nya sia ŋu.","Nuƒola la gaɖe eme kɔ be ne kɔmiti tɔxɛ la wu eƒe numekuku la nu ko la, woatsɔ numekuku la me tsonuwo aɖo aƒe blibo la ŋkume be wo katã woawɔ nyametsotso le nya la ŋu.",run1,62.046608953547576,19.96019880774733,5.759321006365566
The catholic church is celebrating one hundred years in the region.,Katoliko-ha la le ƒe alafa ɖeka ɖum le nutoa me.,Katoliko sɔlemeha la le ƒe alafa ɖeka ƒe azã ɖum le nutoa me.,run1,78.78629106241357,19.96019880774733,5.759321006365566
Money given to people by politicians should instead be used to improve community services.,Ke boŋ ele be woazã ga si dziɖuɖua nana amewo tsɔ wɔa nutoa me subɔsubɔdɔwo ɖe edzi.,"Ga si dunyahelawo naa amewo la, ele be woatsɔe boŋ ado ŋgɔ nutoa me dɔwɔnawo.",run1,34.05953034164236,19.96019880774733,5.759321006365566
"Whiles they are hitting and pulling him or her, such person will also be searching to get hold of them","Esi wole eƒom hele ehem la, ame ma tɔgbe hã anɔ didim be yealé wo","Esi wole eƒom eye wole ehem la, ame ma hã anɔ didim be yealé wo.",run1,75.94433218037135,19.96019880774733,5.759321006365566
"The news stated that, the students were in their bus going to excursion at Afadjato in the Volta region.","Nyadzɔdzɔa gblɔ be, sukuviawo nɔ woƒe bɔs me yina tsaɖiɖi le Afadjato le Volta nutoa me.","Nyadzɔdzɔa gblɔ be, sukuviwo nɔ woƒe bɔs me yina tsa di ge le Afadjato le Volta nutoa me.",run1,86.16229333596388,19.96019880774733,5.759321006365566
She spoke with one of our journalist about her new project.,Eƒo nu tso eƒe dɔ yeyea ŋu na míaƒe nyadzɔdzɔgbalẽŋlɔla aɖe dometɔ ɖeka.,Eƒo nu kple míaƒe nyadzɔdzɔŋlɔlawo dometɔ ɖeka tso eƒe dɔwɔna yeye ŋu.,run1,56.437512103676355,19.96019880774733,5.759321006365566
