ref,text,translated,similarity_score,source_zip_file,bleu_score,chrf_score,avg_score
"but he refused and said, “My master isn't worried about anything in his house, because he has placed me in charge of everything he owns.","Alege wa jam zɛri ale weeni ayen, <<Mi ale toalim a bo dela la, m kpagni niŋ a ka wari po a bo yenni po. Wa le soa jaabuuri meena la wa pai a nyo ka m nisa po ate m soa a nya.","When we were young, my friend and I would go to the farm, we would work and come back home, and our mothers would cook for us. We would eat and then go to play, and our mothers would call us to come and eat again.",0.058544647,output_jonathan,0.9903417847796372,19.143603333205,10.066972558992319
"Forty days later Noah opened a window to send out a raven, but it kept flying around until the water had dried up.",a yaa tom tagaaruk ate ku nyini a gilim de ale de ate nyiamu ga kpeeri tɛŋka zuk.,They said that Tom Tagaaruk's father went to the farm and saw a big elephant at the riverbank.,0.2493058,output_jonathan,2.087736220588747,15.21753505294903,8.652635636768888
"If the fearsome God worshiped by Abraham and my father Isaac had not been on my side, you would have sent me away without a thing. But God saw my hard work, and he knew the trouble I was in, so he helped me. Then last night he told you how wrong you were. Jacob and Laban Make an Agreement","Fi a ti basi kama ate m cheŋ ale nisim kɔta ase m kowa ale Abrayam Wenni, waai ate Aizik a chali yɔgsum la, a nin kan bo ale mu. Alege Wen nya m nyiŋbiiri ale m le pai nisa a tom nam diila kama, ate wa jam a toariŋ fu yokku po.","They went to the farm and met a certain old man called Abraham Wenni, and he was with his son Isaac, who was a very stubborn person. The old man Wenni told them that he had a dream about a certain tree in the bush, and he went to consult a diviner about it.",0.48385358,output_jonathan,3.266971252831629,26.785960284288468,15.026465768560048
"Jacob heard that Laban's sons were complaining, “Jacob is now a rich man, and he got everything he owns from our father.”","Jekob yaa wom ayen Laban bisaŋa a weeni ayen, <<Jekob a tuesi ti kowa ale soa ŋan baai meena la kama, ate wa yaa nya jigsika de a nyini ti kowa ale jam soa ŋanti baai la.>>","When Jacob saw that there was a famine in the land of Laban, he said to his children, ""I have heard that there is famine in the land of Laban, so let us go to the land of Laban and buy grain there.""",0.7538317,output_jonathan,2.2266617638454975,26.458325842731416,14.342493803288457
"Abram bowed with his face to the ground, and God said:","Abram yaa koori a pai diri a kpi tɛŋ, ate Wen weeni wa ayen,","Abram went to the farm to work, but Wen refused to go with him.",0.3478954,output_jonathan,6.150343144231885,27.23382449449252,16.692083819362203
"When they were outside, one of the angels said, “Run for your lives! Don't even look back. And don't stop in the valley. Run to the hills, where you'll be safe.”","Ase ba le ta ba nyini la, maarɔma wanyi yaa weeni ayen, <<Ni chali bɛ ni nyuvooŋa nyiŋ. Ni kan nya ŋaaŋŋa. Ni be kan zaani jigi peelimmu po. Ni chali jueli guutaŋa po dan kan daa di ni le kpi.>>","When we were young, our mothers would tell us, ""Be careful with fire. It can burn you. It can destroy your things. Be careful when you are playing with fire so that it does not harm you.""",0.24400496,output_onesimus007,1.367356530572108,21.081494929502924,11.224425730037517
At that time Isaac was living in the southern part of Canaan near a place called “The Well of the Living One Who Sees Me.”,"Yɔgyɔgla de Aizik yaa nyini Beer Layai Aroi a jam, diila wa jam bo ka Negev.","Aizik's friend Beer Layai Aroi is coming to visit, he will come to Negev tomorrow.",0.1345907,output_onesimus007,1.269961673637781,10.348034852165204,5.8089982629014925
"“I'm about to die,” Esau answered. “What good will those rights do me?”","Iisɔ yaa weeni ayen, <<Nya, mi a nye ayen m kpi kama, biam kpaŋta a ta boan jaab wamaŋ a te mu?>>","Oh mother, I am going to the farm, should I go and fetch firewood or should I go and help my father in the farm?",0.19170116,output_onesimus007,1.7574239156849023,16.27655358832505,9.016988752004977
Abraham looked up and saw a ram caught by its horns in the bushes. So he took the ram and sacrificed it instead of his son.,"Abrayam yaa zak zuk a nya padiak ale ka pai ka nyiila a saksi tikiba po a za. Wa yaa cheŋ a ga yik ka a kaabi ase juka kaabka la, alege basi nidoabinni.","Abraham went to the farm with his friend to work on the farm, but they did not meet anyone there. He said he would go and look for his friend who did not come, but he did not find him anywhere.",0.5727909,output_onesimus007,1.367356530572108,23.24932118142459,12.30833885599835
"And when birds came down to eat the animals, Abram chased them away.","Nuin sii ale a dɛ lanta la a yaa jam lantaŋa zuk, alege Abram a yiak ti si yiti cheŋ.","God said to Abram, ""Leave your country, your people and your father's household and go to the land I will show you.""",0.49711475,output_onesimus007,2.0752738657056446,20.29229683511006,11.183785350407852
