ref,text,translated,source_zip_file,similarity_score
"and named it “Sky.” Evening came, then morning—that was the second day. The Third Day",Wen yaa wi ŋmazukku ayen wen. Ate saluik ale junɔi a ŋman boro. Da dila jam saari ka daa ŋaye.,When you go to the market and come back. And greet the people who are there. Then you eat the food you bought.,output_proprietary,0.1463623046875
So God created humans to be like himself; he made men and women.,"Dila Wen yaa nye nuru ase wadek la, wadek ale ka diila ate wa nye wa, nidoa ale nipok ate wa nye.","Dila Wen is a person who came and became our leader, our father, and our mother.",output_proprietary,0.13427734375
"And I have given the green plants as food for everything else that breathes, including animals, both wild and tame, and birds. And so it was.",M pai duŋsaŋa ale nuinsa ale ŋan baai meena ale bo tɛŋka zuk a cheŋ ate ba ta nyuvuri la te ni. M pai va sobta meena a te ba ayen ba chim ba ŋandiinta.>> Ate ku nye dila.,I will gather men and women and all the children and go to the top of the hill so that they can see me. I will tell them all so that they know their mistakes. And it was so.,output_proprietary,0.230712890625
"By the seventh day God had finished his work, and so he rested.","Daa ŋayopɔiwa danni ale Wen nueri tuim ŋaai meena ate wa tom la kama, dila daa ŋayopɔiwa danni wa yaa vuusi.","The old woman and Wen Nueri worked for them until they finished the work, then the old woman went home.",output_proprietary,0.3603515625
"That's how God created the heavens and the earth. The Garden of Eden When the Lord God made the heavens and the earth,",Dii meena ale magsi chaab ale wenzukku ale tɛŋka nyeka la ale la. Naawen dii ale ka Wen la ale nye tɛŋka ale wenzukku la,"It is good: strength, health, long life, peace, and happiness. May God give you peace and long life.",output_proprietary,0.040679931640625
"except the one that has the power to let you know the difference between right and wrong. If you eat any fruit from that tree, you will die before the day is over!”","alege kan dɛ nalim ale biem sebika tiimu yɔnaŋa, diila fi dan dɛ fi sum a kpi kama.","If you are good, or if you are the leader of bad people, then you will perish like your deeds.",output_proprietary,0.423828125
"So the Lord God made him fall into a deep sleep, and he took out one of the man's ribs. Then after closing the man's side,","Dila Naawen dii ale ka Wen la yaa nye ate nidoawa a lo goom po nna yegayega. Wa ale a goa la, ate Wen yaa yeeri wa nyipik kobini dinyi alege lik kauk kula.","So God said that Wen should ensure people live in peace and harmony. When he had finished, Wen then called his people into two groups and gave them land.",output_proprietary,0.311279296875
Then the Lord God made clothes out of animal skins for the man and his wife.,Naawen dii ale ka Wen la a yaa pai duŋsa gbaŋsa a nye gatta a te Adam ale Iiv ate ba lik badek.,God said that He would make a woman and give her to Adam and Eve so that they would live together.,output_proprietary,0.5087890625
The Lord said to Cain: What's wrong with you? Why do you look so angry?,"Naawen yaa bek Keen ayen, <<Ka boa ale soa ate fi sui a puuri? Ka boa le soa ate fi kaasi nina?","God asked Cain, ""What have you done to your brother's blood? What have you done to your brother, where is he?",output_proprietary,0.75341796875
"If you had done the right thing, you would be smiling. But you did the wrong thing, and now sin is waiting to attack you like a lion. Sin wants to destroy you, but don't let it!","Fi dan nye dii ale magsi la, m ti a siak kama, alege fi dan kan nye dii ale magsi la, be seba ale biem ale a yaali ayen bu jo fu. Bu a yaali ayen bu nya ka pagrim fi zuk, alege ku a fɛ ate fi nya pagrim biem zuk.>>","If you are good and honest, I will give you a gift, but if you are not good and honest, they will be able to do evil to you. They want to see you prosper, but it is not possible for you to prosper.",output_proprietary,0.2568359375
