ref,text,translated,source_zip_file,similarity_score,chrf_sentence,corpus_bleu,corpus_chrf
"where they stayed until Herod died. So the Lord's promise came true, just as the prophet had said, “I called my son out of Egypt.” The Killing of the Children",U din be leŋe nan yoo nba ki Bat Herod din tan kpo na. Linba kur din tun a lin gbeen linba ki ti Yomdaanɔ Yennu din te ki u sɔkiniisɔɔ pak li po nee a “N din nyinn n bija maŋ Ijipt tingbouŋ nie.” Bonjabis kpinu labaar,"After the death of King Herod, the Lord spoke to Joseph in a dream, saying, “Take the child and his mother and go to Egypt, and remain there until I tell you.”",Dec 08 output,,28.529836522248942,8.685338257513335,4.030710172744721
Look at the birds in the sky! They don't plant or harvest. They don't even store grain in barns. Yet your Father in heaven takes care of them. Aren't you worth much more than birds?,"Gotir nɔɔnii nba yuuk ki lin na; bi ki buuri; bi bia ki jaan ki wuu suka nan naapaat ni, ŋaan ki i Baa Yennu nba be sanpaapo na dintib. I ki mɔk nyɔɔt ki gar nɔɔnii-ii?","Where can I go from your word? They have become heavy; they have gone to the land of the dead where there is no return, where the sun sets and the stars are born. Who can hide from your word?",Dec 08 output,,24.09433774425199,8.685338257513335,4.030710172744721
"I promise you on the day of judgment, everyone will have to account for every careless word they have spoken.","“N beerie na, barbunu daar, Yennu tan sa bu niib buut nan ba din piak baryana kur nba na paak,","He went there, did the work there, and Yennu went to the house where the dog was barking and chased it and caught it.",Dec 08 output,,17.15688962613764,8.685338257513335,4.030710172744721
"Homeowners never know when a thief is coming, and they are always on guard to keep one from breaking in.","Ŋaan bant man nan li-i tee ki ŋaadaanɔ poŋ mi yoo nba ki nanyukɔɔ yaa wun baar u ŋaak ni nyiɔku, u sii kare ki guu; u kan sak ki nanyukɔɔ-n tan kɔɔ ki jamɔ.","The man took the thing to the place and did something, then they gave birth to something, and he spoke to the person, he went to look for something; he carried the something into the house to do something.",Dec 08 output,,23.8681885995179,8.685338257513335,4.030710172744721
The soldiers nailed Jesus to a cross and gambled to see who would get his clothes.,"Ba kpaau ki tabinɔ dapunpunn paak gbenn yoonba, ki bi tɔ tiatia ki chent chent u tiat na,",,Dec 08 output,,,8.685338257513335,4.030710172744721
"where they stayed until Herod died. So the Lord's promise came true, just as the prophet had said, “I called my son out of Egypt.” The Killing of the Children",U din be leŋe nan yoo nba ki Bat Herod din tan kpo na. Linba kur din tun a lin gbeen linba ki ti Yomdaanɔ Yennu din te ki u sɔkiniisɔɔ pak li po nee a “N din nyinn n bija maŋ Ijipt tingbouŋ nie.” Bonjabis kpinu labaar,"He went to the house of Herod to kill the child there. The wise men returned and met Joseph the Righteous, who was warned in a dream to go to Egypt. He said, ""I was told to go to Egypt and stay there."" Afterwards, Herod died.",onesimus_31223989_Dec 12 output,,30.27354672060405,8.685338257513335,4.030710172744721
Look at the birds in the sky! They don't plant or harvest. They don't even store grain in barns. Yet your Father in heaven takes care of them. Aren't you worth much more than birds?,"Gotir nɔɔnii nba yuuk ki lin na; bi ki buuri; bi bia ki jaan ki wuu suka nan naapaat ni, ŋaan ki i Baa Yennu nba be sanpaapo na dintib. I ki mɔk nyɔɔt ki gar nɔɔnii-ii?","I have eaten and drunk; I have gone and slept; I have completed the day's duties, then I went to pray to Baa Yennu. Do you know the way to inquire about nɔɔnii?",onesimus_31223989_Dec 12 output,,17.26713855176511,8.685338257513335,4.030710172744721
"I promise you on the day of judgment, everyone will have to account for every careless word they have spoken.","“N beerie na, barbunu daar, Yennu tan sa bu niib buut nan ba din piak baryana kur nba na paak,","I ate rice, cooked it, then washed my hands with water before they made the meal for me, which made me full.",onesimus_31223989_Dec 12 output,,18.367637081587358,8.685338257513335,4.030710172744721
"Homeowners never know when a thief is coming, and they are always on guard to keep one from breaking in.","Ŋaan bant man nan li-i tee ki ŋaadaanɔ poŋ mi yoo nba ki nanyukɔɔ yaa wun baar u ŋaak ni nyiɔku, u sii kare ki guu; u kan sak ki nanyukɔɔ-n tan kɔɔ ki jamɔ.","I have told you what to do for ŋaadaanɔ: come here, go when you have eaten the food and taken his water, and sit there; finish eating and then go to jamɔ.",onesimus_31223989_Dec 12 output,,23.565315967283013,8.685338257513335,4.030710172744721
The soldiers nailed Jesus to a cross and gambled to see who would get his clothes.,"Ba kpaau ki tabinɔ dapunpunn paak gbenn yoonba, ki bi tɔ tiatia ki chent chent u tiat na,","They eat and work hard in the farm, tying and pulling the ropes repeatedly there,",onesimus_31223989_Dec 12 output,,15.502383188950352,8.685338257513335,4.030710172744721
"where they stayed until Herod died. So the Lord's promise came true, just as the prophet had said, “I called my son out of Egypt.” The Killing of the Children",U din be leŋe nan yoo nba ki Bat Herod din tan kpo na. Linba kur din tun a lin gbeen linba ki ti Yomdaanɔ Yennu din te ki u sɔkiniisɔɔ pak li po nee a “N din nyinn n bija maŋ Ijipt tingbouŋ nie.” Bonjabis kpinu labaar,"He sent a message to Herod's son to have him killed. John the Baptist was put in prison and told his disciples on the Lord's day, saying, ""I was sent to Egypt to take refuge."" John the Baptist's head was presented.",john_AC86BE0F_output (5),,26.49697096658371,8.685338257513335,4.030710172744721
Look at the birds in the sky! They don't plant or harvest. They don't even store grain in barns. Yet your Father in heaven takes care of them. Aren't you worth much more than birds?,"Gotir nɔɔnii nba yuuk ki lin na; bi ki buuri; bi bia ki jaan ki wuu suka nan naapaat ni, ŋaan ki i Baa Yennu nba be sanpaapo na dintib. I ki mɔk nyɔɔt ki gar nɔɔnii-ii?","The woman who was sick for a long time gave birth; she named the child Suka, and the people of the town rejoiced greatly. What do you think about this story?",john_AC86BE0F_output (5),,21.30219998587801,8.685338257513335,4.030710172744721
"I promise you on the day of judgment, everyone will have to account for every careless word they have spoken.","“N beerie na, barbunu daar, Yennu tan sa bu niib buut nan ba din piak baryana kur nba na paak,","My child, the elder is here, Yennu and you are not separated, the people have spoken well of the place where they have gathered.",john_AC86BE0F_output (5),,28.690112519722792,8.685338257513335,4.030710172744721
