ref,text,translated,similarity_score,source_zip_file,bleu_score,chrf_score,avg_score
So be on your guard! You don't know when your Lord will come.,"Lɔ ɔ he ɔ nyɛɛ huɔ, ejakaa nyɛ li ngmlɛfia nɔ nɛ nyɛ nyɔmtsɛ ɔ ma.","When he saw the woman, he fell in love with her.",0.02808972,output_mich001,2.6485681362909563,9.314049279435872,5.981308707863414
Then Jesus said: What comes from your heart is what makes you unclean.,"Nɛ e ya nɔ nɛ e de ke: “Nɔ́ nɛ jee nɔmlɔ mi ɔ, lɔ ɔ nɔuu lɛ bleɔ lɛ.","If you want to know, I will tell you: ""I will not tell you my name, because it is not good to say it.""",0.114118904,output_mich001,1.7557381354086663,14.544341268972047,8.150039702190357
"When people mistreat you in one town, hurry to another one. I promise you before you have gone to all the towns of Israel, the Son of Man will come.","Se ke a ngɛ nyɛ yi mi wae ngɛ ma nɛ ɔ mi ɔ, nyɛɛ tu fo kɛ ya ekpa mi; se niinɛ, i ngɛ nyɛ dee ke: Nyɛ be Israel ma amɛ tsuo nya gbee loko Nɔmlɔ Bi ɔ maa ba.","If you do not believe in the truth of my words, then do not believe in me; but if you believe, then you will know that I am in the Father and the Father is in me.  And just as I have heard from the Father, I speak these things.",0.34398365,output_mich001,1.2551104021195245,23.72494443041171,12.490027416265617
"It is enough for students to be like their teacher and for slaves to be like their master. If people call the head of the family Satan, what will they say about the rest of the family? The One To Fear (Luke","E hiɛ kaa kaselɔ maa pee kaa e tsɔɔlɔ, nɛ nyɔguɛ hu maa pee kaa e nyɔmtsɛ. Ke a tsɛ wetsɛ ɔ Beelzebul ɔ, e webi ɔmɛ lɛɛ si enyɛmɛ a be mɛ tsɛe ja?” Nɔ nɛ sa gbeyeyemi (Luka","“But if it is by the finger of God that I cast out demons, then the kingdom of God has come upon you.  And if I cast out demons by Beelzebul, by whom then do your sons cast them out? Therefore they will be your judges. But if it is by the Spirit of God that I cast out demons, then the kingdom of God has come upon you.” (Luke",0.5022936,output_mich001,1.510058649074918,23.187470553593805,12.348764601334361
"If David called the Messiah his Lord, how can the Messiah be a son of King David?”","“Jeha nɛ ɔ ke David tsɛ lɛ ‘Nyɔmtsɛ’ ɔ, kɛ peɔ kɛɛ nɛ e pa peɔ e bi mɔ?”","Did you not hear that David said, “My soul is weary”? Is it not true that he said that?",0.45144242,output_mich001,2.2731543567022867,19.16995661510847,10.721555485905379
God blesses those people who are merciful. They will be treated with mercy!,"“A gbaa ninɛmɛ nɛ naa ni kpahi mɔbɔ ɔ, se Mawu maa na mɛ mɔbɔ.","If you are not able to do it, then God will help you to do it.",0.23369099,output-onesimus_003,3.0372940354383413,15.746561174184103,9.391927604811222
So the chief priests met with the leaders and decided to bribe the soldiers with a lot of money.,"Nɛ benɛ a kɛ nikɔtɔma amɛ bɔ gua nɛ a ya da a, a ha aslaafo ɔmɛ sika fuu,","If someone wants to be a thief, they will steal, and if they steal, they will be caught.",0.15192707,output-onesimus_003,2.4426633221059637,20.156407219253108,11.299535270679536
"Come and set up your kingdom, so that everyone on earth will obey you, as you are obeyed in heaven.",O matsɛ yemi ɔ nɛ ba; A pee nɔ nɛ o suɔ ngɛ zugba a nɔ kaa a peɔ ngɛ hiɔwe ɔ.,"If you see me, don't greet me; Let them greet me when I am with my people.",0.5242499,output-onesimus_003,2.168776966261936,12.393051740233481,7.2809143532477085
But the chief priests and the teachers of the Law of Moses were angry when they saw his miracles and heard the children shouting praises to the Son of David.,"Se benɛ osɔfo nikɔtɔma amɛ kɛ mlaa tsɔɔli ɔmɛ na nyakpɛ nihi nɛ e pee kɛ jokuɛwi ɔmɛ nɛ a ngɛ lele wɔe ngɛ sɔlemi we ɔ ke: “Hosiana David bi” ɔ, a muklii mi wo la,","When the wise men saw the star, they rejoiced exceedingly, and they went their way quickly until they came to the place where the young child was; and when they had found him, they fell down and worshipped him, and opening their treasures they presented unto him gifts: gold, frankincense, and myrrh.",0.4831535,output-onesimus_003,2.1646759935498316,27.321144007138482,14.742910000344157
"It is useless for you to worship me, when you teach rules made up by humans.”","Se yaka gu a jaa mi ɔ nɛ, ejakaa a tsɔɔ tsɔɔmihi nɛ ji nimli a kitahi.’ ”","If you see me and you don't greet me, I will beat you well.",0.21252427,output-onesimus_003,5.098813553369431,15.400013706273057,10.249413629821245
