ref,text,translated,similarity_score,source_zip_file,chrf_sentence,corpus_bleu,corpus_chrf
I am sending you like lambs into a pack of wolves. So be as wise as snakes and as innocent as doves.,"“Oʼɛ, i ngɛ nyɛ hsɔe kaa jijɔhi ngɛ ogbeteehi a kpɛti; lɔ ɔ he ɔ nyɛ hɛ mi nɛ tɛ kaa sinɔhi, nɛ nyɛɛ pee kpoo kaa okpohi.","They said that if you are a good person, you will get a good reward; but if you are bad, you will get a bad reward, and you will not get anything good.",0.38659513,output_jonathan,13.256430324043361,10.203198615804727,3.308823529411765
"Jesus' eleven disciples went to a mountain in Galilee, where Jesus had told them to meet him.",Kɛkɛ nɛ e kaseli nyɔngma kɛ kake ɔ pue nɔ kɛ ho Galilea yoku ɔ nɔ ya he nɛ Yesu tsɔɔ mɛ ɔ.,"And he went to the town of Nazareth and lived there, and he was called a Nazarene, and it was fulfilled what was said through the prophets, that he will be called a Nazarene.",0.42453322,output_jonathan,21.511299551358366,10.203198615804727,3.308823529411765
"When the woman got back home, she found her child lying on the bed. The demon had gone. Jesus Heals a Man Who Was Deaf and Could Hardly Talk","Yo ɔ pue nɔ kɛ ho e we mi ya, nɛ e ya na e biyo ɔ nɛ fɔɔ si ngɛ sa nɔ nɛ mumi yayami ɔ je e mi. Yesu tsa amuɛti tuekpokulɔ ko","They will gather all of you and bring you to the place where I am, and you will see the glory that the Father has given me. Jesus said to his disciples.",0.2617038,output_jonathan,20.91761071586882,10.203198615804727,3.308823529411765
"But if you speak against the Holy Spirit, you can never be forgiven. That sin will be held against you forever.","Se nɔ nɛ tuɔ musu bɔmi munyu kɛ siɔ Mumi Klɔuklɔu ɔ, a kɛ be lɛ pae gblegbleegblee kɛ maa ya neneene, ejakaa e pee yayami nɛ a kɛ pɛ́.”","They say that if you want to be a great person, you should not be afraid to learn from others, because a child who says his mother's cooking is not good will not know how sweet it is until he goes to another person's house.",0.22524154,output_jonathan,21.768935169043136,10.203198615804727,3.308823529411765
"Jesus used stories when he spoke to the people. In fact, he did not tell them anything without using stories.","Abɛhi a mi Yesu gu kɛ tu munyu nɛ ɔmɛ tsuo kɛ tsɔɔ asafo ɔmɛ, nɛ abɛhi a mi sɔuu kɛkɛ e kɛ mɛ tuɔ munyu ngɛ;","They did not know that Jesus was the one who would come and save them, and they did not know that he was the one who would redeem their souls.",0.4674041,output_jonathan,22.893369824662113,10.203198615804727,3.308823529411765
Jesus and his disciples crossed the lake and brought the boat to shore near the town of Gennesaret.,"Nɛ benɛ a po wo ɔ, a ba kple ngɛ Genezaret zugba a nɔ, nɛ a muɔ lɛ ɔ si.","And they went to his house in the city of Genezaret, and he healed many sick people there.",0.42006168,output_onesimus007,25.171074126895416,10.203198615804727,3.308823529411765
"You are a worthless servant, and you will be thrown out into the dark where people will cry and grit their teeth in pain.” The Final Judgment","Nɛ sɔmɔlɔ nɛ he be se nami ko nɛ ɔ ɔ, nyɛɛ tsɛ̃ lɛ ngɔ wo blɔ se diblii ɔ mi; lejɛ ɔ ya fomi kɛ lungu nya kpemi maa hi!’ ” Kojomi ligbi ngua a","“If you are not a fool and you are not mad, why are you not listening to the advice of your elders? It is better to learn from the wisdom of the elderly than to suffer and later say, ‘Had I known!’” The old man said.",0.3107172,output_onesimus007,24.706897291636984,10.203198615804727,3.308823529411765
"When Jesus went into the home of the official and saw the musicians and the crowd of mourners,","Nɛ benɛ Yesu ba nɔkɔtɔma a we ɔ mi nɛ e na bɛ kpali kɛ nihi fuu nɛ a ngɛ hoo pee ɔ,",And it is Jesus who is the head of the church and he is the one who has been given all power in heaven and on earth.,0.40380535,output_onesimus007,26.878363724286107,10.203198615804727,3.308823529411765
Anyone who hears and obeys these teachings of mine is like a wise person who built a house on solid rock.,"“Lɔ ɔ he ɔ, nɔ tsuaa nɔ nɛ nuɔ ye munyu nɛ ɔmɛ nɛ e yeɔ nɔ ɔ, ma ngɔ lɛ ngɔ to ga lelɔ nɛ ma e tsu ngɛ tɛ sa nɔ ɔ he.","The chief said, ""If you want to go to the farm, you should get up early and go, and when you come back, you will see that the farm is not like before, but it is better than before.""",0.18090829,output_onesimus007,21.321298459215758,10.203198615804727,3.308823529411765
"He answered, “Don't you know what I am talking about by now? You surely know that the food you put into your mouth cannot make you unclean.","E de mɛ ke: “Anɛ kikɛ nɛ ɔ nyɛ hu nyɛ nui nihi a sisi? Nyɛ nɛ kaa nɔ tsuaa nɔ nɛ jee kpo nɔ blɔ sɛɛ nɔmlɔ mi ɔ nyɛ we lɛ blemi,","They said to him: “Can you tell us why the sun rises in the east and sets in the west? Can you tell us why it goes up high in the sky and then comes down low, and why it appears big when it rises and small when it sets?",0.20678788,output_onesimus007,17.33301728573356,10.203198615804727,3.308823529411765
