ref,text,translated,source_zip_file,similarity_score,bleu_score,chrf_score,avg_score
"When Herod found out that the wise men from the east had tricked him, he was very angry. He gave orders for his men to kill all the boys who lived in or near Bethlehem and were two years old and younger. This was based on what he had learned from the wise men.","Jeha nɛ ɔ benɛ Herode na kaa ni leli ɔmɛ sisi lɛ ɔ, e muklii mi fu wawɛɛ, nɛ e tsɔ a ya gbe jokuɛ nyumuwi tsuo nɛ ngɛ Betlehem kɛ lejɛ ɔ ni ɔmɛ a mi tsuo, ninɛmɛ nɛ ye jeha enyɔ kɛ ninɛmɛ nɛ yi ja ngɛ be nɛ e bi ni leli ɔmɛ fitsofitso ɔ nya.","Herod was very angry when he realized that the wise men had tricked him, so he ordered that all the boys in Bethlehem and its surroundings who were two years old and under should be killed.",Dec 08 output,,17.794032171642655,45.66650785288323,31.73027001226294
But I tell you that Solomon with all his wealth wasn't as well clothed as one of them.,Se i ngɛ nyɛ dee ke: Salmo kɛ e nyami ɔ tsuo tete mia we kaa enɛ ɔmɛ a kpɛti kake.,The meaning is this: A child who does not know his father’s house will one day return to find it.,Dec 08 output,,2.2731543567022867,18.23122010083962,10.252187228770953
But Jesus replied: You want a sign because you are evil and won't believe! But the only sign you will get is the sign of the prophet Jonah.,"Se Yesu he nɔ nɛ e de mɛ ke: “Yi nɔ bi yayahi kɛ gba puɛli ngɛ okadi hlae; se a be mɛ okadi ko hae, kaa ja gbalɔ Yona okadi ɔ.","When Jesus saw that they were about to do this, he said: “This generation is evil; it seeks a sign, but no sign will be given to it except the sign of Jonah.”",Dec 08 output,,6.024281121078143,29.896452888107135,17.96036700459264
You may be sure a servant who is always faithful will be put in charge of everything the master owns.,"Niinɛ, i ngɛ nyɛ dee ke, e maa ngɔ lɛ ngɔ to e nihi tsuo kulaa nya.","Today, if you are not careful, you will let your own child lead you into trouble.",Dec 08 output,,2.1669482721594253,15.752892917631268,8.959920594895348
At noon the sky turned dark and stayed that way until three o'clock.,"Se kɛ je piani ngmlɛ nyɔngma kɛ enyɔ kɛ ya su ngmlɛ etɛ ɔ, diblii wo ngɛ zugba a tsuo nɔ.","If you plant a good seed and it grows well, the harvest will fill your barn.",Dec 08 output,,2.8265205879007453,17.95673100484892,10.391625796374832
"When Herod found out that the wise men from the east had tricked him, he was very angry. He gave orders for his men to kill all the boys who lived in or near Bethlehem and were two years old and younger. This was based on what he had learned from the wise men.","Jeha nɛ ɔ benɛ Herode na kaa ni leli ɔmɛ sisi lɛ ɔ, e muklii mi fu wawɛɛ, nɛ e tsɔ a ya gbe jokuɛ nyumuwi tsuo nɛ ngɛ Betlehem kɛ lejɛ ɔ ni ɔmɛ a mi tsuo, ninɛmɛ nɛ ye jeha enyɔ kɛ ninɛmɛ nɛ yi ja ngɛ be nɛ e bi ni leli ɔmɛ fitsofitso ɔ nya.","The wise men went to Herod and told him that they had seen the star, and he asked them carefully, and they said they had come to worship the child who was born in Bethlehem, because the star had appeared to them in the east and they had come to worship him.",onesimus_31223989_Dec 12 output,,2.7119087270992472,30.78415366859189,16.74803119784557
But I tell you that Solomon with all his wealth wasn't as well clothed as one of them.,Se i ngɛ nyɛ dee ke: Salmo kɛ e nyami ɔ tsuo tete mia we kaa enɛ ɔmɛ a kpɛti kake.,The meaning is this: A child who does not listen to an elder’s advice will later regret it.,onesimus_31223989_Dec 12 output,,1.9146030690102511,15.307312044148086,8.610957556579168
But Jesus replied: You want a sign because you are evil and won't believe! But the only sign you will get is the sign of the prophet Jonah.,"Se Yesu he nɔ nɛ e de mɛ ke: “Yi nɔ bi yayahi kɛ gba puɛli ngɛ okadi hlae; se a be mɛ okadi ko hae, kaa ja gbalɔ Yona okadi ɔ.","When Jesus saw that they were about to leave, he said: “You will not find a greater prophet than John; yet the one who is least in the kingdom of God is greater than John.”",onesimus_31223989_Dec 12 output,,1.6337196277047001,26.671567125498974,14.152643376601837
You may be sure a servant who is always faithful will be put in charge of everything the master owns.,"Niinɛ, i ngɛ nyɛ dee ke, e maa ngɔ lɛ ngɔ to e nihi tsuo kulaa nya.","Today, if it is not you, you will not see anyone else coming to help you.",onesimus_31223989_Dec 12 output,,2.3981224737246873,14.54754432235438,8.472833398039533
At noon the sky turned dark and stayed that way until three o'clock.,"Se kɛ je piani ngmlɛ nyɔngma kɛ enyɔ kɛ ya su ngmlɛ etɛ ɔ, diblii wo ngɛ zugba a tsuo nɔ.","If you plant a good seed and it grows well, you will reap its fruit in the future.",onesimus_31223989_Dec 12 output,,2.5197593442434796,18.02117757620857,10.270468460226024
"When Herod found out that the wise men from the east had tricked him, he was very angry. He gave orders for his men to kill all the boys who lived in or near Bethlehem and were two years old and younger. This was based on what he had learned from the wise men.","Jeha nɛ ɔ benɛ Herode na kaa ni leli ɔmɛ sisi lɛ ɔ, e muklii mi fu wawɛɛ, nɛ e tsɔ a ya gbe jokuɛ nyumuwi tsuo nɛ ngɛ Betlehem kɛ lejɛ ɔ ni ɔmɛ a mi tsuo, ninɛmɛ nɛ ye jeha enyɔ kɛ ninɛmɛ nɛ yi ja ngɛ be nɛ e bi ni leli ɔmɛ fitsofitso ɔ nya.","The wise men went to Herod and told him that they had seen the star, and he asked them carefully, and they told him that a child had been born in Bethlehem, and that was why they had come; so Herod sent them to go and find the child and bring him word.",john_AC86BE0F_output (5),,2.1681146205885407,29.898890865606585,16.033502743097564
But I tell you that Solomon with all his wealth wasn't as well clothed as one of them.,Se i ngɛ nyɛ dee ke: Salmo kɛ e nyami ɔ tsuo tete mia we kaa enɛ ɔmɛ a kpɛti kake.,The Lord is my shepherd; I shall not want. He makes me lie down in green pastures. He leads me beside still waters.,john_AC86BE0F_output (5),,1.6504045595709425,15.657559226513401,8.653981893042172
But Jesus replied: You want a sign because you are evil and won't believe! But the only sign you will get is the sign of the prophet Jonah.,"Se Yesu he nɔ nɛ e de mɛ ke: “Yi nɔ bi yayahi kɛ gba puɛli ngɛ okadi hlae; se a be mɛ okadi ko hae, kaa ja gbalɔ Yona okadi ɔ.","When Jesus saw that they were troubled, he said: “Why are you afraid, you of little faith?” Then he got up and rebuked the winds and the sea, and it became completely calm.",john_AC86BE0F_output (5),,1.6337196277047001,22.80443250901586,12.21907606836028
You may be sure a servant who is always faithful will be put in charge of everything the master owns.,"Niinɛ, i ngɛ nyɛ dee ke, e maa ngɔ lɛ ngɔ to e nihi tsuo kulaa nya.","Today, if you are not careful, you will let someone else's problem become your own.",john_AC86BE0F_output (5),,2.1619563671311695,16.042108129050334,9.102032248090751
At noon the sky turned dark and stayed that way until three o'clock.,"Se kɛ je piani ngmlɛ nyɔngma kɛ enyɔ kɛ ya su ngmlɛ etɛ ɔ, diblii wo ngɛ zugba a tsuo nɔ.","If you want to eat a sweet fruit and you don't have it, you will climb the tree to get it.",john_AC86BE0F_output (5),,2.1671320168371846,18.258990620322123,10.213061318579655
"When Herod found out that the wise men from the east had tricked him, he was very angry. He gave orders for his men to kill all the boys who lived in or near Bethlehem and were two years old and younger. This was based on what he had learned from the wise men.","Jeha nɛ ɔ benɛ Herode na kaa ni leli ɔmɛ sisi lɛ ɔ, e muklii mi fu wawɛɛ, nɛ e tsɔ a ya gbe jokuɛ nyumuwi tsuo nɛ ngɛ Betlehem kɛ lejɛ ɔ ni ɔmɛ a mi tsuo, ninɛmɛ nɛ ye jeha enyɔ kɛ ninɛmɛ nɛ yi ja ngɛ be nɛ e bi ni leli ɔmɛ fitsofitso ɔ nya.","The wise men went to Herod and told him that they had seen the star, and he asked them carefully, and they said they had come to worship the child who was born in Bethlehem, because they had seen his star, so Herod sent them to go and find out exactly where the child was.",output_JA-4,,2.226296145746311,31.621399814342233,16.923847980044272
But I tell you that Solomon with all his wealth wasn't as well clothed as one of them.,Se i ngɛ nyɛ dee ke: Salmo kɛ e nyami ɔ tsuo tete mia we kaa enɛ ɔmɛ a kpɛti kake.,The Lord is my shepherd; I shall not want. He makes me lie down in green pastures. He leads me beside still waters.,output_JA-4,,1.6504045595709425,15.657559226513401,8.653981893042172
But Jesus replied: You want a sign because you are evil and won't believe! But the only sign you will get is the sign of the prophet Jonah.,"Se Yesu he nɔ nɛ e de mɛ ke: “Yi nɔ bi yayahi kɛ gba puɛli ngɛ okadi hlae; se a be mɛ okadi ko hae, kaa ja gbalɔ Yona okadi ɔ.","When Jesus saw the crowds, he said: “This generation is wicked and seeks a sign; but no sign will be given to it except the sign of Jonah.”",output_JA-4,,7.307230233455798,28.40552831003401,17.856379271744906
You may be sure a servant who is always faithful will be put in charge of everything the master owns.,"Niinɛ, i ngɛ nyɛ dee ke, e maa ngɔ lɛ ngɔ to e nihi tsuo kulaa nya.","Today, if you are not careful, you will let your own child lead you into trouble.",output_JA-4,,2.1669482721594253,15.752892917631268,8.959920594895348
At noon the sky turned dark and stayed that way until three o'clock.,"Se kɛ je piani ngmlɛ nyɔngma kɛ enyɔ kɛ ya su ngmlɛ etɛ ɔ, diblii wo ngɛ zugba a tsuo nɔ.","If you plant a good seed and it grows well, the harvest will be abundant.",output_JA-4,,3.0098043843528286,18.37897213650093,10.69438826042688
Jesus' disciples picked up twelve large baskets of leftover bread and fish.,Nɛ a kukuɔ abolo bibli ɔmɛ kɛ lo bibli ɔmɛ ngɔ wo kusii nyɔngma kɛ enyɔ mi tɔtɔɔtɔ.,"If you see a toad walking in the daytime, it means something is pursuing it.",output-onesimus_004,0.069880836,2.2869567780619007,13.152959557319202,7.719958167690551
The men taking care of the pigs ran to the town and the farms to spread the news. Then the people came out to see what had happened.,Kɛkɛ nɛ kpotoo hyɛli ɔmɛ tu fo nɛ a ya sɛɛ ngɛ ma a mi kɛ ngmɔ ɔmɛ a si. Nɛ ni ɔmɛ je kpo ba hyɛ nɔ́ nɛ ba a.,"The old woman said that if her child dies, she will not cry because she knows her child will die. And she said that if her child dies, she will not cry.",output-onesimus_004,0.19308363,1.3494116947566301,16.382554232870074,8.865982963813352
"Students are not better than their teacher, and slaves are not better than their master.","“Kaselɔ pa we e tsɔɔlɔ, nɛ jeha nɛ ɔ hu nyɔguɛ pa we e nyɔmtsɛ.","When a man is poor, no one calls him a man; when he becomes rich, then they say he is a man.",output-onesimus_004,0.44612053,1.7179060012299232,16.683180467190606,9.200543234210265
"When Jesus was eating with his twelve disciples that evening, he said, “One of you will surely hand me over to my enemies.”","Nɛ benɛ a ngɛ ni ɔ yee ɔ, e ke: “Niinɛ, i ngɛ nyɛ dee ke: Nyɛ ti nɔ kake maa tsɔɔ ye se blɔ.”","When the man saw her, he said: ""Now, you are the one: You will be the one to carry my load for me.""",output-onesimus_004,0.33218706,6.394961132586075,20.649356357116407,13.522158744851241
Aren't two sparrows sold for only a penny? But your Father knows when any one of them falls to the ground.,"Anɛ otokliihi enyɔ ɔ pi pɛsɛwa nɛ a juaa nɛ a heɔ lo? Se a ti nɔ kake be zugba nɔe, ja e je nyɛ tsɛ ɔ dɛ mi.","If a child is not taught the value of money, will they understand its worth? When they grow up and face difficulties, they will realize their mistake.",output-onesimus_004,0.3574872,1.793443763338368,20.04148797859562,10.917465870966993
"When Herod found out that the wise men from the east had tricked him, he was very angry. He gave orders for his men to kill all the boys who lived in or near Bethlehem and were two years old and younger. This was based on what he had learned from the wise men.","Jeha nɛ ɔ benɛ Herode na kaa ni leli ɔmɛ sisi lɛ ɔ, e muklii mi fu wawɛɛ, nɛ e tsɔ a ya gbe jokuɛ nyumuwi tsuo nɛ ngɛ Betlehem kɛ lejɛ ɔ ni ɔmɛ a mi tsuo, ninɛmɛ nɛ ye jeha enyɔ kɛ ninɛmɛ nɛ yi ja ngɛ be nɛ e bi ni leli ɔmɛ fitsofitso ɔ nya.","The wise men went to Herod and told him that they had seen the star, and he asked them carefully, and they said they had come to worship the child who was born in Bethlehem, the place where the star had appeared to them, so the wise men left and went to the place where they had seen the star clearly.",onesimus_7C821E01_Dec 01 output,,3.7580306676141957,32.84099359037603,18.29951212899511
But I tell you that Solomon with all his wealth wasn't as well clothed as one of them.,Se i ngɛ nyɛ dee ke: Salmo kɛ e nyami ɔ tsuo tete mia we kaa enɛ ɔmɛ a kpɛti kake.,If you want to be wise: Read and understand the word of God every day and put it into practice.,onesimus_7C821E01_Dec 01 output,,2.2731543567022867,14.262737827494382,8.267946092098335
But Jesus replied: You want a sign because you are evil and won't believe! But the only sign you will get is the sign of the prophet Jonah.,"Se Yesu he nɔ nɛ e de mɛ ke: “Yi nɔ bi yayahi kɛ gba puɛli ngɛ okadi hlae; se a be mɛ okadi ko hae, kaa ja gbalɔ Yona okadi ɔ.","When Jesus saw that they were troubled, he said to them: “Why are you afraid, you of little faith?” Then he got up and rebuked the winds and the sea, and it became completely calm.",onesimus_7C821E01_Dec 01 output,,1.5529789537659737,22.5715899428971,12.062284448331535
You may be sure a servant who is always faithful will be put in charge of everything the master owns.,"Niinɛ, i ngɛ nyɛ dee ke, e maa ngɔ lɛ ngɔ to e nihi tsuo kulaa nya.","Today, if you are not careful, you will let your own child lead you into trouble.",onesimus_7C821E01_Dec 01 output,,2.1669482721594253,15.752892917631268,8.959920594895348
