ref,text,translated,source_zip_file,similarity_score,bleu_score,chrf_score,avg_score
"God gave them his blessing and said: Have a lot of children! Fill the earth with people and bring it under your control. Rule over the fish in the ocean, the birds in the sky, and every animal on the earth.",Ndoŋ nna nɛ Ebɔrɛ nɛfa bumo nseŋ kaŋɛ bumo le: “Men kurge n wora keshi n salga to n sɔ kasawule so kikɛ nsaa ji eleŋ kumo so. Men baa ji eleŋ ekɔrɔtɔ so nɛ mbuibi so nɛ asɔ gbeyeso kikɛ nyam so.”,One day God took a man and said to him: “I will give you a place where you will live and plant crops to eat. You will live there and multiply and fill the whole earth.”,Dec 08 output,,2.8090156535670627,23.457346365368107,13.133181009467584
"Forty days later Noah opened a window to send out a raven, but it kept flying around until the water had dried up.",nseŋ lara nyiŋgbeŋ ashi kuloŋgboŋ na to n lɛ kowu nɛ k baa wɔtɔ a lɛa a lɛa a jo saŋɛ nɛ nchu na kikɛ nyam beeŋ feeto kasawule so kuraa.,The child was crying because he wanted to go to the farm but his mother refused and told him to stay home and eat first before going to the farm.,Dec 08 output,,1.696134390396339,19.89427508707961,10.795204738737974
"Lot answered, “You have done us a great favor, sir. You have saved our lives, but please don't make us go to the hills. That's too far away. The city will be destroyed before we can get there, and we will be killed when it happens.","N wu fanɛ ma asheŋ bɔlɔ fo kenishi, ŋkpal manɛ so, fo wora ma kelela ga m mɔlga ma ŋkpa, ama abee na ase wɔ kufɔ ga. Amoso pɔɛŋ nɛ n fo ndoŋ kusɔ ko beeŋ tiŋ n wora ma nɛ n wu.","If you want to go to the market tomorrow, you should wake up early, because if you wake up late you will not get anything. So tonight you should sleep early so that tomorrow you can go.",Dec 08 output,,3.2800001129641005,19.10677344774587,11.193386780354984
"Then he said to the servant in charge of the first herd, “When Esau meets you, he will ask whose servant you are. He will want to know where you are going and who owns those animals in front of you.","Kumo be kaman nɛ e kaŋɛ anya na to be emo nɛ e daŋ juŋkpar na fanɛ mo da Isɔɔ baŋ tu mo nseŋ bishi mo fanɛ, “Wanɛ be esa e la fo? Nnɛ nɛ fee yɔ? Wanɛ e wɔ asɔbɔya damta nɛ b juŋkpar fo ere kikɛ?”","The man said that he saw a woman who had been bitten by a snake on her way to farm and he asked her, “What has happened to you? Where are you going? What did you do that the snake bit you like this?”",Dec 08 output,,1.4652258415160095,24.973558709905497,13.219392275710753
"Seir was from the Horite tribe that had lived in Edom before the time of Esau. The clans that had descended from him were Lotan, Shobal, Zibeon, Anah,","Seyir nɛ e la Horaiebi be esa na be mbinyɛnbi nɛ b daa wɔ efuli na so nde. Lotan nɛ Shobal nɛ Zibiɔn nɛ Ana,","These were the sons of Seir the Horite, who were living in the land: Lotan, Shobal, Zibeon, and Anah.",Dec 08 output,,18.022433999555044,34.71286383169133,26.367648915623185
"God gave them his blessing and said: Have a lot of children! Fill the earth with people and bring it under your control. Rule over the fish in the ocean, the birds in the sky, and every animal on the earth.",Ndoŋ nna nɛ Ebɔrɛ nɛfa bumo nseŋ kaŋɛ bumo le: “Men kurge n wora keshi n salga to n sɔ kasawule so kikɛ nsaa ji eleŋ kumo so. Men baa ji eleŋ ekɔrɔtɔ so nɛ mbuibi so nɛ asɔ gbeyeso kikɛ nyam so.”,One day God took some clay and said: “I will make a man and put him on the earth to take care of it and all the animals. I will make him in my own image and give him power over all the animals.”,onesimus_31223989_Dec 12 output,,6.266221810881523,26.5603919057125,16.413306858297013
"Forty days later Noah opened a window to send out a raven, but it kept flying around until the water had dried up.",nseŋ lara nyiŋgbeŋ ashi kuloŋgboŋ na to n lɛ kowu nɛ k baa wɔtɔ a lɛa a lɛa a jo saŋɛ nɛ nchu na kikɛ nyam beeŋ feeto kasawule so kuraa.,The child went to the farm with his mother and when they reached there they saw that a lion had killed a goat and was eating it on the ground under a big tree.,onesimus_31223989_Dec 12 output,,1.7176188460170134,23.09939598489701,12.408507415457013
"Lot answered, “You have done us a great favor, sir. You have saved our lives, but please don't make us go to the hills. That's too far away. The city will be destroyed before we can get there, and we will be killed when it happens.","N wu fanɛ ma asheŋ bɔlɔ fo kenishi, ŋkpal manɛ so, fo wora ma kelela ga m mɔlga ma ŋkpa, ama abee na ase wɔ kufɔ ga. Amoso pɔɛŋ nɛ n fo ndoŋ kusɔ ko beeŋ tiŋ n wora ma nɛ n wu.","If you want to take a wife, you must first work hard to get money, but you should not kill yourself. Because when you die, your wife will marry another man.",onesimus_31223989_Dec 12 output,,1.9047482493254637,18.553339339468675,10.22904379439707
"Then he said to the servant in charge of the first herd, “When Esau meets you, he will ask whose servant you are. He will want to know where you are going and who owns those animals in front of you.","Kumo be kaman nɛ e kaŋɛ anya na to be emo nɛ e daŋ juŋkpar na fanɛ mo da Isɔɔ baŋ tu mo nseŋ bishi mo fanɛ, “Wanɛ be esa e la fo? Nnɛ nɛ fee yɔ? Wanɛ e wɔ asɔbɔya damta nɛ b juŋkpar fo ere kikɛ?”","The man said that he saw a woman who had been bitten by a snake on her way to the farm, and he asked her, “What happened to you? Where are you going? What kind of snake bit you like this?”",onesimus_31223989_Dec 12 output,,2.614431568998956,25.451669055865988,14.033050312432472
"Seir was from the Horite tribe that had lived in Edom before the time of Esau. The clans that had descended from him were Lotan, Shobal, Zibeon, Anah,","Seyir nɛ e la Horaiebi be esa na be mbinyɛnbi nɛ b daa wɔ efuli na so nde. Lotan nɛ Shobal nɛ Zibiɔn nɛ Ana,","These were the sons of Seir the Horite, who were living in the land: Lotan, Shobal, Zibeon, and Anah.",onesimus_31223989_Dec 12 output,,18.022433999555044,34.71286383169133,26.367648915623185
