ref,text,translated,source_zip_file,similarity_score,bleu_score,chrf_score,avg_score
"So the Lord's promise came true, just as the prophet Jeremiah had said,",Biǝ bam gʋm dɩm ma pa Wɛ nijoŋnu Zeremi na tagɩ Wɛ kwǝrǝ kalʋ faŋa faŋa tɩn sɩɩnɩ kʋ kɩ.,"And Jeremiah said to them, ""Tell Zedekiah that this is what the Lord says.""",Dec 08 output,,3.0372940354383413,29.49539281053309,16.266343422985717
But the gate to life is very narrow. The road that leads there is so hard to follow that only a few people find it. A Tree and Its Fruit (Luke,"Kʋ daarɩ cwǝŋǝ kalʋ nmʋ na wʋ́ da sɩ n vu n joŋi ŋwɩa Wɛ tee nɩ tɩn ni yɩ mɩmɩna mʋ, yɩ ka pɩɩnɩ. Nɔɔna fɩnfɩɩn yɩranɩ mʋ tɔgɩ cwǝŋǝ kam kʋntʋ.» Ba lwarɩ tiu kʋ biǝ lǝrim nɩ mʋ (Luki","When Jesus finished saying all these things to the people, he entered Capernaum. There, a centurion's servant, whom he valued highly, was sick and about to die. When the centurion heard about Jesus, he sent some elders of the Jews to him, asking him to come and heal his servant. They pleaded earnestly with him, saying, ""This man deserves to have you do this because he loves our nation and has built our synagogue."" So Jesus went with them. (Luke",Dec 08 output,,1.118989710690062,21.9336125271114,11.526301118900731
"When the net is full, it is dragged to the shore, and the fishermen sit down to separate the fish. They keep the good ones, but throw the bad ones away.",Ka ma ba ka su lanyɩranɩ. Nɔɔna bam laan ma vaŋɩ-ka ba tuuri ba ja bɛ. Ba laan ma jǝni tɩga nɩ ba kuri kalǝŋ-ŋwɩ sɩm ba kɩ ba tampwarʋ wʋnɩ. Ba ma daarɩ ba kwe sɩlʋ na ba lana tɩn ba dʋlɩ ba yagɩ.,I am going to the farm. My mother told me to go and weed the millet. She told me to come back early so I can take the animals to the drinking place. She will prepare me T.Z. so that when I come back I can eat.,Dec 08 output,,1.9621280362601403,21.859139375151592,11.910633705705866
Then they had a meeting and decided to buy a field that belonged to someone who made clay pots. They wanted to use it as a graveyard for foreigners.,"Ba ma bwɛ daanɩ, yɩ ba ma-kʋ ba yǝgi tɩga kadoŋ, ka yɩrɩ mʋ Kamɔ-mɔrʋ tɩga, yɩ ba ma kɩ vǝrǝ yibeelǝ jǝgǝ.","If you had been there, you would have seen that Kamoko's son was the one who stole the money.",Dec 08 output,,1.5953069568438385,19.518831627061804,10.557069291952821
"Jesus went back home, and once again such a large crowd gathered that there was no chance even to eat.",Zezi ma joori o vu sɔŋɔ. Kɔgɔ zanzan daa ta ma ba kʋ gilimi sɔŋɔ kʋm. Kʋ ma pa Zezi dɩ o karabiǝ bam daa warɩ ba na laŋa sɩ ba di wʋdiu dɩ.,"Zezi and his friends were going to the farm. On the way, a big stone fell and blocked their path. Zezi then used his strength to push it away so they could continue their journey.",Dec 08 output,,1.4104555382959003,20.36231447456307,10.886385006429485
"So the Lord's promise came true, just as the prophet Jeremiah had said,",Biǝ bam gʋm dɩm ma pa Wɛ nijoŋnu Zeremi na tagɩ Wɛ kwǝrǝ kalʋ faŋa faŋa tɩn sɩɩnɩ kʋ kɩ.,When Jeremiah finished telling all the people everything the LORD had commanded him to say.,onesimus_31223989_Dec 12 output,,3.4585921141027365,24.114507670464203,13.78654989228347
But the gate to life is very narrow. The road that leads there is so hard to follow that only a few people find it. A Tree and Its Fruit (Luke,"Kʋ daarɩ cwǝŋǝ kalʋ nmʋ na wʋ́ da sɩ n vu n joŋi ŋwɩa Wɛ tee nɩ tɩn ni yɩ mɩmɩna mʋ, yɩ ka pɩɩnɩ. Nɔɔna fɩnfɩɩn yɩranɩ mʋ tɔgɩ cwǝŋǝ kam kʋntʋ.» Ba lwarɩ tiu kʋ biǝ lǝrim nɩ mʋ (Luki","When Jesus finished saying all these things to the people, he entered Capernaum. There, a centurion's servant, whom he valued highly, was sick and about to die. When the centurion heard about Jesus, he sent some elders of the Jews to him, asking him to come and heal his servant. They pleaded earnestly with him, saying, ""This man deserves for you to do this because he loves our nation and has built our synagogue."" So Jesus went with them. (Luke",onesimus_31223989_Dec 12 output,,1.118989710690062,22.06210849165352,11.590549101171792
"When the net is full, it is dragged to the shore, and the fishermen sit down to separate the fish. They keep the good ones, but throw the bad ones away.",Ka ma ba ka su lanyɩranɩ. Nɔɔna bam laan ma vaŋɩ-ka ba tuuri ba ja bɛ. Ba laan ma jǝni tɩga nɩ ba kuri kalǝŋ-ŋwɩ sɩm ba kɩ ba tampwarʋ wʋnɩ. Ba ma daarɩ ba kwe sɩlʋ na ba lana tɩn ba dʋlɩ ba yagɩ.,I am going to the farm. My children have gone to school. They will return in the evening to help me with the work. They are good children and they listen to advice. They will become important people in the future.,onesimus_31223989_Dec 12 output,,2.894744944119913,26.003795115559036,14.449270029839475
Then they had a meeting and decided to buy a field that belonged to someone who made clay pots. They wanted to use it as a graveyard for foreigners.,"Ba ma bwɛ daanɩ, yɩ ba ma-kʋ ba yǝgi tɩga kadoŋ, ka yɩrɩ mʋ Kamɔ-mɔrʋ tɩga, yɩ ba ma kɩ vǝrǝ yibeelǝ jǝgǝ.","If they had done it, they would have told us, but because Kamor is the one who did it, they did not want to reveal the truth.",onesimus_31223989_Dec 12 output,,3.1568618107860202,24.23659668440231,13.696729247594165
"Jesus went back home, and once again such a large crowd gathered that there was no chance even to eat.",Zezi ma joori o vu sɔŋɔ. Kɔgɔ zanzan daa ta ma ba kʋ gilimi sɔŋɔ kʋm. Kʋ ma pa Zezi dɩ o karabiǝ bam daa warɩ ba na laŋa sɩ ba di wʋdiu dɩ.,"Zezi was a good person and he helped others. One day, his father called him and gave him some money. He told Zezi to take his bicycle and go to the market to buy food for them.",onesimus_31223989_Dec 12 output,,1.4014248243844825,20.414373977997055,10.907899401190768
