ref,text,translated,source_zip_file,bleu_score,chrf_score,avg_score
"So the Lord's promise came true, just as the prophet had said,","Asa nyamfo ǝbǝ itǝ lǝ Maria ǝsuǝ fe kase Onanto lɛtɛyi utsyǝ ɛyɛ lǝ wǝ unyɛlǝkǝtidi ǝsuǝ nkǝ yuubǝ itǝ sitinti. Ɔ́tɛyi nkǝ,","Asa's friends came to Maria's house as if God had told them through his prophet that they would become saints. He told them that,",output_proprietary_batch1,2.1601524349994397,27.89074374729608,15.02544809114776
"After King Herod died, an angel from the Lord appeared in a dream to Joseph while he was still in Egypt.","Se Oka Herodes díkpǝ eto kamaa, Onanto eto ɔtɔnkpe utsyuǝ ǝlǝkǝ ǝsuǝ óte Yosef lǝ kola kǝmiǝ lǝ Egipte.","When King Herod sought to kill him, God's angel appeared to Joseph in a dream, telling him to flee to Egypt.",output_proprietary_batch1,10.414419091986518,43.09904990938571,26.756734500686115
Joseph got up and left with them for Israel.,Lǝ nyaso Yosef átaka nya ókpa dikpefi nǝmǝ ku ni ambe nya bédu bésu Israel eto kasɔ.,And so Joseph took his pregnant wife and all his household and they went to the land of Israel.,output_proprietary_batch1,4.553719184146073,31.83709199000009,18.195405587073083
Do something to show you have really given up your sins.,Beté lǝ mi eyifosa ǝsuǝ biǝnkǝ bɛtsyi bɛwuninsǝ lǝ mi abua ǝsuǝ.,It is said that your enemies will also come and see your help.,output_proprietary_batch1,3.377156414337854,19.791521145332812,11.584338779835333
John wore clothes made of camel's hair. He had a leather strap around his waist and ate grasshoppers and wild honey.,"Nya awu nnya Yohanes lékpee, ɔtɔmini ku lekoko eto bise béfi bédi nnya. Nya úfi kubukikue eto abɔsu ókle nkɛ. Nya wǝ didisa dídi bekpǝsǝ ku bablɔ.","And when John was arrested, the king and his wife and their children rejoiced over that. And he put him in prison. And he was fed with bread and water.",output_proprietary_batch1,1.7035962947530545,24.226057708576896,12.964827001664975
"But instead of staying in Nazareth, Jesus moved to Capernaum. This town was beside Lake Galilee in the territory of Zebulun and Naphtali.","Wǝnsiǝ lǝ Nasaret, bomu údu úsu úsiǝ lǝ Kapernaum, ni umǝ wǝ nkpe lǝ Galilea eto Ditumbu kplɛ ɔflɔ lǝ Sebulon ku Naftali eto lekpake mfó.","He lived in Nazareth, but he came and lived in Capernaum, which is by the sea in Galilee, near the borders of Zebulun and Naphtali.",output_proprietary_batch1,17.829219655748442,43.17118688281008,30.50020326927926
"Then the devil came to him and said, “If you are God's Son, tell these stones to turn into bread.”","Mfó nya olontidi ǝmǝ díbǝ wǝ ɔflɔ nya ɔ́tɛyi wǝ nkǝ, “Lǝ Onanto eto Ubi fenii, tɛyi abambi nyamfo lǝ efiani didisa.”","And the tempter came to him and said to him, “If you are the Son of God, tell these stones to become bread.",output_proprietary_batch1,39.392661757434155,58.21691678465227,48.80478927104321
"You are the salt for everyone on earth. But if salt no longer tastes like salt, how can it make food salty? All it is good for is to be thrown out and walked on.","“Bite fe mmba bitǝ betidi ba kenke. Fɛɛ lǝ kamini ábɔ lǝ mmba bomǝ ǝsuǝǝ, ǝnsiǝmbofo kamini bokpe lǝ mu bio. Nya se bunsibǝ kutǝkǝ saa esoo, buwui hã ele bǝ befi mu bewui lǝ betidi lǝ bayɛ lǝ mu ǝsuǝ bafe.","They are like strong men. But when they encounter them, the weak ones also fall. And if they are not careful, they will also die at the hands of those who are stronger than them.",output_proprietary_batch1,2.5984987978515033,24.148171234537237,13.373335016194371
"You know our ancestors were told, “Don't use the Lord's name to make a promise unless you are going to keep it.”","“Kɔɔ bɛnɔ tsya bátɛyi betidi bǝnkǝ, ‘Mankpadi asa esi etudi kɛnyɛ lǝ nnya ǝsuǝ. Bomu yifo lǝ ntamu bo faka fǝtǝ Bonamute ǝsuǝ.’","Then he turned and told the people, 'Do not take your eyes off this. Instead, look into the middle and fix your gaze on Bonamute.",output_proprietary_batch1,1.8196871111910016,19.996695601936185,10.908191356563593
"When you make a promise, say only “Yes” or “No.” Anything else comes from the devil. Revenge (Luke","Tǝ lǝ mi ee lǝ iyifo ee, nya lǝ mi oowo lǝ iyifo oowo ete. Lesa bamba sa enso nyamfo eto bɔtɛyii, etsyi lǝ olontidi ǝmǝ ɔflɔ. Yesu Áte Bo Nkǝ Boantisǝ Oko.","We are the children of today, and we are the children of tomorrow. God has given us a new beginning, because the leader has come. Jesus has told us to live well.",output_proprietary_batch1,1.4899946568663818,17.517712086519637,9.50385337169301
Then you will be acting like your Father in heaven. He makes the sun rise on both good and bad people. And he sends rain for the ones who do right and for the ones who do wrong.,Bǝ lǝ befiani Onanto wǝ nkpe kato eto bebi tinti. Itsyise wǝ lǝǝtǝ kofe laafa kǝtǝ betidi bua ku mba leeyifo kasɛɛ kenke tsyɛtsyɛɛtsyɛ. Nya ɔsɔmi tsya laani kǝtǝ betidi ba leeyifo kasɛɛ ku mba leenyifo kasɛɛ ta.,They are afraid God will severely punish their children. Because he will not bless good people and those who do all evil equally. And the service will not be for people who do evil and those who do not,output_proprietary_batch1,3.963827986581737,26.42599545955647,15.194911723069104
"When you give to the poor, don't let anyone know about it.","Nyaso fǝǝ, lǝ awunsǝko okomboo, yifo nko bǝ fǝ ɔyɛtsyuǝ kulaa tsya embote lesa nǝ feyifo.","Therefore, it is important to know that you should do all your work, even if what you do is not good.",output_proprietary_batch1,2.46233736722218,21.564992961015893,12.013665164119036
"When you pray, don't be like those show-offs who love to stand up and pray in the synagogues and on the street corners. They do this just to look good. I can assure you that they already have their reward.","“Lǝ bɛlɛ ola botoo, bienyifo fe kase ǝnǝmi ǝnǝmi eto betidi leeyifo. Baala buńyǝ lǝ Yudafɔ eto kalakatokɔ ku lǝ obia bǝ lǝ utsyuǝ saa lǝ unyǝ mǝ. Nlɛ mi bɔtɛyi sitinti miǝ, boofo mǝ kayofofo saa koko.","If you want to understand more about how the people of the world do things, you will find it in the books of the Jews and in the law that everyone should follow them. I tell you",output_proprietary_batch1,3.088612514736467,23.190358080914045,13.139485297825257
"You should pray like this: Our Father in heaven, help us to honor your name.","Nyaso nnyǝ mmǝ ele bǝ beto ola, ‘Boanto wǝ nkpe kato, tǝ lǝ bakpasǝ fǝ diye.","Therefore it is necessary that they say, ‘Boanto has stolen a goat, and they should kill him.",output_proprietary_batch1,2.5197593442434796,22.04039951861079,12.280079431427135
"Instead, comb your hair and wash your face.","Lǝ bɛlɛ kɛnyɛ bokle nɛ, biflǝ ǝnǝmi lǝ besadi disi.","If they want to eat, they should wash their hands first.",output_proprietary_batch1,4.065425428798724,21.443660885839698,12.754543157319212
"Then others won't know you are going without eating. But your Father sees what is done in private, and he will reward you. Treasures in Heaven (Luke","Nyamfo luutǝ bǝ betidi embote bǝnkǝ bɛlɛ kɛnyɛ bokle. Bomu bǝ lǝ mi Anto wǝ boǝnnyǝ hã lǝ ote. Bǝ lǝ mi Anto wǝ lǝǝnyǝ lesa saa, lǝ ofo mi nya kayo. Yesu Áte Asa Itsyi Lǝ Onanto Eto Sekakedikɔ Eto Bikenyǝnyǝ Ǝsuǝ.","God loves good people and bad people equally. But if my Anto also gets, he/she gives. If my Anto has anything, he/she gives me some help. Jesus came to teach about the people of God's Kingdom.",output_proprietary_batch1,2.091907353029706,17.238148033381687,9.665027693205698
Why worry about clothes? Look how the wild flowers grow. They don't work hard to make their clothes.,“Bibu bebe kase dituwinimi lǝ dimǝ laanɔ bobee. Kaanta olokotutu nya keendi kafia kefi keti ǝsuǝ.,Many people said that they would not agree to give their land at all. They were determined that they would fight to the last person for their land.,output_proprietary_batch1,3.2677968802443296,23.06642755518178,13.167112217713054
Would you give your child a snake if the child asked for a fish?,"Nye lǝ ɔtɔ wǝ lɛkpɛ, wuufi owa utǝ wǝ?","I am tired of work, when will it finish?",output_proprietary_batch1,2.605244243496221,12.475237258629079,7.54024075106265
"Rain poured down, rivers flooded, and winds beat against that house. But it was built on solid rock, and so it did not fall.","Ɔsɔmi áni nya ntu díyi boba bokpo, nya ufiebi kekleke lɛsɔ ɔyɛ lǝ diyo nǝmǝ ǝsuǝ ófe. Fɛɛ díamba itsyise óto ni utǝkǝ lǝ koba ǝsuǝ.","The man said that his child was very sick, and his fever was so high that it couldn't be measured with a thermometer. But it was not surprising because he had been bitten by a snake.",output_proprietary_batch1,8.17113829506735,26.566421977346856,17.368780136207103
"A teacher of the Law of Moses came up to him and said, “Teacher, I'll go anywhere with you!”","Afi eto oteasa utsyuǝ ǝbǝ wǝ ɔflɔ mfó. Nya ɔ́tɛyi Yesu nkǝ, “Oteasa, muutǝkǝko fǝ nsu kaka ke fantɔ.”","Then one of his disciples who was following him. And he said to Jesus, ""Teacher, we have no water here or there.",output_proprietary_batch1,2.172054551709621,24.853355809504276,13.512705180606948
"a terrible storm suddenly struck the lake, and waves started splashing into their boat. Jesus was sound asleep,","Yanklɛ ufiebi étsyiko bɔsɔ kekleke lǝ ditumbukplɛ nǝmǝ ǝsuǝ. Nya ɔnlɛ ntu bɔsɔ kakpo lǝ ɔklɔ ǝmǝ kafo, nya íyifo fe woonya udufɔ lǝ ntu kasɔ. Fɛɛ Yesu wǝǝ lábe selabe.","John's disciples were fasting very often in those days. And they also fasted much and prayed, and it seemed as if they were looking for a reason (to question) concerning that fasting",output_proprietary_batch1,2.4386622221532948,21.599697909486224,12.019180065819759
Not far from there a large herd of pigs was feeding.,Bakplako eto lekpa kplɛ ditsyuǝ ǝńyǝ lǝ mfó ɔflɔ békedi lesa.,"Bakplako, his wife, and children went to the market there to buy things.",output_proprietary_batch1,2.908317710573757,19.997257561914388,11.452787636244073
"After Jesus had gone indoors, the two blind men came up to him. He asked them, “Do you believe I can make you well?” “Yes, Lord,” they answered.","Nya se Yesu dísu údufǝ diyoo, bǝnǝmba inuǝ bamǝ edufǝ mfó. Nya Yesu lɛtɔ mǝ nkǝ, “Befo bɛnɔ biǝ moofo mi botsya?” Mfó bǝmǝnkli kɛnyɛ bátɛyi bǝnkǝ, “Ɛɛ! Bofo bɔnɔ.”","And when Jesus finished his teaching there, the people who had come to hear were present. And Jesus asked them, “Do you understand all these things that I have taught you?” Then they answered quickly and said, “Yes! We understand them.",output_proprietary_batch1,11.336958836647044,34.18320069604634,22.760079766346692
"He said to his disciples, “A large crop is in the fields, but there are only a few workers.","Nyaso ɔ́tɛyi wǝ bakasebi nkǝ, “Bɛkuɛnke bia díkayo bulǝkǝ fui, fɛɛ beyifoyifo bamǝ emfui.","So he told his disciples, ""Beware of the yeast of the Pharisees and their hypocrisy.",output_proprietary_batch1,7.273600588250344,30.95534655775507,19.11447357300271
"Brothers and sisters will betray one another and have each other put to death. Parents will betray their own children, and children will turn against their parents and have them killed.",“Betidi ebudu mǝ bayimi bǝtǝ bǝ balo. Nya antomǝ tsya luuyifo nko ke ku mǝ bebi. Bebi ebotaka bǝńyǝ lǝ mǝ antomǝ ǝsuǝ bedu mǝ bǝtǝ bǝ balo.,People will come and gather in their homes. And their parents will also be very happy with their children. Children will be able to see their parents' faces and come to their homes.,output_proprietary_batch1,3.2094599769449297,38.41544419696282,20.812452086953872
"Students are not better than their teacher, and slaves are not better than their master.",“Okasebi saa aanso wǝ oteasa. Odomunyǝ saa tsya aanso wǝ onamute.,Such a good person does not hate himself. Such a bad person also does not love himself.,output_proprietary_batch1,2.6643211213888947,14.141100098535722,8.402710609962309
Aren't two sparrows sold for only a penny? But your Father knows when any one of them falls to the ground.,"Lǝ efi kablɛ kanii, foofo ntsyuɛ nnuǝ boya tsyaa, ke kani kplo embukpǝ lǝ inni Boanto Onanto eto lelabi.","If it is a good thing, everyone will be happy, and it will not be a disgrace to Boanto Onanto.",output_proprietary_batch1,2.1671320168371846,14.77558684938425,8.471359433110717
So don't be afraid! You are worth much more than many sparrows. Telling Others about Christ (Luke,"Nyaso biante sikpi, itsyise befo koya beso baklɔbɛ kpǝ. Kɛnyɛbulǝkǝ Kate Lǝ Yesu Eto Dikiti Sɛɛ Ǝsuǝ Ku Wǝ Bɔni.","On the third day, and before everyone witnesses His coming. The Judgment of Christ Jesus, His Judgment Day and His Return.",output_proprietary_batch1,1.7911710595643588,18.329484325746602,10.06032769265548
"Don't think I came to bring peace to the earth! I came to bring trouble, not peace.","“Biembu biǝ mbǝ diyuǝ kabokokɔ lǝ kawunsiǝ. Owo lo! Mǝmbǝ diyuǝ kabokokɔ, bomu kabia!","The children are playing a game in the yard. Oh wow! I'm playing a game, but I can't!",output_proprietary_batch1,2.5828020030551087,17.981580668512265,10.282191335783686
"If you try to save your life, you will lose it. But if you give it up for me, you will surely find it. Rewards (Mark","Utsyuǝ saa ke lela nkǝ waata wǝ nkpǝ eto disii, ebonyansǝ mu. Fɛɛ utsyuǝ saa ke loonyansǝ wǝ nkpǝ lǝ mɔ butǝkǝko esoo, wuunyǝ nkpǝ manlo sitinti. Onanto Ebofo Betidi Ba Lefo Yesu Banɔ Kayo.","Whoever wants to save his life in this world will lose it. But whoever loses his life for my sake will find true life. Amen. The Apostle of the Lord Jesus, Bano Kayo.",output_proprietary_batch1,12.180838505033421,30.707588579745764,21.44421354238959
"John the Baptist did not go around eating and drinking, and you said, “That man has a demon in him!”","Itsyise lefe nǝ Yohanes díbǝǝ, ókle kɛnyɛ nya wǝnnǝ nte. Nya utsyuǝ saa lɛtɛyi nkǝ, ‘Utsyi lɛwɔnɔ bua.’","Because of what John said, he said to them, ""You are not the one."" Then someone else asked, ""Are you Elijah?",output_proprietary_batch1,3.5198870526684183,18.546801926860287,11.033344489764353
