ref,text,translated,similarity_score,source_zip_file,bleu_score,chrf_score,avg_score
The soldiers took the money and did what they were told. The people of Judea still tell each other this story. What Jesus' Followers Must Do (Mark,Bamamanyǝ bamǝ áfo atabi nyamǝ nya béyifo fe kase bátɛyi mǝ. Nyaso nyamfo ni ditiki nǝ lɛyɛ létsyilama Yudafɔ ntii taa mmi nɛ. Yesu Ǝlǝkǝ Ǝsuǝ Óte Wǝ Bakasebi.,"The nations of the world, with the word of the Lord, they speak and the people gather. And the word of the Lord is proclaimed to the people of Judea, it has been fulfilled. Jesus Christ has come as the savior.",0.44036567,output_mich001,3.8078550433225806,29.670514459859586,16.739184751591083
"After everyone had eaten all they wanted,",Mba kenke lɛkɛ mfó édi bémi.,But let's do our work.,0.14019725,output_mich001,0.0,4.746835443037973,2.3734177215189867
"went and asked for Jesus' body. Pilate gave orders for it to be given to Joseph,",Úsu Pilato ɔflɔ nya ɔ́tɔ wǝ nkǝ lǝ ofo Yesu eto ɔkɔ. Pilato ǝtǝ kusu nkǝ befi ɔkɔ ǝmǝ bǝtǝ Yosef.,Pilate made Jesus king and crucified him. Pilate sent Joseph's body.,0.8409564,output_mich001,5.947498482895497,29.678646011339687,17.813072247117592
"When it was harvest time, the owner sent some servants to get his share of the grapes.","Se lefe léyo bǝ balɛ eyibibi nyamǝǝ, ɔkuɛnsate ǝmfo ákpe wǝ ndomufɔ nkǝ besu bafo wǝ kedikɔ baboko wǝ.",Subject,0.12217362,output_mich001,0.0,0.5807200929152148,0.2903600464576074
"He said, “Don't tell anyone about this. Just go and show the priest that you are well. Then take a gift to the temple as Moses commanded, and everyone will know that you have been healed.”","“Mǝnńyǝ lǝ kusu atɛyi betidi nnya dibǝ, bomu su lǝ efi fǝ ǝsuǝ esu ate Onanto eto Usumunyǝ. Lǝ efi nkpata bo Mose eto kɔfi lɛtɔ esuko. Nyamfo luulǝkǝ ete bǝnkǝ bufi bomǝ ǝyuǝ fǝ nɛ.”","The elders of the land have spoken, and we have done as the Lord commanded Moses. The gods are angry because they have not kept their word.",0.32753938,output_mich001,2.5488696128510973,25.217090243968187,13.882979928409641
The disciples left and did what Jesus had told them to do.,Nyaso bakasebi inuǝ bamfó ésu nya béyifo fe kase Yesu lékpe mǝ nkǝ beyifo.,"Nyasuo, the son of Bakasebi, went to the house of Bamfo and said to Esu that he has a message for Jesus, the son of Beyifo.",0.27688652,output-onesimus_003,1.7557381354086663,19.166444120103172,10.46109112775592
"Simon Peter spoke up, “You are the Messiah, the Son of the living God.”","Simon Petro ǝtǝ mbuayɛ nkǝ, “Fǝ ni Nwǝ Onanto Lékpo Ɔhile Utsyǝ. Fǝ ni Onanto wǝ nsi nkpǝ eto Ubi.”","Simon Peter said, ""You are the Son of the Living God. You are the Son of the King of Heaven.""",0.8608992,output-onesimus_003,14.440028187544327,52.9906640558511,33.71534612169771
"“Lord, this is true,” the woman said, “but even puppies get the crumbs that fall from their owner's table.”","Usio ǝmǝ ǝtǝ mbuayɛ nkǝ, “Mɔ Onamute, ite nko sitinti. Fɛɛ bakpa bamǝ tsya aafo didisa wɛlɛwɛlɛ nǝ lélo lékpo kasɔ lǝ mǝ onamute eto ɔpunu kalɔ budii.”","Usio said to the people of Mbuayɛ, ""My Onamute, speak the truth. Let the people build a house and destroy the earth's surface, then cover it, and open the sky for Onamute.""",0.13913418,output-onesimus_003,1.494348998143061,21.411274258429312,11.452811628286186
Weeds are gathered and burned. That's how it will be at the end of time.,"“Fe kase baakpa sefa kǝtsyǝ ditsyu katonsǝǝ, nko ke yuubǝ lǝ kawunsiǝ eto kalosǝkɔ nɛ.","And when the people come to the council, they will discuss this matter with the council.",0.28593427,output-onesimus_003,2.8265205879007453,17.077922856247426,9.952221722074086
"After Jesus had gone indoors, the two blind men came up to him. He asked them, “Do you believe I can make you well?” “Yes, Lord,” they answered.","Nya se Yesu dísu údufǝ diyoo, bǝnǝmba inuǝ bamǝ edufǝ mfó. Nya Yesu lɛtɔ mǝ nkǝ, “Befo bɛnɔ biǝ moofo mi botsya?” Mfó bǝmǝnkli kɛnyɛ bátɛyi bǝnkǝ, “Ɛɛ! Bofo bɔnɔ.”","When Jesus went to the house of a certain man, many people gathered around him in the evening. Jesus looked up and said, “Is there anyone here who needs healing?” Mfó stood up and cried out, saying, “Yes! I am healed.”",0.7473168,output-onesimus_003,2.40305175536448,23.712058956024403,13.057555355694442
"Jesus said to the woman, “You are now well because of your faith. May God give you peace! You are healed, and you will no longer be in pain.”","Yesu átɛyi wǝ nkǝ, “Mɔ ubisiobi, fǝ bofokanɔ átsya fǝ. Su lǝ diyuǝ ǝsuǝ. Fǝ kanyi ensiǝmbu sinkli kǝbǝ bio.”","Jesus said, ""You must love one another. Forgive as you have been forgiven. If someone sins, forgive them. And anoint the sick with oil.""",0.4212623,output_datgerhardt,3.076559309247626,23.040428538960377,13.058493924104003
"because Herod was afraid of John and protected him. He knew that John was a good and holy man. Even though Herod was confused by what John said, he was glad to listen to him. And he often did.","Tsyaa, wámfo kusu bunyǝ lǝ Herodes eso. Itsyise Herodes áte Yohanes sikpi se unyi nkǝ Yohanes éyifo ɔnukualɛtidi ku utidi wǝ díyifo kɛnkɛ eso. Nyaso úkase wǝ. Lefe kpǝ, óla nkǝ lǝ úkanɔ wǝ asatete, ite bǝ wǝ etiki nyamǝ káto wǝ lǝ lɛkɔɛsi lɛ ɔ́nɔ nnya tsya fɛ.","Alas, the king's son was killed by Herod. Herod had John the Baptist arrested because John had been saying that he was doing evil things and corrupting the people. He was angry. So when his wife Herodias heard about it, she asked her daughter to dance and the girl did so.",0.49696258,output_datgerhardt,2.7279411237557993,29.493350366814887,16.110645745285343
"“That is what you say!” Jesus answered. “But I tell all of you, ‘Soon you will see the Son of Man sitting at the right side of God All-Powerful and coming on the clouds of heaven.’ ”","Mfó nya Yesu dítǝ mbuayɛ nkǝ, “Ee, ite fǝ kase fátɛyi. Fɛɛ nlɛ mi bɔtɛyi minkǝ idu mɔmɔ ɛntɔɔ, buinyǝ Utidi Eto Ubi se unsi lǝ Ǝsuǝalenyǝ Kenke eto kodiani. Nya biunyǝ se unsi lǝ asɔmiloku ǝsuǝ utsyi kato ɔnlɛ bubǝ!”","Then Jesus said, ""Indeed, it is hard for the rich to enter the kingdom of heaven. But for those who trust in me, all things are possible. Even the mountains will be moved for them, and the sea will obey their command. Whoever believes in me will do greater works than these, and will cast out demons, heal the sick, and raise the dead. Do not doubt, but believe in me!""",0.5444119,output_datgerhardt,2.289355938731725,24.658978276428062,13.474167107579893
