ref,text,translated,source_zip_file,similarity_score,bleu_score,chrf_score,avg_score
"So the Lord's promise came true, just as the prophet Jeremiah had said,",Na diyifoɔ Yeremia asɛm he baam sɛ:,And the prophet Jeremiah said to them:,Dec 08 output,,9.208311574057525,37.52988016246168,23.369095868259603
"I tell you not to worry about your life. Don't worry about having something to eat, drink, or wear. Isn't life more than food or clothing?","Nti meeka akyerɛ ho, honnwennwene ho kra ho, deɛ hobedi anaa deɛ hobɛnom, anaa ho nipadua ho, ɔfa deɛ hobɛhyɛ ho. Nkwa nsom bo nkyɛne aduane, na nipadua nkyɛne ntoma anaa?","When I go to the farm, I go to weed, whether it's a new farm or an old farm, or to harvest, I go to do my part. What is the work of a farmer, is it only to cultivate or to harvest?",Dec 08 output,,2.124035816216534,19.123476705379417,10.623756260797975
On that day they will be told they are either innocent or guilty because of the things they have said. A Sign from Heaven (Mark,"efiri sɛ ho nsɛm so ne bɛnam bebu ho bem, na ho nsɛm nso so ne bɛnam bebu ho fɔ.” Bebisaa nsɛnkyerɛnne firii Yesu hɔ","For as the heavens are higher than the earth, so are my ways higher than your ways and my thoughts than your thoughts.” The saying is from Jesus",Dec 08 output,,1.696134390396339,21.395274594192276,11.545704492294307
"No one knows the day or hour. The angels in heaven don't know, and the Son himself doesn't know. Only the Father knows.","“Nso saa da ne dɔnhwere he deɛ biaa nnim, soro abɔfoɔ, anaa Ɔba he mpo nnim, gye sɛ Agya he nkoaa.","If you have a child who is a hunter, or a child who is a farmer, or a child who is a blacksmith, it is all the same as having an old man.",Dec 08 output,,1.4091499441909465,14.069655546600549,7.739402745395748
"But Jesus did not say anything, and the governor was greatly amazed. The Death Sentence (Mark","Nso wamma no mmuaeɛ biaa, wammua kwaadu baako koraa, na ɔyɛɛ amrado he nwanwa kɛse. Bebuaa Yesu kumfɔ (Marko","And Jesus went with him, and a large crowd followed him and pressed in on him.",Dec 08 output,,4.832054932113933,17.02279246462609,10.927423698370012
"So the Lord's promise came true, just as the prophet Jeremiah had said,",Na diyifoɔ Yeremia asɛm he baam sɛ:,And the prophet Jeremiah said to them:,onesimus_31223989_Dec 12 output,,9.208311574057525,37.52988016246168,23.369095868259603
"I tell you not to worry about your life. Don't worry about having something to eat, drink, or wear. Isn't life more than food or clothing?","Nti meeka akyerɛ ho, honnwennwene ho kra ho, deɛ hobedi anaa deɛ hobɛnom, anaa ho nipadua ho, ɔfa deɛ hobɛhyɛ ho. Nkwa nsom bo nkyɛne aduane, na nipadua nkyɛne ntoma anaa?","When I go to the farm, I go to weed or clear, whether it's to plant or to harvest, or to take care of the farm, I do what needs to be done. What work is more important than farming or taking care of animals?",onesimus_31223989_Dec 12 output,,2.1881712120429144,22.33418559242439,12.261178402233652
On that day they will be told they are either innocent or guilty because of the things they have said. A Sign from Heaven (Mark,"efiri sɛ ho nsɛm so ne bɛnam bebu ho bem, na ho nsɛm nso so ne bɛnam bebu ho fɔ.” Bebisaa nsɛnkyerɛnne firii Yesu hɔ","For as the heavens are higher than the earth, so are my ways higher than your ways and my thoughts than your thoughts.” The word of the Lord came to him through Isaiah",onesimus_31223989_Dec 12 output,,2.4386622221532948,21.766412664364072,12.102537443258683
"No one knows the day or hour. The angels in heaven don't know, and the Son himself doesn't know. Only the Father knows.","“Nso saa da ne dɔnhwere he deɛ biaa nnim, soro abɔfoɔ, anaa Ɔba he mpo nnim, gye sɛ Agya he nkoaa.","If someone is not a diviner, a priest, or an elder, then he is nobody in the eyes of the father.",onesimus_31223989_Dec 12 output,,2.1760747954876796,17.703192096492213,9.939633445989946
"But Jesus did not say anything, and the governor was greatly amazed. The Death Sentence (Mark","Nso wamma no mmuaeɛ biaa, wammua kwaadu baako koraa, na ɔyɛɛ amrado he nwanwa kɛse. Bebuaa Yesu kumfɔ (Marko","And it came to pass, as he sat at meat with them, he took bread, and blessed it, and brake, and gave to them.",onesimus_31223989_Dec 12 output,,2.747878682374729,18.10048956054372,10.424184121459225
