ref,text,translated,source_zip_file,bleu_score,chrf_score,avg_score
"While Joseph was thinking about this, an angel from the Lord appeared to him in a dream. The angel said, “Joseph, the baby that Mary will have is from the Holy Spirit. Go ahead and marry her.","Debaŋ keŋ Gyosɛfo na mo mena agyueŋ kei nɛ, te de Gbeŋgyoo Wurubuarɛ kpilale ŋolo kaa lese ɔ wose wola e dosɛɛ man, te ɔ yako e nyiaa, “Defidi ɔ naanabii Gyosɛfo, na yee Mɛɛre ke yala ya. Nawolo nyi Wurubuarɛ feliŋ yele la te ɔ kyaŋa fulu kei.","When the king's servant saw this, he went to the chief of Wurubuare and told him about it, saying, ""Tell the king's servant, that the Mɛɛre is ready. Wurubuare's son has prepared it and it is very good.""",output_proprietary_batch1,2.630434237499094,23.952525968571116,13.291480103035106
"When Herod found out that the wise men from the east had tricked him, he was very angry. He gave orders for his men to kill all the boys who lived in or near Bethlehem and were two years old and younger. This was based on what he had learned from the wise men.","Gyoo Herode kena nyi Siakaralatena baŋ ta mo adao di ɔ dɔɔ, keŋ be ta bese kɔŋ kaa mo ɔ gyaŋ bela ya nɛ ɔ gyeŋa baŋ nideli. Keŋte ɔ kpila ɔ yoonɔɔtena nyi baa gyu Bɛtelɛhɛm donɔɔ man, na ke donɔɔsebia ŋan benaa na ke nɛ, na baa koe bia baala baŋ pou be ta bee ta kela kulutooneŋ ala ya nɛ, nawolo nyi mena debaŋ kenaŋ man te Siakaralatena baŋ yako e nyi be naa kyolobii ŋon.","When Herod realized that he had been outwitted by the Magi, he was furious, and he gave orders to kill all the boys in Bethlehem and its vicinity who were two years old and under, in accordance with the time he had learned from the Magi.",output_proprietary_batch1,23.43565275035837,48.399005820149014,35.91732928525369
"“In Ramah a voice was heard crying and weeping loudly. Rachel was mourning for her children, and she refused to be comforted, because they were dead.” The Return from Egypt","“De nyii yeesa na kewii na kayeyɛɛ dinaa Rama tɛɛle man. Rahɛle ne wii ɔ bia te ɔ te bɛɛ nyi be na kyɔlɛɛ e ya, nawolo nyi ɔ bia pou te munu.” Be ka bese kɔŋ Nasarɛte donɔɔ man","""Rama was very angry. Rahɛle, his wife, tried to calm him down, but he was too upset."" He was from Nazareth.",output_proprietary_batch1,1.759544225619305,16.615077586902448,9.187310906260876
"But when he heard that Herod's son Archelaus was now ruler of Judea, he was afraid to go there. Then in a dream he was told to go to Galilee,","Mɔna Gyosɛfo ke nyii nyi gyoo Herode bu Akelɔse kyaa la ɔ kya nawɔɔ man ɔ ne di gyoori Gyudia tɛɛle dɔɔ nɛ, ɔ yee botɔɔ ke gyu. Te keŋ Wurubuarɛ be faree e dosɛɛ man dɔɔ nɛ, ɔ kpasewɔ gyu Galelia tɛɛle man.","After King Herod died, an angel of the Lord appeared in a dream to Joseph in Egypt, saying, ""Get up! Take the child and his mother and go to the land of Israel, for those who were trying to take the child's life are dead."" So he got up, took the child and his mother and went to the land of Israel. But when he heard that Archelaus was reigning in Judea in place of his father Herod, he was afraid to go there. Having been warned in a dream, he withdrew to the district of Galilee.",output_proprietary_batch1,11.739488707917152,42.31076970301701,27.02512920546708
Do something to show you have really given up your sins.,Ɛ yɛɛ nombia kpaakpaa ŋan nawolo nyi ɛ te kyɛɛkee lee ɛ gbɛɛneŋ kumɛɛ man kɔŋ Wurubuarɛ gyaŋ.,It is a common belief that the Wurubuare river has healing powers.,output_proprietary_batch1,3.0890553181566975,19.357254408714965,11.22315486343583
"But instead of staying in Nazareth, Jesus moved to Capernaum. This town was beside Lake Galilee in the territory of Zebulun and Naphtali.","Yesu ka lee Nasarɛte donɔɔ man nɛ, ɔ gyuuwɔ ke kyaa Kapanum donɔɔ man. Donɔɔ kei kyaa Galelia depaa nɔɔman, te ka benaa na Sebulɔn na Nafitali tɛɛlese.","Jesus left Nazareth and went to live in Capernaum by the sea, in the region of Zebulun and Naphtali.",output_proprietary_batch1,17.99052572272914,40.337038521834366,29.163782122281752
"days and nights, he was very hungry.",") nelim na ka weese wɔle nɛ, tanam kyaŋa e nideli.",") I'm going to the market, I'll buy some fish.",output_proprietary_batch1,4.02724819242185,10.66810200826339,7.34767510034262
"and no one lights a lamp and puts it under a clay pot. Instead, it is placed on a lampstand, where it can give light to everyone in the house.","Ŋolo bɛɛ kyaŋee kanea na waa mo kolo wuu ke dɔɔ ya, mɔna ɔ na mo ke bo gyakaa kolo dɔɔ adido, na ke nyiŋ naa fa balaŋ baŋ pou be kyaa dekpaŋalaŋ man nɛ.","Sorry, I can't translate this text as it's in a language I don't recognize.",output_proprietary_batch1,1.1228404634295845,14.172305006211541,7.647572734820563
"If a soldier forces you to carry his pack one kilometer, carry it two kilometers.","Akpaa ŋolo da ŋere neŋ nyi ɛmɛɛ na e ke ta nawɔɔtɔɔse kufu na, sɛɛ na ɛmɛɛ na e ke ta nawɔɔtɔɔse sao.","The goat is bigger than the sheep, but the sheep is faster than the goat.",output_proprietary_batch1,2.719665272174911,11.519585020627572,7.1196251464012414
"When people ask you for something, give it to them. When they want to borrow money, lend it to them. Love (Luke","Akpaa ŋolo da sola neŋ kolo na fa e, te akpaa ŋolo de kɔŋ ɔ kaa paa n kolo na, na bɛɛ ya.” Yesu kpa dɛɛ gyae balaŋ baŋ bɛɛ kɔla daa Luka",Jesus stopped playing ball and went to Luke,output_proprietary_batch1,0.6108517050807526,11.243039412975358,5.926945559028056
