ref,text,translated,similarity_score,source_zip_file,bleu_score,chrf_score,avg_score
Jesus and his disciples went to the town of Capernaum. Then on the next Sabbath he went into the synagogue and started teaching.,"Keŋte be gyuuwɔ Kapanum donɔɔ man. Te Gyudatena kefɛɛfowee kelii nɛ, Yesu gyuuwɔ bɔ ɔsom deni man ɔ kaa wola wɔ Wurubuarɛ nombia.","Keŋte went to the people of Kapanum. And the Gyudatena spoke to them, saying, ""Jesus came to the son of man, and he is the one who is the Word of Life in Wurubuarɛ.""",0.5096806,output_mich001,4.612380829080273,30.103752062699996,17.358066445890135
"Then the king will say to those on his left, “Get away from me! You are under God's curse. Go into the everlasting fire prepared for the devil and his angels!","Botɔɔ te maa yako baŋ be kyaa ma demena dɔɔ nɛ nyiaa, ‘Ɛ seŋ lee me gyaŋ, ɛmɛɛ baŋ Wurubuarɛ be falaa ŋon nyi ya gyu ka gyoo boalaŋ degyapaa keŋ ɔ be desina see fa ɔbɔnsam na ɔ kpilala baŋ nɛ man.","Botɔɔ te maa yako baŋ be kyaa ma demena dɔɔ nɛ nyiaa, ‘Ɛ seŋ lee me gyaŋ, ɛmɛɛ baŋ Wurubuarɛ be falaa ŋon nyi ya gyu ka gyoo boalaŋ degyapaa keŋ ɔ be desina see fa ɔbɔnsam na ɔ kpilala baŋ nɛ man.",0.0257051,output_mich001,1.045953676514853,12.91727326336281,6.981613469938832
"There they gave Jesus some wine mixed with a drug to ease the pain. But when Jesus tasted what it was, he refused to drink it.",Botɔɔ te ba moo tee ŋaŋte daale mo kyakale na soloŋ fa Yesu nyi waa nyɔɔ. Mɔna ɔ ke daa ke kɛɛ nɛ te ɔ bɛɛwɔ nyi ɔ be nyɔɔ ya.,"Boto went to the time of the month when he arrived at the entrance of the baptism of Jesus, whose name is. Then he went to the place where he called them by their names.",0.40536767,output_mich001,1.6785205684066813,21.451099438721194,11.564810003563938
Aren't two sparrows sold for only a penny? But your Father knows when any one of them falls to the ground.,"Akpelee koya yɛɛ aŋmoŋ? Na kaperɛ te bɛɛ yɔɔ akpeleese bala yee? Mɔna akpaa Wurubuarɛ te fa gbɛɛ ya na, be man dokoloŋ gba be gyae waa yala yeŋ ya.","Why are you not coming here? And if you don't want to speak, then why are you talking? Then go to Wurubuarɛ and tell him, he will listen and give you the word of your choice.",0.0375864,output_mich001,1.4014248243844825,23.072087029178604,12.236755926781543
"Simon was one of the twelve, and Jesus named him Peter.","Baala kufu bala baŋ Yesu ba lese nɛ yela yaa, Simɔn te ɔ doo e yele nyi Pita, na","The ones who followed Jesus saw him going there, Simon, who was called Peter, and",0.63180053,output_mich001,5.875148471810145,34.16273337937897,20.018940925594556
"So the demons begged Jesus, “If you force us out, please send us into those pigs!”","Keŋte feliŋkumɛɛ ŋan waase Yesu nyiaa, “Akpaa n ke gegi daa na, yela de kaa gyoo kekuiriise dikpii kei man.”","The name of the word of Jesus says, ""My father is your father, and you are the heavenly kingdom of man.""",0.23358566,output-onesimus_003,2.1601524349994397,17.88364454690065,10.021898490950045
"In the towns where Jesus had worked most of his miracles, the people refused to turn to God. So Jesus was upset with them and said:","Donɔɔse ŋan man Yesu be yɛɛ gyakoloŋ nombia nɛ, ŋe man balaŋ burum te lɛɛ e di na baa kyɛɛkee lee be gbɛɛneŋ kumɛɛ man, na baa kɔŋ Wurubuarɛ gyaŋ ya. Keŋte Yesu kolosiwɔ tia wɔ nyiaa,","The man Donose, whose name is Jesus, was healed. And the man was carried by people, and he was able to walk, and they praised loudly, and they believed in the man. And they went with Wurubuarɛ to be healed. But Jesus preached to them, and they listened.",0.5635222,output-onesimus_003,1.1884405266998037,27.995272045039787,14.591856285869795
"The girl hurried back and told Herod, “Here and now on a serving plate I want the head of John the Baptist!”","Debokenaŋ man te alebu ŋon barasewɔ gyu gyoo Herode gyaŋ ke yako e nyiaa, “Mɛɛ gyae n ke kara Gyɔn Wurubuarɛ loŋsɔɔre nyee do tasa taŋtaŋalaŋ man fa maŋ.”","The people of the land, when they spoke to Herod, said, ""Our ancestors from long ago, when the earth was created, said to us that the people of the land must not...""",0.3979093,output-onesimus_003,2.298666038841233,23.685560758154352,12.992113398497793
"Then his disciples came over to him and asked, “Do you know you insulted the Pharisees by what you said?”","Keŋte Yesu kaseela baŋ kɔŋawɔ ɔ gyaŋ kaa bɔɔse nyiaa, “Ŋgba n gyeŋ nyi debaŋ keŋ Farasiitena baŋ be nyii nombia ŋan na, te yɛɛ wɔ gyoŋ ya?”","Jesus said to the Pharisees, ""Why do you not wash your hands, or are you hypocrites?""",0.6078465,output-onesimus_003,4.670031088219621,27.59296070518207,16.131495896700844
"Some Pharisees noticed this and said to Jesus, “Why are your disciples picking grain on the Sabbath? They are not supposed to do this!”","Farasiitena baŋ kena mena nɛ be yako Yesu nyiaa, “Kɛɛ! N kaseela ne yɛɛ kpene keŋ da mmaraa bɛɛ fa gbɛɛ nyi dɛɛ yɛɛ da kefɛɛfowee ya.”","The Pharisees came to him and said to Jesus, ""Ah! You are a scribe, you have interpreted the law. Why do you transgress the commandments of the elders and make void the commandments of God?""",0.56676745,output-onesimus_003,10.175568578459,32.93498163191968,21.55527510518934
Haven't you read in the Law of Moses that the priests are allowed to work in the temple on the Sabbath? But no one says they are guilty of breaking the law of the Sabbath.,"Yaa ɛ ta bese ta kala lee Wurubuarɛ mmaraa tɔne keŋ man nyi, saese baŋ be kyaa Wurubuarɛ ɔsom deni dinaa keŋ man nɛ, deesiwɔ fa Wurubuarɛ kefɛɛfowee keŋ mɔna ŋolo te bu wɔ fɔɔ nyi ba te walaa ke yee?","Hey, you are going to Wurubuarɛ's council meeting with the people. You are the one who knows the truth of the matter among them. How can we achieve this with the wisdom of the elders so that we can walk together without conflict?",0.0065569356,output_datgerhardt,2.614431568998956,24.945601093945534,13.780016331472245
Tell us what you think! Should we pay taxes to the Emperor or not?”,"Mena dɔɔ yako daa nya agyueŋ. Dei nyi dɛɛ tɔ lempoo fa Romantena gyoo dinaa ŋon, yaa de na tɔɔ ya?”","""Mena, come here, my friend. Why are you sitting there with Romantena doing nothing, or are you going to do something?""",0.1396824,output_datgerhardt,1.8884748972625875,16.262719600117645,9.075597248690116
"If I use the power of Beelzebul to force out demons, whose power do your own followers use to force them out? Your followers are the ones who will judge you.","Akpaa nyi Bɛlisɛbu doŋ te mɛɛ mo gegi feliŋkumɛɛ na, amɔte doŋ yaa ɛ balaŋ baŋ mɔ na mo gegi feliŋkumɛɛ? Mena na ɛmɛɛ gbagba ɛ balaŋ ne gyae la baa bu ŋon fɔɔ.","Akpaa Nyi went to Bɛlisɛbu with his family to feliŋkumɛɛ, but where did he go to the village of his people? However, he arrived at the village and saw that there were many people.",-0.038193192,output_datgerhardt,1.6298158492058863,16.483555197085796,9.056685523145841
"But Jesus told him, “Put your sword away. Anyone who lives by fighting will die by fighting.","Keŋte Yesu yako ɔ kaseele ŋon nyiaa, “Mo n yoosila keŋ do ke bɔɔlee man. Nawolo nyi walaŋ kamasɛ ŋon ɔ ne wɔŋ yoosila na, waa yeŋ bo yoosila nɔɔman.","The Lord Jesus said, ""I came with my disciples to heal the sick. O Nazareth, you who are from the village, come to me, or heal the rest of the people.""",0.34095162,output_datgerhardt,1.4104555382959003,16.37841792422878,8.89443673126234
