ref,text,translated,source_zip_file,chrf_sentence,corpus_bleu,corpus_chrf
"While Joseph was thinking about this, an angel from the Lord appeared to him in a dream. The angel said, “Joseph, the baby that Mary will have is from the Holy Spirit. Go ahead and marry her.","Ɔ kya sa gɛnen gɛwɔnsa gɛdɛ mɔ, ɔ naa dɛ ginsi gidɛ, ne Wurubuaarɛ dɔ ɔsɔɔ ɔko gi ba mɔ asɛ oderi dɔ, ne ɔ tɔgɛ sa mɔ yɛɛ, “Gyosɛfo, Wura Deefidi mɔ-naana, gɛŋ sa foꞌ selɛ yɛɛ foŋ baa dena fo-ka Mariya. Ɔtɔ ɔbono ɔ dɛ faa, Wurubuaarɛ Oduduu mɔ ne n yɛgɛ ne ɔ dɛ mɔ.","He was still thinking about these things when an angel of the Lord appeared to him in a dream and said, “Joseph, son of David, do not be afraid to take Mary as your wife. The child conceived in her is from the Holy Spirit.”",output_proprietary_batch1,55.128815172055,42.13287322556836,3.191180736872643
"After King Herod died, an angel from the Lord appeared in a dream to Joseph while he was still in Egypt.","Wura Hɛrodɛ lɛwu gɛmara mɔ, Wurubuaarɛ dɔ ɔsɔɔ ɔko gi baa lɛɛ mɔ-nyoro nyiile Gyosɛfo oderi dɔ Igyipiti.","When Herod died, an angel of the Lord appeared in a dream to Joseph in Egypt.",output_proprietary_batch1,64.4724258087889,42.13287322556836,3.191180736872643
Joseph got up and left with them for Israel.,Gɛnen so Gyosɛfo gi koso puru gɛbii mɔ gɛmɔ‑rɛ gɛmɔ-nyi kii kpe Isirale gɛsinkpan so.,Then the Lord’s messenger kept appearing to the children of Israel.,output_proprietary_batch1,25.533620581583932,42.13287322556836,3.191180736872643
"He said, “Turn back to God! The kingdom of heaven will soon be here.”",“Fɛꞌ nu fɛye-nyoro gɛsɛ de fɛꞌ kyɛɛgɛ lii ilaa nyɛnyɛn giwɔra dɔ. Idɛ kon ne Wurubuaarɛ laa yɛgɛ mɔ-gɛwuragyi dɔ akyenabi aꞌ ba asa dɔ.”,"If you want to truly understand something, you must listen carefully and observe well. That is how the elders gained their wisdom in the olden days.",output_proprietary_batch1,15.924184221660557,42.13287322556836,3.191180736872643
From Jerusalem and all Judea and from the Jordan River Valley crowds of people went to John.,"Ɔ bo gipen mɔ dɔ nno mɔ, asa sakyɔ mɛ kya lii Gyɛrusalem ɔsowolɛ so, Gyudiya gɛsinkpan pɛwu so, de gɛsinkpan gɛbono gɛ kyaabɔɔ Gyɔɔdan ɔbon mɔ pɛwu so mɛ kya kpe mɔ asɛ.","If anyone hears my words but does not keep them, I do not judge that person. For I did not come to judge the world, but to save the world.",output_proprietary_batch1,17.011170489215353,42.13287322556836,3.191180736872643
"Finally, the devil took Jesus up on a very high mountain and showed him all the kingdoms on earth and their power.","Yesu gi kii kine gɛnen mɔ, ilaa nyɛnyɛn pɛwu gɛmu mɔ gi kyu Yesu kpe gibii belɛ giko gimu so, ne ɔ yɛgɛ Yesu gi wu gɛsinkpan so isowolɛ kpɛi-kpɛi pɛwu imɔ‑rɛ imɔ-nyisigyi mɔ.","Jesus and his disciples were there, and many people came to Jesus with their children, so that Jesus would put his hands on them and pray for them.",output_proprietary_batch1,24.21843000877923,42.13287322556836,3.191180736872643
"“Listen, lands of Zebulun and Naphtali, lands along the road to the sea and across the Jordan. Listen Galilee, land of the Gentiles!",yɛɛ “Fɛꞌ nu Sɛbulun de Nafitali nsinkpan so asa ilaa. Gɛnen gɛsinkpan gɛbono gɛ bo de Gyɔɔdan ɔbon gibenbɛ giko so kyu kpe de Galeli ɔbon belɛ mɔ asɛ. Asa sakyɔ abono mɛ mɛŋ kya son Wurubuaarɛ mɔ mɛ tɛ saarɛ Gyuda awura dɔ Galeli nno.,"He said, ""Leave the land of Zebulun and Naphtali behind. The road by the sea, across the Jordan, Galilee of the Gentiles. The people living in darkness have seen a great light, and on those living in the land of the shadow of death a light has dawned.""",output_proprietary_batch1,51.43058163591447,42.13287322556836,3.191180736872643
"But I tell you not to try to get even with a person who has done something to you. When someone slaps your right cheek, turn and let that person slap your other cheek.","Me, mɔ, n kya tɔgɛ mi‑i sa fɛye yɛɛ nengyene ɔko gi wɔra fo ɔko ilaa nyɛnyɛn mɔ, gɛŋ sa foꞌ kyu ilaa nyɛnyɛn ka mɔ gikɔ. Ɔko gi da fo ɔtan gyisɛ so mɔ, kisee benɛ-lɛɛ mɔ kee sa mɔ de oꞌ kii da.","As for me, I do not want you to be like those who do not know what is good for them, so you should know what is good for you. Those who do not know are always in trouble, but you who know should use your knowledge well.",output_proprietary_batch1,20.1926979125385,42.13287322556836,3.191180736872643
"When you pray, don't be like those show-offs who love to stand up and pray in the synagogues and on the street corners. They do this just to look good. I can assure you that they already have their reward.","“Fɛ laa dalaa kee mɔ, fɛŋ sa fɛꞌ wɔra fɛɛ asa abono mɛ kya son Wurubuaarɛ ansi so giyan mɔ. Mɛ kya dalaa mɔ, mɔmɔ-ilaa laarɛsɛ ne n gyɛ yɛɛ mɛꞌ kpaa yelɛ mɔmɔ-akyangbon dɔ abɛɛ sansana de nyamesɛ kamaasɛ ɔꞌ nyɛ wu mɔmɔ yɛɛ mɔmɔ ne n yelɛ mɛ kya dalaa faa. Gɛsintin ne nꞌ kya tɔgɛ fɛye faa, mɛ kya wɔra gɛnen mɔ, ntɛɛla nbono mɛ laa nyɛ mɔ pɛwu ne.","If this is what you want, then I will do it for you so that you will be happy and not have any problem. I will do it for you, but make sure that you do not tell anyone about what I am going to do for you. If you tell someone, then I will not do it for you again. Remember that if you want this thing, I will do it for you, but you must keep it secret.",output_proprietary_batch1,22.23021213679385,42.13287322556836,3.191180736872643
"When you pray, go into a room alone and close the door. Pray to your Father in private. He knows what is done in private and will reward you.","Fɛye berɛ, fo ɔko fo laa dalaa mɔ, loo fo-obu dɔ de foꞌ tii gisin wɔra fo-nyoro de foꞌ dalaa sa fo-sɛ Wurubuaarɛ ɔbono asa mɛŋ kya wu mɔ de ansi mɔ. Mɔ ɔbono ɔ kya wu asiiri dɔ mɔ laa nu fo-gɛdalaa.","Long ago, if you wanted to go somewhere, you would ask your parents for permission before you left so that Wurubuaarɛ would not harm you on the way. If you did not ask for permission and just left, you could get lost.",output_proprietary_batch1,20.76690775370852,42.13287322556836,3.191180736872643
"But more than anything else, put God's work first and do what he wants. Then the other things will be yours as well.","Fɛye berɛ, fɛꞌ laarɛ daa gɛnɔɔbono Wurubuaarɛ gɛwuragyi dɔ akyenabi a laa ba asa dɔ mɔ de fɛꞌ nyanga ansi gyi gɛsintin sa Wurubuaarɛ. Fɛ ti fɛ kya wɔra gɛnen mɔ, Wurubuaarɛ laa yɛgɛ ilaa sɛnsɛ idɛana pɛwu kee iꞌ yii fɛye-abaa.","Long ago, when the world was still young, the Creator gathered all the animals and told them that each would choose what they wanted to become before the Creator. As they all came forward, the Creator gave each one what they desired, except for one who arrived late.",output_proprietary_batch1,23.409016480550292,42.13287322556836,3.191180736872643
"But when your eyes are bad, everything is dark. If the light inside you is dark, you surely are in the dark. Money (Luke","Ne fɛɛ fɛye-ansi aŋ boran mɔ, fɛye-ilaa kamaasɛ i bo daa gibiri dɔ. Nengyene feyɛ-gɛwɔnsa gɛbono gɛ kya yɛgɛ fɛ kya nu ilaa gɛsɛ mɔ gɛ nyida mɔ, fɛ laa wɔra fɛɛ agyaatanbo. Fɛ laa tansi kyena gibiri dɔ sirim!","If you do something good for someone, do it with a pure heart and not expecting anything in return. Because if you do good only to those who can pay you back, then it is not true kindness. True kindness is helping those who cannot repay you!",output_proprietary_batch1,22.71571851466814,42.13287322556836,3.191180736872643
You cannot be the slave of two masters! You will like one more than the other or be more loyal to one than the other. You cannot serve both God and money. Worry (Luke,"“Nyamesɛ ɔko mɛŋ bo no ɔ laa taalɛ son awura anyɔ. Ɔ laa laarɛ ɔko ilaa de ɔꞌ kyo ɔko, abɛɛ ɔ laa buu ɔko, ne ɔ maŋ kyu ɔbanban mɔ terɛ sɛi. Fɛ maŋ taalɛ son Wurubuaarɛ de fɛꞌ kii son aterenbi. Fɛŋ Sa Fɛꞌ Suiili Kyu Lii Fɛye-Gɛkyena Dɔ Ilaa Tirisɛ So","God said that he would send the rain so that the land would be good. He said that if the people listened to him, then he would bless them, and they would have plenty of food to eat. But if they did not listen to his words, they would suffer hunger. This is the message that Wurubuaarɛ brought to the people. This is what the Holy Book says in the Book of Deuteronomy.",output_proprietary_batch1,21.130218291933414,42.13287322556836,3.191180736872643
"God gives such beauty to everything that grows in the fields, even though it is here today and thrown into a fire tomorrow. God will surely do even more for you! Why do you have such little faith?","Iyii ibono i kya bingiri ngya mɔ gbaa ne Wurubuaarɛ kya gyere imɔ lɔrɔ kanpɛ faa. Fɛye anyamesɛ ne ɔ laa lɛɛ ansi yɛgɛ de fɛꞌ naa gibolonbukpan? O, fɛye asa adɛ! Gisɔɔgyi gibono fɛ bo sa Wurubuaarɛ mɔ giŋ kyɔ.","This matter is not something small because Wurubuaarɛ is a person who has helped us many times. But why did he do such a thing that surprised everyone? Oh, what a shame! Maybe he did it because Wurubuaarɛ is not feeling well.",output_proprietary_batch1,21.944668259794934,42.13287322556836,3.191180736872643
"As bad as you are, you still know how to give good gifts to your children. But your heavenly Father is even more ready to give good things to people who ask.",Fɛye abono fɛ gyɛ ilaa nyɛnyɛn awura mɔ gbaa ne n kya bii kyu ilaa dɛnsɛ kyu sa fɛye-biana faa. Menɛtɔ so ne aye-sɛ ɔbono ɔ bo soso mɔ maŋ kyu ilaa dɛnsɛ kyu sa asa abono mɛ kya kolɛ mɔ mɔ?,"If someone gives you something and does not tell you what it is for, and you take it, you may get into trouble. So, what should you do when someone gives you something and does not tell you what it is for?",output_proprietary_batch1,22.425034299590457,42.13287322556836,3.191180736872643
"Would any of you give your hungry child a stone, if the child asked for some bread?",Fɛye dɔ ɔsɛ ɔmɔ ne n bo no yɛɛ mɔ-bi laa kolɛ mɔ bodobodo de oꞌ kyu daa gibui kyu sa mɔ?,"If someone says his or her head hurts, is it good to hit the person's head hard and ask if it still hurts?",output_proprietary_batch1,21.71565168097187,42.13287322556836,3.191180736872643
"Rain poured down, rivers flooded, and the winds blew and beat against that house. Finally, it fell with a crash.","Gɛkɛ gɛdɛ mɔ, nyangbon de afuu belɛ a baa da, ne ibon i bɔla baa da de obu mɔ. Obu mɔ yii daa giŋɛsii so so mɔ, ɔ tɔrɔ daa wurum!”","Long ago, God gave a goat to a man, and told him not to kill the goat. The man kept the goat for a long time, but one day he killed it!",output_proprietary_batch1,18.470390436429145,42.13287322556836,3.191180736872643
"Then Jesus said to the officer, “You may go home now. Your faith has made it happen.” Right then his servant was healed. Jesus Heals Many People (Mark","Nfono ne Yesu gi tɔgɛ sa asogya ɔbelɛnsɛ mɔ yɛɛ, “Naa fo kya kpe. Iꞌ wɔra sa fo fɛɛ gɛnɔɔbono fo sɔɔ me gyi faa.” Gɛnen owi ɔbono dɔ gbaa-gbaa mɔ, mɔ-dega mɔ gi nyɛ alanfiya mɔ-gɛten dɔ. Yesu Gi Kyɛ Alɔbo Sakyɔ","One day Jesus sat near the offering box and said, “Truly I tell you. This poor widow has put in more than all the others.” The people were putting in a lot of money, but she put in all she had to live on. Jesus Teaches About Giving Generously.",output_proprietary_batch1,27.477925079973254,42.13287322556836,3.191180736872643
Jesus got into a boat and crossed back over to the town where he lived.,Yesu gi dii loo gikolii mɔ dɔ kii fara ɔbon mɔ kpe ɔsowolɛ ɔbono so ɔ tɛ mɔ.,Jesus and his disciples went to a town where there was a man who had leprosy.,output_proprietary_batch1,29.946844134592627,42.13287322556836,3.191180736872643
A woman who had been bleeding for twelve years came up behind Jesus and barely touched his clothes.,"Mɛ kya kpe mɔ, ɔkyii ɔko gi naa de Yesu gɛmara-gɛmara, ne ɔ kpaa yii Yesu gɛgbɛ ginɛbi. I kya da de gɛnen ɔkyii ɔbono mɔ, imɔ-nsi gudu nnyɔ ne.","When I was there, they brought a man who was sick to Jesus, and he asked Jesus to heal him. I was told that after he was healed, he went home happy.",output_proprietary_batch1,23.99500246725707,42.13287322556836,3.191180736872643
"Jesus touched their eyes and said, “Because of your faith, you will be healed.”","Nfono ne Yesu gi kyu mɔ-abaa gyan mɔmɔ-ansi mɔ so, ne ɔ tɔgɛ yɛɛ, “Iꞌ wɔra fɛɛ gɛnɔɔbono fɛ sɔɔ me gyi mɔ sa fɛye.”","One day Jesus and his disciples were in a boat, and he said, “Let us go over to the other side of the lake.”",output_proprietary_batch1,25.615027510908046,42.13287322556836,3.191180736872643
"But the Pharisees said, “The leader of the demons gives him the power to force out demons.” Jesus Has Pity on People","Farasii gikpen mɔ dɔ awura berɛ, mɛ kya tɔgɛ daa yɛɛ, “Ilaa nyɛnyɛn oduduu pɛwu gɛmu mɔ ne n kya sa Yesu ɔlon. Imɔso ne ɔ kya taalɛ gya ilaa nyɛnyɛn oduduu koso asa so gɛnen.” Yesu Gi Su Asa So","The horse was tied at the master's time, and I heard a voice saying, ""Unless the black sheep dies, there will be no salvation through Jesus. That is why He sacrificed Himself like the black sheep on the cross."" Jesus Died on the Cross",output_proprietary_batch1,21.406292125531916,42.13287322556836,3.191180736872643
"Anyone who welcomes a prophet, just because that person is a prophet, will be given the same reward as a prophet. Anyone who welcomes a good person, just because that person is good, will be given the same reward as a good person.","Ɔbono o wu Wurubuaarɛ ikalan ɔtɔgɛbo bii, ne gɛnen so ne ɔ sɔɔ mɔ abaa anyɔ mɔ, ɔ laa nyɛ Wurubuaarɛ ikalan ɔtɔgɛbo ntɛɛla Wurubuaarɛ asɛ. Ɔbono o wu bii yɛɛ ɔko kya gyi gɛsintin sa Wurubuaarɛ, ne gɛnen so ne ɔ sɔɔ mɔ abaa anyɔ mɔ, ɔ laa nyɛ gɛsintin agyibo ntɛɛla Wurubuaarɛ asɛ.","If someone kills a Wurubuaarɛ clan member intentionally, and it is proven that he did it, he must pay the Wurubuaarɛ clan the full compensation. If someone kills unintentionally in the Wurubuaarɛ clan, and it is proven that he did it, he must pay the compensation for accidental killing to the Wurubuaarɛ clan.",output_proprietary_batch1,21.26852056849622,42.13287322556836,3.191180736872643
What kind of man did you go out to see? Was he someone dressed in fine clothes? People who dress like that live in the king's palace.,"Ne ɔŋ dɛ gɛnen mɔ, nnɛ ne ɔ dɛ? Fɛ wu o bun gikuru dɛnsɛ? Kuaa, nkana akuru dɛnsɛ abunbo ne fɛ kya laarɛ de fɛꞌ kpaa kerɛ berɛ mɔ, ɔfaanan fɛ kpe daa awura-awura nwi.","Who is that person there, and where is he from? Did you see the new moon? Yes, I saw the new moon yesterday evening and it was shining very brightly, more than before.",output_proprietary_batch1,23.51487559806697,42.13287322556836,3.191180736872643
"Some Pharisees noticed this and said to Jesus, “Why are your disciples picking grain on the Sabbath? They are not supposed to do this!”","Farasii gikpen mɔ dɔ ako mɛ wu mɔmɔ gɛnen mɔ, mɛ tɔgɛ sa Yesu yɛɛ, “Kerɛ, fo-akasɛbo mɔ mɛ kya kyadɛ awayu adɛ faa, gɛsun ne mɛ kya wɔra aye-gɛkɛ kyoolasɛ mɔ faa. Aye-nbara mɔ giŋ kya sa ɔkpa gɛnen.”","The Pharisees came to test him with a question, and they asked Jesus, “Teacher, is it lawful for a man to divorce his wife for any reason?”",output_proprietary_batch1,27.895548240580247,42.13287322556836,3.191180736872643
"When Jesus found out what was happening, he left there and large crowds followed him. He healed all of their sick,","Yesu gi nu yɛɛ mɛ da gɛdɛ mɛ kya laarɛ mɔ-imɔɔten mɔ, ɔ lii nfono kpe gɛten pobɔrɔ. Ɔ kya kpe mɔ, sakpii belɛ ɔko gi buu mɔ. Ɔ kyɛ abono pɛwu mɛ kya lɔ mɔ,","Jesus said that if anyone wants to follow him, he must leave everything. He said, even if it is difficult, they should follow him. He promised good things to those who do so,",output_proprietary_batch1,26.10768611420598,42.13287322556836,3.191180736872643
"If you are not on my side, you are against me. If you don't gather in the harvest with me, you scatter it.","“Fɛꞌ nu yɛɛ ɔbono ɔŋ kya buu me mɔ kya sɔɔ akyɔɔlɛ de me ne. Ɔbono ɔŋ kya kpaa me de nꞌ koola asa mɔ, ɔ kya yaasɛ mɔmɔ ne.","When I was walking in the forest I met a monkey who greeted me. The monkey asked me for some of my food, and I gave it to him.",output_proprietary_batch1,18.914349068691887,42.13287322556836,3.191180736872643
"When an evil spirit leaves a person, it travels through the desert, looking for a place to rest. But when the demon doesn't find a place,","“Nengyene ilaa nyɛnyɛn oduduu i koso isa so mɔ, i kya naa kingi, ne i kya wɔra imɔ fɛɛ i naa gɛsinkpan so nfono nkyu giŋ bo mɔ. I naa i naa i kya laarɛ ɔkyoolaten. Nengyene iŋ nyɛ ɔkyoolaten mɔ,","If you see someone carrying a heavy load and you do not help, and you do not even say a word to encourage them, you have not done well. You have not shown kindness. If you are not kind,",output_proprietary_batch1,19.95459084046169,42.13287322556836,3.191180736872643
"I promise you on the day of judgment, everyone will have to account for every careless word they have spoken.","N kya tɔgɛ mi‑i sa fɛye yɛɛ gɛkɛ gɛbono Wurubuaarɛ laa gyi anyamesɛ pɛwu nbɛlɛ mɔ, anyantɔgɛ kamaasɛ abono fo ɔko fo tɔgɛ mɔ fo laa yelɛ Wurubuaarɛ ansi dɔ lɛɛ fo-gɛnɔ ilaa ibono so fo tɔgɛ amɔ mɔ.","If I tell you what happened at Wurubuaarɛ, you will be surprised, because what happened there is not something you would expect at Wurubuaarɛ, but I am telling you so you know what happened.",output_proprietary_batch1,20.232168955591657,42.13287322556836,3.191180736872643
"Someone told Jesus, “Your mother and brothers are standing outside and want to talk with you.”","Ɔko gi tɔgɛ sa Yesu yɛɛ, “Kerɛ, fo-nyi de fo-tedɛana mɛ yelɛ nŋmaŋman mɛ kya laarɛ mɛꞌ wu fo.”","He went to Jesus and said, “Lord, if you are willing, you can make me clean.”",output_proprietary_batch1,20.23519011407463,42.13287322556836,3.191180736872643
"Other seeds fell on thin, rocky ground and quickly started growing because the soil wasn't very deep.","Ayu mɔ ako, mɔ, a tɔrɔ kpandan so. Amɔ abono a kpaala kɔrɔ. I kya nyiile yɛɛ isɛ ibono i bo kpandan mɔ so mɔ iŋ kyɔ,","If you go there, you will see a big house. The owner is a good person. If you want something and you ask him, he will give it to you.",output_proprietary_batch1,20.761881355639836,42.13287322556836,3.191180736872643
"The servants came and asked, “Sir, didn't you scatter good seed in your field? Where did these weeds come from?”","Nfono mɔ dɔɔbo mɔ adega mɔ mɛ baa taasɛ mɔ yɛɛ, ‘Ɔbelɛnsɛ, iŋ gyɛ awayu ne fo duu fo-ndɔɔ mɔ dɔ? Fonɛ dɔ ne ifɛ idɛ ɔnan i lii?’","One day a woman went and asked, ‘Please, can you tell me where your mother and father are? Where are they and what are they doing?’",output_proprietary_batch1,25.92078971464585,42.13287322556836,3.191180736872643
"So he told them, “Every student of the Scriptures who becomes a disciple in the kingdom of heaven is like someone who brings out new and old treasures from the storeroom.” The People of Nazareth Turn against Jesus (Mark","Yesu gi tɔgɛ sa mɔmɔ yɛɛ, “Nbara ɔŋmarasɛbo kamaasɛ nyi Wurubuaarɛ agyɛbi dedaa ne o kii nyɛ kasɛ Wurubuaarɛ gɛwuragyi dɔ akyenabi ilaa bɔla mɔ, ɔ dɛ fɛɛ gɛten wura ɔbono ɔ bo ilaa dedaa de ilaa pobɔrɔ pɛwu mɔ-ilaa ɔyelaten mɔ. Nengyene i gyɛ ilaa dedaa ilaa mɔ, ɔ bo nno, ne i kii i gyɛ ilaa pobɔrɔ ilaa kee mɔ, ɔ bo nno.” Yesu Gɛwi Awura Mɛ Mɛŋ Sɔɔ Mɔ Gyi","Jesus also said, “No one puts new wine into old wineskins. If they do, the new wine will burst the skins, the wine will run out and the wineskins will be ruined. No, new wine must be put into new wineskins. And no one after drinking old wine wants the new, for they say, ‘The old is better.’” Jesus is Lord. Amen.",output_proprietary_batch1,22.787698740993427,42.13287322556836,3.191180736872643
John's followers took his body and buried it. Then they told Jesus what had happened. Jesus Feeds Five Thousand (Mark,"Gyɔn akasɛbo mɔ mɛ nu gɛnen mɔ, mɛ kpaa kyu mɔ-gibuni mɔ kyu kpaa pule, ne mɛ kpaa buu sa Yesu. Yesu Gi Sa Sakpii Belɛ Agyudɔ Ne Mɛ Gyi Kaabo","If someone does something bad to me, I will forgive that person and not do the same, because I want to follow Jesus. Jesus is the Savior who came to save us and I want to follow Him.",output_proprietary_batch1,25.204883202398833,42.13287322556836,3.191180736872643
"After Jesus heard about John, he crossed Lake Galilee to go to some place where he could be alone. But the crowds found out and followed him on foot from the towns.","Yesu gi nu Gyɔn lɛwu mɔ so mɔ, ɔ dii loo gikolii dɔ ne ɔ lii nfono ɔ bo mɔ de oꞌ kpe nfono asa mɛŋ tɛ mɔ. Asa sakyɔ mɛ nu yɛɛ Yesu gi koso nfono mɔ, mɛ naa de ayaa lii mɔmɔ-isowolɛ so de mɛꞌ kpaa tu mɔ.","When Jesus saw the crowd, he went up the mountain, and after he sat down, his disciples came to him. Then he began to teach them, saying:",output_proprietary_batch1,22.310700835323235,42.13287322556836,3.191180736872643
"At once, Jesus reached out his hand. He helped Peter up and said, “You surely don't have much faith. Why do you doubt?”","Ayaa abono so mɔ, Yesu gi tengɛ mɔ-gibaa keda mɔ, ne ɔ taasɛ mɔ yɛɛ, “Kerɛ, gisɔɔgyi gibono fo bo sa me mɔ pɛwu ne? I wonɛ ne fo sɔɔ fo-nyoro akyɔɔlɛ?”","That evening, Jesus sat with his disciples, and he said to them, “Truly, do you all know that one of you will betray me? Who is it that will dip his hand in the bowl with me?”",output_proprietary_batch1,25.047640634060524,42.13287322556836,3.191180736872643
"The people found out he was there, and they sent word to everyone who lived in this part of the country. So they brought all the sick people to Jesus.","Gɛnɛsaretɛ awura mɛ wu Yesu bii mɔ, mɛ yɛgɛ i nu gyanꞌ gɛnen gɛsinkpan gɛbono so pɛwu yɛɛ Yesu gi loo mɔmɔ asɛ. Mɛ nu gɛnen mɔ, mɛ kyu mɔmɔ-asa abono mɛ kya lɔ mɔ pɛwu bara mɔ.","When the Lord Jesus was at Gennesaret, some people brought all the sick to Him and begged Him to let them touch even the edge of His cloak, and all who touched Him were healed.",output_proprietary_batch1,34.7155218008466,42.13287322556836,3.191180736872643
"Then Jesus said to his disciples: If any of you want to be my followers, you must forget about yourself. You must take up your cross and follow me.","Ne Yesu gi kisee tɔgɛ sa mɔ-akasɛbo mɔ yɛɛ, “Ɔbono ɔ kya laarɛ de ɔꞌ wɔra me-ɔkasɛbo mɔ, kaasɛ oꞌ kyu mɔ-nyoro fuɛ me so de oꞌ kyule sɔɔ awɔrɔfɔɔ abono a laa tu mɔ me so mɔ abaa anyɔ, ba‑a mɛ laa da mɔ aŋanbi oyii so mɔɔ me so mɔ, mɛꞌ da mɔ.","But Jesus called them to him and said, “You know that the rulers of the Gentiles lord it over them, and their great ones exercise authority over them. It shall not be so among you, but whoever would be great among you must be your servant.”",output_proprietary_batch1,25.998011767958438,42.13287322556836,3.191180736872643
