ref,text,translated,source_zip_file,similarity_score,bleu_score,chrf_score,avg_score
So God created humans to be like himself; he made men and women.,"Yiti Nyameɛ bɔle sona kyɛ ye bɔbɔ ye sɛso, Nyameɛ sɛso yeɛ ɔbɔle ye ɔ; ɔbɔle bienzua ne brasua.","The Lord is good, His mercy endures forever; His faithfulness is to all generations.",Dec 08 output,,3.0098043843528286,15.602738224059888,9.306271304206359
Take seven pairs of every kind of animal that can be used for sacrifice and one pair of all others.,"Ngaka mukoraa bɔ bɛ nwo te ne, fa nyii ne beleɛ nzoo nzoo; ngaka bɔ bɛ nwo nde ne, fa nyii ne beleɛ nyɔ nyɔ;","The one who is a thief and steals from you, he will be punished severely; the one who is a thief and steals from you, he will be punished severely.",Dec 08 output,,1.5393730252811677,20.66294606801878,11.101159546649974
"and said, “Please come to my home where I can serve you.","na ɔhane kyɛ, “Me Mene, sɛ alo me anwu me anwumvoin de a, nzaade mesrɛ wɔ, nnesã w’akoaa nwo kɔ.","If you say, ""My father, if I die, I will be buried with my ancestors,"" you are not speaking the truth.",Dec 08 output,,1.996819088094332,16.63286100454071,9.31484004631752
Then he put the branches where the sheep and goats would see them while they were drinking from the water trough. The goats mated there,"Ɔfale mmakaa bɔ wawɔngyewɔngye bɛ nwo ne guale nningyein bɔ ngaka nemɔ no nu nzue ne anwo. Né sɛ ngaka nemɔ ba kyɛ bɛbaano nzue a, berɛ yeɛ bɛfo bɛ nwo ɔ.","The young woman went to the river to fetch water. She carried the water on her head in a clay pot. When she reached home, she poured the water into a large earthenware bowl. If the water pot breaks, she will go back to the river.",Dec 08 output,,1.8432337541755524,28.59081040370403,15.217022078939792
"Jacob said, “Now tell me your name.” “Don't you know who I am?” he asked. And he blessed Jacob.","Yeɛ Yakob sele ye kyɛ, “Mesrɛ wɔ, bɔ wɔ dumaa kyire me.” Na Biaa ne buale kyɛ, “Nzu ati yeɛ ebisa me dumaa ɔ?” Na oyirale Yakob wɔ berɛ.","Jacob said to his father, ""I am Esau your firstborn. I have brought you some game, father, so eat, so that you may bless me."" But Isaac said to Jacob, ""How is it that you have found game so quickly, my son?"" And Jacob said to Isaac, ""Because the Lord your God helped me.""",Dec 08 output,,1.9682869499369653,25.47705827992109,13.722672614929026
So God created humans to be like himself; he made men and women.,"Yiti Nyameɛ bɔle sona kyɛ ye bɔbɔ ye sɛso, Nyameɛ sɛso yeɛ ɔbɔle ye ɔ; ɔbɔle bienzua ne brasua.","The Lord is good, His mercy endures forever; His faithfulness endures to all generations.",onesimus_31223989_Dec 12 output,,3.0098043843528286,15.918909970391823,9.464357177372326
Take seven pairs of every kind of animal that can be used for sacrifice and one pair of all others.,"Ngaka mukoraa bɔ bɛ nwo te ne, fa nyii ne beleɛ nzoo nzoo; ngaka bɔ bɛ nwo nde ne, fa nyii ne beleɛ nyɔ nyɔ;","The one who is a thief, he will steal and steal; the one who is a liar, he will lie and lie.",onesimus_31223989_Dec 12 output,,1.9011755113058346,14.778174155398688,8.33967483335226
"and said, “Please come to my home where I can serve you.","na ɔhane kyɛ, “Me Mene, sɛ alo me anwu me anwumvoin de a, nzaade mesrɛ wɔ, nnesã w’akoaa nwo kɔ.","When the time comes, “My Lord, if you should take my life, I will be grateful to you. I will praise your name forever.”",onesimus_31223989_Dec 12 output,,3.2677968802443296,22.923725375066443,13.095761127655386
Then he put the branches where the sheep and goats would see them while they were drinking from the water trough. The goats mated there,"Ɔfale mmakaa bɔ wawɔngyewɔngye bɛ nwo ne guale nningyein bɔ ngaka nemɔ no nu nzue ne anwo. Né sɛ ngaka nemɔ ba kyɛ bɛbaano nzue a, berɛ yeɛ bɛfo bɛ nwo ɔ.","The woman who is a good cook prepares food for her husband and children. If the woman who cooks well does not prepare food, the husband will be hungry.",onesimus_31223989_Dec 12 output,,1.7345617945636578,18.883332697547708,10.308947246055682
"Jacob said, “Now tell me your name.” “Don't you know who I am?” he asked. And he blessed Jacob.","Yeɛ Yakob sele ye kyɛ, “Mesrɛ wɔ, bɔ wɔ dumaa kyire me.” Na Biaa ne buale kyɛ, “Nzu ati yeɛ ebisa me dumaa ɔ?” Na oyirale Yakob wɔ berɛ.","Jacob said to his father, ""I am Esau, your firstborn. I have done as you told me. Please sit up and eat of my game, so that you may bless me."" But Isaac said to Jacob, ""How is it that you have found it so quickly, my son?"" And Jacob said to Isaac, ""Because the Lord your God helped me.""",onesimus_31223989_Dec 12 output,,1.8118309995086983,25.359622056990556,13.585726528249626
