ref,text,translated,source_zip_file
And that's what happened. God made the dome,"Nyameɛ yɔle ewienu, na ɔtele nzue bɔ ɔwɔ ewienu bo fili bɔ ɔwɔ ewienu anwuro nwo.","God made the firmament, and He separated the waters which were under the firmament from the waters which were above the firmament.",output_proprietary_batch1
So God created humans to be like himself; he made men and women.,"Yiti Nyameɛ bɔle sona kyɛ ye bɔbɔ ye sɛso, Nyameɛ sɛso yeɛ ɔbɔle ye ɔ; ɔbɔle bienzua ne brasua.",God created human beings and he created them in his image; in God's image he created them; he created male and female.,output_proprietary_batch1
"And I have given the green plants as food for everything else that breathes, including animals, both wild and tame, and birds. And so it was.","Na kaka biala bɔ ngoa wɔ ye nu: aseɛ so ngaka mukoraa, ewienu nnomaa mukoraa, yeɛ kaka biala bɔ ɔtwe ye nwo ase wɔ aseɛ so ne, mafa nyaanyaa mukoraa mama bɛ kyɛ beli.” Na ɔwale nu sɔ.","And to every living thing that has breath in it: all the beasts of the earth, all the birds of the air, and all the creatures that move along the ground, I give every green plant for food.” And it was so.",output_proprietary_batch1
"God blessed the seventh day and made it special, because on that day he rested from his work.","Yiti Nyameɛ yirale kyẽa bɔ ɔtɔ so nzoo ne, na ɔyɛle ye krongron, ofikyɛ ye adwuma bɔ ɔyɔle ye wɔ nningyein bɔlɛ nu ne, sɔ kyẽa ne yeɛ olele ye nwome ɔ. Eden turo ne","God blessed the seventh day and made it holy, because of the work He did in creation, that day is His rest. What is its name?",output_proprietary_batch1
"no grass or plants were growing anywhere. God had not yet sent any rain, and there was no one to work the land.","né bakaa biala nne aseɛ so, yeɛ né ndire biala onnya offifili, ofikyɛ né AWURADE Nyameɛ onnya ɔttɔle nzue ogguale aseɛ so, yeɛ né sona biala nne berɛ bɔ ɔkɔyɔ so boo koso ɔ.","And no plant was yet on the earth, and no herb had yet sprung up, because the LORD God had not yet caused rain to fall upon the earth, and there was no man to cultivate the ground.",output_proprietary_batch1
"The Lord God said, “It isn't good for the man to live alone. I will make a suitable partner for him.”","Na AWURADE Nyameɛ sele kyɛ, “Ɔtte mayee kyɛ sona ne ngome kɔtena ɔ; ngɔyɛ bokafoɛ bɔ ɔfata ye ɔ ngɔma ye.”","And the LORD God said, ""It is not good for man to be alone; I will make him a helper suitable for him.",output_proprietary_batch1
"the Lord made a woman out of the rib. The Lord God brought her to the man,","Na mbaleɛ bɔ AWURADE Nyameɛ ye fili sona ne anu ne, ɔfa yɛle brasua, na ɔfale ye brɛle sona ne.","And the rib that the Lord God took from his side, he made it a woman, and he brought her to the man.",output_proprietary_batch1
"The Lord said, “They now know the difference between right and wrong, just as we do. But they must not be allowed to eat fruit from the tree that lets them live forever.”","Afei AWURADE Nyameɛ sele kyɛ, “Nea, kuro sona ne ayɛ kyɛ yɛ nu ko ala, wanwu paa ne bɔne. Annea a, né watengyɛ ye sa wate ngoa bakaa ne koso bie wali, ná watena ase daa.”","Then the Lord God said, ""Behold, the tree of life is in the midst of the garden, lest he stretch out his hand and also take from the tree of life, and live",output_proprietary_batch1
"If you had done the right thing, you would be smiling. But you did the wrong thing, and now sin is waiting to attack you like a lion. Sin wants to destroy you, but don't let it!","Aso ɛyɔ bɔ ɔte paa a, engonya animnyam? Nakoso anyɔ bɔ ɔte paa ne ati, bɔne tetɛ wɔ w’anoa nu berɛ. Ɔpena kyɛ onya wɔ nwo ate, nakoso odi kyɛ edi ye so”","So if he understands well, will it not be glorious? But if he doesn't understand well because of it, evil will be in your mouth forever. He wants to understand it himself,",output_proprietary_batch1
"Cain said to his brother Abel, “Let's go for a walk.” And when they were out in a field, Cain attacked and killed him.","Na Kein sele oliɛma Abel kyɛ, “Maa yɛhɔ fieso.” Na bɛwɔ fie ne aso nen, Kein hɔle oliɛma Abel so, na ohuni ye.","And Cain said to his brother Abel, “Let’s go out to the field.” And when they were in the field, Cain attacked his brother Abel, and he killed him.",output_proprietary_batch1
"But Cain had to go far from the Lord and live in the Land of Wandering, which is east of Eden. More and More People","Afei Kein fili AWURADE nyunu berɛ hɔle, na ɔɔtenane Nɔɔdo aseɛ so wɔ Eden eyia afiteleɛ.","Then Cain went out from the presence of the LORD and dwelt in the land of Nod, east of Eden.",output_proprietary_batch1
Anyone who tries to get even with me will be punished ten times more than anyone who tries to get even with Cain.”,"Sɛ bɛkɔtɔ Kein so wereɛ pɛen nzoo de a, nzaade bɛkɔtɔ Lamɛke so wereɛ aburasoo ne nzoo.”","If Cain is avenged sevenfold, then Lamech will be avenged seventy-sevenfold.",output_proprietary_batch1
