ref,text,translated,similarity_score,source_zip_file,bleu_score,chrf_score,avg_score
But you will not really be the one speaking. The Spirit from your Father will tell you what to say.,Dama di pa yarima n ya n‑tɔ'asi amaa ya Ba Naawunni Sii maa nin bɛ ya saani n‑tɔ'asira.,"The woman said to her husband, ""I will not give you any food until you give me my dowry.""",0.03430919,output_mich001,4.504556737153658,20.68038220091086,12.59246946903226
"The servants came and asked, “Sir, didn't you scatter good seed in your field? Where did these weeds come from?”","Ka yiri maa daana tuntumniba daa kyɛ u saani na nti yɛli u, ni, ‘Ti dugma, pa bumburisuma ka i daa buri i puu maa ni? Ka niimbɛŋni wa yi la yani?’","Do you know that the one who is always talking about things that are not true, he will be punished?  So, why do you always talk about things that are not true?  Why do you always lie?",0.18341857,output_mich001,1.3058944351862714,14.389827827791137,7.847861131488704
But Jesus called the disciples together and said: You know foreign rulers like to order their people around. And their great leaders have full power over everyone they rule.,"Dizugu Yisa daa booli ba ni ba la'amma taaba na, ka yɛli ba, “Ya mi ninvugseeba ban bu gyeemni Naawunni la yɛla, ni, ba saani ka ban su ba fukumsi mari la yiiko ka niŋni putoo n‑tiri ba, ka ba kpamma su ba yɛla ni kpeeŋŋu.","If you see someone who has done wrong, do not be afraid to speak up and say to them, “My brother, do not be afraid to come to the Lord, and do not be afraid to come to me. I will help you to stand up and be strong.",0.33356792,output_mich001,0.9884133258387924,19.05376490748956,10.021089116664175
"God gives such beauty to everything that grows in the fields, even though it is here today and thrown into a fire tomorrow. God will surely do even more for you! Why do you have such little faith?","Ka Naawunni yi zaŋŋi veelim wa tataabu n‑niŋi mɔseesi an bɛ ni zuna ka beoo ka a sa nin nyɔ bugum m‑basi maa, wula zugu ka u ku yeeli yarima sutura? - Ya yɛdda kɔŋŋniba wa!","Are you not ashamed to steal from your own people, to take what does not belong to you, and to leave them in poverty? Are you not ashamed? - I am ashamed!",0.20973337,output_mich001,1.4639500646789105,17.953363528199375,9.708656796439143
"If you tell others you belong to me, I will tell my Father in heaven you are my followers.","Ka Yisa daa laa n‑yɛli ba, “Ŋɔnkam zaani niriba tooni n‑yɛli, ni, u nyɛ la man dinni, man gba nin ti zaani m Ba tooni arizana ni, n‑yɛli, ni, ŋɔn nyɛ la n dinni.","If you want to know the truth, the truth is that you are the one who is speaking the truth, and you are the one who is saying that I am the one who is speaking the truth. And you are the one who is saying that I am the one who is speaking the truth.",0.4106694,output_mich001,2.0939634735597012,17.95346262909021,10.023713051324956
Some people brought to him a man who was deaf and could hardly talk. They begged Jesus just to touch him.,"Ka dɔsɔ daa bɛ bɛni ka u tuba daa bu wumna, ka u bu laa n‑nyaŋŋi n‑tɔ'asiri suŋŋa: ba daa mari lala doo maa n‑zi u m‑paai na nti susi Yisa, ni, u zaŋŋi u nuusi m‑pa u zugu.","If you have not heard, let me tell you what happened: they went to the place where they had buried him and found him alive; and they went and told Jesus, and he said to them, ""Go and tell my disciples.""",0.4425654,output-onesimus_003,1.211033800737062,23.07060815937506,12.140820980056061
"Jesus answered, “Dear woman, you really do have a lot of faith, and you will be given what you want.” At that moment her daughter was healed. Jesus Heals Many People","Ka Yisa daa labsi n‑ti u, ni, “Mboo! Pɔ'a, i mari la yɛdda pam gba! Di nin niŋi nyin boori seem n‑ti i.” Ka u bipuŋŋa maa daa nya tippu lala saha maa.","When Yisa saw him, he said, “Oh! My friend, you are indeed a good man! I will tell you something.” Then he sat down and began to speak.",0.2745822,output-onesimus_003,3.6322738772317007,19.235810665143198,11.43404227118745
"Jesus felt sorry for them and touched their eyes. At once they could see, and they became his followers.","Ka Yisa daa siisi ba nini maa, ka di saha ka a daa neaai ka ba nyara, ka ba daa dɔli Yisa di daari maa.","If Yisa had not been born, if he had not been raised, if he had not been given a name, if he had not been given a place, then Yisa would not have been known.",0.23816949,output-onesimus_003,1.092534162077208,16.12399996541788,8.608267063747544
"The men in the boat were amazed and said, “Who is this? Even the wind and the waves obey him.” Two Men with Demons in Them (Mark","Ka di daa gyɛri ba pam, ka ba yi tɔ'asiri n‑tiri taaba ka boosiri, ni, “Bɔ nira nŋɔa? - halli ka u mari yiiko n‑toaai n‑tasiri pɛsigu ni mɔ'ari gba ka a wumna!”","If you are going to the market, go and buy some salt and bring it back, and say, ""Where is the salt? - I want to buy some salt to add to my soup!""",0.10461208,output-onesimus_003,1.4564866342357627,18.02045706864415,9.738471851439956
But the gate to life is very narrow. The road that leads there is so hard to follow that only a few people find it. A Tree and Its Fruit (Luke,"Sɔseaa n bɛ ni, ka ka za'anɔri poora, ka soori maa bu yɛlima; ka mun wa la nyɔvuri ziiya, amaa niriba ban nya ka n‑dɔla bu zoaai.”","If you want to live, then listen to the advice of the elders, and respect your parents; and if you want to be successful, then listen to the words of the wise, so that you may prosper.",0.34396192,output-onesimus_003,1.386242207953302,21.61318953870596,11.499715873329631
"The master of the servant told him, “You are lazy and good-for-nothing! You know I harvest what I don't plant and gather crops where I haven't scattered seed.","Ka u dugma daa yɛli u, ‘Nyin bibeoo wa! Nyin bunkyɔ'aŋŋu wa! Ni, i daa mi, ni, mani n nyɛ sɔ ŋɔn boori buna yɔri, ka kyeeri man bu buri seelli, fa?","If you were to tell me, 'You are a fool! You are a wicked person! Then, I would say to you, I will not be silent, I will speak out against your wickedness, and I will not be afraid of you, will I?",0.22837543,output_datgerhardt,2.0398734695274308,19.376095197972106,10.707984333749769
"Later the disciples went to Jesus in private and asked him, “Why couldn't we force out the demon?”","Tɔ; ka di nyaaŋŋa Yisa nyaandɔliba maa daa kyɛ u saani na nti sɔ'ai n‑yɛli u, ni, “Bɔ n niŋi ka tirima guui arizimbeoo maa karibu?”","“Tell me, Yisa, why did you come to me today? Is there something you want to ask?”",0.2939452,output_datgerhardt,4.108053662461269,16.969664459864234,10.538859061162752
