ref,text,translated,source_zip_file,similarity_score,bleu_score,chrf_score,avg_score
So God created humans to be like himself; he made men and women.,"Na Onyankopɔn bɔɔ onipa wɔ ne suban so. Aane, Nyankopɔn suban so na ɔbɔɔ no, ɔbarima ne ɔbaa na ɔbɔɔ wɔn.",And God created man in his image. In the image of God he created him; male and female he created them.,Dec 08 output,,4.141141330484801,29.71042640844687,16.925783869465835
Store up enough food both for yourself and for them.,"Na wo deɛ, boaboa aduane nyinaa bi ano kɔ mu, na ayɛ wo ne wɔn aduane.","And you, support all the debts that come to you, and they will be your debts and their debts.",Dec 08 output,,2.0540268312306345,18.065081293857123,10.059554062543878
"Abraham, from now on your wife's name will be Sarah instead of Sarai.","Na Onyankopɔn ka kyerɛɛ Abraham sɛ: Wo yere Sarai deɛ, mfrɛ no Sarai bio, na mmom Sara.","And God said to Abraham: Your wife Sarai, you shall no longer call her Sarai, but now Sara.",Dec 08 output,,2.5828020030551087,33.000482833255774,17.79164241815544
"You know how hard I've worked for you, so let me take my wives and children and leave.”",Fa me yerenom ne me mma a wɔn nti mesomm woɔ no ma me. Wo ara wonim me som a masom woɔ.,"Therefore, my name and my children, because of them, I have given them to you on my behalf. You yourselves know that my gift is the one I gave to you.",Dec 08 output,,1.7243945943080494,25.29906470359301,13.51172964895053
"Jacob said, “I have seen God face to face, and I am still alive.” So he named the place Peniel.","Na Yakob too ɛhɔ din Peni-el, ɛfiri sɛ ɔse: Me ne Onyankopɔn adi nhunuanimu, nso me kra anya nkwa.","And Jacob changed his name to Peni-el, because he said: I have seen God face to face, and my soul was saved.",Dec 08 output,,30.08664238820569,46.29195664266991,38.189299515437796
So God created humans to be like himself; he made men and women.,"Na Onyankopɔn bɔɔ onipa wɔ ne suban so. Aane, Nyankopɔn suban so na ɔbɔɔ no, ɔbarima ne ɔbaa na ɔbɔɔ wɔn.",And God created humans in his likeness. Male and female he created them.,onesimus_31223989_Dec 12 output,,11.633270842295033,40.478764344644624,26.05601759346983
Store up enough food both for yourself and for them.,"Na wo deɛ, boaboa aduane nyinaa bi ano kɔ mu, na ayɛ wo ne wɔn aduane.","But you, indeed, help all people to come together, and you are their people.",onesimus_31223989_Dec 12 output,,2.5540496664715904,17.515746942912898,10.034898304692245
"Abraham, from now on your wife's name will be Sarah instead of Sarai.","Na Onyankopɔn ka kyerɛɛ Abraham sɛ: Wo yere Sarai deɛ, mfrɛ no Sarai bio, na mmom Sara.","And God said to Abraham: Your wife Sarai, call her Sarai no more, but henceforth Sara.",onesimus_31223989_Dec 12 output,,2.7076576267554477,32.20029629923386,17.453976962994656
"You know how hard I've worked for you, so let me take my wives and children and leave.”",Fa me yerenom ne me mma a wɔn nti mesomm woɔ no ma me. Wo ara wonim me som a masom woɔ.,"Take my name and my children because of them, I am suffering this for me. You know my suffering that you are suffering.",onesimus_31223989_Dec 12 output,,4.320304869998879,28.10045151533182,16.21037819266535
"Jacob said, “I have seen God face to face, and I am still alive.” So he named the place Peniel.","Na Yakob too ɛhɔ din Peni-el, ɛfiri sɛ ɔse: Me ne Onyankopɔn adi nhunuanimu, nso me kra anya nkwa.","And Jacob changed his name to Peni-el, because he said: I saw God face to face, and my life was spared.",onesimus_31223989_Dec 12 output,,22.067731046885484,37.137320261370554,29.60252565412802
So God created humans to be like himself; he made men and women.,"Na Onyankopɔn bɔɔ onipa wɔ ne suban so. Aane, Nyankopɔn suban so na ɔbɔɔ no, ɔbarima ne ɔbaa na ɔbɔɔ wɔn.","And God created humans in his image. Also, in the image of God he created him; male and female he created them.",john_AC86BE0F_output (5),,6.64601628955087,36.24168175901709,21.44384902428398
Store up enough food both for yourself and for them.,"Na wo deɛ, boaboa aduane nyinaa bi ano kɔ mu, na ayɛ wo ne wɔn aduane.","And you, if all your enemies are delivered into your hand, they will be your adversaries.",john_AC86BE0F_output (5),,2.0244462660665508,17.80021388423187,9.91233007514921
"Abraham, from now on your wife's name will be Sarah instead of Sarai.","Na Onyankopɔn ka kyerɛɛ Abraham sɛ: Wo yere Sarai deɛ, mfrɛ no Sarai bio, na mmom Sara.","And God said to Abraham: Your wife Sarai, you shall no longer call her Sarai, but now Sara.",john_AC86BE0F_output (5),,2.5828020030551087,33.000482833255774,17.79164241815544
"You know how hard I've worked for you, so let me take my wives and children and leave.”",Fa me yerenom ne me mma a wɔn nti mesomm woɔ no ma me. Wo ara wonim me som a masom woɔ.,"Take my Yerenom and my children, for them I give you to me. You also know that I give and you give.",john_AC86BE0F_output (5),,2.7430121796777676,29.76156572080676,16.252288950242264
"Jacob said, “I have seen God face to face, and I am still alive.” So he named the place Peniel.","Na Yakob too ɛhɔ din Peni-el, ɛfiri sɛ ɔse: Me ne Onyankopɔn adi nhunuanimu, nso me kra anya nkwa.","And Jacob went there and named it Peni-el, because he said: I have faced God face to face, and my soul has seen life.",john_AC86BE0F_output (5),,20.687206010259402,42.08018418683118,31.383695098545292
So God created humans to be like himself; he made men and women.,"Na Onyankopɔn bɔɔ onipa wɔ ne suban so. Aane, Nyankopɔn suban so na ɔbɔɔ no, ɔbarima ne ɔbaa na ɔbɔɔ wɔn.",And God created man in his image. In the image of God he created him; male and female he created them.,output_JA-4,,4.141141330484801,29.71042640844687,16.925783869465835
Store up enough food both for yourself and for them.,"Na wo deɛ, boaboa aduane nyinaa bi ano kɔ mu, na ayɛ wo ne wɔn aduane.","And so you help all the poor by lending a hand, and it will be you and the poor.",output_JA-4,,2.159701133933343,17.598989340739262,9.879345237336302
