ref,text,translated,similarity_score,source_zip_file
"After that, they brought in food. But the servant said, “Before I eat, I must tell you why I have come.” “Go ahead and tell us,” Laban answered.",Na wɔde aduane bɛsii n’anim sɛ ɔnni. Nanso ɔkaa sɛ: Merennidi gye sɛ mabɔ m’amanneɛ ansa. Na ɔse: Bɔ na yɛn ntie ɛ!,"And they said that Aduanesii and the others are here. Also he said: Merennidi, tell me that I will come to my brother tomorrow. And he said: Come, your turn is here!",0.46056682,output_mich001
"The land where he camped was owned by the descendants of Hamor, the father of Shechem. So Jacob paid them",Na ɔtɔɔ asase a ɔsii ne ntomadan wɔ soɔ no wɔ Sekem agya Hamor mma nkyɛn nnwetɛbena ɔha.,"And they gave the land to him, and the warriors went out to fight against Hamor of Shechem, and they killed the men of the city and conquered it.",0.5129446,output_mich001
"The woman stared at the fruit. It looked beautiful and tasty. She wanted the wisdom that it would give her, and she ate some of the fruit. Her husband was there with her, so she gave some to him, and he ate it too.","Na ɔbaa no hunuu sɛ dua no yɛ sɛ wɔdie, na ɛyɛ aniwa fɛ, ɛyɛ akɔnnɔ, na ɛbɛte ani, enti ɔtee n’aba bi, na ɔdii, na ɔde bi maa ne kunu a ɔka ne ho no nso, na ɔdii.","The chief said that death is not what we want, it is a good thing, a celebration, and it brings good fortune. Then he entered his house, died, and carried his son's body to the house and died.",0.2907213,output_mich001
"Laban had two daughters. Leah was older than Rachel, but her eyes didn't sparkle, while Rachel was beautiful and had a good figure.","Na Lea animma yɛ nketewa, na Rahel ho yɛ fɛ, na n’anim yɛ nyam.","And Lea ate food, and Rahel has money, and I ate.",0.30903798,output_mich001
So Abraham buried his wife Sarah in Machpelah Cave that was in the field,"Na ɛno akyiri no, Abraham siee ne yere Sara wɔ Makpela afuo mu ɔbodan mu, wɔ Mamre ntentensoɔ, a ɛwɔ Kanaan asase soɔ no.","In this year, Abraham took and buried Sarah in the field of Makpela, which is in Mamre, among the Mamre people, who were Canaanites.",0.7333371,output_mich001
"One evening he was walking out in the fields, when suddenly he saw a group of people approaching on camels. So he started toward them. Rebekah saw him coming; she got down from her camel, and asked, “Who is that man?” “He is my master Isaac,” the servant answered. Then Rebekah covered her face with her veil.",Na ɔka kyerɛɛ ɔsomfoɔ no sɛ: Ɔbarima bɛn na ɔnam wira mu rebɛhyia yɛn yi? Na ɔsomfoɔ no se: Ɛyɛ me wura. Na ɔfaa ne nkatanimu de kataa n’anim.,And the man said to the elders: Where is the woman? Has the man's wife been taken away? And the elders said: It is my wife. And he took her and her two children and they went away.,0.47475803,output-onesimus_003
"And so, Abraham promised he would.",Na Abraham kaa sɛ: Mɛka ntam no.,name,0.052767143,output-onesimus_003
"Both this pile of rocks and this large rock have been set up between us as a reminder. I must never go past them to attack you, and you must never come past them to attack me.","Aboɔkuo yi ne adanseɛ, na odum yi nso yɛ adanseɛ, sɛ me deɛ, merensiane ekuo yi ho memma wo nkyɛn, na wo nso, worensiane ekuo yi ne odum yi ho mma me nkyɛn mmɛyɛ bɔne.","This dance is for the children and adults, and this man is also dancing. If I say, my neighbor, this thing will affect your mind, and you also, your neighbor, this thing and this man will affect my mind, let us be happy.",0.30995393,output-onesimus_003
"Jacob woke up suddenly and thought, “The Lord is in this place, and I didn't even know it.”","Na Yakob nyane firii ne nna mu no, ɔkaa sɛ: Ampa ara, AWURADE wɔ ha yi, nanso me deɛ, manhunu.","And Jacob's twelve sons and their brothers said: Lord, our Lord, you are the one, and I have told them, they listened.",0.6215833,output-onesimus_003
"Isaac then sent Jacob to stay with Rebekah's brother Laban, the son of Bethuel the Aramean. Esau Marries the Daughter of Ishmael","Na Isak gyaa Yakob kwan, na ɔkɔɔ Mesopotamia wɔ Aramni Betuel ba Laban a ɔyɛ Yakob ne Esau wɔn na Rebeka nuabarima no nkyɛn. Esau ware ɔbaa foforɔ","And Isaac had Jacob and Esau. He married Rebekah, the daughter of Bethuel from Mesopotamia in Aram, and she was the mother of Jacob and Esau. Esau was the older one.",0.82704604,output-onesimus_003
