ref,text,translated,source_zip_file,similarity_score,bleu_score,chrf_score,avg_score
So God created humans to be like himself; he made men and women.,"Na Onyankopɔn bɔɔ onipa wɔ ne suban so. Aane, Nyankopɔn suban so na ɔbɔɔ no, ɔbarima ne ɔbaa na ɔbɔɔ wɔn.","And God created man in His own image. Yes, in the image of God He created him, male and female He created them.",Dec 08 output,,3.300809119141885,29.26954250223714,16.285175810689513
Store up enough food both for yourself and for them.,"Na wo deɛ, boaboa aduane nyinaa bi ano kɔ mu, na ayɛ wo ne wɔn aduane.","And as for you, gather all the food into it and make it your and their food.",Dec 08 output,,2.8629993657668873,26.377855812059988,14.620427588913437
"Abraham, from now on your wife's name will be Sarah instead of Sarai.","Na Onyankopɔn ka kyerɛɛ Abraham sɛ: Wo yere Sarai deɛ, mfrɛ no Sarai bio, na mmom Sara.","And God said to Abraham: As for your wife Sarai, do not call her Sarai anymore, but rather Sarah.",Dec 08 output,,2.5771688135729764,34.72147144732301,18.649320130447993
"You know how hard I've worked for you, so let me take my wives and children and leave.”",Fa me yerenom ne me mma a wɔn nti mesomm woɔ no ma me. Wo ara wonim me som a masom woɔ.,Take my wife and the children I have served you for. You yourself know the service I have served you.,Dec 08 output,,2.9048326022045963,30.66315229619172,16.78399244919816
"Jacob said, “I have seen God face to face, and I am still alive.” So he named the place Peniel.","Na Yakob too ɛhɔ din Peni-el, ɛfiri sɛ ɔse: Me ne Onyankopɔn adi nhunuanimu, nso me kra anya nkwa.","And Jacob called the place Peniel, because he said: I have seen God face to face, yet my soul has been spared.",Dec 08 output,,30.418808180893357,55.08712631020703,42.752967245550195
So God created humans to be like himself; he made men and women.,"Na Onyankopɔn bɔɔ onipa wɔ ne suban so. Aane, Nyankopɔn suban so na ɔbɔɔ no, ɔbarima ne ɔbaa na ɔbɔɔ wɔn.","And God created man in His own image. Yes, in the image of God He created him, male and female He created them.",onesimus_31223989_Dec 12 output,,3.300809119141885,29.26954250223714,16.285175810689513
Store up enough food both for yourself and for them.,"Na wo deɛ, boaboa aduane nyinaa bi ano kɔ mu, na ayɛ wo ne wɔn aduane.","As for you, gather all the food together and put it inside, and it will become food for you and them.",onesimus_31223989_Dec 12 output,,4.141141330484801,28.560366632437432,16.350753981461118
"Abraham, from now on your wife's name will be Sarah instead of Sarai.","Na Onyankopɔn ka kyerɛɛ Abraham sɛ: Wo yere Sarai deɛ, mfrɛ no Sarai bio, na mmom Sara.","And God said to Abraham: As for your wife Sarai, do not call her Sarai anymore, but rather Sarah.",onesimus_31223989_Dec 12 output,,2.5771688135729764,34.72147144732301,18.649320130447993
"You know how hard I've worked for you, so let me take my wives and children and leave.”",Fa me yerenom ne me mma a wɔn nti mesomm woɔ no ma me. Wo ara wonim me som a masom woɔ.,Give me my wives and my children for whom I have served you. You yourself know the service I have served you.,onesimus_31223989_Dec 12 output,,7.9132472714226125,34.18626542747116,21.049756349446888
"Jacob said, “I have seen God face to face, and I am still alive.” So he named the place Peniel.","Na Yakob too ɛhɔ din Peni-el, ɛfiri sɛ ɔse: Me ne Onyankopɔn adi nhunuanimu, nso me kra anya nkwa.","And Jacob called the place Peniel, because he said: I have seen God face to face, yet my life was spared.",onesimus_31223989_Dec 12 output,,31.7161060273655,55.45495752574045,43.585531776552976
