ref,text,translated,similarity_score,source_zip_file,bleu_score,chrf_score,avg_score
"But John kept objecting and said, “I ought to be baptized by you. Why have you come to me?”","Ama, na Yohane akete ka i biɛ má Yesu Nyɛmɛ nzue ni. I ŋa, “Má i ti ye ni ka wɔrɔ biɛ m Nyɛmɛ nzue a, ye nzu ti ye a ŋa mini biɛ u a?”","Father, John has come to tell us that Jesus Christ is coming. He said, ""If you have heard that Jesus Christ is coming, why do you not believe that he is coming and wait for him?""",0.5217376,output_jonathan,3.1041505410946155,24.036597729843795,13.570374135469205
Then they had a meeting and decided to buy a field that belonged to someone who made clay pots. They wanted to use it as a graveyard for foreigners.,"Na ba yo anɔɔsɛ, afa ŋwaa n ato asiɛn be, bo bu fere i ka yakati ta­fɔ juma yoo­biri ni, ka bu fa yo wɔfɔm see­biri.","When we were young, our elders used to tell us stories, but nowadays no one tells stories anymore, and that is why we have forgotten our traditions.",0.2413747,output_jonathan,1.696134390396339,22.81399363814973,12.255064014273033
"So Peter said to him, “Lord, it is good for us to be here! Let us make three shelters, one for you, one for Moses, and one for Elijah.”","Na Petoro ase Yesu ka, “M Mibiɛ, i ti kpa ka na ya wo fɛn. Nzɛn má a soro su, m bó nambue nsan fɛn, u dɛɛ kun, Moyisi kun, na Eliya gusu dɛɛ kun.”","Peter said to Jesus, ""My Lord, if it is you, tell me to come to you on the water. If it is you, I will not sink, and I will walk on the water like Moses and Elijah did.""",0.5327222,output_jonathan,5.409880072118438,30.154737382166164,17.7823087271423
"Jesus told them, “Only those people who have been given the gift of staying single can accept this teaching.","Na wɔ se bu ka, “Má sɔnɔ kɛrɛ koro su ahin nɔaniɛ n su a, má ka bɛrɛ bo Nyɛmɛ adu mɔ afa ama bu ni.","They said that the chief's word is like a stone thrown into the river, it cannot be retrieved, so they should respect Nyɛmɛ's decision and leave the matter there.",0.13983254,output_jonathan,1.526608193588886,21.018211388816226,11.272409791202556
"Large crowds followed Jesus from Galilee and the region around the ten cities known as Decapolis. They also came from Jerusalem, Judea, and from across the Jordan River.","Na jama beberebe afite Galili awɔrɛ n nu, ni Miɛ Burum dɛɛ awɔrɛ n nu, ni Yɛrusalem miɛ kpiri n nu, ni Yudiya dɛɛ awɔrɛ n nu, ni Yodan kunma n sin dɔ, na bu kɛrɛ aba asu i su.","And they went to the land of Galilee, and to the land of Miɛ Burum, and to Jerusalem the holy city, and to the land of Yudiya, and to the river of Yodan, and they did not find a place to rest.",0.5522482,output_jonathan,2.27457437979845,26.516867188425525,14.395720784111987
"Rain poured down, rivers flooded, and the winds blew and beat against that house. Finally, it fell with a crash.","Na nzue aba atɔ, na wawa n kɛrɛ ayi asandi, na aŋuma akpisi awuru n na i kɛrɛ abereki atɔ liim. Nyini awuru n tɔɔ­wa n tiiri tiɛ haari.”","When the sun rises, we go to the farm, and when it reaches the middle of the sky, we come back home to rest. That is how we work and rest every day.",0.2611192,output_onesimus007,2.822923857805611,18.518976872226595,10.670950365016104
But suppose one of the servants thinks the master won't return until late.,"Ama, nzɛn i ti akɔɔ tiɛ­fɔ, i súnsun ka i mibiɛ ni kpíe má i nyi nde.","The chief, he went to the farm, he saw a snake and killed it with a cutlass.",0.20156974,output_onesimus007,2.276859592073037,14.966232005012264,8.62154579854265
"“Lord, my servant is at home in such terrible pain that he can't even move.”","i ŋa, “M Mibiɛ, m gbɛfɛnɛ da awuru, i saa ni i jaa kɛrɛ awu, i sudi wahara agaya.”","“I said, ‘M Mibiɛ, I will go to the farm, I will bring some yams, I will come and cook them, I will eat and be full.’”",0.3151207,output_onesimus007,1.2944532586971997,15.51092801522567,8.402690636961434
Look at the birds in the sky! They don't plant or harvest. They don't even store grain in barns. Yet your Father in heaven takes care of them. Aren't you worth much more than birds?,"Am niɛ anumam, haari ni bo bu dɔ má ni, na bu kaaki kpiɛ má ni, bu tambu gɔ má bondo nu gusu, se am Si Nyɛmɛ ma bu diire ye bu di a. Ambɛrɛ la anyunuyi tara anumam, má sɔ?","When we were children, we didn't know how to read or write, we didn't even know how to count money, but today we have learned how to read and write. Is it not a great achievement for us Anufos?",0.25343958,output_onesimus007,1.176877973200725,21.058580116610763,11.117729044905744
"When Jesus was born in the village of Bethlehem in Judea, Herod was king. During this time some wise men from the east came to Jerusalem","Saŋga bo bu wuuri Yesu miɛ n bo bu fere i ka Bɛtilɛhɛm na i wo Yudiya awɔrɛ n nu ni, nyini saŋga ni Herode ti nyini awɔrɛ n nu fɛmɛ a. Na asara­mbaa kɔrɛsi­yi­fɔm nbem afite wiɛ afiiri, aba Yɛrusalem aba abisa ka,","The angel went to Nazareth and found Mary in the house, and the angel said to her, ""Greetings, you who are highly favored! The Lord is with you."" But she was greatly troubled at his words and wondered what kind of greeting this might be. And the angel said to her, ""Do not be afraid, Mary, for you have found favor with God.""",0.21319757,output_onesimus007,1.3642338004430594,20.61100003184057,10.987616916141816
