ref,text,translated,source_zip_file,chrf_sentence,corpus_bleu,corpus_chrf
"After Joseph woke up, he and Mary were soon married, just as the Lord's angel had told him to do.","Foesũ kĩ Yosef nyinya a, ɛkɔã Maria ndɛ ayekĩ Baguma ode fɔtɔ ɔnyanɛ bi ye a.","Before Joseph was born, Mary became pregnant by God through a spirit.",output_proprietary_batch1,19.13717186486847,8.493098745313148,4.807692307692308
"The angel said, “Get up and take the child and his mother back to Israel. The people who wanted to kill him are now dead.”","ade ebi ye kĩ, “Yidza, kakpã obisɛ̃ a mɔ ɔma mimuniki minaa Israelfɔ tite akũ, kitonɛkĩ bikĩ bɛwɛ kĩ bakɔ obisɛ̃ a ku.”","And he said to them, ""Go, and ask the people of Israel about the things that happened, because they want to ask about it.",output_proprietary_batch1,27.50161576414442,8.493098745313148,4.807692307692308
"But when he heard that Herod's son Archelaus was now ruler of Judea, he was afraid to go there. Then in a dream he was told to go to Galilee,","Lɛmɛ kĩ Yosef nu kĩ bidzina Arkelao lɛgã nɛ ɔlɛga Herodes kadzakɔ̃ nɛ Yudea a, evila awã kanaa. Baguma buki ɛnyɛ foe ɛtsa ye nɛ kɔda kamɛ kĩ ɛtanaa awã, foesũ ɛdzakũ ɛnaa Galilea amantam kamɛ,","But when Joseph heard that Archelaus was reigning in Judea in place of his father Herod, he was afraid to go there. But having been warned in a dream, he departed for the region",output_proprietary_batch1,49.63767312813872,8.493098745313148,4.807692307692308
"He said, “Turn back to God! The kingdom of heaven will soon be here.”","Ɛlɛ kĩ, “Midani mi tɔwɔlɛ kamɛ, kitonɛkĩ Baguma lɛgãkanyakɔ̃ a fuã!”","He said, ""In my people's land, because God's mighty hand will appear!",output_proprietary_batch1,20.754504465938176,8.493098745313148,4.807692307692308
From Jerusalem and all Judea and from the Jordan River Valley crowds of people went to John.,"Bati kato Yerusalem, Yudea tite flee mɔ tite a kĩ tifuã Yordan ɔwɔ a flee akũ kaya nɛ ye sɛkɛ̃.","People from Jerusalem and Judea went and were baptized by him in the Jordan River, confessing their sins publicly.",output_proprietary_batch1,45.42175429525756,8.493098745313148,4.807692307692308
After Jesus had gone without eating for,"Kĩ Yesu dzi katanya, lɛnyɛ mɔ suwa fuwi tɛna flee a, kɔlɛ kɔ ye.","When Jesus had finished speaking, the crowds were amazed at his teaching.",output_proprietary_batch1,27.120114363370913,8.493098745313148,4.807692307692308
"Jesus answered, “The Scriptures also say, ‘Don't try to test the Lord your God!’ ”","Yesu kpa mbuayɛ kĩ, “Lɛmɛ Katsɛlɛ Kpalɛwa a buki kɛlɛ kĩ, ‘Tasɔ boe Ɔlate nɔ Baguma a ɔdã.’ ”","Jesus answered, saying, ""But the Holy Spirit says, 'God will be with you and protect you.",output_proprietary_batch1,31.496935806221,8.493098745313148,4.807692307692308
"You are the salt for everyone on earth. But if salt no longer tastes like salt, how can it make food salty? All it is good for is to be thrown out and walked on.","“Mila ndɛ lɛdɛmɛ mikpa batidziwa flee. Lɛmɛ ntɛ lɛdɛmɛ yɛla de ɔmɛnɛ ni, osi odima lɛláa kĩ baatsã bibuki bido de ɔmɛnɛ. Lɛdani fɔtsa pupulidza foesũ bata de kawula lɔkɔa bati asumini de.","I will tell you good news. We will tell them about ourselves, so that they will know that they will read their own books about us. We have made much effort to write so that all",output_proprietary_batch1,20.222245033446008,8.493098745313148,4.807692307692308
"You know our ancestors were told, “Don't use the Lord's name to make a promise unless you are going to keep it.”","“Minu lɛmɛ kĩ bibi kɔkɔɛ bati a kĩ, ‘Mitatu mi fubo, mbom mikɛna nɛ fubo a kĩ milɔ mikpa boe Ɔlate a akũ.’","And he said to all the people that, 'You are my people, but you will serve the people so that you may give glory to the Lord.",output_proprietary_batch1,21.794241009611905,8.493098745313148,4.807692307692308
"When you make a promise, say only “Yes” or “No.” Anything else comes from the devil. Revenge (Luke","Mikɔ̃ milɛ kĩ, ‘Oo,’ ĩye ‘Oowo.’ Kalɛ bɛbã kĩ mialɛ nɛ kakĩĩ liti to Oti Kpa a sɛkɛ̃. Yesu Fɔtsa Katsa Nɛ Tɔkpa Kakɛna Kase Tɔkpa Kɔtɔ Akũ.","I said to them that, 'Yes,' or 'No.' But they said that we should not do that on the Sabbath day. Jesus Heals the Sick and a Withered Hand on the Sabbath.",output_proprietary_batch1,14.782857475717915,8.493098745313148,4.807692307692308
