ref,text,translated,similarity_score,source_zip_file,bleu_score,chrf_score,avg_score
"Jacob's men took the gifts on ahead of him, but he spent the night in camp. Jacob's Name Is Changed to Israel","U nan ki doon kinyeek ngbaan, waah yakr tiwakor nin chee na, le ki cha bi di ipiin ngbaan loln nsan buen Esɔ chee. Jakob ni Uwumbɔr aatuun aah nan mɔn Peniel aatiŋ ni pu na","When U Nan gave the command to the people, the warriors of the city and the leaders of the land gathered at Esɔ. Jacob and Uwumbɔr, the ones born in Peniel, stood there.",0.4618466,output_mich001,1.5763060777242128,22.47054758423256,12.023426830978385
"When Jacob got up early the next morning, he took the rock that he had used for a pillow and stood it up as a place of worship. Then he poured olive oil on the rock to dedicate it to God,","Naah chaa woln ni na, le Jakob pue fii kichakpiik ni, le ki yoor litakpal li u nan di uyil kur na, le ki di ŋum nima chee aan li li ye litakpateerkaan. U nan di nkpan kpir litakpal ngbaan pu ki di li tii Uwumbɔr,","No, Jacob is in Kichakpiik, and he is going to the village where the people are coming from, and they will meet the villagers. He is the one who will go to the village people and he is going to Uwumbɔr.",0.39319697,output_mich001,1.479201874941306,20.84590159743871,11.162551736190009
"Then he asked, “Do you know Nahor's grandson Laban?” “Yes we do,” they replied.","Le u baa bi ke, “Ni nyi Labann, u ye Nahor aajapɔɔn na aa?” Le bi bui u ke, “Een, ti nyi u.”","The man said to him, ""Are you Labann, or are you Nahor's brother?"" He replied, ""Yes, I am.""",0.7578976,output_mich001,2.172054551709621,29.633496561556633,15.902775556633127
to kill a wild animal and cook some tasty food for him before he dies. Your father said this because he wants to bless your brother with the Lord as his witness.,"u buen kikpaŋ ki ti ku ni tinann ki nan ŋa tijikaar nyaan tii u, aan u yaa jin doo kan, u ŋa waakookoo aanyoor ŋa u pu, Uwumbɔr aanimbiin ni, aan ki nin kpo.","You have begun this journey with me, my friend, the one who is waiting for you to arrive, and you are in the middle of the journey, facing the challenges of your path. Uwumbɔr is your guide, and I will be with you.",0.2154603,output_mich001,1.262959252582657,23.215655016441467,12.239307134512062
"Next, Leah and her children came and bowed down; finally, Joseph and Rachel also came and bowed down.","le Lea ni waabim mu paan ni ki nan doon u, kookoo yaan le Josef ni una Rachel mu fuu ni ki nan doon u.","The Lea looked at her hand, and Joseph and Rachel looked at her foot.",0.548707,output_mich001,7.732918301443746,27.766078005425427,17.749498153434587
"There's a town near here. It's only a small place, but my family and I will be safe, if you let us go there.”","Naa waa kitiwaatiir kimina aa? Ti peen kima la. Ni waa ki, cha ti san buen nima. Ki ye kitiwaatiir la, le ti yaa fuu nima kan, ti ga ŋmar.”","Why are they talking about them? You come now. This is here, but they leave us well. If you speak, then you go to our house, they will return.",0.35743585,output-onesimus_003,3.066455401840426,23.083931986362707,13.075193694101566
"which showed that Joseph was his favorite son, and so Joseph's brothers hated him and would not be friendly to him.","Josef aakpetiib aah kan ke bite gee u ki jer bi na, le bi nan u, kaa ki len tibɔnyaan u chee.",verb,-0.046663348,output-onesimus_003,0.0,1.6320958050633088,0.8160479025316544
"After leaving northern Syria, Jacob arrived safely at Shechem in Canaan and set up camp outside the city.","Kina le Jakob nan nyan ni Mesopotamia ki cha le ki ti fuu Sekem aatiŋ, ni laafee; kitiŋ ngbaan nan bi Kanaann aapepel ni la, le u kal nkpaakon mubaa ni, kitiŋ ngbaan chee,","And Jacob and his sons went from Mesopotamia to Shechem and dwelled there. They went to the land of Canaan among the people, but they did not drive out the inhabitants. They went east.",0.57971597,output-onesimus_003,1.5763060777242128,28.971458990770977,15.273882534247594
"Then they struck blind everyone in the crowd, and none of them could even find the door.","Bi nan cha Sodom aajab ngbaan jɔb, le baa ki waa mbisamɔb chee. Lot aah nan nyan Sodom aatiŋ ni pu na aabɔr","They went to Sodom, the city of the people of Aajab, and the men of the city were there. Lot had his son and was with the people of Sodom.",0.2684391,output-onesimus_003,2.8650960345947087,23.964078506772545,13.414587270683626
I pray God will give Japheth more and more land and let him take over the territory of Shem. May Canaan be his slave.”,"Uwumbɔr cha Jafef aamaal pɔr, ki li kpa tinyoor, ki cha waamaal, ni Sem yaab kpaan ki li bi tɔb chee. Kanaann ga li ye Jafef aanaagbiija la.”","Uwumbɔr went to Jafef's place where he spoke, and he took some things, and he went to visit someone. Then Sem gave gifts and spoke words. Kanaann went to Jafef's house.",0.26212895,output-onesimus_003,1.4500372328365223,20.05438212146394,10.752209677150232
