ref,text,translated,similarity_score,source_zip_file,bleu_score,chrf_score,avg_score
"Late in the afternoon, when the breeze began to blow, the man and woman heard the Lord God walking in the garden. So they hid behind some trees. Sin Brings a Curse","Kijook ngbaan le bi ŋun Tidindaan Uwumbɔr chuun kisaak ni, le bi san ti bɔr isui aakaasisik ni.",The people of the land of Tidindaan Uwumbɔr are known for their bravery and strength.,0.1529789,output_mich001,0.9221393617367464,13.26228460159733,7.092211981667038
"“I'll name the boy Joseph, and I'll pray that the Lord will give me another son.” Jacob and Laban",Cha Uwumbɔr ki tii mi ubijabo.” Nima pu le u yin u ke Josef. Jakob ni Labann aah nan kpokl pu na aabɔr,"Cha Uwumbɔr said to him, ""I will give you a gift."" Then he gave him the gift to Josef. Jakob and Labann were together and they gave him a gift.",0.46618357,output_mich001,2.8048598302198355,30.319530666341137,16.562195248280485
"The clans that descended from Esau and Oholibamah the daughter of Anah were Jeush, Jalam, and Korah.","Le ŋinibol ŋi mu aayimbil paa na ye Esɔ aapuu Oholibama u nan ye Ana aabisal na aayaabitiib: Jeus, ni Jalam, ni Kora.","The name of God is aayimbil paa na ye Esɔ aapuu Oholibama u nan ye Ana aabisal na aayaabitiib: Jeus, ni Jalam, ni Kora.",0.2641188,output_mich001,3.5148478313698046,24.845072876352383,14.179960353861095
"just as God had told him to do. And when they were all in the boat, the Lord closed the door.","U di ni mɔmɔk ki di ŋa bu ponn ni Uwumbɔr aah nan bui u pu na. Bi mɔmɔk aah koo buŋɔb ngbaan ponn ni na, le Uwumbɔr di buŋɔb ngbaan aajaaleŋ piin.","You did not tell me what you wanted to do with the Uwumbɔr, but you said you would do it. If you want to do it, then Uwumbɔr will help you.",0.10762432,output_mich001,2.7794738724637273,20.722200468989737,11.750837170726733
"You were willing to offer your only son to the Lord, and so he makes you this solemn promise,","“M ga puu maayimbil pu ke m ga ŋa tinyoor ŋa aa pu pam. Min Uwumbɔr le len kina. Saah ŋa pu, kaa yii ke saan di aajapɔɔn tii mi na,","I will go and find the small one. I will go and look for it. I will go to Uwumbɔr to look for it. If I find it, I will bring it back to you.",0.25060147,output_mich001,1.4378558189726398,16.51054447409064,8.97420014653164
"“I live as a foreigner in your land, and I don't own any property where I can bury my wife. Please let me buy a piece of land.”","“M ye uwɔwɔnja, le ki nan bi ni chee; kooh nimi aatiŋ ngbaan nibaa chee tii mi aan m di mpuu sub nima.”","If you are going, let me know when you are coming back; I will wait for you here until you return.",0.14821213,output-onesimus_003,2.8350447191434527,17.894250340433764,10.36464752978861
"“What do you want?” he asked in return. “The ring on that cord around your neck,” was her reply. “I also want the special walking stick you have with you.” He gave them to her, they slept together, and she became pregnant.","Le Juda baa u ke, “Aa ban ke m tii si ba aan ni li ye tipuur?” Le u giin bui u ke, “Di saabɔmbik, ni nkuŋmin, ni saah joo kijaangbeek ki na tii mi.” Le u di ni mɔmɔk tii u. Le bi kpaan, le Tamar dek lipuul.","The Jew asked, “What do you want from me?” He replied, “I want a goat, a sheep, and a cow. I will give you the price.” He agreed and gave him the animals. When the time came, Tamar brought the goat.",0.38077706,output-onesimus_003,9.004417958655743,29.563970962075654,19.284194460365697
Your descendants will spread over the earth in all directions and will become as numerous as the specks of dust. Your family will be a blessing to all people.,"Bi ga li wiir ke kitiŋ aatanbol na. Bi ga yaa gbiin dulnyaa wee ni mɔmɔk. Le sin pu, ni aayaabitiib pu, m ga ŋa tinyoor ŋa ŋinibol mɔmɔk pu.","I will go and cut the wood for the house. I will go and fetch water for drinking. If you go, and if you go, I will go and fetch the food for you.",0.2481318,output-onesimus_003,1.5863148730547674,16.817691565113776,9.202003219084272
"You and this woman will hate each other; your descendants and hers will always be enemies. One of hers will strike you on the head, and you will strike him on the heel.”","Aa ni upii ngbaan ga li ye tɔb aadim la. Saabim ni waabim mu ga li ye tɔb aadim la. Uyaabil ga faa wii aayil, le aa mu ga gaa utaagbeln.”","This is the way of the world, it is not good.  It is not good for the strong to oppress the weak.  Let us live in peace and harmony.",0.27520058,output-onesimus_003,1.5699672955658477,16.337914816309016,8.953941055937433
"Esau replied, “My brother deserves the name Jacob, because he has already cheated me twice. The first time he cheated me out of my rights as the first-born son, and now he has cheated me out of my blessing.” Then Esau asked his father, “Don't you have any blessing left for me?”","Le Esɔ bui ke, “U jin mi nfum mulee le na. Mbamɔn, ni ŋeer bi yin u ke Jakob. Njan u nan ŋmann mi ki gaa tininkpir, le ki ki ŋmann tite mu ki gaa maanyoor. Nte, saa gur tinyoor tibaa ki ŋa m pu uu?”","The man said, ""I will give you a gift. My name is Jakob. I want you to tell me what you want, so that I can give you. Then, what do you want me to do for you?""",0.38028204,output-onesimus_003,1.0957117297360504,14.518631020234144,7.8071713749850975
I am going to make a solemn promise to you and to everyone who will live after you.,"“M puu tii nimi, ni niyaabitiib bi ga paan ni nipuwɔb na,","My name is, I am a farmer and I am a hunter",0.27993253,output_datgerhardt,4.630944467930509,11.339286078429643,7.985115273180076
"and they asked, “Where's your wife Sarah?” “She is right there in the tent,” Abraham answered.","Le bi baa Abraham ke, “Aapuu Sara bi la chee?” U nan bui bi ke u bi kidiik ni.","Abraham said to them, ""Where is Sarah?"" They said to him, ""She is here.""",0.8404913,output_datgerhardt,4.724932626401583,27.58525364314822,16.1550931347749
Jacob became very angry and said to Laban: What have I done wrong? Have I committed some crime? Is that why you hunted me down?,"Kina pu na, Jakob aasui nan fii, waa ki ŋmaa chuu ubaa, le ki baa Labann ke, “M tee ŋa si ba aabakaa. M tee bii nkaal mulamu aan aa kpa nsan ke aa paan ni m pu?","“Where is he, Jakob? I saw him yesterday, he was going to the market, and then he went to Lebanon. I want to know if he is well. I want to know if he is alive. Where is he?”",0.41689694,output_datgerhardt,1.1903247365290315,17.267222591132008,9.22877366383052
"Just think! We'll get their property, as well as their flocks and herds. All we have to do is to agree, and they will live here with us.","Ti yaa ŋa baah len pu na kan, baawakor ni tiwan nimɔk bi kpa na aan li ye timi yaan aa? Nima pu na, cha ti kii ki gii ŋichakpan man, aan bi li bi ti chee.”","You are saying that you will not come again, is that true? If that is so, then I will not wait for you again, I will go.",0.17656174,output_datgerhardt,1.681194938544026,15.150007554616787,8.415601246580406
"Esau would take the meat of wild animals to his father Isaac, so Isaac loved him more, but Jacob was his mother's favorite son.","Esɔ aah nan ye ukpan ki ku ipeel tii ute Aisak pu na, le u nan gee u pam, le Rebeka mu nan gee Jakob.","Isaac's son, Jacob, was given the blessing that was intended for Esau.",0.69027966,output_datgerhardt,1.9858934548585272,17.149839877267464,9.567866666062995
"Jacob solemnly promised God, “If you go with me and watch over me as I travel, and if you give me food and clothes","Le u nan puu tipuur nima chee ki tii Uwumbɔr ke, “Sin Uwumbɔr yaa ga li bi m chee, ki joo mi maasachuln ni, ki ga tii mi tijikaar ni tiwanpeenkaan,","If you do not want to be called Uwumbɔr, then tell me, what do you want to be called, and what do you want to be known for?",-0.011092758,output_mich002,3.0532163871777716,18.955216234392434,11.004216310785104
"Jacob built an altar there and called it “God of Bethel,” because that was the place where God had appeared to him when he was running from Esau.","Le u maa kitork aabimbiln nima chee, le ki yin kitiŋ ngbaan ke Betel Aawumbɔr; ba pu? Uwumbɔr nan di ubaa mɔk Jakob nima chee, n‑yoonn mu u nan san ukpel chee na.","If you want to know the truth, I will tell you the truth about the people of Betel Aawumbɔr; they are the descendants of Jacob, and they are the ones who will be saved.",0.30222213,output_mich002,1.5763060777242128,23.04527991712101,12.310792997422611
"While Jacob was still talking with the men, his cousin Rachel came up with her father's sheep.","Buyoonn Jakob nan bi len bi chee tibɔr ngbaan na, le Rachel fuu ni ki joo ni ute aapiih. U nan ye upihkpaal la.",Jacob and his wife Rachel were very happy because she had given birth to a son. Jacob was very pleased.,0.5561583,output_mich002,4.34373789135831,24.531345811230874,14.437541851294592
