ref,text,translated,similarity_score,source_zip_file,bleu_score,chrf_score,avg_score
"They saw him and worshiped him, but some of them doubted.","Ba funɛ la pu unu a jɛɛmi un, ba bɔnɛ funɛ beeli di Yesu laata.","They went to the town to buy something, but they forgot to bring money for Jesus' gift.",0.4038084,output_jonathan,4.814971807094068,20.193490783013647,12.504231295053858
"Then he went up on a mountain where he could be alone and pray. Later in the evening, he was still there.","O fun ta nara tima nyinbaan ti ni a kaali kuŋkule nyuuna bar nyini di o la sumi Koosa. Dusum funɛ wa biri, Yesu duŋduŋ funɛ nyɛn jibaŋ ti ni.","They will gather all nations and tongues, and come and see my glory, says the Lord. Nations will come to your light, and kings to the brightness of your rising.",0.1675147,output_jonathan,1.5790460212418518,20.98479510878043,11.28192056501114
"“Listen, lands of Zebulun and Naphtali, lands along the road to the sea and across the Jordan. Listen Galilee, land of the Gentiles!","O fun ŋɔ, “N daŋni mu sɛm ma Galili pulum bar digi naa Zɛbulun awa Naftalai tima koora dɔ wɛwa. O nyɛn Jɔɔdan jibaŋ kinkin ti tɛɛnɛ nɛɛ a la bɛɛŋ zen ti wati. Ba naa vɛ ya Ju tima nidamata nyɛn dooni.","And it happened that when Jesus came to the other side of the Sea of Galilee, in the region of Zebulun and Naphtali, he fulfilled what was said through the prophet Isaiah: “Land of Zebulun and land of Naphtali, the way to the sea, along the Jordan River. The people living in darkness have seen a great light; on those living in the land of the shadow of death a light has dawned.”",0.656211,output_jonathan,8.508474131867484,40.99850336376845,24.75348874781797
"If you want to save your life, you will destroy it. But if you give up your life for me, you will find it.","Nar la daŋni o si sɛrɛ wa o titi nyɛni, o zi wa chelu. Nar ka kpa min awa Koosa laaboor weri ti a te o tutɔ nyɛni, o zi wa na Koosa mi fali tiu.","When the rain falls and destroys the farm, it is a loss. When the Koosa laborer works and the farm is successful, it is a gain for the Koosa family.",0.21501753,output_jonathan,1.7705303846970066,18.80797221580844,10.289251300252724
"How can anyone break into the house of a strong man and steal his things, unless he first ties up the strong man? Then he can take everything.","“Ma vɛ te kpak nikpok a vɔwi, yɛrɛ ma kaa ya a zu o dama a fuksi o kina?","Why do you always disturb me when I am sleeping, can't you see that I am tired and need to rest?",0.10206904,output_jonathan,1.5304756282275755,15.301058013485513,8.415766820856543
"he took the seven loaves of bread and the fish and gave thanks. He then broke them and handed them to his disciples, who passed them around to the crowds.","O fun kpa boroborosa nɔpɛ awa nyinsi ta a sumi Koosa a du a ni, a chɔksi a a nyɛ o gantɛl tiŋsi ta ni di ba kpa a bɔni zɛmɛ ta. Ba fun kpa a bɔni ba.",They said that the Boroborosa people have a beautiful tradition where they celebrate Koosa and they also have a special dish called gantɛl tiŋsi which they eat during the celebration. They really enjoy their tradition.,0.25828558,output_onesimus007,1.4899946568663818,23.135662315048716,12.31282848595755
Some people are unable to marry because of birth defects or because of what someone has done to their bodies. Others stay single in order to serve God better. Anyone who can accept this teaching should do so.” Jesus Blesses Little Children (Mark,"Ba lul nibaal bɔnɛu ba si a vɛ koti a luli. Ba chɛrgi bɔnɛ di ba ya namugilsa. Ba naa Koosa dɔ bɔnɛ ka wa kpa haanasa o koor ti daha. Ba naa koti a tiŋ mu biksi nɔ, ma nyɛ ba tiŋ un.” Yesu Fun Sumi Koosa A Nyɛ Bichɛsi Ni (Maak","They will gather all the evildoers and throw them into the furnace of fire. The Son of Man will send his angels, and they will collect out of his kingdom all causes of sin and all evildoers. The Son of Man will separate them from the righteous and throw them into the furnace of fire. There will be weeping and gnashing of teeth.” Jesus, the Son of Man, is the Savior.",0.11432319,output_onesimus007,2.0722822565658423,24.09434691876307,13.083314587664455
Jesus answered: You are completely wrong! You don't know what the Scriptures teach. And you don't know anything about the power of God.,"Yesu fun ŋɔ ba, “Ma wa zim Koosa sɛm tɔn ti ni nɛnɛ. Chendaha ma nyuksi nyinbaan. Ma wa vɛɛn zim o kpok gbanko.","Jesus said to them, ""Go and show yourselves to the priests. Give thanks to God and offer a sacrifice of praise. Go, your faith has healed you.""",0.44655418,output_onesimus007,1.7705303846970066,20.016041113877524,10.893285749287266
Don't call anyone on earth your father. All of you have the same Father in heaven.,Ma ta yir ba naa maga nyɛn tɛɛnɛ nɔ maga ni mu kunyana. Ma maga kpak kunyan bɛgim duŋduŋnɛ. O nyɛn o tɔhɔn ti ni.,They will come and meet us at the farm tomorrow morning. They will bring plenty of food. He will bring his siblings along.,0.21825522,output_onesimus007,2.042946039568498,17.517890182908552,9.780418111238525
"A good tree produces good fruit, and a bad tree produces bad fruit. You can tell what a tree is like by the fruit it produces.","Yesu fun bu ŋɔ Farisi tim ta ni, “Bugil weri la nɔn nɔn were, amaa bugil tagin ka la nɔn nɔn tagna. Nara zi zim bugil weri awa bugil tagin a li a nɔn nɛɛ.","Jesus said to the Pharisees, ""You clean the outside of the cup and dish, but inside they are full of greed and self-indulgence. Clean the inside first, and then the outside will also be clean.""",0.24112307,output_onesimus007,2.298666038841233,19.46768664781641,10.883176343328822
