ref,text,translated,similarity_score,source_zip_file,bleu_score,chrf_score,avg_score
"If your eye causes you to sin, poke it out and get rid of it. You would be better off to go into life with only one eye than to have two eyes and be thrown into the fires of hell. The Lost Sheep (Luke","Nibine ka kpa o si a tum tum tagna, o yisi o si ti a yo ta. Nibine naa kpak si bɛgim a kpak Koosa miisa, waa bɔɛɛ wa o kpak se lɛ a la zu din dam ti.” Yesu Fun Ŋɔ Ba Piisi Nyuksi Wɛ (Luk","""In the town where there was much noise and confusion, there was also a man who was silent and calm. In the town where there was much noise and confusion, there was also a man who did not speak like the others, but he was strong like a bull and his name was Koosa. He was not a man of many words, but his actions spoke louder than words. This is the story of Jesus, the Son of Man, who was humble and gentle.""",0.19890247,output_jonathan,0.6480585186551399,21.022688316530466,10.835373417592804
"But Jesus said, “Let the children come to me, and don't try to stop them! People who are like these children belong to God's kingdom.”","Yesu fun ŋɔ o gantɛl tiŋsi ta ni, “Ma nyɛ bichɛsa ta kuwa mu wati. Ma ta duŋni ba. Ma wa zim di ba naa se su min a chi bichɛsa, ba waa nyɛn Koosa koor ti nii?”","""Jesus said to them, 'Who do people say that I am? They say John the Baptist, others Elijah, and still others Jeremiah or one of the prophets. But what about you? Who do you say that I am?'""",0.41080308,output_jonathan,2.7049400360592184,23.508373561209794,13.106656798634507
"“Listen, lands of Zebulun and Naphtali, lands along the road to the sea and across the Jordan. Listen Galilee, land of the Gentiles!","O fun ŋɔ, “N daŋni mu sɛm ma Galili pulum bar digi naa Zɛbulun awa Naftalai tima koora dɔ wɛwa. O nyɛn Jɔɔdan jibaŋ kinkin ti tɛɛnɛ nɛɛ a la bɛɛŋ zen ti wati. Ba naa vɛ ya Ju tima nidamata nyɛn dooni.","""In the town of Galilee, a man named Zebulun and his brother Nathaniel went to a place called Capernaum. John the Baptist was baptizing people in the river Jordan. But John pointed to Jesus and said, 'Behold, the Lamb of God, who takes away the sin of the world.'""",0.5434511,output_jonathan,2.9254102233598256,32.191447167842696,17.55842869560126
"and they went to live there in the town of Nazareth. So the Lord's promise came true, just as the prophet had said, “He will be called a Nazarene.”","di o la sa o dama a li tɔhɔn naa ba yir Nazarɛt a li Galili pulum ni. O fun ya chen, chenani Koosa witinsi ta fun sɛm saha digi, chen ya wuti. Ba funɛ ŋɔ di, “Koosa be la zi yir Nazarɛt nar.”","""The man who was called Jesus from Nazareth in Galilee began, preaching in their synagogues and saying, 'Repent, for the kingdom of heaven is at hand.'""",0.6451089,output_jonathan,1.8872023919605063,24.927208932398823,13.407205662179665
"Everyone answered, “We and our own families will take the blame for his death!”","Zɛmɛ ta maga fun ŋɔ un, “Koosa la zi na ya wa ya nilulɛ galimsa a lɛrgi ya diŋsa o sou daha.”","""The man said to them, 'Buy the salt from the woman who sells it at the market corner, it is very good and cheap.'""",0.22613764,output_jonathan,1.633898440122165,20.49278620219556,11.063342321158864
And you claim you would not have taken part with your ancestors in killing the prophets.,"Ma yaa fun a ŋɔ dɔŋ niu, ya fun nyɛn ya nawaalsa saha ti, ya fu wa zi kpa ya titi a gbaari ba naa funɛ kpu Koosa witinsi ta ni.","""The man who was in the village, his name was known as the great warrior, he had a strong and powerful spirit, and he was a friend of Koosa, the wise one.""",0.16991909,output_onesimus007,1.2413584734794654,17.501210034932623,9.371284254206044
and from then on he started looking for a good chance to betray Jesus. Jesus Eats the Passover Meal with His Disciples (Mark,"Chen saha ti a kpa la, Judas fun piili a dɛu nyinbaan di o li Yesu gantɛl. Yesu Wa O Gantɛl Tiŋsa Fun Di Val La Gali Diwe (Maak","""Judas chose to betray, Judas selected to kiss the Son of God, Jesus. Jesus, the Son of God, was arrested by the Roman soldiers (police) at the Garden of Gethsemane.""",0.5809378,output_onesimus007,4.677565148483342,31.083153874212005,17.880359511347674
"He said, “Don't tell anyone about this. Just go and show the priest that you are well. Then take a gift to the temple as Moses commanded, and everyone will know that you have been healed.”","I fiɛŋ i sɛm nandigi ni, amaa kila Koosa dam kɔkɔɔrsi ta digi wati, chen ni o zi koti a na hin. O na hin, i nyɛ o kɔɔri kɔɔri ti a nyɛ hin a chi Mosis funɛ biksi ma saha digi chen. Chen la zi biksi nara di i zagumti ti petiu.”","""In the land where nine rivers meet, there is a place called Koosa, hidden deep within the forest. Only the chosen one, who has the heart of a lion and the wisdom of Mosis, can find it. It is said that the entrance to this secret place is guarded by a giant serpent.""",0.23330264,output_onesimus007,1.1098381464429683,23.76363674482356,12.436737445633264
"The crowd told them to be quiet, but they shouted even louder, “Lord and Son of David, have pity on us!”","Ba naa funɛ nyɛn dooni chen, tɛsi di ba gil chɛɛma, amaa ba fun vɛ a tɛsi kinkan a kaali chenani ba fa te tɛsi chen, a yir un a ŋɔ, “Hin koor Devid bi luli, ɔm ya siki a suŋi ya.”","""The old man said to the young man, 'Go and fetch water from the well, but be careful not to spill any, for if you do, you will have to start again. And if you don't listen, David will come and punish you.'""",0.47882855,output_onesimus007,2.0536321507362905,23.440722382114938,12.747177266425615
Some people are unable to marry because of birth defects or because of what someone has done to their bodies. Others stay single in order to serve God better. Anyone who can accept this teaching should do so.” Jesus Blesses Little Children (Mark,"Ba lul nibaal bɔnɛu ba si a vɛ koti a luli. Ba chɛrgi bɔnɛ di ba ya namugilsa. Ba naa Koosa dɔ bɔnɛ ka wa kpa haanasa o koor ti daha. Ba naa koti a tiŋ mu biksi nɔ, ma nyɛ ba tiŋ un.” Yesu Fun Sumi Koosa A Nyɛ Bichɛsi Ni (Maak","""The people of Bonéu should not go to the town of Koti. The people of Chérgi should not enter Boné. Koosa from Dah should not come to our town, nor should the people of Koti bring their goods here.""",0.18377669,output_onesimus007,1.3525592753892575,19.542882017963294,10.447720646676276
