ref,text,translated,source_zip_file,similarity_score,bleu_score,chrf_score,avg_score
"After King Herod died, an angel from the Lord appeared in a dream to Joseph while he was still in Egypt.","Hɛrɔd funɛ sou, Koosa malaika ti fun bur wa Josɛf wati a li Ijipt pulum ni.","When Herod died, an angel of God appeared to Joseph in a dream in Egypt.",Dec 08 output,,27.077912543010253,50.62009274058056,38.84900264179541
"God gives such beauty to everything that grows in the fields, even though it is here today and thrown into a fire tomorrow. God will surely do even more for you! Why do you have such little faith?","Koosa la nyɛ kɔsa wa kilaarɛ. A wa bi a vusi ka limaŋ wa pisi, din yaa wa di a. O wati ma kaali kɔsa kinkan. O wa zi bu koti a nyɛ ma kilaarɛɛ? Ma se wa su un nɛnɛ.","The hyena said it had not eaten. It went to the bush and saw a dead lion, so it ate it. Then it came and told the tortoise. It said, ""I have eaten something that has not eaten."" The tortoise asked, ""What is it that you have eaten?"" It said, ""Come and see.""",Dec 08 output,,1.6397537370367077,21.643028532790158,11.641391134913432
"Jesus' disciples came to him and asked, “Why do you use stories to speak to the people?”","Doone o gantɛl tiŋsi ta fun wa pɛɛsi un, “I funɛ biksi nara, baŋnɛ i fun jɛɛgi jɛɛgɛ a nyɛ ba?”","The person then asked the hyena, ""I have heard that you are very wise, so can you tell me a story?""",Dec 08 output,,2.1601524349994397,19.018268845858632,10.589210640429036
"I was hungry, but you did not give me anything to eat, and I was thirsty, but you did not give me anything to drink.","Lɔsa funɛ kpak min, ma wa fun nyɛ min diwe mu di. Nyɔksa funɛ kpak min, ma wa fun nyɛ min ni mu nyɔ.","If you love someone, you will not hide anything from them. If you hate someone, you will not tell them the truth.",Dec 08 output,,2.1647287889007276,21.417169373029925,11.790949080965326
News about Jesus quickly spread all over Galilee. Jesus Heals Many People (Matthew,Lalaknɔ ba naa maga nyɛn Galili pulum ni fun nu chenani o tum. Yesu Fun Tiibi Nidamata (Mat.,Lalaknɔ went to a village in Galilee called Cana. Jesus and his disciples were there.,Dec 08 output,,5.061867434834413,24.823802324912617,14.942834879873516
"After King Herod died, an angel from the Lord appeared in a dream to Joseph while he was still in Egypt.","Hɛrɔd funɛ sou, Koosa malaika ti fun bur wa Josɛf wati a li Ijipt pulum ni.","When Herod died, an angel of God appeared to Joseph in a dream in Egypt.",onesimus_31223989_Dec 12 output,,27.077912543010253,50.62009274058056,38.84900264179541
"God gives such beauty to everything that grows in the fields, even though it is here today and thrown into a fire tomorrow. God will surely do even more for you! Why do you have such little faith?","Koosa la nyɛ kɔsa wa kilaarɛ. A wa bi a vusi ka limaŋ wa pisi, din yaa wa di a. O wati ma kaali kɔsa kinkan. O wa zi bu koti a nyɛ ma kilaarɛɛ? Ma se wa su un nɛnɛ.","The chicken says it is not a bird. If it were a bird, it would fly and perch on trees, but it cannot. It is just a chicken that walks on the ground. Why do you say it is a bird? It is not like that at all.",onesimus_31223989_Dec 12 output,,3.850873129534684,21.827411560684528,12.839142345109606
"Jesus' disciples came to him and asked, “Why do you use stories to speak to the people?”","Doone o gantɛl tiŋsi ta fun wa pɛɛsi un, “I funɛ biksi nara, baŋnɛ i fun jɛɛgi jɛɛgɛ a nyɛ ba?”","The man said to the hyena, ""I have a lot of food, why are you still hungry?""",onesimus_31223989_Dec 12 output,,4.34373789135831,14.727762712245344,9.535750301801826
"I was hungry, but you did not give me anything to eat, and I was thirsty, but you did not give me anything to drink.","Lɔsa funɛ kpak min, ma wa fun nyɛ min diwe mu di. Nyɔksa funɛ kpak min, ma wa fun nyɛ min ni mu nyɔ.","When the sun rises, we see its light. When the moon rises, we see its light at night.",onesimus_31223989_Dec 12 output,,1.6536527569609807,10.143275277320438,5.898464017140709
News about Jesus quickly spread all over Galilee. Jesus Heals Many People (Matthew,Lalaknɔ ba naa maga nyɛn Galili pulum ni fun nu chenani o tum. Yesu Fun Tiibi Nidamata (Mat.,Lalaknɔ went to a village in Galilee called Cana. Jesus' first miracle (John,onesimus_31223989_Dec 12 output,,3.4585921141027356,22.155471286401575,12.807031700252155
