ref,text,translated,source_zip_file,bleu_score,chrf_score,avg_score
"While Joseph was thinking about this, an angel from the Lord appeared to him in a dream. The angel said, “Joseph, the baby that Mary will have is from the Holy Spirit. Go ahead and marry her.","Josɛf funɛ lisi a nama maga, Koosa malaikasi ta digi fun wa o wati. Josɛf fun na un a chi oo deesi. Malaika ti fun ŋɔ un, “Josɛf, Devid bi luli, Koosa siim weri ti nyɛ Mɛri kpak lo. Ta ɔmi wa i kpa un wa i dama.","Joseph was thinking about his fiancée. God's angel appeared to him in a dream. Joseph had decided that the child was not his. The angel said to him, ""Joseph, descendant of David,",output_proprietary_batch1,26.30984507560877,47.52429067790148,36.91706787675513
"After King Herod died, an angel from the Lord appeared in a dream to Joseph while he was still in Egypt.","Hɛrɔd funɛ sou, Koosa malaika ti fun bur wa Josɛf wati a li Ijipt pulum ni.","Herod was dead, then an angel of the Lord appeared to Joseph in a dream while he was in Egypt.",output_proprietary_batch1,20.334269439334488,56.72122011599583,38.527744777665156
Joseph got up and left with them for Israel.,Doone Josɛf fun si a zer ba ba bur kaali.,Don and Joseph went to see him so that they would greet him well.,output_proprietary_batch1,3.4585921141027356,24.356502119145617,13.907547116624176
Do something to show you have really given up your sins.,Ma gil ma tum tagnau a la tum tum were a biksi nara chenani ma bambe burgi.,"My child, my small brother who is very small was a little bit like a bird and a butterfly.",output_proprietary_batch1,1.8160849415439309,14.407799933336552,8.111942437440241
John wore clothes made of camel's hair. He had a leather strap around his waist and ate grasshoppers and wild honey.,"Jɔn kilaarɛ funɛ ya lakom tɔnnɛ, ka o kpa ganɛ a vɔu o chɛra. O funɛ di hɔɔna awa toon.","John's clear water is in the middle of the town, and he dug a well and drew water for them. The water is good and cold.",output_proprietary_batch1,2.01381482546679,21.372892310310824,11.693353567888806
After Jesus had gone without eating for,Yesu wa fun di diwe dooni wuzu fumnaasi ka lɔsa fun kpak un kinkan.,"Jesus then went into the house with many people, and he entered and sat down alone.",output_proprietary_batch1,2.1476912089159055,25.630626971111454,13.88915909001368
"Jesus answered, “The Scriptures also say, ‘Don't try to test the Lord your God!’ ”","Yesu fun ŋɔ un, “Ba gbanko funɛ sɔbiu a li Koosa sɛm tɔn ti ni a ŋɔ, ‘O wa lawa i zaamsi i kunyan Koosa.’ ”","Jesus said to him, ""Go quickly and tell the people of Koosa the word that says, 'He is coming to save and redeem Koosa.",output_proprietary_batch1,1.996819088094332,19.167038070707907,10.581928579401119
"and no one lights a lamp and puts it under a clay pot. Instead, it is placed on a lampstand, where it can give light to everyone in the house.",Nandigi wa zi suk fitina a kpa gbaŋa a chik un ni. O ka suk un a chiŋsi fitin bar chiŋi nɛɛ. Doone o zi chaani nara maga ni a li dɛ ti ni.,"Nandigi is causing trouble, taking a stick and beating him. He will cause him trouble and make more trouble. But he is going among people to go to them.",output_proprietary_batch1,1.8324424656864096,19.153076787016403,10.492759626351406
"When you make a promise, say only “Yes” or “No.” Anything else comes from the devil. Revenge (Luke","Ma la nɔɔni koo aai. Ma sɛmɛɛ a kaali nan ni, ma sɛm ta maga li sintana watɛɛ.” Yesu Fun Biksi Ba Lɛusi Wɛ (Luk","But you know that I am. And the word came to you, but you do not believe the word.",output_proprietary_batch1,2.4680301241191462,13.160485081423307,7.814257602771226
"You know you have been taught, “An eye for an eye and a tooth for a tooth.”","“Ma funɛ nuu di nibinsa funɛ biksi ba saha digi, nandigi yisɛ ma se, ma gbanko yisɛ o si. Nandigi yisɛ ma nyina, ma gbanko yisi o nyin,","You should give them water and food when they are hungry, so that they do not die, but rather live. So that they are not thirsty, but rather drink.",output_proprietary_batch1,1.5393730252811677,19.839854953919694,10.689613989600431
