ref,text
"“A virgin will have a baby boy, and he will be called Immanuel,” which means “God is with us.”",“Kebitɛ kǝtsyuǝ ka lenyi osani ǝbɔlɛ kafo nya woole ubisaibi. Nya betidi lookpo wǝ bǝnkǝ Imanuel.” Nnya kasɔ ni bǝnkǝ Onanto si ko bo.
more to the birth of the Messiah. The Birth of Jesus (Luke,nya Azur léle Sadok wǝ léle Akim wǝ léle Elihud.
"This is how Jesus Christ was born. A young woman named Mary was engaged to Joseph from King David's family. But before they were married, she learned that she was going to have a baby by God's Holy Spirit.","Nnyǝ mǝ ɛyɛ fɛ bále Yesu Kristo. Bátɔ Maria bǝtǝ Yosef, tsya fɛ bookpa wǝǝ, Maria ǝnyǝ nkǝ ufi ɔlɛ kafo. Onanto eto Lɛwɔnɔ eto ǝsuǝale dítǝ íbǝ itǝ nko."
Joseph was a good man and did not want to embarrass Mary in front of everyone. So he decided to quietly call off the wedding.,"Yosef eyifo utidi sɛɛ lǝ Onanto eto ǝnǝmi. Fɛɛ se wóanla nkǝ woakpo Maria eto ǝnǝmi kasɔ lǝ kusǝ komǝ eto ǝnǝmi esoo, úbu disi nkǝ lǝ oyani wǝ kpoo kalɔkalɔ."
"While Joseph was thinking about this, an angel from the Lord appeared to him in a dream. The angel said, “Joseph, the baby that Mary will have is from the Holy Spirit. Go ahead and marry her.","Lefe nǝ úfi nsusu bomfoo, Onanto eto ɔtɔnkpe utsyuǝ ǝlǝkǝ ǝsuǝ óte wǝ lǝ kola kǝmiǝ, nya ɔ́tɛyi wǝ nkǝ, “Yosef, Oka David eto kafo eto ubi, mante sikpi ku fǝ usiǝ Maria bokpa kesuko fǝ ɔflɔ. Itsyise kafo ka ɔnlɛ mfoo, Onanto eto Lɛwɔnɔ eto ǝsuǝale ǝsuǝ itsyi."
"Then after her baby is born, name him Jesus, because he will save his people from their sins.”","Nya woole ubisaibi. Nya fǝ Yosef luutǝkǝ wǝ diye fǝ Yesu, itsyise wǝ ni nwǝ luulǝkǝ wǝ betidi utsyiko lǝ abua ǝsuǝ nɛ.”"
"So the Lord's promise came true, just as the prophet had said,","Asa nyamfo ǝbǝ itǝ lǝ Maria ǝsuǝ fe kase Onanto lɛtɛyi utsyǝ ɛyɛ lǝ wǝ unyɛlǝkǝtidi ǝsuǝ nkǝ yuubǝ itǝ sitinti. Ɔ́tɛyi nkǝ,"
"After Joseph woke up, he and Mary were soon married, just as the Lord's angel had told him to do.","Lǝ nyaso se Yosef lésanklii, ókpa Maria, úyifo wǝ usiǝ fe kase Onanto eto ɔtɔnkpe ǝmǝ lɛtɛyi wǝ."
But they did not sleep together before her baby was born. Then Joseph named him Jesus.,Fɛɛ Yosef ku Maria mánte bǝtsyuǝ fe usǝ ku usiǝ isu ese lefe nǝ óle wǝ ubisaibi ǝmǝ. Nya Yosef dítǝkǝ wǝ diye nkǝ Yesu.
"When Jesus was born in the village of Bethlehem in Judea, Herod was king. During this time some wise men from the east came to Jerusalem","Bále Yesu lǝ umǝ wǝ baakpo Betlehem lǝ Yudea eto kasɔ lǝ lefe nǝ Oka Herodes díkedi seka lǝ ke ǝsuǝ. Nya lǝ lefe nǝmfó ǝsuǝǝ, babesibe bǝtsyuǝ ba léte asa ɛyɛ lǝ olalɛlɛ befandebi eto ǝtsyǝbi ǝsuǝ etsyi kofekatokɔ bǝbǝ Yerusalem."
