ref,text
In the beginning God created the heavens and the earth.,Dɩ-suomuŋ Wɩa ŋaa wɩa-nyuŋ arɩ tinteeŋ nɛ.
"The earth was barren, with no form of life; it was under a roaring ocean covered with darkness. But the Spirit of God was moving over the water. The First Day","Dʋnɩa fa bɩ kʋŋkala naga, ʋ fa pɩŋ hoi nɛ. Leriŋ kala fa bire nɛ, ka Wɩa Dɩma zɩzaarɛ lɩɩŋ nyuŋ."
"God said, “I command light to shine!” And light started shining.","Ŋɩɩ nɛ Wɩa bʋl, “Leŋ dɩ pʋlʋmʋŋ chaanɛ,” ŋɩɩ nɛ ʋ chaanɛ."
God looked at the light and saw that it was good. He separated light from darkness,"Wɩa na pʋlʋmʋŋ zɔmɔ, ʋ kɛŋ pʋlʋmʋŋ arɩ birimiŋ kaa pɔrɛ dɔŋɔ lɛ."
"and named the light “Day” and the darkness “Night.” Evening came, then morning—that was the first day. The Second Day","Ŋɩɩ nɛ Wɩa kɛŋ pʋlʋmʋŋ kaa yɩyɩrɛ wɩɩhɛyɛ aŋ kɛŋ birimiŋ ma yɩyɩrɛ tɩtaŋɩŋ. Wɩa jʋʋ dɩdaanɩŋ, taŋ pʋl chʋchʋɔŋ, chɛ-bumbuŋ nɛ ŋɩɩ."
"God said, “I command a dome to separate the water above it from the water below it.”","Ŋɩɩ nɛ Wɩa bʋl, “Leŋ dɩ lɩɩŋ kpaa balɩa aŋ ka wuoluŋ pɩŋ.”"
And that's what happened. God made the dome,"Ŋɩɩ nɛ ʋ kpaa, aŋ ka wuoluŋ, dɔŋɔ hɛ nyuŋ, dɔŋɔ ma hɛ bʋbʋɔŋ."
"and named it “Sky.” Evening came, then morning—that was the second day. The Third Day","Wɩa kɛŋ wuol-la sɩ hɛ ba pɛgɛ kaa yɩyɩrɛ wɩa-nyuŋ. Wɩa jʋʋ dɩdaanɩŋ, taŋ pʋl chʋchʋɔŋ, chɛ-lɩamɩŋ nɛ ŋɩɩ."
"God said, “I command the water under the sky to come together in one place, so there will be dry ground.” And that's what happened.","Ŋɩɩ nɛ Wɩa bʋl, “Leŋ dɩ lɩɩŋ kala sɩ hɛ bʋbʋɔŋ kʋ hɛ dɔŋɔ lɛ aŋ ka tintee-hɩlɩŋ,” ŋɩɩ nɛ ʋ ŋaa."
"God named the dry ground “Land,” and he named the water “Ocean.” God looked at what he had done and saw that it was good.",Ŋɩɩ nɛ Wɩa kɛŋ dɩ-hɩlɩɩ-la kaa yɩyɩrɛ tinteeŋ aŋ kɛŋ lɩɩ-la sɩ hɛ bʋbʋɔŋ ma yɩyɩrɛ mʋgʋ-balɩŋ. Wɩa na dɩ ʋ zɔmɔ.
"God said, “I command the earth to produce all kinds of plants, including fruit trees and grain.” And that's what happened.","Ŋɩɩ nɛ Wɩa bʋl, “Leŋ dɩ kʋŋkala sɩɩ nɛŋ, yaŋ arɩ tɩɩsɩŋ, nyʋ.” Ŋɩɩ sɛnɛ ŋaa."
"The earth produced all kinds of vegetation. God looked at what he had done, and it was good.",Ŋɩɩ nɛ yaŋ arɩ tɩɩsɩ-la nyʋ a kɛŋ doho. Ʋ na dɩ ba kala zɔmɔ.
"Evening came, then morning—that was the third day. The Fourth Day","Wɩa jʋʋ dɩdaanɩŋ, taŋ pʋl chʋchʋɔŋ, chɛ-torimuŋ chɛɛŋ nɛ ŋɩɩ."
"God said, “I command lights to appear in the sky and to separate day from night and to show the time for seasons, special days, and years.","Ŋɩɩ nɛ Wɩa bɩra bʋl, “Leŋ dɩ pʋlʋmʋŋ chaanɛ wɩa-nyuŋ a kɛŋ wɩɩhɛyɛ arɩ tɩtaŋɩŋ pɔrɛ dɔŋɔ lɛ, a magɩlɛ tapʋlaa, chɛnsɩŋ arɩ jɩsɩŋ dɩ-suomuŋ,"
I command them to shine on the earth.” And that's what happened.,dɩ ba chaanɛ wɩa-nyuŋ dɩ tinteeŋ kɛŋ pʋlʋmʋŋ.” Ŋɩɩ sɛnɛ ŋaa.
"God made two powerful lights, the brighter one to rule the day and the other to rule the night. He also made the stars.","Ŋɩɩ nɛ Wɩa ŋaa pʋlʋŋ balaa balɩa, ba tʋɔŋ kʋbalɩŋ pʋpɔsɛ wɩɩhɛyɛ, ka kʋbie ma pʋpɔsɛ tɩtaŋɩŋ, a ŋaa chɛnwʋlaa ma."
"Then God put these lights in the sky to shine on the earth,","Wɩa ŋaa pʋlʋŋ bala-la hɛ wɩa-nyuŋ nɛ dɩ ba chɩchaanɛ tinteeŋ,"
"to rule day and night, and to separate light from darkness. God looked at what he had done, and it was good.",dɩ ba pʋpɔsɛ wɩɩhɛyɛ arɩ tɩtaŋɩŋ a kɛŋ pʋlʋmʋŋ arɩ birimiŋ pɔrɛ dɔŋɔ lɛ. Ŋɩɩ nɛ Wɩa na dɩ ba zɔmɔ.
"Evening came, then morning—that was the fourth day. The Fifth Day","Wɩa jʋʋ dɩdaanɩŋ, taŋ pʋl chʋchʋɔŋ, chɛ-nɛsɩmɩŋ nɛ ŋɩɩ."
"God said, “I command the ocean to be full of living creatures, and I command birds to fly above the earth.”","Ŋɩɩ nɛ Wɩa bʋl, “Leŋ dɩ kɩalɩŋ sɩ jaŋ hɛ lɩɩŋ tʋɔŋ a kɛŋ mɩɩsɩŋ kɔ, dɩ wɩa-nyuŋ fillee maa zaarɛ.”"
"So God made the giant sea monsters and all the living creatures that swim in the ocean. He also made every kind of bird. God looked at what he had done, and it was good.",Ŋɩɩ nɛ Wɩa ŋaa lɩɩ-jʋʋraa arɩ mʋgʋ-balɩŋ tʋɔŋ kɩaa doho doho arɩ fillee kala sɩ hɛ wɩa-nyuŋ. Wɩa na dɩ ba zɔmɔ.
Then he gave the living creatures his blessing—he told the ocean creatures to increase and live everywhere in the ocean and the birds to increase everywhere on earth.,"Wɩa pɛ ba lɛ aŋ bʋl, “Má pʋŋa su lɩɩŋ kala aŋ ka fillee ma pʋŋa su tinteeŋ.”"
