ref,text
In the beginning God created the heavens and the earth.,Le gɔmedzedzea me Mawu wɔ dziƒo kple anyigba.
"The earth was barren, with no form of life; it was under a roaring ocean covered with darkness. But the Spirit of God was moving over the water. The First Day","Ke anyigba le nyama, nɔnɔme meli nɛ o, ele ƒuƒlu, eye viviti do ɖe tsi gbana la ŋku me, eye Mawu ƒe Gbɔgbɔ le agba sam le tsia dzi."
"God said, “I command light to shine!” And light started shining.",Eye Mawu gblɔ be: Kekeli nedo! Eye kekeli do.
God looked at the light and saw that it was good. He separated light from darkness,Eye Mawu kpɔ kekelia bena enyo. Eye Mawu ma kekeli la kple viviti la dome.
"and named the light “Day” and the darkness “Night.” Evening came, then morning—that was the first day. The Second Day","Mawu yɔ kekeli la be ŋkeke; ke viviti la eyɔe be zã. Ale zã do, eye ŋu ke, eya nye ŋkeke gbãtɔ."
"God said, “I command a dome to separate the water above it from the water below it.”","Eye Mawu gblɔ be: Alili nenɔ tsia titina, be wòanye dometsonu anɔ tsi kple tsi dome!"
"and named it “Sky.” Evening came, then morning—that was the second day. The Third Day","Eye Mawu yɔ alilia be dziƒo. Ale zã do, eye ŋu ke, eya nye ŋkeke evelia."
"God said, “I command the water under the sky to come together in one place, so there will be dry ground.” And that's what happened.","Eye Mawu gblɔ be: Tsi, si le dziƒoa te la, neƒo ƒu ɖe teƒe ɖeka, bena ƒuƒuiƒe nadze! Eye wòva me nenema."
"God named the dry ground “Land,” and he named the water “Ocean.” God looked at what he had done and saw that it was good.","Mawu yɔ ƒuƒuiƒe la be anyigba, ke tsi ƒoƒua la eyɔe be atsiaƒu. Eye Mawu kpo bena enyo."
"God said, “I command the earth to produce all kinds of plants, including fruit trees and grain.” And that's what happened.","Eye Mawu gblɔ be: Anyigba nemie gbe fẽwo, nu miemie, siwo tsea ku, kple ati tseku, siwo tsena wo tɔ wo tɔwoe, esiwo me ku le, le anyigba la dzi. Eye wòva me nenema."
"The earth produced all kinds of vegetation. God looked at what he had done, and it was good.","Anyigba mie gbe fẽwo, nu miemie, siwo tsea ku wo tɔ wo tɔwoe, kple ati, siwo tsena, siwo me ku le, wo tɔ wo tɔwoe. Eye Mawu kpo bena enyo."
"Evening came, then morning—that was the third day. The Fourth Day","Ale zã do, eye ŋu ke, eya nye ŋkeke etɔ̃lia."
"God said, “I command lights to appear in the sky and to separate day from night and to show the time for seasons, special days, and years.","Eye Mawu gblɔ be: Nu keklẽwo nado ɖe dziƒolilia ŋu, bena woade vovo ŋkeke kple zã dome, eye woanɔ anyi anye dzesiwo, afia azãgbewo, ŋkekewo kple ƒewo,"
I command them to shine on the earth.” And that's what happened.,"eye woanye nu keklẽwo anɔ dziƒolilia ŋu, bene woaklẽ ɖe anyigba dzi! Eye wòva me nenem."
"God made two powerful lights, the brighter one to rule the day and the other to rule the night. He also made the stars.","Tete Mawu wɔ nu keklẽ gã eveawo. Ewɔ gãtɔ, bena woaɖu ŋkeke dzi, kple suetɔ, bena woaɖu zã dzi, hekpe ɖe ɣletiviwo ŋu."
"Then God put these lights in the sky to shine on the earth,","Eye Mawu tsɔ wo ɖo dziƒolilia ŋu, bena woaklẽ ɖe anyigba dzi,"
