ref,text,translated,source_zip_file,chrf_sentence,corpus_bleu,corpus_chrf
"and named it “Sky.” Evening came, then morning—that was the second day. The Third Day",Asɛ o pa bɔr waa chɔ a baah ta la sɔn <nyundua>. Asɛ bɔr jo dɛ chaah. Onee tɔpere waa teŋa nɛɛ.,"If the rain falls well, the crops will grow. If it does not rain, they will not. That is how things are.",output_proprietary_batch1,16.226005333150876,8.22215373545072,5.104782375067169
So God created humans to be like himself; he made men and women.,"Anomanta, o ta nɛwɛnyina, ɡɛ tenten waa doa laanee o ta ba. Baa ne haahnee o ta.","In the past, if someone was patient, they would live long and not die early. That is what our elders used to say.",output_proprietary_batch1,17.38450515170943,8.22215373545072,5.104782375067169
"And I have given the green plants as food for everything else that breathes, including animals, both wild and tame, and birds. And so it was.","dɛ kpɔ kpɔɡa ne papooni dɛ tɛ ola ne jumbii, ne kwaa aa dɛ tuuɡi tea ta ne anɔ la aa dɛ huuh, dɛ hweera kon te bɛlbwa ásɛ a ɛ a kondikwa.>> Asɛ a ɛ ɡɛ.","If you see something and you don't understand it, and someone tells you the truth but you still don't believe, it's like a blind person being shown a mirror.>> That's how it is.",output_proprietary_batch1,23.654525201283743,8.22215373545072,5.104782375067169
"By the seventh day God had finished his work, and so he rested.","Tɔpenuanɛ te ne tela la, dɛ o tonɛ o toma bwa. Anomanta, o onɔ tɔpenuanɛ te la ta.","The elder brother is at home, but he is not working. However, the younger brother is not at home.",output_proprietary_batch1,17.51803495037853,8.22215373545072,5.104782375067169
"no grass or plants were growing anywhere. God had not yet sent any rain, and there was no one to work the land.","dɛ konduula ne kpɔɡa ta harɛ la ta leɛ, dɛkalkɛŋɔ dɛ o ta ɡelɛ bwaala nɛ o ta mɔɔ. Dɛ nomɛlbwa ɡe toole dɛ́ parɛ harɛ la.","If the leader does not listen and see, the people will not follow him and will not respect him. The community will only progress if there is good listening.",output_proprietary_batch1,22.17259310077883,8.22215373545072,5.104782375067169
"except the one that has the power to let you know the difference between right and wrong. If you eat any fruit from that tree, you will die before the day is over!”","Kɛ bɛ onɔ la waa dɛ tɛ liire dɛ́ ɡel nɛn jemɛ wedɛɛɡa ne anchɔɡa la te nɔn di. Awola haa di a ɡɛ daa la nɔn la bɛl la, sewaa hɛɛ ba sewa.”","If someone tells you that you should not do something that is good for you, listen to your heart and do what is right. Life is about making your own choices, not just following others.",output_proprietary_batch1,23.592639717766968,8.22215373545072,5.104782375067169
"So the Lord God made him fall into a deep sleep, and he took out one of the man's ribs. Then after closing the man's side,","Anomanta, o ɡelɔ baa la chɔ dom ka ɡarɛ, o laa o kuɡlambi beŋkpoŋ kpɔ dɛ kpɔ ol tɔ bela.","Anomanta, when the man went to the farm, he saw a big snake lying under the tree.",output_proprietary_batch1,18.91586720960408,8.22215373545072,5.104782375067169
Then the Lord God made clothes out of animal skins for the man and his wife.,Korowii kpɔ ola tɔne tɛɛ ba ba kpɔ tɔ ba bwara. Korowii doŋi Adam ne Hawa le Eden bodɛɛɡe bela,"Long ago, people did not know good and evil. Long ago, Adam and Eve were in the Garden of Eden.",output_proprietary_batch1,16.51467923128521,8.22215373545072,5.104782375067169
The Lord said to Cain: What's wrong with you? Why do you look so angry?,"Anee Korowii bɔɔro ŋɔ, “Ɛrɛɛ he baah di he ŋweh ɡɛ nɔɔ?","Then Korowii asked, “Where did you go and what did you do there?”",output_proprietary_batch1,18.23620407772419,8.22215373545072,5.104782375067169
"If you had done the right thing, you would be smiling. But you did the wrong thing, and now sin is waiting to attack you like a lion. Sin wants to destroy you, but don't let it!","Wedɛɛɡaa he ɛa, he sie ɛɛ lɛo. Kɛ haa ɛ anɔ la aa wola were la nomanta, wechɔɡa dɛ yoi. Kɛ a chɛ kɛŋɔ hé won le a ta.”","When you go there, you will see it. And if you do not find what you are looking for, come back here. And I will show you the way.",output_proprietary_batch1,19.26567666366738,8.22215373545072,5.104782375067169
"But Cain had to go far from the Lord and live in the Land of Wandering, which is east of Eden. More and More People","Belaa Keen le Korowii sie, dɛ ka so harɛ bɛl waa lɔ Eden wee leebɔr bobɛl baa dɛ yerɔ Nɔd. Keen naanar wa","After Cain killed Abel, God sent him away from Eden to live in the land of Nod. Cain went there.",output_proprietary_batch1,24.877431799935117,8.22215373545072,5.104782375067169
"One day, Lamech said to his two wives, “A young man wounded me, and I killed him.","Awola bɛl, Lamɛk ŋɔ o haahna la be ŋɔ, “Ada ne Siila, hé cheɡ deŋne no n waa nɔ. N haahna, hé no n be! Bonɔɔ bɛl do mɛ bol, asɛ n kpoo.","Awola said, Lamech said to his wives, “Adah and Zillah, listen to my voice. Wives of Lamech, hear my speech! I have killed a man for wounding me, a young man for injuring me.",output_proprietary_batch1,46.57249040209381,8.22215373545072,5.104782375067169
Anyone who tries to get even with me will be punished ten times more than anyone who tries to get even with Cain.”,"Dɛ nɛn kpo Keen, wɛɛ dɔ o wechɔɡa kembɔr bele anuanɛɛ yaa, nomɛlbwa waa kpo mɛ la, wɛɛ dɔ n wechɔɡa kembɔr dɔŋa bele fifraanuanɛ dɛ anuanɛɛ.” Sɛt ne Enɔs wa","And it came to pass that Ken, having lived a hundred and ten years, begot sons and daughters; and he died, having lived a hundred and ten years.",output_proprietary_batch1,18.458533702884374,8.22215373545072,5.104782375067169
and died at the age of,Waa sewa dɛ o di bene lafraanuanaarɛ dɛ fi dɛ anɛ.,It is not good that he always takes other people's things.,output_proprietary_batch1,16.21382582404296,8.22215373545072,5.104782375067169
and died at the age of,"Waa baa sewɛ la, dɛ o di bene lafraanuanaarɛ fifraanumɛl dɛ anɛ.","It is a day like this, that he/she eats bread with beans and oil.",output_proprietary_batch1,17.007491932359436,8.22215373545072,5.104782375067169
and died at the age of,"Waa baa sewɛ la, dɛ o di bene lafraanuanaarɛ fifraanumɛl dɛ anuanaarɛ.","It is like a story, that it is good to listen to stories of the elders.",output_proprietary_batch1,15.015658833405936,8.22215373545072,5.104782375067169
Get some good lumber and build a boat. Put rooms in it and cover it with tar inside and out.,"Anomanta, Nowa, ka nyin daa waa kpeɡa, dɛ́ kwaa dakajen waa won nee sie vala kɛŋɔ ɡbera, ásɛ dɛ bɔne o bini kɛŋɔ deene, ásɛ dɛ kpɔ kootal maa o bini ne o habɔɔ bwa.","Anomanta, Nowa, and his family entered the ark, and after seven days the floodwaters came upon the earth, because God saw that the people on earth were evil, and their thoughts and actions were always bad.",output_proprietary_batch1,17.381395701543806,8.22215373545072,5.104782375067169
"Noah took a male and a female of every living creature with him,","Korowii kontaala te bɛlbwa, anneena ne ambalaa ja Nowa nɛ dɛ jo daka la bini,","The people gathered together in the town, because they wanted to hear what Nowa had to say to them.",output_proprietary_batch1,15.348607685057694,8.22215373545072,5.104782375067169
"He waited seven more days before sending the dove out again, and this time it did not return.","A tɔpera anuanɛ ta la, o berɔ ɡel kweah le ja, asɛ waa kaala la, o ta o be balɛ kpa.","If a person has a good heart, even if they have nothing, they are still valued by others.",output_proprietary_batch1,18.50979586973198,8.22215373545072,5.104782375067169
The rainbow that I have put in the sky will be my sign to you and to every living creature on earth. It will remind you that I will keep this promise forever.,"Mɛɛ ɡeloo n bwaala deŋɡare do nyundua baama bini, dɛɛ baɡle fɔo n ne haa fɔwa harɛ nɔ ta la.","If you want to achieve something important in life, you must work hard and not give up easily.",output_proprietary_batch1,16.119210135291162,8.22215373545072,5.104782375067169
The rainbow will be the sign of that solemn promise. Noah and His Family,"Anomanta, Korowii ŋɔ Nowa be ŋɔ, “N bwaala deŋɡare nɔɔ dɛ́ baɡle kɛ n ne hweera kwaa bwa fɔwɛ fɔo harɛ nɔ ta.” Nowa ne o bibaala wa","Then, the Lord said to Noah, “Go into the ark with your whole family, because I have found you righteous in this generation.” Noah did as he was told.",output_proprietary_batch1,21.60911052943836,8.22215373545072,5.104782375067169
Noah farmed the land and was the first to plant a vineyard.,"Dɛ Nowa dɛ parɛ. Onee pa mun parɛ daa koo, dɛ du daa ane ba kpɔ a nɔna dɛɛ ɛ sen.","Nowa is strong. He always helps his friends, and when there is a problem, he is the first to arrive.",output_proprietary_batch1,31.62108457556714,8.22215373545072,5.104782375067169
"The crops failed, and there was no food anywhere in Canaan. So Abram and his wife Sarai went to live in Egypt for a while. But just before they got there, Abram said, “Sarai, you are really beautiful!","Baa dɛ kaa a ka tama ba tel Ijipt la, o ŋɔ o haah Sarai be ŋɔ “Gɛ haa wera tolo nɔ,","When he was about to enter Egypt, he said to Sarai his wife, ""Look, I know you are a beautiful woman,",output_proprietary_batch1,22.025214059880206,8.22215373545072,5.104782375067169
So the king told his men to let Abram and Sarai take their possessions and leave.,Kooro la ŋɔ o bonɔɔna be asɛ ba lawɔ le o harɛ la ta. O ne haah la ne komɛlbwa waa dɔa bwa.,He took the thing and put it on the table. He then sat down and started to eat.,output_proprietary_batch1,20.87800136370674,8.22215373545072,5.104782375067169
"Abram stayed in the land of Canaan. But Lot settled near the cities of the valley and put up his tents not far from Sodom,","Abram soɡe Keenan harɛ ta, asɛ Lɔt te ka baŋre o tɛnte deene deŋɡarere dor harɛ waa chɔa kaa Jɔɔdan Moo nyoa bwɛɛre ane baah ta dɛ bɛne Sodom.","Abram and Keenan were together, but Lot chose for himself the plain of the Jordan and moved eastward; thus they separated from each other, and Lot settled among the cities of the plain and pitched his tents near Sodom.",output_proprietary_batch1,41.36919792931559,8.22215373545072,5.104782375067169
"Abram took down his tents and went to live near the sacred trees of Mamre at Hebron, where he built an altar in honor of the Lord.","Asɛ o ir bela waa soɡa la, dɛ ba so dajena ane mun Mamre, o bɛne bwɛɛ bɛl sɔne Hɛbrɔn. Asɛ o kwaa kon waa kpoo kwaa dɛɛ ɛ saraha o ta tɛ Korowii bela.","Now he was living in the land of Canaan, where he stayed near Mamre, which is at Hebron. Now he bought a field there to bury his wife Sarah after she died.",output_proprietary_batch1,31.192774610775764,8.22215373545072,5.104782375067169
