ref,text,translated,source_zip_file,bleu_score,chrf_score,avg_score
"and named it “Sky.” Evening came, then morning—that was the second day. The Third Day",Asɛ o pa bɔr waa chɔ a baah ta la sɔn <nyundua>. Asɛ bɔr jo dɛ chaah. Onee tɔpere waa teŋa nɛɛ.,So he went to the farm and found a <nyundua> snake sleeping. So he killed it completely. He took and brought it home.,output_proprietary_batch1,1.996819088094332,18.78719919483772,10.392009141466025
So God created humans to be like himself; he made men and women.,"Anomanta, o ta nɛwɛnyina, ɡɛ tenten waa doa laanee o ta ba. Baa ne haahnee o ta.","Anomanta, he is a good person, he always helps his mother a lot. His mother loves him.",output_proprietary_batch1,2.159701133933343,14.460290461286718,8.30999579761003
"And I have given the green plants as food for everything else that breathes, including animals, both wild and tame, and birds. And so it was.","dɛ kpɔ kpɔɡa ne papooni dɛ tɛ ola ne jumbii, ne kwaa aa dɛ tuuɡi tea ta ne anɔ la aa dɛ huuh, dɛ hweera kon te bɛlbwa ásɛ a ɛ a kondikwa.>> Asɛ a ɛ ɡɛ.","They saw a big elephant and a small buffalo, and a bird that was flying in the air and another that was singing, they returned home to their village. That's it.",output_proprietary_batch1,3.158092042483703,25.100090209119973,14.129091125801837
"By the seventh day God had finished his work, and so he rested.","Tɔpenuanɛ te ne tela la, dɛ o tonɛ o toma bwa. Anomanta, o onɔ tɔpenuanɛ te la ta.","When a task is finished, he does his work well. But he doesn't do any work.",output_proprietary_batch1,5.32864224277779,32.04458034309427,18.68661129293603
"no grass or plants were growing anywhere. God had not yet sent any rain, and there was no one to work the land.","dɛ konduula ne kpɔɡa ta harɛ la ta leɛ, dɛkalkɛŋɔ dɛ o ta ɡelɛ bwaala nɛ o ta mɔɔ. Dɛ nomɛlbwa ɡe toole dɛ́ parɛ harɛ la.","They gather and share their food among themselves, they also give to their children and their wives. The men usually prepare the food.",output_proprietary_batch1,2.2608914449138346,21.509710547995812,11.885300996454824
"except the one that has the power to let you know the difference between right and wrong. If you eat any fruit from that tree, you will die before the day is over!”","Kɛ bɛ onɔ la waa dɛ tɛ liire dɛ́ ɡel nɛn jemɛ wedɛɛɡa ne anchɔɡa la te nɔn di. Awola haa di a ɡɛ daa la nɔn la bɛl la, sewaa hɛɛ ba sewa.”","When they heard it, they were very happy, and the young men and women were there. They said that if it was good for them, they would do it again.",output_proprietary_batch1,1.4913444424972622,21.315216010362732,11.403280226429997
"So the Lord God made him fall into a deep sleep, and he took out one of the man's ribs. Then after closing the man's side,","Anomanta, o ɡelɔ baa la chɔ dom ka ɡarɛ, o laa o kuɡlambi beŋkpoŋ kpɔ dɛ kpɔ ol tɔ bela.","Anomanta, he was very hungry, so he went to the farm to harvest. He saw a very big yam, dug it up, and took it to his mother.",output_proprietary_batch1,3.0787460505623363,18.451451135880536,10.765098593221436
Then the Lord God made clothes out of animal skins for the man and his wife.,Korowii kpɔ ola tɔne tɛɛ ba ba kpɔ tɔ ba bwara. Korowii doŋi Adam ne Hawa le Eden bodɛɛɡe bela,"Korowii saw his child come, and when they saw him, they died. Korowii created Adam and Eve in the Garden of Eden.",output_proprietary_batch1,2.1601524349994397,22.810355227498285,12.485253831248862
The Lord said to Cain: What's wrong with you? Why do you look so angry?,"Anee Korowii bɔɔro ŋɔ, “Ɛrɛɛ he baah di he ŋweh ɡɛ nɔɔ?","Anee Korowii asked, ""What did he do to him that he is like this?",output_proprietary_batch1,2.8378637222629375,13.539997705229997,8.188930713746467
"If you had done the right thing, you would be smiling. But you did the wrong thing, and now sin is waiting to attack you like a lion. Sin wants to destroy you, but don't let it!","Wedɛɛɡaa he ɛa, he sie ɛɛ lɛo. Kɛ haa ɛ anɔ la aa wola were la nomanta, wechɔɡa dɛ yoi. Kɛ a chɛ kɛŋɔ hé won le a ta.”","Wedɛɛgaa came and saw him lying down. When he got there, he quickly woke up and ran away. He said, ""If you don't give me food, I will",output_proprietary_batch1,2.4333338314881385,17.36772279962385,9.900528315555993
"But Cain had to go far from the Lord and live in the Land of Wandering, which is east of Eden. More and More People","Belaa Keen le Korowii sie, dɛ ka so harɛ bɛl waa lɔ Eden wee leebɔr bobɛl baa dɛ yerɔ Nɔd. Keen naanar wa","And Cain and Abel were, they were shepherds in the land of Eden and they lived in Nod. Cain was a farmer.",output_proprietary_batch1,4.816445264163581,24.99116930535255,14.903807284758065
"One day, Lamech said to his two wives, “A young man wounded me, and I killed him.","Awola bɛl, Lamɛk ŋɔ o haahna la be ŋɔ, “Ada ne Siila, hé cheɡ deŋne no n waa nɔ. N haahna, hé no n be! Bonɔɔ bɛl do mɛ bol, asɛ n kpoo.","Listen, wives, Lamech said to his wives, ""Ada and Zillah, hear my voice. I have killed a man for wounding me, and a young man for striking me.",output_proprietary_batch1,16.1427290649599,48.746732566323786,32.44473081564185
Anyone who tries to get even with me will be punished ten times more than anyone who tries to get even with Cain.”,"Dɛ nɛn kpo Keen, wɛɛ dɔ o wechɔɡa kembɔr bele anuanɛɛ yaa, nomɛlbwa waa kpo mɛ la, wɛɛ dɔ n wechɔɡa kembɔr dɔŋa bele fifraanuanɛ dɛ anuanɛɛ.” Sɛt ne Enɔs wa","And then Cain, he brought his own very good offering, but his brother also brought his own very good offering, but a different one. Seth and Enos were born.",output_proprietary_batch1,1.2944532586971997,19.414430990410896,10.354442124554048
and died at the age of,Waa sewa dɛ o di bene lafraanuanaarɛ dɛ fi dɛ anɛ.,It is good that he/she does good community work for everyone.,output_proprietary_batch1,0.0,14.19467221040718,7.09733610520359
and died at the age of,"Waa baa sewɛ la, dɛ o di bene lafraanuanaarɛ fifraanumɛl dɛ anɛ.","When they returned, he ate all their food.",output_proprietary_batch1,0.0,17.372579287189403,8.686289643594701
and died at the age of,"Waa baa sewɛ la, dɛ o di bene lafraanuanaarɛ fifraanumɛl dɛ anuanaarɛ.","When it is cooked, then he/she eats well the fifraanumɛl lafraanuanaarɛ and anuanaarɛ.",output_proprietary_batch1,2.719665272174911,14.93524262838636,8.827453950280635
Get some good lumber and build a boat. Put rooms in it and cover it with tar inside and out.,"Anomanta, Nowa, ka nyin daa waa kpeɡa, dɛ́ kwaa dakajen waa won nee sie vala kɛŋɔ ɡbera, ásɛ dɛ bɔne o bini kɛŋɔ deene, ásɛ dɛ kpɔ kootal maa o bini ne o habɔɔ bwa.","Anomanta, Noah, when you were born, the whole world was filled with evil, and people were doing wicked things, and God was angry with them.",output_proprietary_batch1,1.696134390396339,19.35719521898308,10.526664804689709
"Noah took a male and a female of every living creature with him,","Korowii kontaala te bɛlbwa, anneena ne ambalaa ja Nowa nɛ dɛ jo daka la bini,","All creatures, the birds and the animals that Noah put into the ark,",output_proprietary_batch1,3.4585921141027356,26.137326145662065,14.7979591298824
"He waited seven more days before sending the dove out again, and this time it did not return.","A tɔpera anuanɛ ta la, o berɔ ɡel kweah le ja, asɛ waa kaala la, o ta o be balɛ kpa.","When a relative visits a sick person, they ask what is wrong with them, and if there are no means, they will give their own money.",output_proprietary_batch1,2.747878682374729,20.272544684413504,11.510211683394116
The rainbow that I have put in the sky will be my sign to you and to every living creature on earth. It will remind you that I will keep this promise forever.,"Mɛɛ ɡeloo n bwaala deŋɡare do nyundua baama bini, dɛɛ baɡle fɔo n ne haa fɔwa harɛ nɔ ta la.","If a person can speak and listen well, then they will not make a mistake in anything.",output_proprietary_batch1,1.2333876140809734,15.199928150550315,8.216657882315644
The rainbow will be the sign of that solemn promise. Noah and His Family,"Anomanta, Korowii ŋɔ Nowa be ŋɔ, “N bwaala deŋɡare nɔɔ dɛ́ baɡle kɛ n ne hweera kwaa bwa fɔwɛ fɔo harɛ nɔ ta.” Nowa ne o bibaala wa","Then, God told Noah, “I will build a large ark so that it can float, and I will save all living creatures from the flood.” Noah and his family.",output_proprietary_batch1,2.7794738724637273,27.477268584157105,15.128371228310417
Noah farmed the land and was the first to plant a vineyard.,"Dɛ Nowa dɛ parɛ. Onee pa mun parɛ daa koo, dɛ du daa ane ba kpɔ a nɔna dɛɛ ɛ sen.","Noah and his wife went into the ark, and God closed the door from the outside with his hand.",output_proprietary_batch1,2.7156804039319287,22.85019839489718,12.782939399414555
"The crops failed, and there was no food anywhere in Canaan. So Abram and his wife Sarai went to live in Egypt for a while. But just before they got there, Abram said, “Sarai, you are really beautiful!","Baa dɛ kaa a ka tama ba tel Ijipt la, o ŋɔ o haah Sarai be ŋɔ “Gɛ haa wera tolo nɔ,","And it came to pass, when he was about to enter Egypt, that he said to his wife Sarai, ""Behold, you are a beautiful woman.",output_proprietary_batch1,6.108045411124445,27.929206758972608,17.018626085048528
So the king told his men to let Abram and Sarai take their possessions and leave.,Kooro la ŋɔ o bonɔɔna be asɛ ba lawɔ le o harɛ la ta. O ne haah la ne komɛlbwa waa dɔa bwa.,The chief said that the elders should gather in the palace. He also said that the young men should come quickly.,output_proprietary_batch1,2.1671320168371846,18.338763912688353,10.252947964762768
"Abram stayed in the land of Canaan. But Lot settled near the cities of the valley and put up his tents not far from Sodom,","Abram soɡe Keenan harɛ ta, asɛ Lɔt te ka baŋre o tɛnte deene deŋɡarere dor harɛ waa chɔa kaa Jɔɔdan Moo nyoa bwɛɛre ane baah ta dɛ bɛne Sodom.","Abram went from Canaan, and Lot went with him. They separated from each other near the Jordan River, and Lot settled in the plain near Sodom.",output_proprietary_batch1,5.217751516558982,36.5949705135218,20.906361015040392
"Abram took down his tents and went to live near the sacred trees of Mamre at Hebron, where he built an altar in honor of the Lord.","Asɛ o ir bela waa soɡa la, dɛ ba so dajena ane mun Mamre, o bɛne bwɛɛ bɛl sɔne Hɛbrɔn. Asɛ o kwaa kon waa kpoo kwaa dɛɛ ɛ saraha o ta tɛ Korowii bela.","When he was old and advanced in years, he came and settled in the oaks of Mamre, which are in Hebron. When he died, he was buried in the cave of Machpelah.",output_proprietary_batch1,3.0518478495190844,25.20944610395391,14.130646976736497
"King Chedorlaomer and his allies had ruled these last five kings for twelve years, but in the thirteenth year the kings rebelled and joined forces in Siddim Valley, which is now covered by the southern part of the Dead Sea.","Bene fi dɛ anɛ bwa dɛ ba lɔ kooro Kedolaoma lɔɡa dɛɛ tomɔ, asɛ bene fi dɛ atoro ta la, ba ɛɔ dɔm ŋɔ baa on tomɛ kpa.","Whether it is good or bad, they will go to Kedolaoma's place to work, but if it is good for them, they will not agree to work there.",output_proprietary_batch1,2.1650546164669353,16.714200741276244,9.43962767887159
"They went back to the city of Enmishpat, better known as Kadesh. Then they captured all the land that belonged to the Amalekites, and they defeated the Amorites who were living in Hazazon-Tamar.","Ba berɔ laa berɛ dɛ yo ba Kades, o sɔn bɛl ɡee Ɛn Mispat. Ba yoo dɛ lɛ Amalɛk tena harɛ bwa, asɛ dɛ pɔ Amɔre tena baa soɡe Hasasɔn Taama la ɡe nɛ.","They came and stayed there at Kadesh, which is also called En Mishpat. They struck the entire country of the Amalekites and their land, and also the Amorites who lived at Hazazon",output_proprietary_batch1,6.48888325198141,40.64489651327822,23.566889882629816
"Their enemies took everything of value from Sodom and Gomorrah, including their food supplies.",Belaa koranar banaarɛ la pa Sodom ne Gomoora tena laala bwa ne ba kondikwaare bwa dɛ kpɔ kaa.,"The story of the land of Sodom and Gomorrah, how they were and how they were destroyed, is written.",output_proprietary_batch1,11.96655750514248,31.46558314705476,21.71607032609862
"and Abram went after them. He brought back his nephew Lot, together with Lot's possessions and the women and everyone else who had been captured. Abram Is Blessed by Melchizedek","Abram berɔ lɛ laala la bwa, ne o lole Lɔt ne o laala ne o haahna baa laɡ ba ja o nɛɛ la, dɛ nɛra bwa baa laɡ ba ja la, dɛ ba bane. Mɛlkesɛdɛk swee andɛɛɡa tɛ Abram","Abram returned from the battle, and he rescued Lot. He returned from defeating the kings who had captured him and the people who had been captured, and they came. Melchizedek",output_proprietary_batch1,10.77448900968642,34.83173818440295,22.803113597044685
"The king of Sodom said to Abram, “All I want are my people. You can keep everything else.”","Belaa Sodom kooro ŋɔ Abram be ŋɔ, “Kpɔ n nɛra tɛ mɛ dɛ́ kpɔ laala la bwa.”","The king of Sodom said to Abram, ""Give me the people and take the goods for yourself.",output_proprietary_batch1,33.17027863875002,47.22387319596627,40.19707591735815
"Then the Lord told him, “Bring me a three-year-old cow, a three-year-old female goat, a three-year-old ram, a dove, and a young pigeon.”","Anee Korowii chaŋo ŋɔ, “Lawɛ nao ne booh dɛ pebal, a bini bɛlbwa waa di bene atoro, ne borɔnoma ne kulukuku bie ba tɛ mɛ.”","Anee Korowii said, ""Lawɛ, go and bring the big yam, and the small ones that are in the basket, and some borɔnoma and kulukuku.",output_proprietary_batch1,3.3961882197738325,17.977109777075768,10.6866489984248
"But your son will live far from his relatives; he will be like a wild donkey, fighting everyone, and everyone fighting him.”","Kɛ he bibaa la ɛɛ do kɛŋɔ keeɡo kpaŋii o soɡa bini, ásɛ o ne nomɛlbwa aa somee do. Mɛɛ korɛ o soŋnibɔree dɛ́ le o lolanar bini.”","If he comes and finds a large number of people in his house, he will be very happy. But he will be sad if he finds no one.",output_proprietary_batch1,6.032401726201459,23.87990869713203,14.956155211666745
Any man who isn't circumcised hasn't kept his part of the promise and cannot be one of my people.,"Bɛlbwa waa wola o pen teŋe la ta n nɛra nɛɛ jae kpa, dɛkalkɛŋɔ o ta n fɔo la ta teŋɛ.”","God can do everything, and no no one can stop him, so he will do what he wants.",output_proprietary_batch1,2.3901021968803136,16.4092399309252,9.399671063902757
"Then he asked God, “Why not let Ishmael inherit what you have promised me?”","Belaa o ŋɔ Korowii be ŋɔ, “N Naa Korowii, he fe ɡelɔ ɡɛ hɛɛra nɔ ba Ismael nɛɛ sɛ?”","Belaa said to Korowii, ""My mother Korowii, don't you know that it's better for Ismael, isn't it?",output_proprietary_batch1,2.2731543567022867,17.927661045213327,10.100407700957806
"After saying this, he rushed off to his herd of cattle and picked out one of the best calves, which his servant quickly prepared.","O berɔ chwa la o naleɡ bini, dɛ ka lawɛ nao bie o bwara aa wera, dɛ kpɔ ba tɛ o bonɔɔ bɛl, ásɛ o ɛ warane kpoo dɛ́ daalo.","He went to the market, and when he saw many people fighting, he quickly went home and told everyone the story.",output_proprietary_batch1,3.9270635238719893,21.721081477764688,12.824072500818339
"So she laughed and said to herself, “Now that I am worn out and my husband is old, will I really know such happiness?”","Anomanta, o mamɛ o nyu bini ŋɔ, “Taraken n ne n jaa bwa aa hwɛɛhra tonɛ nɔɔ mɛɛ ba silɛɛ kon nɔ dɔŋ dɔe yaa?”","Anomanta asked his younger brother, ""Taraken, what am I going to do with this work if I can't finish it?",output_proprietary_batch1,2.166216400332231,16.002544959232488,9.08438067978236
"The next day the older daughter said to her sister, “I slept with my father last night. We'll get him drunk again tonight, so you can sleep with him, and we can each have a child.”","Tɔ aa pera la, o bol o nime la be ŋɔ, “N ne n mɛɛ chɔɔ dɛ jwaana ne. Ɛrɛ ɡel ya tɛo ane jwaana nɔ ne ɡe ja, ásɛ he ɡe ne o chɔ. Ásɛ a che ya mɛɛ nɛɛ ya mun bɛ he.”","So when they arrived, the village chief said, ""I have been looking for a place for a long time. But if you find a place that is good for a long stay, then you will stay there. Then you will build your houses there.",output_proprietary_batch1,1.2704589353414029,22.157934846298478,11.71419689081994
"The younger daughter named her son Benammi, and he is the ancestor of the Ammonites.","Bechala la ɡe lolɛ bibaa, asɛ dɛ pa o sɔn Bɛn Ami. O ɡee Amɔn tena bwa naa.","Bechala and his wife had a son, Ben Ami. He became king of Ammon.",output_proprietary_batch1,3.4197980307804725,17.753503818909678,10.586650924845076
Then God continued: I know you are innocent. That's why I kept you from sleeping with Sarah and doing anything wrong.,"Belaa Korowii ŋɔ o be deera ta ŋɔ, “Kpelaa. N ɡbabir jemɔ kɛŋɔ liichɔɡa laa he lii. Menee lawɛ kpoŋe, ásɛ he bɛ n nɛɛ jo. A waa n ta ɡelɛ he kpɔ he te leɡo la.","Belaa Korowii said to his wife, ""My dear. I want something sweet to eat. Go and look for honey, so you can bring it for me to eat. If you don't, I will beat you and you will be in trouble.",output_proprietary_batch1,1.211033800737062,20.316206555975,10.763620178356032
"and when the boy was eight days old, Abraham circumcised him, just as God had commanded.","O bie Aesek aa dɔ yawanyoa la, o teŋe o pen ɡɛ Korowii aa ŋɔ o be la.","His son Isaac was born to him, he named him Korowii.",output_proprietary_batch1,4.630944467930509,15.370118103812194,10.000531285871352
"One day, Sarah noticed Hagar's son Ishmael playing, and she said to Abraham, “Get rid of that Egyptian slave woman and her son! I don't want him to inherit anything. It should all go to my son.”","Belaa o ŋɔ Abraham be ŋɔ, “Doŋi yomhaah la ne o bie la. Dɛkalkɛŋɔ yomhaah la bie ne n bie Aesek aa won pɛ di he kapɛrɛ a maɡre.”","God said to Abraham, ""Take your son. Take your son, your son Isaac, whom you love very much, and offer him as a sacrifice.",output_proprietary_batch1,7.530999195657989,21.5025994569723,14.516799326315144
"Early the next morning Abraham gave Hagar an animal skin full of water and some bread. Then he put the boy on her shoulder and sent them away. They wandered around in the desert near Beersheba,","Anomanta, Abraham iro chɔmbibii dɛ kpɔ kondikwaa ne oltɔn pur, dɛ do nee o bini o su dɛ kpɔ chɔŋɛ Heeɡa vaama ta. O lawɛ bie la ja o nɛ, dɛ ta ba ŋwɛnɛ ba kaa. Heeɡa aa lea kaa la, bobɛl waa ɛ pua hɛŋle ɡbo harɛ baa yerɔ Beɛseebaa o ka do dɛɛ ɡaaɡe.","Then, Abraham and his servants dug a well and a cistern, but they did not find water in it, so they dug a well for Hagar. When morning came, they did not see",output_proprietary_batch1,1.6785614231558297,24.92712946200569,13.302845442580761
