ref,text,translated,source_zip_file,similarity_score,bleu_score,chrf_score,avg_score
"So the Lord's promise came true, just as the prophet Jeremiah had said,","Niteme liboe lɛ gi Aya yɛ oboedoplɛɛ Yeremya apani aplɛ ɛ,","Listen, people, this word spoken by Jeremiah, they say",Dec 08 output,,3.471023784089875,22.611029231218733,13.041026507654305
Look at the birds in the sky! They don't plant or harvest. They don't even store grain in barns. Yet your Father in heaven takes care of them. Aren't you worth much more than birds?,"Mledi liwɔ lɛ mɛ kudzɔʋi yɔ; kuʋíkpɛ bidɔ loo vini bidɔ kɔbla ní owle me, pɔ fɛ ɛ mlɔ Ɔka yɛ ní lifunu ne e izeedi kɔ aʋa. Mláŋa kedzi asani kɔ na a?","They tell me they’ve already come here; prepare the house and make it a good house with us in our village, but they want the path of Oka to be in the forest and they go with them. What do you know about me?",Dec 08 output,,2.7049400360592184,23.293033180637575,12.998986608348396
On that day they will be told they are either innocent or guilty because of the things they have said. A Sign from Heaven (Mark,"Lɛ ese linu si wɔ tutɔ wɔ eboe la biakɔ tsã litsi le ɔki wɔ, lɛ wɔ tutɔ wɔ eboe la biakɔ bu wɔ lipɔ.” Ɔsã nɔ badɔbasɛ batɔ ni Farisianɛatɔ beʋi i dɔni Yesu awla si ɔbitɛ linugutseboe","When those people hear the worship, they perform it a little quickly and leave; but when they hear the worship, they perform it slowly. He did not teach the Pharisees much, yet he understood Jesus the Lord among the worshippers.",Dec 08 output,,1.188432823684058,22.43874609243347,11.813589458058763
"When the Son of Man appears, things will be just as they were when Noah lived.","Ɔnɔɛ Yebi ye kubaba ɛ, kwiaze ko ŋwisi nite gi lize ní Noa lipoe le me e.","The people say they come from heaven, but they do not know to show us the way to live in Noa",Dec 08 output,,2.2731543567022867,22.858332345297057,12.565743350999671
"But Jesus did not say anything, and the governor was greatly amazed. The Death Sentence (Mark",Pɔ̀ Yesu obu liboeboe onu tɔɔ gi lítu kesea ɔʋadi ye kugyɔ ɔ. Pilato atsa kutsépia akí Yesu,Then Jesus said to the crowd that they brought him to the court before the judge who accused him. Pilate ordered the arrest of Jesus.,Dec 08 output,,1.826472886268134,18.33564817660808,10.081060531438107
"So the Lord's promise came true, just as the prophet Jeremiah had said,","Niteme liboe lɛ gi Aya yɛ oboedoplɛɛ Yeremya apani aplɛ ɛ,","Hear, O people, and the word is that the prophet Jeremiah spoke these things.",onesimus_31223989_Dec 12 output,,10.123734869668828,38.63921693503079,24.38147590234981
Look at the birds in the sky! They don't plant or harvest. They don't even store grain in barns. Yet your Father in heaven takes care of them. Aren't you worth much more than birds?,"Mledi liwɔ lɛ mɛ kudzɔʋi yɔ; kuʋíkpɛ bidɔ loo vini bidɔ kɔbla ní owle me, pɔ fɛ ɛ mlɔ Ɔka yɛ ní lifunu ne e izeedi kɔ aʋa. Mláŋa kedzi asani kɔ na a?","My friend told me to come with you here; and it was said this house with the people in my village, but you want to build Oka which is in the forest and your family with us. What time do we go with them now?",onesimus_31223989_Dec 12 output,,2.168776900007474,21.202014775120155,11.685395837563814
On that day they will be told they are either innocent or guilty because of the things they have said. A Sign from Heaven (Mark,"Lɛ ese linu si wɔ tutɔ wɔ eboe la biakɔ tsã litsi le ɔki wɔ, lɛ wɔ tutɔ wɔ eboe la biakɔ bu wɔ lipɔ.” Ɔsã nɔ badɔbasɛ batɔ ni Farisianɛatɔ beʋi i dɔni Yesu awla si ɔbitɛ linugutseboe","The word the people speak in the house of God is few true things, and those who hear; but the things they speak in the house of God are few from their lips. He does not cease to pray among the Pharisees because he knows Jesus the Lord to teach the word of God.",onesimus_31223989_Dec 12 output,,2.9772075064752817,28.96979917913364,15.973503342804461
"When the Son of Man appears, things will be just as they were when Noah lived.","Ɔnɔɛ Yebi ye kubaba ɛ, kwiaze ko ŋwisi nite gi lize ní Noa lipoe le me e.","People say the chiefs are, but they do not know the path to Noa to let me take it.",onesimus_31223989_Dec 12 output,,2.568331954752977,17.788605086194423,10.1784685204737
"But Jesus did not say anything, and the governor was greatly amazed. The Death Sentence (Mark",Pɔ̀ Yesu obu liboeboe onu tɔɔ gi lítu kesea ɔʋadi ye kugyɔ ɔ. Pilato atsa kutsépia akí Yesu,Then Jesus said to the crowd that they brought him to the court before the judge who accused him. Pilate ordered the arrest of Jesus.,onesimus_31223989_Dec 12 output,,1.826472886268134,18.33564817660808,10.081060531438107
"So the Lord's promise came true, just as the prophet Jeremiah had said,","Niteme liboe lɛ gi Aya yɛ oboedoplɛɛ Yeremya apani aplɛ ɛ,","Listen, people, and this is Jeremiah the prophet and his words",john_AC86BE0F_output (5),,6.660796230730557,33.60241451836701,20.131605374548784
Look at the birds in the sky! They don't plant or harvest. They don't even store grain in barns. Yet your Father in heaven takes care of them. Aren't you worth much more than birds?,"Mledi liwɔ lɛ mɛ kudzɔʋi yɔ; kuʋíkpɛ bidɔ loo vini bidɔ kɔbla ní owle me, pɔ fɛ ɛ mlɔ Ɔka yɛ ní lifunu ne e izeedi kɔ aʋa. Mláŋa kedzi asani kɔ na a?","The people tell me they’re coming from there; they’re planting yams and beans together in my field, but they want to take okra from the bush and eat those. What’s the matter with them?",john_AC86BE0F_output (5),,1.4389518051334822,23.11863882243964,12.27879531378656
