ref,text
In the beginning God created the heavens and the earth.,"Unimbɔti nín kíĺ ki náań kutagbɔŋu nì kitiŋee,"
"The earth was barren, with no form of life; it was under a roaring ocean covered with darkness. But the Spirit of God was moving over the water. The First Day","kitiŋ kaa nìn cáá dikíl ní tiba nì tiba kaa nìn bí ki-pu ní dibɔmbɔndi nìn bīī inyiŋfi pu. Kitiŋ nìn sá nnyim ŋma ní, ní Unimbɔti Fam nìn dàn̄ nnyimee pu."
"God said, “I command light to shine!” And light started shining.",Ní Unimbɔti bí yii: «Ŋwalifi ń nyā!» Ní ŋwalifi nyáń.
God looked at the light and saw that it was good. He separated light from darkness,"Ní Unimbɔti ká yii ŋwalifi ŋān̄, ní u cúú ŋwalifi nì dibɔmbɔndi ki yākatì tɔbin."
"and named the light “Day” and the darkness “Night.” Evening came, then morning—that was the first day. The Second Day","Ní Unimbɔti yíiń ŋwalifi yii ŋwiimpu ní ki yíiń dibɔmbɔndi yii kunyeeu. Ní kunyeeu mɔ́ ní kutaa dūu wúntì, ŋwimpeepeekaa dal dee."
"God said, “I command a dome to separate the water above it from the water below it.”",Ní Unimbɔti bí yii: «Kugbɔŋu kubɔ ń nyā kí dàntī kí yàkatī inyiŋfi mili!»
"and named it “Sky.” Evening came, then morning—that was the second day. The Third Day","Ní Unimbɔti yíiń kugbɔŋuee yii kutagbɔŋu. Ní kunyeeu mɔ́ ní kutaa dūu wúntì, ŋwinliliiti dal dee."
"God said, “I command the water under the sky to come together in one place, so there will be dry ground.” And that's what happened.","Ní Unimbɔti bí yii: «Nnyim min dɔ̄ taapuee ń kóoǹ kí kpāfì dijandi diba, dijandi din kíǹee ń nīn sá ŋkulimmi!» Ní an ŋá míǹ."
"God named the dry ground “Land,” and he named the water “Ocean.” God looked at what he had done and saw that it was good.","Ní u yíiń dijandi din kūńee yii kitiŋ, ní ki yíiń nnyim min kóoǹ ki kpáfèe yii tiŋku. Ní u ká yii míǹ ŋān̄."
"God said, “I command the earth to produce all kinds of plants, including fruit trees and grain.” And that's what happened.","Unimbɔti bí yii: «Kumɔsɔŋu ń nyā kitiŋ pu, kumoou kamaa ń lòoǹ ku-boolii ní isufi mun ń nyā, busubu kamaa ń lòoǹ bu-boolii!» Ní an ŋá míǹ."
"The earth produced all kinds of vegetation. God looked at what he had done, and it was good.","Ní kumɔsɔŋu nyáń kitiŋ pu, ní timool tin làá lòoǹ ibee lòon̄ tì nín sá dimɔcil diŋyee boolii, ní busubu kamaa mun lòon̄ bu nín sá disucil diŋyee boolii. Ní Unimbɔti ká yii míǹ ŋān̄."
"Evening came, then morning—that was the third day. The Fourth Day","Ní kunyeeu mɔ́ ní kutaa dūu wúntì, ŋwintataati dal dee."
"God said, “I command lights to appear in the sky and to separate day from night and to show the time for seasons, special days, and years.","Ní Unimbɔti bí yii: «Iwalfi ń nyā kí nīn bí kutagbɔŋu pu kí yàkatī ŋwiimpu nì kunyeeu, bí nīn cáa dāantí iyunti, kí nīn cáa kàaǹ iwiin nì abin nì iwiŋkpaan,"
I command them to shine on the earth.” And that's what happened.,iwalfi gbantee ń nīn bí kutagbɔŋu pu ki ŋmíntí kitiŋ pu.» Ní an ŋá míǹ.
"God made two powerful lights, the brighter one to rule the day and the other to rule the night. He also made the stars.","Míǹ ní Unimbɔti ŋá iwalfikpaan ili: ŋkpaŋkpaan di sá ŋwìiń, kutaa yaa wúntèe, ŋú nīn bí ki ŋmíntí. Kiwaai di sá uŋmal, kunyeeuee, ú nīn bí ki ŋmíntí, ní ki ŋá iŋmalbijaa mun."
"Then God put these lights in the sky to shine on the earth,","Ní Unimbɔti dū i-kɔkɔ ki kāaǹ kutagbɔŋu pu í nīn ŋmíntí kitiŋ pu,"
"to rule day and night, and to separate light from darkness. God looked at what he had done, and it was good.","ŋubɔ ń nīn bí ki ŋmíntí ŋwiimpu, ŋun kíǹee ń nīn bí ki ŋmíntí kunyeeu. Unimbɔti ká yii míǹ ŋān̄."
"Evening came, then morning—that was the fourth day. The Fifth Day","Ní kunyeeu mɔ́ ní kutaa dūu wúntì, ŋwinnanaati dal dee."
"God said, “I command the ocean to be full of living creatures, and I command birds to fly above the earth.”","Ní Unimbɔti bí yii: «Tiwan tin cáá kufoouee ń kpátí kí gbí nnyim poon dàaa, inoon mun ń nīn bí kutaa pu ki ŋàaǹ.»"
"So God made the giant sea monsters and all the living creatures that swim in the ocean. He also made every kind of bird. God looked at what he had done, and it was good.",Ní Unimbɔti náań tiwambilindi tin kóò nnyiminee nì tin kɔkɔ cáá kufoou ki kpátìi gbí nnyim poonee nì ti-buluku ti-buluku. U náań inoon kɔkɔ nì i-buluku i-buluku. Unimbɔti ká yii míǹ ŋān̄.
Then he gave the living creatures his blessing—he told the ocean creatures to increase and live everywhere in the ocean and the birds to increase everywhere on earth.,"Ní Unimbɔti bīiǹ ti-boon ki bí-tì yii: «Ní bùtī kí gbí tiŋku, inoon mun ń bùtī kí gbí kitiŋ!»"
"Evening came, then morning—that was the fifth day. The Sixth Day","Ní kunyeeu mɔ́ ní kutaa dūu wúntì, ŋwiŋŋmooŋmooti dal dee."
"God said, “I command the earth to give life to all kinds of tame animals, wild animals, and reptiles.” And that's what happened.","Ní Unimbɔti bí yii: «Tiwan tin fòotēe kɔkɔ kubuluu kubuluu ń nyā kí nīn bí kitiŋ pu, an dàkà yii tiwaŋkuti nì tin fù ti-biŋŋi puee nì ipeel ń nyā!» Ní an ŋá míǹ."
"God made every one of them. Then he looked at what he had done, and it was good.",Ní Unimbɔti nyántì kumooun peelii kɔkɔ kubuluu kubuluu nì tiwaŋkuti kɔkɔ kubuluu kubuluu nì tin kɔkɔ fù ti-biŋŋi puee kubuluu kubuluu. Ní Unimbɔti ká yii míǹ ŋān̄. Unimbɔti náań unil
"God said, “Now we will make humans, and they will be like us. We will let them rule the fish, the birds, and all other living creatures.”","Ní Unimbɔti bí yii: «Tí náań unil kí nántíǹ ti-ba, ú nīn náań nì ti, kí nīn cáá mpɔn ijɔm nì inoon pu, kí nīn cáá mpɔn tiwaŋkuti nì ipeel kɔkɔ nì tin kɔkɔ fù ti-biŋŋi pu ki bí kitiŋ puee pu!»"
So God created humans to be like himself; he made men and women.,"Ní Unimbɔti náań unil ki nántiǹ u-ba, u náań-u ki nántiǹ úǹ Unimbɔti u-ba ní. U nìn náań uninja nì unimpu ní."
"God gave them his blessing and said: Have a lot of children! Fill the earth with people and bring it under your control. Rule over the fish in the ocean, the birds in the sky, and every animal on the earth.","Ní Unimbɔti bīiǹ bi-boon ki bí-bi yii: «Ní màal̀ kí bùtī, binib ń gbí kitiŋ. Ní nīn cáá mpɔn kitiŋ pu nì ijɔm nì inoon nì tin kɔkɔ pée fù ti-biŋŋi pu ki bí kitiŋ puee pu!»"
"And I have given the green plants as food for everything else that breathes, including animals, both wild and tame, and birds. And so it was.","Míǹ mbaantiim, m dū timool ki tīī tiwaŋkuti tin bí kitiŋ puee kɔkɔ nì inoon kɔkɔ nì tin kɔkɔ pée fù ti-biŋŋi pu, ki bí kitiŋ pu ki cáá kufoouee án nīn sá tì-jinti.» Ní an ŋá míǹ."
"God looked at what he had done. All of it was very good! Evening came, then morning—that was the sixth day.","Unimbɔti ká yii tin kɔkɔ u ŋée ŋān̄ tikpil. Ní kunyeeu mɔ́ ní kutaa dūu wúntì, ŋwinluluuti dal dee."
So the heavens and the earth and everything else were created. The Seventh Day,"Míǹ ní Unimbɔti náań kutagbɔŋu nì tin kɔkɔ bí ku-puee, ní ki náań kitiŋ nì tin kɔkɔ bí ki-puee ki dóò."
"By the seventh day God had finished his work, and so he rested.","Unimbɔti túń u-tuuŋŋi ki dóò, ní ŋwinluluútee, u kāl̀ ki ŋūŋfì atuun ŋin kɔkɔ u ŋée pu."
"God blessed the seventh day and made it special, because on that day he rested from his work.","Míǹ puee Unimbɔti bīiǹ ŋwinluluútee pu ní ki gāntì-ŋu ki síiǹ u-ba, kun puee ŋwiin gbanti ní u kāl̀ ki ŋūŋfì atuun ŋin kɔkɔ u ŋáaǹee pu."
"That's how God created the heavens and the earth. The Garden of Eden When the Lord God made the heavens and the earth,","Kutagbɔŋu nì kitiŋ náantam nín kíĺ puee dee. Eedeen kpaabun bɔti Ŋyunti ŋun ti-Dindaan Unimbɔti nyántì kitiŋ nì kutagbɔŋuee,"
"no grass or plants were growing anywhere. God had not yet sent any rain, and there was no one to work the land.","kisubiki báà kiba kaa nìn dáá nyáń kitiŋ pu, ní kumoou báà kubɔ mun kaa nìn dáá nyáń, kun puee ti-Dindaan Unimbɔti kaa nìn dáá yāntì utaa nìn̄. Unil mun nìn kpá kí kpɔ̀ tikpaal kitiŋ pu."
But streams came up from the ground and watered the earth.,Ama kitiŋ taapu ní nnyim nìn nyēeń ki sɔ̀ŋkī an kɔkɔ.
"The Lord God took some soil from the ground and made a man. God breathed life into the man, and the man started breathing.","Ti-Dindaan Unimbɔti dū ntam ní ki máń unil, ní ki púfì ŋfam ki ŋá u-maŋfataabuŋyin, ní u kpántì unifoo."
"The Lord made a garden in a place called Eden, which was in the east, and he put the man there.","Ní ti-Dindaan Unimbɔti náań isufi kpaabu Eedeen tiŋki poon, bu bí ŋwìiń nyalaŋki pú, ní ki dū unil un u máńee ki kāaǹ bukpaayee poon."
The Lord God filled the garden with all kinds of beautiful trees and fruit trees. Two other trees were in the middle of the garden. One of these gave life—the other gave the wisdom to know the difference between right and wrong.,"Ti-Dindaan Unimbɔti yāntì isufi in biliŋ ŋān̄ ŋkpèé nì diŋmɔlee nyáń ki bí i-ba i-ba, ní busubu bun tìì dimaŋfalee nì bun yàntī bi béetí tiŋan nì tikpitilee yú bukpaayee kansikin."
"From Eden a river flowed out to water the garden, then it divided into four rivers.",Ní mbun ŋubɔ nyēeń Eedeen tiŋkin ki sɔ̀ŋkī bukpaayee. Bukpaayee poon ní mbunee cúu yākatì abuntaa anaa.
"The first one is the Pishon River that flows through the land of Havilah,",Dibuntaapeekaal ní bi yíì Piisɔn. Díǹ di māntìi tú Afiila tiŋki kin poon ní sindaariya bée.
"where pure gold, rare perfumes, and precious stones are found.","Kitiŋ gbanti sindaariyau sá umɔnti ní, ní talaalu un bi yíì bideeliyoomee nì ataŋkpamɔnti ŋin bi yíì soowamee bí niin."
The second is the Gihon River that winds through Ethiopia.,Dibuntaaliliitiilee ní bi yíì Giiyɔn. Díǹ di māntìi tú Kusa tiŋki kɔkɔ.
"The Tigris River that flows east of Assyria is the third, and the fourth is the Euphrates River.","Bi nìn yíì dibuntaatataatiilee yii Tiiga. Díǹ di pùubìń Asuur tiŋkin, ŋwìiń nyalaŋki pú. Dibuntaananaatiil ní bi yíì Eefiraati."
The Lord God put the man in the Garden of Eden to take care of it and to look after it.,Ní ti-Dindaan Unimbɔti dū unil ki kāaǹ Eedeen kpaabun ú nīn kù-bu kí nīn kpèé-bu.
"But the Lord told him, “You may eat fruit from any tree in the garden,","Ní ti-Dindaan Unimbɔti síiǹ unil mara nee yii: «A ŋūǹ kí ŋmɔ́ isufi in yú bukpaanee kɔkɔ biliŋ,"
"except the one that has the power to let you know the difference between right and wrong. If you eat any fruit from that tree, you will die before the day is over!”","ama busubu bun bil a yaa ŋmɔ́ a làá béé tiŋan nì tikpitilee ní á taa ŋmɔ́. Daliŋkin a yaa ŋmɔ́ busubu gbanti bilee, a làá kpú ní.»"
"The Lord God said, “It isn't good for the man to live alone. I will make a suitable partner for him.”",Ní ti-Dindaan Unimbɔti bí yii: «An kaa ŋān̄ unil ń nīn bí u-baba míǹ. M làá náań un làá nīn tútúǹ-uee kí ŋàl̄-u.»
"So the Lord God made him fall into a deep sleep, and he took out one of the man's ribs. Then after closing the man's side,",Ní ti-Dindaan Unimbɔti yāntì ŋgeembiim miba dɔ́miń ki cúú unil ní u gèen̄. Ŋyunti ŋun u bíi gèeǹee ní ti-Dindaan lēē u-takakalkpabil diba ní ki fātìi dūu bīiǹ.
"the Lord made a woman out of the rib. The Lord God brought her to the man,",Ti-Dindaan Unimbɔti dū ditakakalkpabil din u lēē unilinee ki máń unimpu ní ki cáań-u unil cee.
"and the man exclaimed, “Here is someone like me! She is part of my body, my own flesh and bones. She came from me, a man. So I will name her Woman!”","Ní unil bí yii: «Kpèè min bí nee, m-kpabiŋ kpabil sèé, m-wunnanti nanti sèé. Un bí nee ní bi làá nīn yíì unimpu. Kun puee uninjan ní bi lēeń-u.»"
"That's why a man will leave his own father and mother. He marries a woman, and the two of them become like one person.","An pu ní uninja dāa nyēē u-ba kaa ti bí u-baa nì u-na cee ní u nì u-nimpuu ń kɔ́ tɔbin, ní kí kpántí ŋwuŋgbambaanti."
"Although the man and his wife were both naked, they were not ashamed.",Uninja nì unimpu nìn pée bí dicancaŋgbeel ní kaa nìn cáá tɔb pu icoo.
"The snake was sneakier than any of the other wild animals that the Lord God had made. One day it came to the woman and asked, “Did God tell you not to eat fruit from any tree in the garden?”",Ukoobu di nìn nyí diŋmatindi ipeel in ti-Dindaan Unimbɔti nìn náańee kɔkɔ kansikin. Dalbee ní u dɔ́miń ki bí unimpu yii: «Tiŋman ní Unimbɔti lafun lī yii ní taa ŋmɔ́ bukpaa nee poon subiliŋaaa?»
"The woman answered, “God said we could eat fruit from any tree in the garden,",Ní unimpu kíí-u yii: «Ti ŋūǹ kí ŋmɔ́ isufi in yú bukpaa poonee biliŋ.
"except the one in the middle. He told us not to eat fruit from that tree or even to touch it. If we do, we will die.”","Ama busubu bun yú bukpaa kansikinee bil ní Unimbɔti bí yii tí taa ŋmɔ́ kí taa gbēē-bu, an yaa sá fám ti làá kpú.»"
"“No, you won't!” the snake replied.","Niinee ní ukoobu bí unimpu yii: «Kaa sá míǹ, naa làá kpú."
"“God understands what will happen on the day you eat fruit from that tree. You will see what you have done, and you will know the difference between right and wrong, just as God does.”","Di sá Unimbɔti nyí yii daliŋkin ni yaa ŋmɔ́ busubu gbanti bilee, ni-nimbiliŋ làá ŋúbití ní ní nīn kíǹ ki nyí tiŋan nì tikpitil kii úǹ Unimbɔti nín nyí puee.»"
"The woman stared at the fruit. It looked beautiful and tasty. She wanted the wisdom that it would give her, and she ate some of the fruit. Her husband was there with her, so she gave some to him, and he ate it too.","Unimpu mun ká yii busubuee bil ŋān̄ ki mɔ̄ diŋmɔl, ki cáá nnimbitaataam, ki lafun máaǹ kí ŋúbití unil nimbiliŋ, ní u kītì ki ŋmɔ́. U-cal bí u-cee ní u tīī u mun ní u ŋmɔ́."
"At once they saw what they had done, and they realized they were naked. Then they sewed fig leaves together to cover themselves.","Niinee ní bi-liitil nimbiliŋ cúu ŋúbitì ní bi ká yii bi bí dicancaŋgbeel, ní bi tīfì busubu bun bi yíì fiigee faati ki ŋáĺ ki dūu lōoǹ."
"Late in the afternoon, when the breeze began to blow, the man and woman heard the Lord God walking in the garden. So they hid behind some trees. Sin Brings a Curse",Kujoou jóotì kubuŋu bíi jītí fílfilee ní bi gbìl̄ ti-Dindaan Unimbɔti pu u bí ki còom̄ bukpaan. Ní bi sáǹ ki bál̀-u bukpaayee sufii kansikin.
"The Lord God called out to the man and asked, “Where are you?”",Ní ti-Dindaan Unimbɔti yíiń uninja yii: «A bí la ní?»
"The man answered, “I was naked, and when I heard you walking through the garden, I was frightened and hid!”","Ní u kíí-u yii: «M nín bí bukpaan ki gbìl̄ a-puee ní m fāŋkì, kun puee m bí dicancaŋgbeel, an pu ní m bál̀.»"
“How did you know you were naked?” God asked. “Did you eat any fruit from that tree in the middle of the garden?”,Ní ti-Dindaan Unimbɔti bí-u yii: «Ŋma tùkū-si yii a bí dicancaŋgbeel? Àá a ŋmɔ́ busubu bun bil m kpáafì-si yii á taa ŋmɔ́ee ní?»
"“It was the woman you put here with me,” the man said. “She gave me some of the fruit, and I ate it.”",Ní uninja kíí-u yii: «Unimpu un a cáań ki ŋàl̄-mee di kītì disubil gbanti ki tīī-mi ní m ŋmɔ́.»
"The Lord God then asked the woman, “What have you done?” “The snake tricked me,” she answered, “and I ate some of that fruit.”",Ní ti-Dindaan Unimbɔti bí unimpu yii: «Ba di yì-tì ní a ŋá míǹ?» Ní unimpu kíí-u yii: «Ukoobu di kíil̀-mi ní m ŋmɔ́.»
"So the Lord God said to the snake: “Because of what you have done, you will be the only animal to suffer this curse— For as long as you live, you will crawl on your stomach and eat dirt.","Ní ti-Dindaan Unimbɔti bí ukoobu yii: «An nín ŋá pu ní a ŋá mimmee, m tɔ́-si mbusu tiwaŋkuti nì ipeel kɔkɔ kansikin. A làá nīn kíǹ ki fù a-bindi pu ní. A-jinti di làá nīn kíǹ ki sá ŋkpɔŋkpɔm kí tin sāā a-kúm dal."
"You and this woman will hate each other; your descendants and hers will always be enemies. One of hers will strike you on the head, and you will strike him on the heel.”","M làá náań kudɔ̀ŋu kí bíĺ sii nì unimpu kansikin, kí bíĺ a-maaliŋu nì u-maaliŋu kansikin. U-maaliŋu làá dāá tāā kí mátí a-yil, ní sii ń dāá jú úǹ tagbíndi.»"
"Then the Lord God said to the woman, “You will suffer terribly when you give birth. But you will still desire your husband, and he will rule over you.”","Ní u bí unimpu yii: «A nín ŋá miŋyee, m làá gbéeǹ-si timatíǹdi gìńdi. Nì falaa ní a làá nīn màal̀ a-biyaamu. A-cal neeliŋu làá nīn pée cáá-si, ama úǹ di làá nīn cáá sii pu mpɔn.»"
