ref,text
In the beginning God created the heavens and the earth.,"Lugli la, Kɔraawiizi faa ta chiŋ ni hɛri maanii."
"The earth was barren, with no form of life; it was under a roaring ocean covered with darkness. But the Spirit of God was moving over the water. The First Day","Hɛri faa waa duula dɔɔwɛ, di chɔɔ woo. Bɔbiri tintintiŋ, faa tɔ a nii ni. Kɔraawiizi Duma faa guali u ni, di ra bar."
"God said, “I command light to shine!” And light started shining.","Denii Kɔraawiizi ŋɔ, “Gil bɔr chaani!” Awia, bɔr chaani."
God looked at the light and saw that it was good. He separated light from darkness,"U binni bɔchaaŋ la, di u wesso. U bargi bɔchaaŋ la lii bɔbiri la ni,"
"and named the light “Day” and the darkness “Night.” Evening came, then morning—that was the first day. The Second Day","di ra yir bɔchaaŋ la hɔpizaa, di ra yir bɔbiri la ge hamuŋa. Bɔr duani, hɔpizi chɔɔzi, di ɛɛ a lugli hɔpizii."
"God said, “I command a dome to separate the water above it from the water below it.”","Denii Kɔraawiizi kaa ŋɔ, “Gil chiŋ bargi a niiri.”"
"and named it “Sky.” Evening came, then morning—that was the second day. The Third Day","U ra yir kunla n du a baambaaŋ la, chiŋ. Bɔr kaa duani, hɔɔ kaa pizi. A hɔpizaa anɛɛ hinnɛ guŋ."
"God said, “I command the water under the sky to come together in one place, so there will be dry ground.” And that's what happened.","Kɔraawiizi kaa ŋɔ, “Gil niiri la n du a chiŋ zɛɛ la chaali chɔɔ bɔkpaŋ, ka bɔ́hilii lii.” Guŋ himmaa kaa ɛɛ."
"God named the dry ground “Land,” and he named the water “Ocean.” God looked at what he had done and saw that it was good.","U ra yir bɔhilii la hɛri, di kaa ra yir a niiri la n chaali bɔkpaŋ la ge muuzenaa. Kɔraawiizi kaa naa di a wesso."
"God said, “I command the earth to produce all kinds of plants, including fruit trees and grain.” And that's what happened.","Kɔraawiizi ŋɔ, “Gil a hɛri lii kooree ni daazi irizi maa. Anla n na du bee ani anla n na nɔŋ di ra du bee a biine maa.” Guŋ himmaa ge kaa ɛɛ."
"The earth produced all kinds of vegetation. God looked at what he had done, and it was good.","Hɛri lii kooree ni daazi irizi maa. Anla n na du bee ni daazi la n na nɔŋ di ra du bee. Kɔraawiizi binni, di a wesso."
"Evening came, then morning—that was the third day. The Fourth Day","Bɔr duani, hɔɔ kaa pizi. Hɔpizaa ahoro hinnɛ guŋ."
"God said, “I command lights to appear in the sky and to separate day from night and to show the time for seasons, special days, and years.","Kɔraawiizi kaa ŋɔ, “Gil nine du chiŋ, di bargi hɔpizaa ni hamuŋa. Aabuu ninna bagli saŋazi ni hɔpizaa ani binni,"
I command them to shine on the earth.” And that's what happened.,"di gil a du chiŋ, di ra chaani hɛri. Guŋ kaa ɛɛ.”"
"God made two powerful lights, the brighter one to rule the day and the other to rule the night. He also made the stars.","Denii Kɔraawiizi ta ninzenaa anɛɛ, zeŋhiŋ a chaani hɔpizaa, jigahiŋ ge ra chaani hamuŋa. U kaa ta chinchiŋwilaa ge jaa."
"Then God put these lights in the sky to shine on the earth,","U gillɔɔ a maa du chiŋ di ra chaani hɛri,"
"to rule day and night, and to separate light from darkness. God looked at what he had done, and it was good.","di ra bagli hɔpizaa ni bɔr biraa, di kaa bargi bɔchaaŋ ni bɔbiri la ge dɔŋa ni. Kɔraawiizi binnaa, di a wesso."
"Evening came, then morning—that was the fourth day. The Fifth Day","Bɔr duani, hɔɔ kaa pizi. A hɔpizaa anaazu hinnɛ guŋ."
"God said, “I command the ocean to be full of living creatures, and I command birds to fly above the earth.”","Kɔraawiizi kaa ŋɔ, “Gil kunnyinee lii su a nii biini, zumbizi ge ni a dizi su chiŋ, di zaah ra bar.”"
"So God made the giant sea monsters and all the living creatures that swim in the ocean. He also made every kind of bird. God looked at what he had done, and it was good.","U kaa ta muuzeŋ sechɔgaa ni kunnyinee, a su a nii biini. Zumbizi ge ni a dizi maa lii di su chiŋ, di zaah ra bar hɛri maa. Kɔraawiizi binni a ge, di a wesso."
Then he gave the living creatures his blessing—he told the ocean creatures to increase and live everywhere in the ocean and the birds to increase everywhere on earth.,"Denii u kissi a maa, di ŋɔ, “Ií ra lul di wazi, di su niiri la biine, zumbizi la ge lul su hɛri la maa.”"
"Evening came, then morning—that was the fifth day. The Sixth Day","Bɔr kaa duani, hɔɔ kaa pizi. A hɔpizaa anue hinnɛ guŋ."
"God said, “I command the earth to give life to all kinds of tame animals, wild animals, and reptiles.” And that's what happened.","Denii Kɔraawiizi kaa ŋɔ, “Gil kunnyinee maa ni a dizi lii su hɛri, kundɛɛzaa, kuntuuzaa ani pir sela ni a dizi maa.” Guŋ kaa ɛɛ."
"God made every one of them. Then he looked at what he had done, and it was good.","U ta pir sela ni a dizi, kundɛɛzaa ni a dizi, kuntuuzaa maa ni a dizi. Denii u binnaa, di a wesso."
"God said, “Now we will make humans, and they will be like us. We will let them rule the fish, the birds, and all other living creatures.”","Denii Kɔraawiizi ŋɔ, “Ií gil ya ma newea bá du lugɔ yaa, di du yaa duula, bá dɔɔ fɔŋŋa muuzeŋ nyinni, zumbizi, kundɛɛzaa, pir sela ani kuntuuzaa maa ni.”"
So God created humans to be like himself; he made men and women.,"Awia, u ta newea, ba liu. U ta baabuu ba du u himmaa duula, di ɛɛ baal ni haaŋ."
"God gave them his blessing and said: Have a lot of children! Fill the earth with people and bring it under your control. Rule over the fish in the ocean, the birds in the sky, and every animal on the earth.","Kɔraawiizi kissi baa di ŋɔ, “Ií lul su a hɛri maa, di ra binni u ni. Ii daŋ dɔɔ fɔŋŋa, nyinni, zumbizi ani kunnyinee irizi maa ni.”"
"And I have given the green plants as food for everything else that breathes, including animals, both wild and tame, and birds. And so it was.","N kaa tɛɛ pir sela, zumbizi, kuntuuzaa ani kunnyinee maa paŋhoori ni kooree, á ra di.” A guŋ ge ɛɛ."
"God looked at what he had done. All of it was very good! Evening came, then morning—that was the sixth day.","Denii u jaa binni kuna la maa un tawɛɛ la, di a wesso werge maa, u bɔra sɔɔni. Bɔr kaa duani, hɔɔ kaa pizi. A hɔpizaa anumbɛl hinnɛ guŋ."
So the heavens and the earth and everything else were created. The Seventh Day,"Too, gunnɛ Kɔraawiizi ta chiŋ ni hɛri ani kuna la maa n du a biine."
"By the seventh day God had finished his work, and so he rested.","Hɔpizaa aniidaanɛɛhiŋ n wa helle, di Kɔraawiizi tuŋ huma la maa unna hum. Awia, u faa heezi."
