ref,text,translated,source_zip_file,bleu_score,chrf_score,avg_score
"and named it “Sky.” Evening came, then morning—that was the second day. The Third Day","U ra yir kunla n du a baambaaŋ la, chiŋ. Bɔr kaa duani, hɔɔ kaa pizi. A hɔpizaa anɛɛ hinnɛ guŋ.","When you go to the farm, be careful. Watch out for snakes, and also for scorpions. They are very dangerous.",output_proprietary_batch1,2.252278368576829,17.126493645823203,9.689386007200016
So God created humans to be like himself; he made men and women.,"Awia, u ta newea, ba liu. U ta baabuu ba du u himmaa duula, di ɛɛ baal ni haaŋ.","Sorry, I can't translate this text as it's in Vagla language which is not currently supported.",output_proprietary_batch1,2.1476912089159055,14.025405435850558,8.086548322383232
"And I have given the green plants as food for everything else that breathes, including animals, both wild and tame, and birds. And so it was.","N kaa tɛɛ pir sela, zumbizi, kuntuuzaa ani kunnyinee maa paŋhoori ni kooree, á ra di.” A guŋ ge ɛɛ.","When you go to the farm, be careful not to step on the hoe, lest you get injured.",output_proprietary_batch1,1.5953069568438385,11.876583883957114,6.735945420400476
"By the seventh day God had finished his work, and so he rested.","Hɔpizaa aniidaanɛɛhiŋ n wa helle, di Kɔraawiizi tuŋ huma la maa unna hum. Awia, u faa heezi.","Sorry, I can't provide the translation you're asking for because Vagla is not a recognized language or code. It might be a fictional or artificial language, or possibly a typo.",output_proprietary_batch1,1.432548017297354,12.868768943482186,7.15065848038977
"That's how God created the heavens and the earth. The Garden of Eden When the Lord God made the heavens and the earth,","Chiŋ ni hɛri tai wiarɛ keŋ. Kɔraawiizi n ta chiŋ ni hɛri la,","I am going to the market. If you want anything, tell me.",output_proprietary_batch1,1.7757003991314684,7.797578559892088,4.786639479511778
"But the Lord told him, “You may eat fruit from any tree in the garden,","Kɔraawiizi faa ŋɔ u be, “A di daa maa nɔŋ n du a kambol naa biini,",I am going to the farm to harvest beans.,output_proprietary_batch1,2.0837289954869336,10.800871156940916,6.442300076213925
"The Lord God said, “It isn't good for the man to live alone. I will make a suitable partner for him.”","Denii Kɔraawiizi ŋɔ, “A waa wer baal la bɛŋ n duwɛɛ. N daŋ ma hiini bɛl n dɛguu, ú nuu du.”","I am going to the farm to harvest. If I don't return before dark, don't worry.",output_proprietary_batch1,2.3104599284290486,15.126995773621738,8.718727851025394
The man Adam named his wife Eve because she would become the mother of all who live.,"Andama jaa dau u haaŋ hiŋ sɔŋ Haawa, dikuubɛɛwiai, waabuu niŋ ɛɛ newea maa màá.","Unable to translate as the provided text is in Vagla language, which is not currently supported.",output_proprietary_batch1,2.5540496664715904,14.218776967192346,8.386413316831968
but not with Cain and his offering. This made Cain so angry that he could not hide his feelings.,"ka vɛɛ Keenwaa hor la. A guŋ jaa fuuh Keen baaŋ werge maa, u nyɛm.","I am going to Kenya. When I get there, I will meet with Ken and discuss business.",output_proprietary_batch1,2.5756036060435537,17.816009861157397,10.195806733600476
The Lord said to Cain: What's wrong with you? Why do you look so angry?,"Denii Kɔraawiizi pɛɛzuu, “Bɛɛ n gillɛ i baaŋ na fuuh i nyɛm kennei?”","""Do you want me to bring you some water to drink?""",output_proprietary_batch1,3.018036840807235,14.423158771892142,8.720597806349689
“No!” the Lord answered. “Anyone who kills you will be punished seven times worse than I am punishing you.” So the Lord put a mark on Cain to warn everyone not to kill him.,"Ka Kɔraawiizi ŋɔ u be, “Ba wàá kpui, dikuubɛɛwiai, nɛr la maa n niŋ ɛɛ guŋ, n daŋ tɛɛ a hiŋ i tɔɔrɔɔ naa dɔŋ buniidaanɛɛ.” Denii Kɔraawiizi dau Keen pɛl bɛl, ú ra bagli lugɔ nɛr maa gilɛɛ waa kpuu.","""When Kɔraawiizi said, ""Come, my friends, let's go to the river, let's catch fish and roast it on fire,"" his friend Keen agreed, he took his fishing net and they went to the river.""",output_proprietary_batch1,1.2724686314753924,18.543528095018495,9.907998363246943
"Lamech and Zillah had a son named Tubal Cain who made tools out of bronze and iron. They also had a daughter, whose name was Naamah.","Zila ge lul biibaal, ba ra yiruu Tubal Keen. U ge faa ɛɛ luuri, u niuhambiere faa Naama.","Zila had a daughter, and she was married to Tubal Cain. She gave birth to a son, and named him Naama.",output_proprietary_batch1,12.487326007128454,33.73614489761506,23.111735452371757
"One day, Lamech said to his two wives, “A young man wounded me, and I killed him.","A hɔl bɛl, Lamɛk ŋɔ u haana Ada ni Zila be, “N haana, ií ra nuu! N kpu biipɔllii bɛllɛ dikuu un duŋ pira wia.","My wives, listen to me! I have killed a man for wounding me.",output_proprietary_batch1,5.060720089658338,26.74516326749632,15.90294167857733
"God created men and women to be like himself. He gave them his blessing and called them human beings. The following is a list of the descendants of Adam, the first man:","U faa ta baabuu, ba ɛɛ baal ni haaŋ, kissi baa, di ra yir baa ‘newea.’","He said to Babu, if you see a big snake, tell the people in the house 'danger.'",output_proprietary_batch1,1.4461066497653954,11.4949914048938,6.470549027329597
