ref,text,translated,source_zip_file,bleu_score,chrf_score,avg_score
"and named it “Sky.” Evening came, then morning—that was the second day. The Third Day","U ra yir kunla n du a baambaaŋ la, chiŋ. Bɔr kaa duani, hɔɔ kaa pizi. A hɔpizaa anɛɛ hinnɛ guŋ.","He went to the farm and found his father there, sitting. He didn't greet him, he didn't ask anything. He just stood there looking at him.",output_proprietary_batch1,1.793443763338368,18.19228625706904,9.992865010203703
So God created humans to be like himself; he made men and women.,"Awia, u ta newea, ba liu. U ta baabuu ba du u himmaa duula, di ɛɛ baal ni haaŋ.","Father, you are good, they said. You are a man they call you a great person, and it is true with respect.",output_proprietary_batch1,1.6504045595709425,15.802094327399876,8.72624944348541
"And I have given the green plants as food for everything else that breathes, including animals, both wild and tame, and birds. And so it was.","N kaa tɛɛ pir sela, zumbizi, kuntuuzaa ani kunnyinee maa paŋhoori ni kooree, á ra di.” A guŋ ge ɛɛ.","If you do not repent, all of you, the adulterers, the thieves and the liars will perish in hell, they will burn."" That is what he said.",output_proprietary_batch1,1.7705303846970066,20.310619621586476,11.040575003141742
"By the seventh day God had finished his work, and so he rested.","Hɔpizaa aniidaanɛɛhiŋ n wa helle, di Kɔraawiizi tuŋ huma la maa unna hum. Awia, u faa heezi.","When the Hopi people were living there, the Korowai people came and fought with them. Then they were defeated.",output_proprietary_batch1,2.4426633221059637,19.355305213820845,10.898984267963405
"That's how God created the heavens and the earth. The Garden of Eden When the Lord God made the heavens and the earth,","Chiŋ ni hɛri tai wiarɛ keŋ. Kɔraawiizi n ta chiŋ ni hɛri la,","The dog is not afraid of anything. The reason the dog is not afraid,",output_proprietary_batch1,3.50435988978491,12.407059570761447,7.9557097302731785
"But the Lord told him, “You may eat fruit from any tree in the garden,","Kɔraawiizi faa ŋɔ u be, “A di daa maa nɔŋ n du a kambol naa biini,","The Pharisees said to him, ""You are testifying about yourself,",output_proprietary_batch1,5.026311785824354,18.49110187368897,11.758706829756662
"The Lord God said, “It isn't good for the man to live alone. I will make a suitable partner for him.”","Denii Kɔraawiizi ŋɔ, “A waa wer baal la bɛŋ n duwɛɛ. N daŋ ma hiini bɛl n dɛguu, ú nuu du.”","The Lord said, ""You will not see my face unless your brother is with you. If you bring your brother with you, you will eat food.""",output_proprietary_batch1,3.7735645292725852,23.625468362306854,13.699516445789719
The man Adam named his wife Eve because she would become the mother of all who live.,"Andama jaa dau u haaŋ hiŋ sɔŋ Haawa, dikuubɛɛwiai, waabuu niŋ ɛɛ newea maa màá.","And the man named his wife Eve, the mother of all living, because she would become the mother of all the living.",output_proprietary_batch1,38.57153091307506,70.84985195869838,54.710691435886716
but not with Cain and his offering. This made Cain so angry that he could not hide his feelings.,"ka vɛɛ Keenwaa hor la. A guŋ jaa fuuh Keen baaŋ werge maa, u nyɛm.","They called him Keenwaa. His father had many Keen trees, they say.",output_proprietary_batch1,2.094878016776162,14.16029893310923,8.127588474942696
The Lord said to Cain: What's wrong with you? Why do you look so angry?,"Denii Kɔraawiizi pɛɛzuu, “Bɛɛ n gillɛ i baaŋ na fuuh i nyɛm kennei?”","""When Cornelius arrived, he said, 'Why did you send for me to come here?'""",output_proprietary_batch1,2.7076576267554477,16.580154857206796,9.643906241981123
