ref,text,translated,similarity_score,source_zip_file,bleu_score,chrf_score,avg_score
"Another disciple said to Jesus, “Lord, let me wait till I bury my father.”","Adɔkpasɛ teli tsyɛ etsre yɛ asɛ, “Apalete, putɔnɔ kɔ mɛ vɛ tɛ ɛda vubɔ maka.”","Adokpasɛ teli tsyɛ etsre yɛ asɛ, “Apalete, putɔnɔ kɔ mɛ vɛ tɛ ɛda vubɔ maka.”",0.15259945,output_mich001,4.814971807094068,12.518037965946538,8.666504886520304
"Jesus replied, “We must go to the nearby towns, so that I can tell the good news to those people. This is why I have come.”","Yesu etsre alɛ sɛ, “Nɔ kɔ lɔ vɛ ɔkɔ toli tsyɛ, nɛ ɛma bhlibhli nɛ mɛ gɛ tsobunɔ lɔ, sɛ tɛ ɛda ɖɔ Kpayɛbui nɛ ɛkɛlɛ tsyɛ. Kɛlɛ so pɛ ɛba.”","Jesus said, “Go and make disciples of all nations, baptizing them in the name of the Father and of the Son and of the Holy Spirit, teaching them to observe all that I have commanded you. And behold, I am with you always, to the end of the age.”",0.6294239,output_mich001,2.9313635073729056,27.003957139231677,14.96766032330229
"So if you are about to place your gift on the altar and remember that someone is angry with you,","“So nɛɛ, onu gɛ ɔvɛnɔ kɛdɔ kukɔ nɛ busɔlɛvumokpo nɛa bha pɛ ɔbaka sɛ wadzya evunɔɛ bui tili nɛ wɔ,","So now, the one who has the power to make the decision should consider the situation carefully and think about what is best for everyone involved.",0.19322526,output_mich001,2.172054551709621,23.28948565656946,12.730770104139541
"After the wise men had gone, an angel from the Lord appeared to Joseph in a dream and said, “Get up! Hurry and take the child and his mother to Egypt! Stay there until I tell you to return, because Herod is looking for the child and wants to kill him.”","Gɛ kiwiɔyɛkɔ bebuiti na shɛ beke, Apalete nɛ axwɛdɛ nɛ ada wɛ̃ nɛ Yosɛfu bulɛlam klɛ etsrea sɛ, “Lɔ, yɛkɔ ŋɛvuvɔ anɛ yeni tɛ osi vɛ Egibte. Za ɔkɛlɛ ɔdɔ nanɔ kibe lɛ gɛ eba tsre wɔ, alasɛ Heroɖesɛ abaa pɛ anuvɔ na sɛ tɛ eyi.”","Then they departed and went to Egypt. And they were there until the death of Herod, that it was fulfilled which the Lord had spoken by the prophet, saying, Out of Egypt have I called my son.",0.6506412,output_mich001,2.6412095524364143,25.783558768764394,14.212384160600404
Jesus then said: Don't any of you know by now what I am talking about?,"Yesu ebisi balɛ asɛ, “Nɔ kɔ lɛ mũguũ ana?”","Jesus asked them, ""Do you want to go to the house of the Lord?""",0.52854294,output_mich001,3.0372940354383413,16.917772954698236,9.97753349506829
"You blind fools! Which is greater, the gold or the temple that makes the gold sacred?","wɔnɔ bagã awɔ̃hũpu! Kiɖue gɛ gbɛgbla dɛ, sɛkadzɛdzã nɛ pɛnɔɔ, busɔlɛvu nɛ gɛ bhɛtɛ sɛka dzɛdzã pɛ yɛ shu bhui?","They are going to steal the money! If you are going to steal, then steal well, so that they don't know you stole it.",0.19314833,output-onesimus_003,1.8884748972625875,20.70097713498558,11.294726016124082
He then sent more servants than he did the first time. But the renters treated them in the same way.,"Klɛ anyɛ nɛ aza kpɛ baxwɛdɛ bhlatɔ asɛsɛ balɛ, gɛ balɛ tɛkɛklam vɛ otugba dɛ batutɔpu, klɛ bagɛ alɛ buya nɛa bha na za bhɛtɛ balɛ tsyɛ ana.","If you don't want to be caught in the trap, don't go near it, because if you go near it, you will be caught.",0.08364134,output-onesimus_003,2.955622941561161,13.730379117591454,8.343001029576307
"where they stayed until Herod died. So the Lord's promise came true, just as the prophet had said, “I called my son out of Egypt.” The Killing of the Children","ɔkɛlɛ aza ɔdɔ nanɔ kibe lɛ gɛ Heroɖesɛ ebe tsi. Klɛ kɛ ba kɛlɛm anasɛ gɛ Apalete nɛ aɖɔ ganɔ atɔnu nɛa bha sɛ, “Nɛ Edzyibite mɛ ɛba kulu mɛ eyianyɛ nɛ denɔ.”","When Herod heard it, he was troubled, and all Jerusalem with him, because they said, “This is the king of the Jews.”",0.5116157,output-onesimus_003,4.0933172758955285,25.459059322135875,14.776188299015702
But suppose one of the servants thinks the master won't return until late.,"Pɔ kɛɛ lɛ sɛ axwɛdɛ nɔa lɛlɛ nɛ kɛtɔkpu mɛ gɛganɛ klɛ aɖɔ nɛ ishum asɛ, ‘Ma palete nɛ aba za ɔklɛ kibe dzidze,’","If you want to know the meaning of the word, ask me and I will tell you.",0.10178082,output-onesimus_003,4.814971807094068,17.465760118722496,11.140365962908282
who will kill him. But three days later he will rise to life.” All of this made the disciples very sad. Paying the Temple Tax,"Be be yi yɛ, klɛ nɛ kiwi tramɛ nɛa bha ebe tsodzi alɔ aba ɛkpãm.” Klɛ badɔkpasɛ nɛ be yuku nɛ same mamɔmamɔ. Busɔlɛvu Mɛ Kɛdɔkukɔ","Be be yi yɛ, klɛ nɛ kiwi tramɛ nɛa bha ebe tsodzi alɔ aba ɛkpãm. Klɛ badɔkpasɛ nɛ be yuku nɛ same mamɔmamɔ. Busɔlɛvu Mɛ Kɛdɔkukɔ",0.06152121,output-onesimus_003,1.5301683686839007,9.883248282861516,5.706708325772708
"Suddenly a man with leprosy came and knelt in front of Jesus. He said, “Lord, you have the power to make me well, if only you wanted to.”","Anyɛ teli gɛ anya bunyadzɛdzã ebe dzu ekuisie si akɔ yɛ asɛ, “Apalete, onu gɛ ɔbɔ dɛmɛ, tɛ oplu mɛ shu.”","He said to her, ""Apalete, you are beautiful, you are my love.""",0.20801929,output_datgerhardt,3.058601681917891,14.539838898107796,8.799220290012844
Again Jesus said: God's kingdom is like what happens when a farmer scatters seed in a field.,"Aza ɖɔ asɛ, “Kana Kpaya bukusiɔŋakɔ nɛ odzi. Anyɛ teli ahwɛ eyi elu kesukpa.","The sun is shining, “This is a good day to go to the market. It is a beautiful day.",0.14921919,output_datgerhardt,2.4426633221059637,14.057820858359909,8.250242090232936
"The king sent some servants to tell the invited guests to come to the banquet, but the guests refused.","Akpɛ yɛ baxwɛdɛ nɛ bagɛ ekulu akɔ adzɛgbɛgbanɔɛ wi nɛe si asɛ ba ga ba, pɔ ba dɛ dɛmɛ aba.","The matter is serious and we need to be careful about it, so let's not talk about it.",0.07123048,output_datgerhardt,2.5756036060435537,16.994791455514815,9.785197530779184
"From then on, Jesus began telling his disciples what would happen to him. He said, “I must go to Jerusalem. There the nation's leaders, the chief priests, and the teachers of the Law of Moses will make me suffer terribly. I will be killed, but three days later I will rise to life.”","Denɔ kibe lɛ nɛ mɛ Yesu etenɔ ebuie si bu kɔ yɛ badɔkpasɛ nɛ asɛ alasɛ tɛ avɛ Yerusalɛm tɛ ada tɔ nɛ ebui gelee mɛ nɛ beshishe nɛ ahwɛ mɛ, kpayaɔzakɔanɔ anɛ ɛshãdɔkasɛ, klɛ kɛ ba za sɛ tɛ be yi yɛ klɛ nɛ kiwi tramɛ ebe tsodzi anyɛmɛ aba ɛkpãm.","Then they brought him to Yesu and said to him, ""Teacher, we know that you are able to do all things.  Untie this man and let him go, for we are all waiting for you to do something great here in Jerusalem, so that we may see you perform a miracle.",0.5128946,output_datgerhardt,1.8679142757604033,23.852521769234748,12.860218022497575
"People were eating, drinking, and getting married right up to the day the flood came and Noah went into the big boat.","Alasɛ flogo tɛ kesukpa nɛa bha ka ba yɛkɛ buni, banɔa za ŋɛdɔ klɛ ba wɛ̃ dɔ, baa gbanɔ adzɛ klɛ baa yɛkɔ adzɛ akɔ sɛ ba gbanɔ, ɔdɔ nanɔ kibe lɛ gɛ Nowa etsoku otsyokpo nɛ mɛ;","If you are looking for something to do, you can go and see the people, they will welcome you, they will give you food and drink, they will tell you stories and you will be happy. Now is the time to go and see them.",0.2212154,output_datgerhardt,1.20152587768224,23.90474645430406,12.55313616599315
"I promise that when any two of you on earth agree about something you are praying for, my Father in heaven will do it for you.","“Ɛkaa ɖɔ sɛ, onu wɔnɔ tɛabha teli nɛ kesukpa nɛa bha nɔ dɛmɛ ɔtrɔ kɛdɔnyɛdɔa bha pɛ no bisi, mɛ Aka nɛ owũsise aba bhɛtɛ kɛlɛ akɔ nɔ.","If you are going to do it, do it well, because if you do not do it well, it will be a shame.  Go and do it well.",0.055345215,output_mich002,3.7776418604808364,18.58066796980536,11.1791549151431
"and Peter remembered that Jesus had said, “Before a rooster crows, you will say three times you don't know me.” Then Peter went out and cried bitterly.","Ɔkɛlɛ Petro abaka ebui nɛ gɛ Yesu aɖɔ etsre yɛ asɛ, “Flogo tɛ ɔkukɔ ɔbɔ bɔ, wɔ ɔbɔ dɛada ada tata sɛ oti nyi mɛ.” Ɔkɛlɛ Petro ekoeyi ashɛ̃ klɛ ede bi iyuyo popoopo.","Then Peter said to him, “Lord, how often shall I forgive my brother when he sins against me? Up to seven times?” Jesus said to him, “I tell you, not seven times, but seventy-seven times.”",0.61751115,output_mich002,2.9613343168730286,24.92802328013938,13.944678798506205
Jesus said to the crowds and to his disciples:,"Yesu etsre banɔɛza nɛ yɛ badɔkpasɛ nɛ asɛ,",Jesus was born in Bethlehem and he was called the Son of God.,0.4620242,output_mich002,3.737437943747671,19.40900763466196,11.573222789204817
"Jesus turned to Peter and said, “Satan, get away from me! You're in my way because you think like everyone else and not like God.”","Yesu etsyina klɛ etsre Petro asɛ, “Fla nɛ mɔ bha, Satana! Onu kɛklãgbu gɛ ɔkpatanɛ mɛ; Kpaya ebui nɛ ama wɔ kɛtɔkpu mɛ, banɔdzyrame ayɛ ala lɛ.”","Jesus said to Peter, “Get behind me, Satan! You are a stumbling block to me; you do not have in mind the concerns of God, but merely human concerns.”",0.8612473,output_mich002,3.966670812452388,29.763250642159477,16.86496072730593
"Later they were warned in a dream not to return to Herod, and they went back home by another road. The Escape to Egypt","Klɛ gɛ beti bu akasɛ alɛ nɛ bulɛla mɛ sɛ be tee tsodzi avɛ Heroɖesɛ ɔkɔ so, ba da ga kidzo bhlatɔ avɛ balɛe pi. Tɛsisi Vɛ Egipte","When the wise men arrived from the east, they saw the star that had appeared to them and they rejoiced greatly. Then they went into the house and found the child with Mary his mother, and they fell down and worshipped him. And they opened their treasures and presented him with gifts of gold, frankincense, and myrrh. And being warned in a dream not to return to Herod, they departed to their own country by another way.",0.62228465,output_mich002,13.041285808445076,40.14793938805994,26.594612598252507
"How can anyone break into the house of a strong man and steal his things, unless he first ties up the strong man? Then he can take everything.","Kɛgbɛagba, anɔnyanɔ atɛ ba na anɔ gɛganɛ bupa mɛ etsoku ede zru, gɛ odunu sɛ evu anɔ gɛganɛ nɛ anya elu. Klɛ ko aba naa zuru nɛ bupa nɛ mɛ.","The sun is shining brightly, and the sky is clear. The wind is blowing gently, and the leaves are rustling. The birds are singing sweetly, and the flowers are blooming beautifully.",0.004275216,nsanku_output_kcn,1.4899946568663818,22.773987460512256,12.13199105868932
Whoever is the greatest should be the servant of the others.,Agbɛgbladɛ nɛ wɔnɔ mɛ nɛ yɛ ebe dzi wɔnɔ axwɛdɛ.,They are the ones who make the world a better place.,0.4350479,nsanku_output_kcn,4.456882760699063,18.127795207818966,11.292338984259015
"So the Lord's promise came true, just as the prophet Jeremiah had said,",Ɔkɛlɛ kibui nɛ gɛ ba ɖɔ lu ganɔ atɔnu Yeremia bha nɛ ba kɛlɛ mɛ sɛ:,"Then the word of the Lord came to Jeremiah, saying:",0.81497264,nsanku_output_kcn,3.9438444449522216,28.983090941114366,16.463467693033294
"Then he went up on a mountain where he could be alone and pray. Later in the evening, he was still there.","Gɛ akpɛ balɛ dzo beke, yɛnahwɛ ashɛ̃ ewu avɛ butu tuli shu sɛ tɛ ede kulukpaya. Gɛ owulago nɛ ɔna, yɛ terikpo agɔ nɛ ɔkɛlɛ,","If you see a white cloth, look for a red cloth but do not touch it. If you see a white cloth again, look for a red cloth and touch it.",0.0773796,nsanku_output_kcn,1.5790460212418518,15.959265690972455,8.769155856107153
"Large crowds followed him, and he healed their sick.","Banɔɛza gbla ba tɔnɔ yɛ, klɛ ebeke balɛ banya nɛ ɔklɛ.","Let's go and see them, because they are the ones who are going to help us.",0.13523303,nsanku_output_kcn,2.8265205879007453,15.711479786245969,9.269000187073356
