ref,text,translated,similarity_score,source_zip_file,bleu_score,chrf_score,avg_score
who took the body and wrapped it in a clean linen cloth.,"Yosɛfu ada yɛkɔ anɔ tsitsi, klɛ anya yɛ akpɛ kɛpɔtɛ fufum mɔmɔ,","Joseph has a dog named Titsi, which is a small breed, black and white.",0.2152901,output_jonathan,3.0098043843528286,16.28979552933858,9.649799956845705
"They told how sorry they were for their sins, and he baptized them in the river.","Be bu balɛ buzizi nɛ aɖɔ, klɛ akpɛ buni akɔa lɛ nɛ Yɔɖan Keni nɛm.","""The man who was a chief's advisor, spoke to the assembly in the court of Yorwan Keni.""",0.17742072,output_jonathan,4.319402267866687,19.55804605174001,11.93872415980335
"Students are not better than their teacher, and slaves are not better than their master.","“Adɔkpasɛ adɛ ɖama dɛ yɛ adɔkasɛ, pɛɛ ɔdɔgɔsɛ axwɛdɛ yɛ aba dɛ yɛ apalete.","""In the olden days, when people lived in harmony with nature, they had a deep respect for the spirits of the forest. They believed that these spirits could help them or punish them, depending on their actions.""",0.3294538,output_jonathan,1.0952083604308251,21.24440253298092,11.169805446705872
"On the first day of the Festival of Thin Bread, Jesus' disciples came to him and asked, “Where do you want us to prepare the Passover meal?”","Nɛ Gbɛgbɛvu nɛ gɛ Bunayekedɔ ma yɛ mɛ Kiwi Ŋɛŋa nɛɛ wi tutɔpu nɛa bha, badɔkpasɛ nɛ ba tɔnɔ Yesu aba klɛ be bisi yɛ asɛ, “Fakɔ ɔpɛɛ sɛ tɛ bubhɛtɛ tɛbɛbala kɔ Tɛfɛflawi nɛ tɛŋɛŋa?”","""Why are you all gathered here near Bunayekedɔ and not at Kiwi Ŋɛŋa, and why are you talking about this matter, when Jesus is near, and he can help us, he asked, 'What is this uproar about Tafi and its traditions?'""",0.39930105,output_jonathan,1.994691414228073,23.5034072339752,12.749049324101636
"If you are tired from carrying heavy burdens, come to me and I will give you rest.","“Nɔ ba mɛ ɔkɔ, wɔnɔ ba gɛ nɔɔ tɔ klɛ ebui nɛ adɛ nɔ, tɛ ɛkɔ nɔ bumuene.","""In our town, they say that when a child is born, they tie a piece of cloth around its neck, which is called 'ebui'. This is done to protect the child from evil spirits.""",0.25052506,output_jonathan,1.2663302792223932,18.822725406855252,10.044527843038823
"Teacher, Moses wrote that if a married man dies and has no children, his brother should marry the widow. Their first son would then be thought of as the son of the dead brother.","Ba sɛ, “Adɔkasɛ, ” “Mosesɛ etsre lɔ sɛ onu gɛ anyɛ etsi pɛ kɛɛ lɛ sɛ adɛ mɔ beyi, kɛ lɛ sɛ tɛ yɛadzya nɔɔ gɛ alɛ nɛ ayɛkɔ yɛedzini nɛ agbanɔ tɛ amɔ beyi akɔ yɛ.","""Adokasɛ, Mosesɛ etsre lo se onu ge anye etsi pe ke ke le se ade mo beyi, ke le se te yea dzya no o le ne aye kɔ yedzini ne agbanɔ te amo beyi ako ye.""",0.19035351,output_onesimus007,1.2350387043213578,14.162322586412094,7.698680645366726
That evening the owner of the vineyard told the man in charge of the workers to call them in and give them their money. He also told the man to begin with the ones who were hired last.,"“Gɛ owulago nɛ ɔna, ayalete nɛ etsre yɛ baxwɛwa otugbanɔ nɛ asɛ, ‘Kulu baxwɛwa tɛ ɔbuya balɛ abhɛ nɛ ɔkɔ alɛ, tɛ ɔkpɛe si denɔ banɔ gugɔɛ nɛ gɛ ɔyɛkɔ nɛa bha ɔdɔ nanɔ ba tutɔpu.’","""The old man said, 'Listen carefully, children, the story of the tortoise and the antelope. The tortoise said to the antelope, 'Even though you are swift and can run fast, you will not be able to escape my snare, you will trip over the small twigs I have placed, and you will fall into my pit.'""",0.2867686,output_onesimus007,1.6644186093712956,23.83120247552985,12.747810542450573
"At once, Jesus said to them, “Don't worry! I am Jesus. Don't be afraid.”","Pɔ Yesu etsre balɛ zia asɛ, “Nɔ kpɛ te! Mɛ nɔɔ mɔ. No ti si fu.”","""In Jesus' name, I forbid you! Go away now. Do not return.""",0.57977015,output_onesimus007,2.873818909692149,17.50020916680641,10.18701403824928
"When some other officials found out what had happened, they felt sorry for the man who had been put in jail. Then they told the king what had happened.","Kibe lɛ gɛ baxwɛdɛ gɔgɔɛ nɛ ba mɔ kana gɛ kibui nɛ vɛ, kɛtrɔ balɛa bha klɛ ba tɔnɔ balɛ apalete nɛ avɛ klɛ ba da ɖɔ kibuinyɛbui gɛ vɛ kabha nɛ etsre yɛ.","""The one who speaks loudly in the marketplace and boasts about his wealth, but does not help the needy, will be criticized by the wise and called a hypocrite, as he talks about giving but does not actually do it, even when he has the means and the opportunity.""",0.20090692,output_onesimus007,1.0155182501165065,24.097973943311576,12.556746096714042
who will kill him. But three days later he will rise to life.” All of this made the disciples very sad. Paying the Temple Tax,"Be be yi yɛ, klɛ nɛ kiwi tramɛ nɛa bha ebe tsodzi alɔ aba ɛkpãm.” Klɛ badɔkpasɛ nɛ be yuku nɛ same mamɔmamɔ. Busɔlɛvu Mɛ Kɛdɔkukɔ","""The old man said, 'I am going to the market with my granddaughter. We will buy some ripe plantains.' The old man was walking slowly because of his age.""",0.18015243,output_onesimus007,1.6677796333413761,21.370967851600593,11.519373742470984
