ref,text,translated,similarity_score,source_zip_file,bleu_score,chrf_score,avg_score
"But that night an angel from the Lord opened the doors of the jail and led the apostles out. The angel said,","Pɔ gɛ elishiɛ anaa, Apaleteɛ yɛaxɔ̃ɛdɛ teli adɛ dalɛ ɔɖavũɔ budulũɔ kɛlɛ agbanà alɛ ekoeyì.","If you are looking for a place to rest, the Apostles have prepared a place for you where you can find peace and rest your soul.",0.45201755,output_mich001,1.8884748972625875,20.727006673335442,11.307740785299014
"The people kept thinking that Paul would either swell up or suddenly drop dead. They watched him for a long time, and when nothing happened to him, they changed their minds and said, “This man is a god.”","Banunɔ ezeɖi asɛ ebèyeke alo ebeglebe adɔ etsì odunu ɔlɛ, pɔ gɛ bazã epo kibè dzloloɔ pɛ bagɛ mɔ asɛ kibui nanà bhɛtɛ yɛɛ, betsyina balɛ ekpeɖekpeɖe mɛ pɛ baɖɔ asɛ obudì anɔ yɛenu.","When the king is angry, he does not listen to anyone's advice, he only listens to his own thoughts, and he does not care about the people. He will punish them severely, and he will not show them mercy.",0.21993066,output_mich001,2.4315419644986367,23.481430497497392,12.956486230998014
We know that God is right to judge everyone who behaves in this way.,"Bunyi otsi alɛ ɔsɛ, Owusoso Akaa yɛebhu kukulu nɛ̀ bagɛ babhɛtɛ ebui alɛ nɛidiɛ nu kibui gɛlɛ ɛlɛ ɔzãkɔ nulũ.","When the sound of the horn was heard, Owusoso Akaa blew his own horn and responded to the call of the people, saying that he would come.",0.014057284,output_mich001,1.633898440122165,18.05087293474612,9.842385687434144
"After I started speaking, the Holy Spirit was given to them, just as the Spirit had been given to us at the beginning.","“Kibeɛ gɛ ɛɖɔ kaɖɔ koɔ, Ɔfɔfuĩa Gbangbã ɔbɔdɔ̃ balɛ abha asɛ gɛ lɔba ɔlɔ tsyɛ abha nɛ kesikpɛkpɛ mɛ.","When the sun sets, the great Fofuĩa Gbangbã will come out and bring light to the world, and the darkness will disappear.",0.23232207,output_mich001,3.9587200633938653,20.3850433264078,12.171881694900833
"and he gives us the power to live, to move, and to be who we are. “We are his children,” just as some of your poets have said.","Asɛ kana gɛ bagɛ bafatɛ ɛdzɛ nɛ wɔnɔ ɛshiɛ aɖɔ asɛ, ‘Ɔmɔsɛ yɛmɛ bɔlɛ nɛ̀ ɛkpã pɛ bɔfalà pɛ bɔlɛ ishu ahɔɛ mɛ.’ ‘Yɛmɛ bude koeyì.’","They said that they had seen the one who had been told to bring the money, and they said, ‘The money is not here, it is not in the house.’ ‘We will go and look for it.’",0.09931129,output_mich001,2.548807901150031,21.425499259665397,11.987153580407714
"From there we sailed to Rhegium. The next day a south wind began to blow, and two days later we arrived in Puteoli.","Denɔ ɛkɛlɛ bɔzɛ tɔnɔ kelĩabha kidzoɔ kɛlɛ budiku Regio. Gɛ keliɛ azaa, kanɔ nɔ̀ bɔpialɛ ɔkɔ kɛlɛɛ nɔ zɛkpɛ tifufù esi, kɛlɛ gɛ keliɛ azazaa, budiyì nɛ Puteoli","The temple of the god was built in the region of Regio.  When the people came, they brought offerings to the god, and the god gave them good fortune.  The god also gave them good fortune in Puteoli.",0.49235064,output-onesimus_003,4.821027370947277,27.418787047215844,16.11990720908156
"While the man kept holding on to Peter and John, the whole crowd ran to them in amazement at the place known as Solomon's Porch.","Kibeɛ gɛ anyɛ gɛ ezebisi bɔdɔ̃ atanyanã Petro nɛ̀ Yohanesiɛ, kɛbhɛtɛ banɔ nɔ petee ibi, kɛlɛ balɛ petee bu tsɛtsɛɖɛ mɛ avɛ balɛ ɔbha, nɛ ɛkɛlɛ gɛ beekulu asɛ, “Salomo Kagba mɛ.”","When they had finished eating, Peter and John went up to the temple together.  They were amazed at the sight of the lame beggar, and they said to him, ""Look at us.""",0.36561397,output-onesimus_003,5.376911383189536,28.753181332751144,17.06504635797034
Some while ago we told the Gentile followers what we think they should do. We instructed them not to eat anything offered to idols. They were told not to eat any meat with blood still in it or the meat of an animal that has been strangled. They were also told not to commit any terrible sexual sins.,"Bagɛ betinu Yudanɛ pɛ bayɛkɛ aŋã xɔnɔɔ, bɔtɛ fɔnɔ keplukpa akɔ alɛ nɛ kɛgɛ bɔtɔɖɔ shu ɔsɛ, batɛ aŋã bɔdɔ̃ gɛ batɔ ɔkɔ ibudiɛ, dzyosu nɛ̀ kɛdzya gidè bagã gɛ bedzyinì balɛ iliɛ, nɛ̀ tɛ̀ batakaŋã kɛgɔlɔ.”","If you are not careful, you will fall into the trap, and the trap will catch you. If you are not careful, you will be caught in the snare, and you will be caught.  The snare will catch you, and you will be caught.  The snare will catch you, and you will be caught.  The snare will catch you, and you will be caught.",0.06522295,output-onesimus_003,0.8220690068079191,17.489279092654563,9.15567404973124
"They were shouting, “Friends, help us! This man goes around everywhere, saying bad things about our nation and about the Law of Moses and about this temple. He has even brought shame to this holy temple by bringing in Gentiles.”","pɛ bakpɛ ozĩ asɛ, “Israelanɛ, nɔplɛnɔ ɔlɔ mɔ! Anyɛ gɛ akasɛ banɔ nɔ petee bɔdɔ̃ nɛ ɔkɔ nyia ɔkɔ afalanɔ pɛ alɔɛtití nɛ bɔlɔ banunɔ nɛ̀ ɔshaa shu nɛ̀ ɛkɛlɛ tsyɛ nɛ alɛ. Nɛ kɛlɛ̀ niedeɛ, adɛgbana Helanɛ amana Akaavũɔ shu pɛ akpɛ ɔdadalɛ ɔkɔlɛ̀ bɔtsɔ̃.”","“Israelites, I have a message for you!  Do not let your hearts be troubled.  Do not be afraid, for God is with you.  He will be your protector and your guide.  He will fight for you and you will be victorious.  Therefore, trust in God, and He will help you overcome your enemies.”",0.47176912,output-onesimus_003,2.1060554510801675,21.163427266849848,11.634741358965007
"Moses is the one who told the people of Israel, “God will choose one of your people to be a prophet, just as he chose me.”","“Mose alɛ yɛetseɖe Israelanɛ asɛ, ‘Owusoso Akaa aba sɛsɛ wɔnɔ ebuiɖɔluanɔ asɛ mɛ ana, odenɔ wɔnɔ ahɔɛ mɛ banunɔ ɔkɔ.’","Moses said to the Israelites, 'The Lord your God will give you a land that flows with milk and honey. He will drive out all the people in front of you and give you their land.'",0.5452603,output-onesimus_003,2.8138321975217897,29.974045971282287,16.39393908440204
"Suddenly an angel from the Lord appeared, and light flashed around in the cell. The angel poked Peter in the side and woke him up. Then he said, “Quick! Get up!” The chains fell off his hands,","Nɛ balɛ matì matì mɛɛ, Apaleteɛ yɛaxɔ̃ɛdɛ ebekoeyì, kɛlɛ kifu dɛkɛ ku ɔɖavũɔ mɛ. Axɔ̃ɛdɛ etũ Petro kɛdɔ̃ nɛ yɛɔwɔã mɛ̀ pɛ anyɛmii. Etseɖe yɛasɛ, “Hɔa, tɛ ɔlɔ!” kɛlɛ ɛɖahuiɛ wɔlɛ̀ nɛ Petro yɛɔhɔkpɔ.","When the disciples were gathered together, Peter said to them, “Brothers, what shall we do?”  Then Peter said, “Repent, and let each of you be baptized in the name of Jesus Christ for the forgiveness of your sins; and you shall receive the gift of the Holy Spirit.  Then Peter said, “Repent, and let each of you be baptized in the name of Jesus Christ for the forgiveness of your sins; and you shall receive the gift of the Holy Spirit.”",0.47623706,output_datgerhardt,1.902039103801027,24.018456357527025,12.960247730664026
"As soon as Paul said this, the Pharisees and the Sadducees got into a big argument, and the council members started taking sides.","Gɛ aɖɔ kibui ɛlɛ koɔ, kawlɔ̃akɛ ebeku Farisianɛ nɛ̀ Zadukianɛ nɛishi, kɛlɛ kazã ebebu ɔtɔ nɛ bagɔlɔ shu.","When the Pharisees and the Sadducees came to him, they tested him with questions.",0.48183966,output_datgerhardt,13.329768647108763,34.60021346719922,23.96499105715399
"So he sent his two helpers, Timothy and Erastus, to Macedonia. But he stayed on in Asia for a while.","Asɛsɛ yɛaxɔ̃ɛdɛ taabha gɛenu Timoteo nɛ̀ Erasto nɛ Makedonia, gɛ yɛxɔnɔ azã Asia bɔdɔ̃ mɛ kɛbɔɛ. Kititì Lɔlɔ Ebuiɛ Gaba Efesoɔ","Greetings to Timothy and Erastus in Macedonia, and to all the brethren who are in Asia. The grace of our Lord Jesus Christ be with you all.",0.5543905,output_datgerhardt,6.910549031862163,40.8082138343095,23.85938143308583
"As Stephen was being stoned to death, he called out, “Lord Jesus, please welcome me!”","Kibeɛ gɛ baata aklagbuɔ ehu Stefanoɔ, ekulu Owusoso Akaa asɛ, “Apalete Yesu, yɛkɛ mɛɔfɔfuĩa nɔ.”","When they brought the accused, Stefano, before the council of the elders, the high priest, Owusoso Akaa, said to him, “We command you in the name of Jesus Christ, tell us if this is true.”",0.42424998,output_datgerhardt,1.3024295746348018,20.672194257335757,10.987311915985279
"After they had come out of the water, the Lord's Spirit took Philip away. The official never saw him again, but he was very happy as he went on his way.","Gɛ bekoeyì nɛ bulĩɛ mɛɛ, nɛ matìmatì mɛɛ, Apaleteɛ Ɔfɔfuĩa nɔ ɔbɔgbana Filipo ashɛnɔ, kɛlɛ anyɛ aga mɔɛ eɖi, pɔ avɛ yɛidzo gagã nabha nɛ̀ same mɔmɔ mɛ.","When the world was young, when the earth was new, Apostle Paul, the servant of God, preached the gospel, and many people believed, and they were baptized and became one with the Lord.",0.34120315,output_datgerhardt,2.5984987978515033,23.601968867278046,13.100233832564776
I wanted to find out what they had against him. So I brought him before their council,"Ɛpɛ sɛ tɛ̀ mɛiti kibui nɔnɔ gɛ kɛlɛ sopɛ bebhui yɛulũɔ, kliso ɛgbana yɛ mana balɛ ɔhamɛ besheshèɛ ɔkɔ.","If you want to eat the meat of the bushpig, you must be careful not to be caught by the hunter.",0.17168397,output_mich002,1.958224832501124,22.285051971869592,12.121638402185358
"A man who had been born lame was being carried to the temple door. Each day he was placed beside this door, known as the Beautiful Gate. He sat there and begged from the people who were going in.","Anyɛ teli gɛenu kɛkpatà odenɔ yɛmɔbèɛ, banɔ teli alɔkɔ yɛ ededzu akaa buvũɔ niedulũɔ gɛ bekulu asɛ Kedulũ Gbangbã, ɛkɛlɛ bedzu yɛ kibe nyia bepɛ ebisi bagɛ bavɛ Owusoso Akaavũɔ mɛ bɔdɔ̃.","When the sun rises, it illuminates the sky, and the moon disappears. The moon, however, will return when the sun sets, and the stars will shine brightly in the night sky, just as the great Kedulu Gbangbã will return to his place of power.",0.18185124,output_mich002,2.0943178884208566,22.841193230849015,12.467755559634936
"The wind struck the ship, and we could not sail against it. So we let the wind carry the ship.",Kɛlɛɛ nɔ vũ kelĩabhaohuɔ kɛlɛ lɔzɔkɔ̀ làvɛ otugbà kliso bashɛnɛ ahɔɛ nɛ ɔlɛ shu pɛ kɛlɛɛ nɔ̀ gbana ɔlɛ̀ vɛnɔ.,"The king is very powerful, he rules over the whole land, he is a great warrior, he is loved by all, and he is wise.",0.10876924,output_mich002,3.1221929756173616,20.375182064774414,11.748687520195888
