ref,text,translated,source_zip_file,chrf_sentence,corpus_bleu,corpus_chrf
"The Lord protects everyone who follows him, but the wicked follow a road that leads to ruin.","Tsufɛ Nana Bulu tɛkpa yile abwɛpʋ, tamɛ lalahɛ abwɛpʋ mʋ́ bɛ́ta.","Because Nana Bulu gave us life, but he will take back the life he gave.",output_proprietary_batch1,15.129730744498222,9.42119686197517,5.968529571351057
because you protect and bless your people.,"Nana Bulu, fʋ ɩbɩtɔ nkpahɔ bʋ. Ha fʋ oyula ɩba fʋ abisʋ. Ɩya.","Nana Bulu, he is very sick. And he will come to his funeral. Indeed.",output_proprietary_batch1,12.165654601531967,9.42119686197517,5.968529571351057
"How long will you people refuse to respect me? You love foolish things, and you run after what is worthless.","Oo anyankpʋsa, mlɩméesi mɩ kpɔɩ? Mlɩméesi asʋn ánɩ́ ɩma labi ɔma gya, si afunu buo? Ɩya.","Oh, you people, what are you doing to me? Are you doing something that gives a child to a father, and then carries a corpse? Indeed.",output_proprietary_batch1,26.756262622078804,9.42119686197517,5.968529571351057
Offer the proper sacrifices and trust the Lord.,"Mlɩbɔ afɔdɩɛ wanklaan, amlɩpʋ ansɩ dɩnka Nana Bulusʋ.","You offer sacrifices in vain, you don't know to thank Nana Bulusu.",output_proprietary_batch1,31.961414719758903,9.42119686197517,5.968529571351057
You brought me more happiness than a rich harvest of grain and grapes.,"Faha ansɩ lahɩɛ gyi mɩ, dʋn ansɩá itegyi amʋ́ brɛá amʋ́ atogyihɛ pʋ́ amʋ́ nta labusʋ.","If you want to eat me, then you should prepare your hands, mouth, and teeth well.",output_proprietary_batch1,15.75112546977741,9.42119686197517,5.968529571351057
Let all who run to you for protection always sing joyful songs. Provide shelter for those who truly love you and let them rejoice.,"Tamɛ ha aha ánɩ́ bʋtɛsrɩ tanʋ fʋ fɛ́ɛ́ abʋnya ansigyi. Ha amʋ́ abʋwa ansigyi ɩlʋ. Bun amʋ́sʋ, mɛnɩ ansɩ bégyi fʋ adwɛpʋ fɛ́ɛ́.","Today it is said that someone will be tested with all their strength in a fight. And they will fight there. Because of them, people will not be able to think of anything else.",output_proprietary_batch1,19.08117506684147,9.42119686197517,5.968529571351057
"Don't punish me, Lord, or even correct me when you are angry!","Oo Nana Bulu, máwa ɩyɩn wa mɩ ɔblɔsʋ. Mákʋla ɔblɔ bɩtɩ mɩ ɩsʋ!","Oh Nana Bulu, I'm coming to you in the forest. I'm bringing a forest to you!",output_proprietary_batch1,15.09419816586895,9.42119686197517,5.968529571351057
"The trouble they cause comes back on them, and their heads are crushed by their own evil deeds.",Amʋ́ onuto lalahɛ teyinki ba amʋ́sʋ. Amʋ́ owuntɔlɩn teyinki bobun amʋ́ nwunsʋ.,Their mother will bear children and their offspring. Their mother will bear children and their grandchildren.,output_proprietary_batch1,23.918977058568412,9.42119686197517,5.968529571351057
"the birds in the sky, the fish in the sea, and all ocean creatures.",mbubwi mʋ́a ntsutso-aye pʋ́ ntobiá bʋna ɔpʋtɔ fɛ́ɛ́.,The dove makes its sound and calls when the rain falls.,output_proprietary_batch1,18.3696304435,9.42119686197517,5.968529571351057
"Our Lord and Ruler, your name is wonderful everywhere on earth!","Oo anɩ Wie Nana Bulu, fʋ ɩda lɔkʋkʋ moni ɔyɩtɔ o!","Oh, our Great Nana Bulu, you have strength and victory!",output_proprietary_batch1,16.95727877676058,9.42119686197517,5.968529571351057
