ref,text,translated,source_zip_file,chrf_sentence,corpus_bleu,corpus_chrf
"While Joseph was thinking about this, an angel from the Lord appeared to him in a dream. The angel said, “Joseph, the baby that Mary will have is from the Holy Spirit. Go ahead and marry her.","Die ʋ yilinene naa, Ŋmɩŋ malaka die dɩ nyɩŋ ʋ jigiŋ daansa ma a baarɩ, “Josefu, vuodieke dɩ nyɩnna Davidi buuriŋ ma, da zeti fʋ balla fʋ nagɩ Meri a bɩrɩŋ fʋ hɔgʋ wa. Dama Ŋmɩŋ Halɩkasɩka yɩna wa nyuutiti.","As he considered this, an angel of the Lord appeared to him in a dream and said, ""Joseph, son of David, do not be afraid to take Mary as your wife, for the child conceived",output_proprietary_batch1,37.649368919702525,35.53635904578214,4.791666666666665
"So the Lord's promise came true, just as the prophet Jeremiah had said,","Naa die yiye mɩŋ a yi Ŋmɩŋ naazʋa Jerimaya die dɩ balla wudiekemba wo dɩ yi wusie. Die ʋ baarɩ,","Then the word of God came to the prophet Jeremiah, that he should speak to the people who were listening. And he said,",output_proprietary_batch1,41.25167298430243,35.53635904578214,4.791666666666665
"After King Herod died, an angel from the Lord appeared in a dream to Joseph while he was still in Egypt.","Naaŋ Herodi die dɩ kenne a kpi, ka kʋaŋ chaaŋ die Ŋmɩŋ malaka die dɩ nyɩŋ Josefu jigiŋ ʋ daansa ma ma Ijipiti ma","As King Herod was dying, an angel of God appeared to Joseph in a dream, telling him to go to Egypt.",output_proprietary_batch1,47.616266529058585,35.53635904578214,4.791666666666665
"and they went to live there in the town of Nazareth. So the Lord's promise came true, just as the prophet had said, “He will be called a Nazarene.”","Die ʋ ga kalɩ tɩŋgbaŋ kaanɩ ba wasɩnana Nazeriti ma ma. Naa chɩaŋ ma die Ŋmɩŋ naazʋalɩba die dɩ balla wudiekemba wo die dɩ keŋ a yi wusie, dɩ: “Ba nan dɩ wasa wa Nazeriti vuoŋ.”","And he went and lived in a town that was called Nazareth. So that what was said by God's prophets might be fulfilled, what they said, that: ""He will be called",output_proprietary_batch1,39.441100260888156,35.53635904578214,4.791666666666665
"He said, “Turn back to God! The kingdom of heaven will soon be here.”",dɩ “Nɩ chɩgɩ a nyɩŋ nɩ tʋntʋmbɩatɩ ma dama Ŋmɩŋ naarɩ diile saŋŋa gbigiye mɩŋ.”,"He said, ""You must prepare people and servants for their own good before God's great day.",output_proprietary_batch1,20.435069834731635,35.53635904578214,4.791666666666665
"When Jesus heard that John had been put in prison, he went to Galilee.","Die Yisa die dɩ wʋnna dɩ ba yigi Jɔɔn a yi dansarɩka sʋŋ, die ʋ nyɩŋ a ga Galili me.","When Jesus heard that John had been arrested and put in prison, he went to Galilee.",output_proprietary_batch1,91.61281049117935,35.53635904578214,4.791666666666665
"Then the devil came to him and said, “If you are God's Son, tell these stones to turn into bread.”","Ta die Sitaani die dɩ keŋ ʋ jigiŋ a baarɩ, “Dɩɩ yi fʋ seŋ yi Ŋmɩŋ Bʋa, vaa tanaha gie bɩrɩŋ nyindiike.”","And Satan went to him and said, ""If you are the Son of God, turn these stones into bread.",output_proprietary_batch1,51.89101045840668,35.53635904578214,4.791666666666665
"and no one lights a lamp and puts it under a clay pot. Instead, it is placed on a lampstand, where it can give light to everyone in the house.",Ta vuoŋ ka chɔgɩsa popoli ta naga kpalɩ a bubike ama ʋ ŋaaŋ nagɩ ka a saagɩ wa jaaŋ ma jigidieke ka baaŋ nan chaaŋ a yɩ vuodiekemba mana dɩ benne tigiri me,"It is said that if the people's chief has no children, but has a nephew whom he wishes to inherit his stool so that the people will not be without a leader, then it is good.",output_proprietary_batch1,18.70343294682007,35.53635904578214,4.791666666666665
"When you make a promise, say only “Yes” or “No.” Anything else comes from the devil. Revenge (Luke","Nɩ ko vaa aŋ nɩ ‘Wa’, yi nɩ ‘Wa’, ta nɩ ‘Aayɩ’ yi nɩ ‘Aayɩ’ dama nɩ hʋʋ jaaŋ a gʋtɩ, die nyɩŋ wa Sitaani jigiŋ. Da keŋ yiŋŋi a yi fʋ chanchaaŋ bɩaŋ (Luki","If you say 'Wa' to them and they say 'Wa', but if you say 'Aayɩ' and they say 'Aayɩ', then you have fallen into a trap,",output_proprietary_batch1,15.075078458005523,35.53635904578214,4.791666666666665
"But I tell you not to try to get even with a person who has done something to you. When someone slaps your right cheek, turn and let that person slap your other cheek.","Ama manɩŋ lele n balɩ nɩ, nɩ da keŋ tuŋ nɩ chanchaaŋ hamɩŋ; vuoŋ dɩ keŋ a nɩgɩ fʋ nuudiigiŋ kaamɩŋ ma fʋ yiŋŋi fʋ nuugalɩ kaamɩŋ dɩaŋ a yɩ wa aŋ ʋ nɩgɩ;","Ama, when you come, you will find your friend Hamɩŋ; he will be sitting in your room, waiting for you to come out so he can see you.",output_proprietary_batch1,18.28918694069368,35.53635904578214,4.791666666666665
"If you greet only your friends, what's so great about this? Don't even unbelievers do that?",Ta fʋ a keŋ waasa fʋ zʋalɩŋ nyɩɩna ma bie wʋvɩɩna fʋ yie a tɩaŋ fʋ chanchaalɩba? Daa die vuodiekemba dɩ kana a ka dɩ Ŋmɩŋ mɩraha dɩ yie?,"Are you going to preach to your people not to be afraid of your enemies, or are you afraid that they will come and kill you?",output_proprietary_batch1,21.241308573396157,35.53635904578214,4.791666666666665
