ref,text,translated,similarity_score,source_zip_file,chrf_sentence,corpus_bleu,corpus_chrf
"Jesus used many other stories when he spoke to the people, and he taught them as much as they could understand.","Yisa die nagɩ wa nandaga nɩasa sɩba naa, a dagɩ ba Ŋmɩŋ wɩa pam. Die ʋ dagɩ ba wa nandaga diekemba ba baaŋ nan dɩ sɩba a chɩasɩ.","They went to the farm to work, but they did not find any work to do. They went to the farm but did not do any work because there was no work to be done.",0.14920603,output_jonathan,20.192661468113585,6.141461578786633,3.2959789057350037
"In fact, he has already come. But the people did not recognize him and treated him just as they wanted to. They will soon make the Son of Man suffer in the same way.”","Ama manɩŋ n bala nɩ dɩ, Elaja wɔŋ keŋ mɩŋ ama ta vuosi dɩ ka mɩŋŋɩ wa, ta yi wo yɔrɩ yɔrɩ die ba yaalala die wo. Die gbaŋ gbaŋ ba nan yi manɩŋ vuota Bʋa aŋ n dii wahala ba nuusi me.”","The chief of the land and the chief of the town, Elaja, went to the chief of the land and told him that the chief of the town was coming to visit him, and that he should prepare well to receive him. They said that if he didn't, they would take the chief of the town's horse and give it to the chief of the land as a gift.",0.14804767,output_jonathan,24.43419234587594,6.141461578786633,3.2959789057350037
This story will show you what the kingdom of heaven is like: One day a king decided to call in his officials and ask them to give an account of what they owed him.,Dama Ŋmɩŋ naarɩ sɩɩ sɩba naaŋ wʋnyɩ dɩ wana ʋ tigiŋ yɔŋɩsɩ dɩ ʋ bɩɩsɩ ba hamɩŋ ligire dɩ mʋna die.,"The chief of the land went to the farm and saw that the yam had grown very well, so he was very happy and went to inform the elders in the village.",0.29383358,output_jonathan,20.934018015363527,6.141461578786633,3.2959789057350037
"How can anyone break into the house of a strong man and steal his things, unless he first ties up the strong man? Then he can take everything.","“Vuoŋ wori a baaŋ bɩagɩ a ga hagɩrɩtieŋ tigiŋ me a ga gaarɩ ʋ nyinti, sie ʋ woliŋ bɔbɩ wa ta ka kʋaŋ chaaŋ ʋ bɩ gaarɩ ʋ tigiŋ nyinti mana.”","They said that the chief's daughter was very beautiful, and that was why they chose her as the queen, but she refused and went to marry a hunter instead.",0.12744981,output_jonathan,21.177607697798866,6.141461578786633,3.2959789057350037
Jesus came to them and said: I have been given all authority in heaven and on earth!,"Die ʋ keŋ gbigi be a baarɩ dɩ, “Ŋmɩŋ yɩ mɩŋ wa ŋmɩŋsikpeŋ aŋaŋ tɩŋgbaŋka gie yiko mana mana mɩŋ.","The big elephant is at the river bank, “My friend, I am bathing in the river, and my big friend is also bathing in the river, we are bathing together.”",0.13647783,output_jonathan,19.985282600804368,6.141461578786633,3.2959789057350037
"But if you are as humble as this child, you are the greatest in the kingdom of heaven.","Die wɩa vuodieke nɩŋ mana dɩ sʋʋna ʋ gbaŋ tɩŋgbaŋ sɩba bʋabike gie, wʋnɩŋ ʋ balla ʋ yi vuokpɩɩŋ Ŋmɩŋ naarɩ ma.","The old man went to the farm to work, but he forgot his cutlass at home.",0.09917617,output_onesimus007,18.41147656940898,6.141461578786633,3.2959789057350037
"“Listen, lands of Zebulun and Naphtali, lands along the road to the sea and across the Jordan. Listen Galilee, land of the Gentiles!",“Zebuluni tɩŋ aŋaŋ Nafitali tɩgɩsɩ dɩ benne Jɔɔdani mʋgɩrɩ mi wo chaaŋ ta bɩ gbigi mʋgɩkpɩɩrɩ: Galili tɩŋ dieke vuodiekemba dɩ kana ka yi Juu vuosisi dɩ kala mi;,"The tribe of Zebulun and the tribe of Naphtali, people who were living in the land of the Gentiles, who were in the region of Galilee of the Gentiles, those who sat in darkness have seen a great light, and for those who sat in the region and shadow of death, light has dawned.",0.69174516,output_onesimus007,39.332884753841256,6.141461578786633,3.2959789057350037
Some time later the master of those servants returned. He called them in and asked what they had done with his money.,"“Die dɩ wana a yʋasɩ pam, tigiri tieŋ wo die dɩ yiŋŋi a keŋ, ta wa ʋ yɔŋɩsɩ dɩ ba keŋ aŋ ʋ biisi, ta ʋ ye ba yene nyʋarɩ a mʋ die.","They said that the child will go to the farm, they will tie the goat and give it to the child, so that the child will take it to the bush and look after it, so that it will grow well and become big.",0.39032418,output_onesimus007,21.148060859781104,6.141461578786633,3.2959789057350037
"Jesus went to the home of Peter, where he found that Peter's mother-in-law was sick in bed with fever.","Die Yisa ga wa Piita tigiŋ, mi die ʋ ye Piita hanɩɩŋ hɔgʋ dɩ yʋagɩna a dʋa aŋaŋ nyɩŋgbaŋ tuuliŋ.","The chief of Piita village, I and Piita's elders gathered at the village square to discuss the issue of the broken bridge.",0.18550101,output_onesimus007,21.091806900319924,6.141461578786633,3.2959789057350037
"“Here is my chosen servant! I love him, and he pleases me. I will give him my Spirit, and he will bring justice to the nations.","“Nɩ ye, n bʋavʋarɩkɩŋ wʋnna, wʋnɩŋ maŋ faasɩ cho, ʋ ma n sʋŋ dɩ fɩalɩ. N nan nagɩ n Halɩkasɩka a yi ʋ ma, aŋ ʋ balɩ vuodiekemba dɩ kana ka yi Juu vuosi dɩ ba nan ye gbatɩtaanɩŋ n jigiŋ.","My father, I have come to greet you, I have come to see how you are, I have come to ask about your health. I have not seen you for a long time, since the time I was in Halɩkasɩka, I have been thinking about you every year, I hope you are still alive and healthy.",0.23257013,output_onesimus007,20.545606099045184,6.141461578786633,3.2959789057350037
