ref,text,translated,source_zip_file,similarity_score,chrf_sentence,corpus_bleu,corpus_chrf
"So the Lord's promise came true, just as the prophet Jeremiah had said,","Naa die yiye mɩŋ a yi Ŋmɩŋ naazʋa Jerimaya die dɩ balla wudiekemba wo dɩ yi wusie. Die ʋ baarɩ,","The Lord said to Jeremiah, ""Go down to the potter's house and there I will announce my words to you.""",Dec 08 output,,31.28240227021175,7.238177794755686,7.029876977152901
But I tell you that Solomon with all his wealth wasn't as well clothed as one of them.,"Ama n balɩ nɩ, halɩ naaŋ Solomoni aŋaŋ ʋ nyiŋyeeki vɩɩna mana die ka yeegi jayeekiŋ ka vɩɩna a tʋgɩ tɩɩwutehe gie.","When I was young, I heard the story of Solomon, how he was given wisdom by God.",Dec 08 output,,20.425402959282444,7.238177794755686,7.029876977152901
"Some Pharisees and teachers of the Law of Moses said, “Teacher, we want you to show us a sign from heaven.”","Womi mɩraha dɩdagɩrɩba bataŋ aŋaŋ Farasisi bataŋ die dɩ balɩ Yisa dɩ, “Dɩdagɩrʋ tɩ yaala fʋ yiwo mamachi wɩɩŋ aŋ tɩ ye.”","The woman said to her son, ""This is how you will know that it is your mother who is speaking to you.""",Dec 08 output,,19.422253634781068,7.238177794755686,7.029876977152901
So be on your guard! You don't know when your Lord will come.,Die wɩa nɩ gbara dama nɩ zɩ daa dieke manɩŋ nɩ Yɔmʋtieŋ dɩ bala n keŋ.,"The woman who gave birth to me is called Yɔmʋtieŋ, and she is the one who taught me everything.",Dec 08 output,,12.88363519874316,7.238177794755686,7.029876977152901
Then they sat down to guard him.,die ba sʋʋŋ kalɩ a gbarɩ wa.,The child is eating a lot of food.,Dec 08 output,,15.445966955179305,7.238177794755686,7.029876977152901
"So the Lord's promise came true, just as the prophet Jeremiah had said,","Naa die yiye mɩŋ a yi Ŋmɩŋ naazʋa Jerimaya die dɩ balla wudiekemba wo dɩ yi wusie. Die ʋ baarɩ,","The Lord said to Jeremiah, ""Go to the potter's house, and there I will announce My words to you.""",onesimus_31223989_Dec 12 output,,31.85535288513801,7.238177794755686,7.029876977152901
But I tell you that Solomon with all his wealth wasn't as well clothed as one of them.,"Ama n balɩ nɩ, halɩ naaŋ Solomoni aŋaŋ ʋ nyiŋyeeki vɩɩna mana die ka yeegi jayeekiŋ ka vɩɩna a tʋgɩ tɩɩwutehe gie.","When I was young, I heard that Solomon was a wise man, and he had a ring that could make any animal obey him.",onesimus_31223989_Dec 12 output,,27.65933166751644,7.238177794755686,7.029876977152901
"Some Pharisees and teachers of the Law of Moses said, “Teacher, we want you to show us a sign from heaven.”","Womi mɩraha dɩdagɩrɩba bataŋ aŋaŋ Farasisi bataŋ die dɩ balɩ Yisa dɩ, “Dɩdagɩrʋ tɩ yaala fʋ yiwo mamachi wɩɩŋ aŋ tɩ ye.”","The woman said to the man, ""The one who is going to be born will be called Jesus.""",onesimus_31223989_Dec 12 output,,14.79676771354078,7.238177794755686,7.029876977152901
So be on your guard! You don't know when your Lord will come.,Die wɩa nɩ gbara dama nɩ zɩ daa dieke manɩŋ nɩ Yɔmʋtieŋ dɩ bala n keŋ.,"The woman who gave birth to me is called Yɔmʋtieŋ, and she is from the village of Dama.",onesimus_31223989_Dec 12 output,,11.657994083801075,7.238177794755686,7.029876977152901
Then they sat down to guard him.,die ba sʋʋŋ kalɩ a gbarɩ wa.,The woman is cooking food.,onesimus_31223989_Dec 12 output,,12.016465569514551,7.238177794755686,7.029876977152901
