ref,text,translated,similarity_score,source_zip_file,bleu_score,chrf_score,avg_score
"Isaac asked, “My son, how did you find an animal so quickly?” “The Lord your God was kind to me,” Jacob answered.","Na Isaak bisaa ne ba no dɛ, ɔyɛ dɛn ma wo nsa kaa no ntsɛm dɛm, me ba? Na obuaa dɛ, Osiandɛ EWURADZE wo Nyankopɔn maa mihyiaa yie.","Isaac can't be blamed for that, it's your own fault that you didn't listen to his advice, right? And don't you know that God is the one who gives wisdom?",0.4397502,output_jonathan,1.8306333543076283,20.086429866507736,10.958531610407682
"I will always keep the promise I have made to you and your descendants, because I am your God and their God.","Na mebɛma m’ahyɛmu etsim wɔ emi nye ɔwo nye w’asefo a wodzi w’ekyir no ntamu wɔ hɔn mbasantsen mu, na ɔayɛ daa ahyɛmu, dɛ mebɛyɛ Nyankopɔn ama ɔwo nye w’asefo a wodzi w’ekyir no.","It is not good for me to be proud of my wisdom, for it is God who gives wisdom to those who seek it, and it is not good for me to boast of my wisdom, but rather I should give thanks to God who gives wisdom to those who seek it.",0.374639,output_jonathan,1.0554178378899564,17.564473384381856,9.309945611135905
"Then God put winged creatures at the entrance to the garden and a flaming, flashing sword to guard the way to the life-giving tree.","Na oyii nyimpa no edzi; na ɔdze Kerubim, nye gya nkrantsee a onyinanyinam, sii Eden ture no enyim boka, dɛ wɔnweɔn nkwadua no ho kwan no.","And the Lord God formed man from the dust of the ground and breathed into his nostrils the breath of life, and the man became a living soul, and He placed him in the Garden of Eden to work it and keep it.",0.5286589,output_jonathan,1.413292769627856,26.399065049715936,13.906178909671896
"Her husband is a prophet. Let her go back to him, and his prayers will save you from death. But if you don't return her, you and all your people will die.","Dɛm na yɛ afei, fa banyin no ne yer san kɛma no; na ɔyɛ nkɔnhyɛnyi, na ɔbɔsɔr ama wo, ma eenya nkwa: na sɛ ammfa no annsan amma no a, hu no ampaara dɛ ibowu, ɔwo, nye dza ɔyɛ wodze nyinara.","When you go, take your brother with you; he is a wise person, and he will advise you, and you will not lack anything; and if you do not listen to his advice, you will regret it, because he is a wise person who knows everything.",0.31834188,output_jonathan,3.2530740115215533,28.264282493473715,15.758678252497635
That same morning Abraham got up and went to the place where he had stood and spoken with the Lord.,Na Abraham soɛɛr anapaatu kɔr mbrɛ ogyinae wɔ EWURADZE n’enyim no:,Abraham built seven altars in the land of the Philistines and called the name of the place EWRADZE.,0.48497194,output_jonathan,4.796244947449376,26.082085392848576,15.439165170148975
"Early the next morning, Laban kissed his daughters and his grandchildren goodbye, then he left to go back home.","Na Laban soɛɛr anapaatu, na ɔfeew ne mbabanyin nye ne mbabaa no hɔn ano, na ohyiraa hɔn: na Laban sanee kɔr no kurow mu.","Laban's farm was very big, and he had many children and grandchildren, and they all lived together: and Laban's farm was in the village.",0.37931156,output_onesimus007,2.172054551709621,28.358183823450467,15.265119187580044
"After Isaac had been there a long time, King Abimelech looked out a window and saw Isaac hugging and kissing Rebekah.","Na ɔbaa dɛ, aber a ɔkyɛɛr hɔ no, Filistiafo hen Abimelek hwɛɛ tokura mu, na ohun dɛ Isaak nye ne yer Rebeka rowewe.","Now it happened that Abimelek, king of the Philistines, looked out of his window and saw Isaac caressing Rebekah, his wife.",0.76875496,output_onesimus007,12.409597120849801,44.63147796085744,28.52053754085362
Then God continued: I know you are innocent. That's why I kept you from sleeping with Sarah and doing anything wrong.,"Na Nyankopɔn see no adaaso mu, dɛ, ɛhɛɛ, minyim dɛ w’akoma mu tsewee mu na ayɛ yi, na mo so musuoo wo mu amma aannyɛ bɔn enntsia me: dɛm ntsi na mamma annka no.","When God created the world, it was very good, and He saw that everything was in its place, and He was pleased with His creation, and He blessed it and said it was very good.",0.32376707,output_onesimus007,1.2992493989257516,21.067279217054523,11.183264307990138
He looked down toward Sodom and Gomorrah and saw smoke rising from all over the land—it was like a flaming furnace.,"na ɔdaan n’enyi kɔr Sodom nye Gomora, nye Tɛtɛr no mu asaase no nyinara do, na, hwɛ, asaase no do wusiw foow sor dɛ fononoo wusiw.","Like the days of Sodom and Gomorrah, and also of Lot's land, the land was very sinful, and the sins of the land were very great.",0.5653299,output_onesimus007,5.71168499906942,32.92594164308325,19.318813321076334
"Abraham's servant and the men with him ate and drank, then spent the night there. The next morning they got up, and the servant told Rebekah's mother and brother, “I would like to go back to my master now.”","Na wodzidzii na wɔnomee, ɔno nye mbanyin a wɔka no ho no, na wotsintsiim hɔ anafua no nyinara. Na wɔsoɛɛr anapa no, ɔsee dɛ, Hom ngya me kwan ma monkɔ mo wura hɔ.","When he was coming, he met his friend, and he was going to his house, and he was very hungry. And he begged his friend, and he said, ""My friend, give me some food to eat, I am very hungry.""",0.5039196,output_onesimus007,2.1366487289112728,17.787347371647748,9.96199805027951
