ref,text,translated,source_zip_file,similarity_score,chrf_sentence,corpus_bleu,corpus_chrf
So God created humans to be like himself; he made men and women.,"Na Nyankopɔn bɔɔ nyimpa wɔ nankasa no su do, Nyew, Nyankopɔn no su do na ɔbɔɔ nyimpa; ɔbɔɔ hɔn ɔbanyin nye ɔbaa.","And God created man in his own image, In the image of God created he him; male and female created he them.",Dec 08 output,,30.562058279290188,4.899864500847875,5.771767810026384
"He was sorry that he had made them,","EWURADZE nuu noho dɛ ɔyɛɛ nyimpa wɔ asaase do, na ɔyɛɛ no yaw wɔ n’akoma mu.","The Lord saw that man was alone on the earth, and He felt sorry for him in His heart.",Dec 08 output,,25.722583708369317,4.899864500847875,5.771767810026384
I will keep my solemn promise to you and give you more descendants than can be counted.”,"Na mebɛma m’ahyɛmu ada emi nye ɔwo ntamu, na mebɛma adɔr mbordo.","I will give my testimony because it is not a lie, and I will give thanks to God.",Dec 08 output,,21.101304319535753,4.899864500847875,5.771767810026384
"“I'm really lucky,” Leah said, and she named the boy Gad.","Na Leah see dɛ, Siar aba, na ɔfrɛɛ ne dzin Gad a asekyerɛ nye, Yiedzi.","And Leah saw that she had stopped having children, so she took her maid Zilpah and gave her to Jacob as a wife.",Dec 08 output,,20.163028188162283,4.899864500847875,5.771767810026384
"When Jacob saw them, he said, “This is God's camp.” So he named the place Mahanaim.","Na Jakob hun hɔn no ɔsee dɛ, Nyankopɔn no dɔm nye yi: na ɔfrɛɛ bea no ne dzin Mahanaim.","When Jacob saw them, he said, ""This is God's camp""; and he called the name of that place Mahanaim.",Dec 08 output,,75.57842033374521,4.899864500847875,5.771767810026384
So God created humans to be like himself; he made men and women.,"Na Nyankopɔn bɔɔ nyimpa wɔ nankasa no su do, Nyew, Nyankopɔn no su do na ɔbɔɔ nyimpa; ɔbɔɔ hɔn ɔbanyin nye ɔbaa.","And God created man in his own image, In the image of God created he him; male and female created he them.",onesimus_31223989_Dec 12 output,,30.562058279290188,4.899864500847875,5.771767810026384
"He was sorry that he had made them,","EWURADZE nuu noho dɛ ɔyɛɛ nyimpa wɔ asaase do, na ɔyɛɛ no yaw wɔ n’akoma mu.","The Lord saw that he had become a man on earth, and it pleased him in his heart.",onesimus_31223989_Dec 12 output,,30.333720194898746,4.899864500847875,5.771767810026384
I will keep my solemn promise to you and give you more descendants than can be counted.”,"Na mebɛma m’ahyɛmu ada emi nye ɔwo ntamu, na mebɛma adɔr mbordo.","I will give you my promise, and it is not a lie, and I will give you a lot of love.",onesimus_31223989_Dec 12 output,,27.606115958339135,4.899864500847875,5.771767810026384
"“I'm really lucky,” Leah said, and she named the boy Gad.","Na Leah see dɛ, Siar aba, na ɔfrɛɛ ne dzin Gad a asekyerɛ nye, Yiedzi.","And Leah saw that, Siar came, and she named him Gad, which means, Fortune.",onesimus_31223989_Dec 12 output,,35.0049929864855,4.899864500847875,5.771767810026384
"When Jacob saw them, he said, “This is God's camp.” So he named the place Mahanaim.","Na Jakob hun hɔn no ɔsee dɛ, Nyankopɔn no dɔm nye yi: na ɔfrɛɛ bea no ne dzin Mahanaim.","And when Jacob saw them, he said, This is God's camp: and he called the name of that place Mahanaim.",onesimus_31223989_Dec 12 output,,73.88777904659449,4.899864500847875,5.771767810026384
So God created humans to be like himself; he made men and women.,"Na Nyankopɔn bɔɔ nyimpa wɔ nankasa no su do, Nyew, Nyankopɔn no su do na ɔbɔɔ nyimpa; ɔbɔɔ hɔn ɔbanyin nye ɔbaa.","And God created man in his own image, In the image of God created he him; male and female created he them.",john_AC86BE0F_output (5),,30.562058279290188,4.899864500847875,5.771767810026384
"He was sorry that he had made them,","EWURADZE nuu noho dɛ ɔyɛɛ nyimpa wɔ asaase do, na ɔyɛɛ no yaw wɔ n’akoma mu.","The Lord saw that he had become a man on earth, and it grieved him in his heart.",john_AC86BE0F_output (5),,29.84350886089614,4.899864500847875,5.771767810026384
I will keep my solemn promise to you and give you more descendants than can be counted.”,"Na mebɛma m’ahyɛmu ada emi nye ɔwo ntamu, na mebɛma adɔr mbordo.","And I will give my testimony that it is not your fault, and I will give thanks to God.",john_AC86BE0F_output (5),,20.564542654566225,4.899864500847875,5.771767810026384
"“I'm really lucky,” Leah said, and she named the boy Gad.","Na Leah see dɛ, Siar aba, na ɔfrɛɛ ne dzin Gad a asekyerɛ nye, Yiedzi.","And Leah saw that, Siar came, and she named him Gad, which means, Yiedzi.",john_AC86BE0F_output (5),,34.47925424524291,4.899864500847875,5.771767810026384
"When Jacob saw them, he said, “This is God's camp.” So he named the place Mahanaim.","Na Jakob hun hɔn no ɔsee dɛ, Nyankopɔn no dɔm nye yi: na ɔfrɛɛ bea no ne dzin Mahanaim.","And when Jacob saw them, he said, This is God's host: and he called the name of that place Mahanaim.",john_AC86BE0F_output (5),,68.72195577576367,4.899864500847875,5.771767810026384
So God created humans to be like himself; he made men and women.,"Na Nyankopɔn bɔɔ nyimpa wɔ nankasa no su do, Nyew, Nyankopɔn no su do na ɔbɔɔ nyimpa; ɔbɔɔ hɔn ɔbanyin nye ɔbaa.",Then God created man in His own image; in the image of God He created him; He created them male and female.,output_JA-4,,29.86352011690716,4.899864500847875,5.771767810026384
"He was sorry that he had made them,","EWURADZE nuu noho dɛ ɔyɛɛ nyimpa wɔ asaase do, na ɔyɛɛ no yaw wɔ n’akoma mu.","The Lord saw that the wickedness of man was great in the earth, and that every imagination of the thoughts of his heart was only evil continually.",output_JA-4,,18.953168534928853,4.899864500847875,5.771767810026384
I will keep my solemn promise to you and give you more descendants than can be counted.”,"Na mebɛma m’ahyɛmu ada emi nye ɔwo ntamu, na mebɛma adɔr mbordo.","I will give my testimony and it will not be a lie, and I will give thanks to God.",output_JA-4,,19.662978269569955,4.899864500847875,5.771767810026384
"“I'm really lucky,” Leah said, and she named the boy Gad.","Na Leah see dɛ, Siar aba, na ɔfrɛɛ ne dzin Gad a asekyerɛ nye, Yiedzi.","And Leah saw that, Siar came, and she named him Gad, which means, Yiedzi.",output_JA-4,,34.47925424524291,4.899864500847875,5.771767810026384
"When Jacob saw them, he said, “This is God's camp.” So he named the place Mahanaim.","Na Jakob hun hɔn no ɔsee dɛ, Nyankopɔn no dɔm nye yi: na ɔfrɛɛ bea no ne dzin Mahanaim.","And when Jacob saw them, he said, This is God's host: and he called the name of that place Mahanaim.",output_JA-4,,68.72195577576367,4.899864500847875,5.771767810026384
So God created humans to be like himself; he made men and women.,"Na Nyankopɔn bɔɔ nyimpa wɔ nankasa no su do, Nyew, Nyankopɔn no su do na ɔbɔɔ nyimpa; ɔbɔɔ hɔn ɔbanyin nye ɔbaa.","And God created man in his own image, in the image of God created he him; male and female created he them.",onesimus_7C821E01_Dec 01 output,,30.562058279290188,4.899864500847875,5.771767810026384
"He was sorry that he had made them,","EWURADZE nuu noho dɛ ɔyɛɛ nyimpa wɔ asaase do, na ɔyɛɛ no yaw wɔ n’akoma mu.","God saw that it was not good for man to be alone on the earth, and He put a desire in his heart.",onesimus_7C821E01_Dec 01 output,,20.95084049198112,4.899864500847875,5.771767810026384
I will keep my solemn promise to you and give you more descendants than can be counted.”,"Na mebɛma m’ahyɛmu ada emi nye ɔwo ntamu, na mebɛma adɔr mbordo.","And I will give my testimony that it is not a lie, and I will give thanks to God.",onesimus_7C821E01_Dec 01 output,,19.184713497914093,4.899864500847875,5.771767810026384
"“I'm really lucky,” Leah said, and she named the boy Gad.","Na Leah see dɛ, Siar aba, na ɔfrɛɛ ne dzin Gad a asekyerɛ nye, Yiedzi.","And Leah saw that she had stopped having children, so she took her maid Zilpah and gave her to Jacob as a wife.",onesimus_7C821E01_Dec 01 output,,20.163028188162283,4.899864500847875,5.771767810026384
"When Jacob saw them, he said, “This is God's camp.” So he named the place Mahanaim.","Na Jakob hun hɔn no ɔsee dɛ, Nyankopɔn no dɔm nye yi: na ɔfrɛɛ bea no ne dzin Mahanaim.","And when Jacob saw them, he said, This is God's camp: and he called the name of that place Mahanaim.",onesimus_7C821E01_Dec 01 output,,73.88777904659449,4.899864500847875,5.771767810026384
"The Lord told Noah: Take your whole family with you into the boat, because you are the only one on this earth who pleases me.","Na EWURADZE see Noa dɛ, ɔwo nye wo fie nyinara nkɔ hɛn no mu; osiandɛ ɔwo na mehu wo dɛ etsen wɔ m’enyim wɔ ber yi mu.","And the LORD said to Noah, you and all your household shall enter the ark; for I have seen that you are righteous before Me in this generation.",output_jonathan,0.81962174,26.96887338663648,4.899864500847875,5.771767810026384
"And so, I'll put you under a curse. Because you killed Abel and made his blood run out on the ground, you will never be able to farm it again.",Na afei wofi asaase a ɔahan n’anomu regye wo nua no bɔgyaa wɔ wo nsamu no do wɔadom wo:,"Now from the land that opens its mouth to receive your brother's corpse, you have placed his blood on your cloth and shown mercy to him:",output_jonathan,0.3902962,22.53208926623186,4.899864500847875,5.771767810026384
"Abram went as far as the sacred tree of Moreh in a place called Shechem. The Canaanites were still living in the land at that time,","Na Abram twaa mu wɔ asaase no do kɔr beebi a wɔfrɛ hɔ Sekem, kɔr More esudur no ho. Na aber no nna Keenanfo wɔ asaase no do.","And Abram passed through the land to the place of Shechem, unto the plain of Moreh. And the Canaanites were then in the land.",output_jonathan,0.85099864,40.26141845771603,4.899864500847875,5.771767810026384
"Abram took down his tents and went to live near the sacred trees of Mamre at Hebron, where he built an altar in honor of the Lord.","Na Abram tutuu n’asesee, na ɔbae bɛtsenaa Mamre nsudur a ɔwɔ Hebron no ne nkyɛn, na osii afɔrmbukyia wɔ hɔ maa EWURADZE.","And Abram moved his tent, and went and dwelt by the terebinth trees of Mamre, which are in Hebron, and built an altar there to the LORD.",output_jonathan,0.8647957,45.56534668047471,4.899864500847875,5.771767810026384
"After Isaac had been there a long time, King Abimelech looked out a window and saw Isaac hugging and kissing Rebekah.","Na ɔbaa dɛ, aber a ɔkyɛɛr hɔ no, Filistiafo hen Abimelek hwɛɛ tokura mu, na ohun dɛ Isaak nye ne yer Rebeka rowewe.","And it came to pass, when he had been there a long time, that Abimelech king of the Philistines looked out at a window, and saw, and, behold, Isaac was sporting with Rebekah his wife.",output_jonathan,0.7046974,52.93693668749832,4.899864500847875,5.771767810026384
So God created humans to be like himself; he made men and women.,"Na Nyankopɔn bɔɔ nyimpa wɔ nankasa no su do, Nyew, Nyankopɔn no su do na ɔbɔɔ nyimpa; ɔbɔɔ hɔn ɔbanyin nye ɔbaa.",And God created man in His own image; in the image of God He created him; He created them male and female.,output_JA-2,,29.6784695273367,4.899864500847875,5.771767810026384
"He was sorry that he had made them,","EWURADZE nuu noho dɛ ɔyɛɛ nyimpa wɔ asaase do, na ɔyɛɛ no yaw wɔ n’akoma mu.","God saw that it was not good for man to be alone on earth, so he made a helper suitable for him in his heart.",output_JA-2,,20.66666116761616,4.899864500847875,5.771767810026384
I will keep my solemn promise to you and give you more descendants than can be counted.”,"Na mebɛma m’ahyɛmu ada emi nye ɔwo ntamu, na mebɛma adɔr mbordo.","And I will give my testimony that it is not your fault, and I will give thanks to God.",output_JA-2,,20.564542654566225,4.899864500847875,5.771767810026384
"“I'm really lucky,” Leah said, and she named the boy Gad.","Na Leah see dɛ, Siar aba, na ɔfrɛɛ ne dzin Gad a asekyerɛ nye, Yiedzi.","And Leah saw that she had stopped having children, so she took her maid Zilpah and gave her to Jacob as a wife.",output_JA-2,,20.163028188162283,4.899864500847875,5.771767810026384
"When Jacob saw them, he said, “This is God's camp.” So he named the place Mahanaim.","Na Jakob hun hɔn no ɔsee dɛ, Nyankopɔn no dɔm nye yi: na ɔfrɛɛ bea no ne dzin Mahanaim.","And when Jacob saw them, he said, This is God's host: and he called the name of that place Mahanaim.",output_JA-2,,68.72195577576367,4.899864500847875,5.771767810026384
