ref,text,translated,source_zip_file
"While Joseph was thinking about this, an angel from the Lord appeared to him in a dream. The angel said, “Joseph, the baby that Mary will have is from the Holy Spirit. Go ahead and marry her.","Ane̱ŋ a ase̱ŋ‑ɔ a saŋ a bo̱ mò̱ mfɛɛre̱‑rɔ‑ɔ, ne̱ kanye ko̱ Wuribware̱ kabɔɔ ko̱ a le̱e̱ mò̱ se̱ dee‑ro, ne̱ ɔ yɛ, “Yo̱sɛf, Deefid mò̱ ke̱nanagyi, fo̱ ma sa a Mariya ke̱taa baa fo̱ aye̱ waa fo̱ kufu, a le̱e̱ fe̱yɛ Wuribware̱ a kufwiiŋe timaa‑o ya sa mò̱ kame‑o.","While he was thinking about this, an angel of the Lord appeared to him in a dream and said, “Joseph, son of David, do not be afraid to take Mary as your wife, because what is conceived in her is from the Holy Spirit.",output_proprietary-1
"After King Herod died, an angel from the Lord appeared in a dream to Joseph while he was still in Egypt.","Ne̱ Owure Hɛrɔd a wu. Mò̱ a wu‑o, ne̱ Wuribware̱ kabɔɔ ko̱ a be̱e̱ le̱e̱ Yo̱sɛf se̱ dee‑ro Igyipiti swe̱e̱re̱ se̱.","King Herod died. After he died, the Lord appeared in a dream to Joseph in Egypt.",output_proprietary-1
Joseph got up and left with them for Israel.,"Ne̱ Yo̱sɛf a ko̱so̱ taa kayaagyi‑o na mò̱ nyi, ne̱ baa kiŋŋi yɔ Isireelii swe̱e̱re̱ se̱.","Joseph stayed in Egypt, he and his father's family, and he lived a hundred and ten years.",output_proprietary-1
"He said, “Turn back to God! The kingdom of heaven will soon be here.”","“Mo̱nꞌ nu mo̱ne̱ e̱ye̱e̱ na mo̱nꞌ kiŋŋi le̱e̱ mo̱ne̱ e̱bɔye̱‑rɔ, a le̱e̱ fe̱yɛ Wuribware̱ se̱ a kuwure‑o a tɔ‑rɔ.”","If you do good to those who do good to you, and do not do what God says you should do, it is not good.",output_proprietary-1
From Jerusalem and all Judea and from the Jordan River Valley crowds of people went to John.,"Ne̱ ase̱sɛ bwe̱e̱tɔ a ba mò̱ ase̱. Bo̱ko̱ a le̱e̱ Yɛro̱salɛm maŋ‑nɔ, bo̱ko̱ mɔ a le̱e̱ Yude̱ya swe̱e̱re̱ abe̱gya ke̱maa se̱, ne̱ bo̱ko̱ mɔ a le̱e̱ e̱maŋ pɛɛɛ ne̱ e̱ maa Yo̱o̱daŋ bo̱ŋ‑ɔ se̱.","Many people went out to him. People from Jerusalem, all of Judea, and the whole region of the Jordan went out to him.",output_proprietary-1
"Jesus answered, “Go away Satan! The Scriptures say: ‘Worship the Lord your God and serve only him.’ ”","Ne̱ Yeesuu a tɔwe̱ fe̱yɛ, “Ɔbɔnsam, nare̱ le̱e̱‑rɔ, a le̱e̱ fe̱yɛ baa be̱e̱ kyo̱rɛɛ waa abware̱se̱ŋ wo̱re̱‑ɔ‑rɔ fe̱yɛ, ‘Mo̱nꞌ suŋ mo̱ne̱ nyaŋpe̱ Wuribware̱ wo̱re̱ kpeŋ.’ ”","Then Jesus said to him, “Satan, go away, for it is written, ‘Worship the Lord your God and serve only him.’ ”",output_proprietary-1
Right then the two brothers dropped their nets and went with him.,"Ne̱ baa yɔwe̱ bamo̱ asawu bo̱ be̱ya puri amo̱‑rɔ, ne̱ baa gya Yeesuu si bo̱ yii.","If someone believes in this way and accepts him, that person belongs to Jesus.",output_proprietary-1
"You have heard people say, “Love your neighbors and hate your enemies.”","Mo̱ne̱ a be̱e̱ nu fe̱yɛ baa tɔwe̱ fe̱yɛ, ‘Ɔke̱maa kpa mò̱ bɛɛko̱ ase̱ŋ, na o kisi mò̱ do̱ŋ.’","Someone may say to you, ‘The chief does not want you, so he has rejected you.’",output_proprietary-1
"If you forgive others for the wrongs they do to you, your Father in heaven will forgive you.","Mo̱ne̱ ya ba bo̱ko̱ a e̱bɔye̱ ne̱ baa waa mo̱ne̱‑ɔ bo̱ ke bamo̱, Wuribware̱, mo̱ne̱ se̱ ne̱ ɔ bo̱ so̱so̱‑ɔ, mɔ e̱ ba mo̱ne̱ lee a ɔ bo̱ ke mo̱ne̱.","If someone does something bad to you, Wuribware, and you do not do the same to them, then you are better than them.",output_proprietary-1
"But if you don't forgive others, your Father will not forgive your sins. Worshiping God by Going without Eating","Amaa mo̱ne̱ e̱ mo̱ŋ taa mo̱ne̱ bɛɛko̱‑ana e̱bɔye̱ bo̱ ke bamo̱, amo̱ fe̱raa mo̱ne̱ se̱ ne̱ ɔ bo̱ so̱so̱‑ɔ gbaa maa taa mo̱ne̱ lee a ɔ bo̱ ke mo̱ne̱.” Ako̱ŋ ke̱kra ase̱ŋ","If someone does something bad to you, and you also do something bad to them, then you are just like the person who did bad to you.",output_proprietary-1
But I tell you that Solomon with all his wealth wasn't as well clothed as one of them.,"Amaa mo̱ e̱ tɔwe̱ mo̱ i gywii mo̱ne̱ fe̱yɛ Owure Solomɔŋ gbaa a dɛɛ kye̱na‑ɔ, na mò̱ aa mò̱ atɔ buŋsɛ dame̱naŋsɛ gbaa ooo, ɔ mo̱ŋ nya waagya timaa na ɔ bo̱ daŋ fe̱yɛ afe̱raagyi amo̱.","But if you turn away from following the ways of King Solomon, and you go and serve other gods, then you will bring trouble upon yourselves, and God will not be pleased with you.",output_proprietary-1
"How can you say, “My friend, let me take the speck out of your eye,” when you don't see the log in your own eye?","Bɛɛɛ e̱me̱ne̱ ne̱ fo̱ e̱ waa na fo̱ tɔwe̱ gywii fo̱ ko̱so̱bɛɛ‑ɔ fe̱yɛ, ‘Mo̱ ko̱so̱bɛɛ, sa a n lee kakpafɛɛ ne̱ ka dɔŋ fo̱ ke̱katɔ se̱‑ɔ’, na fo̱ fe̱raa fo̱ de ke̱be̱ŋtiŋ dabe̱ na ke̱ dɔŋ fo̱ fɔŋfɔŋ ke̱katɔ se̱?","If someone tells you that you are like the bird called kosobɛɛ, ‘Kosobɛɛ, why are you always looking up and opening your mouth?’ will you be happy or will you be annoyed?",output_proprietary-1
"You're nothing but show-offs! First, take the log out of your own eye; then you can see how to take the speck out of your friend's eye.","Fo̱ nnɔ ŋnyɔ ŋnyɔ wuye mɔ, lee ke̱be̱ŋtiŋ dabe̱ ne̱ ke̱ dɔŋ fo̱ fɔŋfɔŋ ke̱katɔ se̱‑ɔ pwɛɛ na fo̱ dɛɛ taare̱ ŋu dame̱naŋsɛ lee kakpafɛɛ ne̱ ka dɔŋ fo̱ bɛɛko̱ lee si‑o.","If you see someone in trouble, and you are able to help but you refuse and pretend not to see, one day you may also be in trouble and need help but no one will help you.",output_proprietary-1
Would you give your child a snake if the child asked for a fish?,"Bɛɛɛ mò̱ ya ko̱re̱ kakiŋgyi a ɔ wo̱, fo̱ e̱ taa ko̱wɔ a fo̱ bo̱ sa mò̱ aaa?","If someone gives you something good, will you also give them something when you have it?",output_proprietary-1
"A good tree cannot produce bad fruit, and a bad tree cannot produce good fruit.",Kiyii timaa‑o maa swɛɛ agyi bɔye̱. Ne̱ kiyii ne̱ ke̱ mo̱ŋ de alaŋfiya‑o mɔ maa swɛɛ agyi timaa.,The dog is not as big as the goat. But the dog and the cat are the same size.,output_proprietary-1
Every tree producing bad fruit will be chopped down and burned.,"Kiyii ke̱maa ne̱ ke̱ maa swɛɛ agyi timaa‑o, ba ŋe ke̱mo̱ a bo̱ bo̱ da, na bo̱ twe̱e̱ ke̱mo̱ waa de̱e̱kpa‑rɔ.","Yesterday when we were going to the farm, we saw a big snake, and the snake ran away into the bush.",output_proprietary-1
"“I will go and heal him,” Jesus replied.","Ne̱ Yeesuu yɛ, “Yooo, mo̱ a nu. Mo̱ e̱ ba a m bo̱ kya mò̱.”","Then Jesus said, “Yes, come. You will see what I will do for you.”",output_proprietary-1
"The men in the boat were amazed and said, “Who is this? Even the wind and the waves obey him.” Two Men with Demons in Them (Mark","Ne̱ e̱ye̱e̱ a kpe̱ŋ mò̱ agyase̱po̱‑ɔ, ne̱ ŋkee ba ŋwiini ba gywii abɛɛ ɛ, “Nte̱tɔ se̱sɛ e̱ gye̱ ɔnyare̱ mɔ? Ne̱ mò̱ ya sa kanɔ, ne̱ afwii na alaŋkpare̱ gya kamo̱ se̱‑ɔ ne̱e̱.” Ane̱ŋ ne̱ Yeesuu a kya anyare̱ anyɔ ko̱ ne̱ ibrisi bwe̱e̱tɔ te bamo̱ se̱‑ɔ (Maak","When he was still speaking, some people came from the house of the synagogue leader and said, “Your daughter is dead. Why bother the teacher anymore?” But Jesus, overhearing what they said, told the synagogue leader, “Don’t be afraid; just believe.”",output_proprietary-1
"While Jesus was still speaking, an official came and knelt in front of him. The man said, “My daughter has just now died! Please come and place your hand on her. Then she will live again.”","Saŋ ne̱ Yeesuu maa se̱ ɔ tɔwe̱ amo̱‑ɔ o gywii bamo̱‑ɔ, ne̱ ke̱bware̱ko̱re̱kyaŋ abre̱sɛ‑ɔ ɔko̱ a ba Yeesuu ase̱ mfe̱ŋ bo̱ kpuni aŋurii mò̱ ayaa‑rɔ. Ne̱ ɔ yɛ, “Mo̱ gyi kye̱e̱sɛ e̱ lɔ, hare̱e̱ ɔ kpa a ɔ wu. Amo̱se̱‑ɔ mo̱ e̱ ko̱re̱ fo̱ ne̱e̱ fe̱yɛ fo̱ bo̱ ba fo̱ asare̱e̱ bo̱ dɔŋŋɔ mò̱ se̱ a ɔ nya ŋkpa.”","When Jesus was still speaking, some people came from the house of the synagogue leader and said, “Your daughter is dead. Why bother the teacher anymore?” But Jesus overheard what they said and told the synagogue leader, “Don’t be afraid; just believe.”",output_proprietary-1
