ref,text,translated,source_zip_file,bleu_score,chrf_score,avg_score
"While Joseph was thinking about this, an angel from the Lord appeared to him in a dream. The angel said, “Joseph, the baby that Mary will have is from the Holy Spirit. Go ahead and marry her.","Ane̱ŋ a ase̱ŋ‑ɔ a saŋ a bo̱ mò̱ mfɛɛre̱‑rɔ‑ɔ, ne̱ kanye ko̱ Wuribware̱ kabɔɔ ko̱ a le̱e̱ mò̱ se̱ dee‑ro, ne̱ ɔ yɛ, “Yo̱sɛf, Deefid mò̱ ke̱nanagyi, fo̱ ma sa a Mariya ke̱taa baa fo̱ aye̱ waa fo̱ kufu, a le̱e̱ fe̱yɛ Wuribware̱ a kufwiiŋe timaa‑o ya sa mò̱ kame‑o.","And when he thought about this, behold, an angel of the Lord appeared to him in a dream, saying, ""Joseph, son of David, do not be afraid to take Mary as your wife, because what is conceived in her is from the Holy Spirit.""",output_proprietary_batch1,26.399142911359405,48.65657685348336,37.52785988242138
"After King Herod died, an angel from the Lord appeared in a dream to Joseph while he was still in Egypt.","Ne̱ Owure Hɛrɔd a wu. Mò̱ a wu‑o, ne̱ Wuribware̱ kabɔɔ ko̱ a be̱e̱ le̱e̱ Yo̱sɛf se̱ dee‑ro Igyipiti swe̱e̱re̱ se̱.","When King Herod died, the angel of the Lord appeared to Joseph in a dream in Egypt.",output_proprietary_batch1,24.671373435254367,57.07945521066107,40.87541432295772
Joseph got up and left with them for Israel.,"Ne̱ Yo̱sɛf a ko̱so̱ taa kayaagyi‑o na mò̱ nyi, ne̱ baa kiŋŋi yɔ Isireelii swe̱e̱re̱ se̱.","When Joseph was about to die, he made the children of Israel swear an oath.",output_proprietary_batch1,3.0098043843528286,29.299349983399413,16.15457718387612
"He said, “Turn back to God! The kingdom of heaven will soon be here.”","“Mo̱nꞌ nu mo̱ne̱ e̱ye̱e̱ na mo̱nꞌ kiŋŋi le̱e̱ mo̱ne̱ e̱bɔye̱‑rɔ, a le̱e̱ fe̱yɛ Wuribware̱ se̱ a kuwure‑o a tɔ‑rɔ.”","If you do not do what you promised to do, you will sin against the Lord your God.",output_proprietary_batch1,2.862999365766888,16.94901548011393,9.906007422940409
From Jerusalem and all Judea and from the Jordan River Valley crowds of people went to John.,"Ne̱ ase̱sɛ bwe̱e̱tɔ a ba mò̱ ase̱. Bo̱ko̱ a le̱e̱ Yɛro̱salɛm maŋ‑nɔ, bo̱ko̱ mɔ a le̱e̱ Yude̱ya swe̱e̱re̱ abe̱gya ke̱maa se̱, ne̱ bo̱ko̱ mɔ a le̱e̱ e̱maŋ pɛɛɛ ne̱ e̱ maa Yo̱o̱daŋ bo̱ŋ‑ɔ se̱.","But you will receive power when the Holy Spirit comes upon you. And you will be my witnesses in Jerusalem and in all Judea and Samaria, and to the ends of the earth.",output_proprietary_batch1,5.558947744927456,34.35201056168969,19.955479153308573
"Jesus answered, “Go away Satan! The Scriptures say: ‘Worship the Lord your God and serve only him.’ ”","Ne̱ Yeesuu a tɔwe̱ fe̱yɛ, “Ɔbɔnsam, nare̱ le̱e̱‑rɔ, a le̱e̱ fe̱yɛ baa be̱e̱ kyo̱rɛɛ waa abware̱se̱ŋ wo̱re̱‑ɔ‑rɔ fe̱yɛ, ‘Mo̱nꞌ suŋ mo̱ne̱ nyaŋpe̱ Wuribware̱ wo̱re̱ kpeŋ.’ ”","Then Jesus answered him, ""Satan, go away, because it is written in God's book that, 'You shall worship only the Lord your God.'""",output_proprietary_batch1,10.618375120565263,43.475557934386686,27.046966527475973
Right then the two brothers dropped their nets and went with him.,"Ne̱ baa yɔwe̱ bamo̱ asawu bo̱ be̱ya puri amo̱‑rɔ, ne̱ baa gya Yeesuu si bo̱ yii.","And when they could not find a way to bring him in because of the crowd, they went up and let Jesus see him.",output_proprietary_batch1,3.632928877985223,25.84399395508449,14.738461416534856
"You have heard people say, “Love your neighbors and hate your enemies.”","Mo̱ne̱ a be̱e̱ nu fe̱yɛ baa tɔwe̱ fe̱yɛ, ‘Ɔke̱maa kpa mò̱ bɛɛko̱ ase̱ŋ, na o kisi mò̱ do̱ŋ.’","They will say to the mountains, 'Fall on us,' and to the hills, 'Cover us.'",output_proprietary_batch1,2.568331954752977,14.757972236529804,8.66315209564139
"If you forgive others for the wrongs they do to you, your Father in heaven will forgive you.","Mo̱ne̱ ya ba bo̱ko̱ a e̱bɔye̱ ne̱ baa waa mo̱ne̱‑ɔ bo̱ ke bamo̱, Wuribware̱, mo̱ne̱ se̱ ne̱ ɔ bo̱ so̱so̱‑ɔ, mɔ e̱ ba mo̱ne̱ lee a ɔ bo̱ ke mo̱ne̱.","If you do not do what he told you and you say that you will not do it, God, if he does what he said, then he will do to you what he said.",output_proprietary_batch1,5.2540533178982916,25.687397778487874,15.470725548193084
"But if you don't forgive others, your Father will not forgive your sins. Worshiping God by Going without Eating","Amaa mo̱ne̱ e̱ mo̱ŋ taa mo̱ne̱ bɛɛko̱‑ana e̱bɔye̱ bo̱ ke bamo̱, amo̱ fe̱raa mo̱ne̱ se̱ ne̱ ɔ bo̱ so̱so̱‑ɔ gbaa maa taa mo̱ne̱ lee a ɔ bo̱ ke mo̱ne̱.” Ako̱ŋ ke̱kra ase̱ŋ","But if you do not forgive people their sins, your Father will not forgive your sins either."" When you fast",output_proprietary_batch1,37.25748409395151,57.79803183551982,47.52775796473567
But I tell you that Solomon with all his wealth wasn't as well clothed as one of them.,"Amaa mo̱ e̱ tɔwe̱ mo̱ i gywii mo̱ne̱ fe̱yɛ Owure Solomɔŋ gbaa a dɛɛ kye̱na‑ɔ, na mò̱ aa mò̱ atɔ buŋsɛ dame̱naŋsɛ gbaa ooo, ɔ mo̱ŋ nya waagya timaa na ɔ bo̱ daŋ fe̱yɛ afe̱raagyi amo̱.","But I tell you that even Solomon in all his glory was not dressed like one of these, and if God clothes the grass of the field which is here today and tomorrow is thrown into the fire, will he not much more clothe you?",output_proprietary_batch1,9.370187147763513,40.985886629503874,25.17803688863369
"How can you say, “My friend, let me take the speck out of your eye,” when you don't see the log in your own eye?","Bɛɛɛ e̱me̱ne̱ ne̱ fo̱ e̱ waa na fo̱ tɔwe̱ gywii fo̱ ko̱so̱bɛɛ‑ɔ fe̱yɛ, ‘Mo̱ ko̱so̱bɛɛ, sa a n lee kakpafɛɛ ne̱ ka dɔŋ fo̱ ke̱katɔ se̱‑ɔ’, na fo̱ fe̱raa fo̱ de ke̱be̱ŋtiŋ dabe̱ na ke̱ dɔŋ fo̱ fɔŋfɔŋ ke̱katɔ se̱?","But if your brother sins against you and you go and rebuke your brother saying, 'My brother, stop doing the bad thing that you are doing to me', and he listens to you and repents and stops doing the bad thing to you?",output_proprietary_batch1,1.382212405645661,20.22922597903765,10.805719192341655
"You're nothing but show-offs! First, take the log out of your own eye; then you can see how to take the speck out of your friend's eye.","Fo̱ nnɔ ŋnyɔ ŋnyɔ wuye mɔ, lee ke̱be̱ŋtiŋ dabe̱ ne̱ ke̱ dɔŋ fo̱ fɔŋfɔŋ ke̱katɔ se̱‑ɔ pwɛɛ na fo̱ dɛɛ taare̱ ŋu dame̱naŋsɛ lee kakpafɛɛ ne̱ ka dɔŋ fo̱ bɛɛko̱ lee si‑o.","If you do this, then the evil spirits will not be able to harm you anymore because you have given your life to Jesus and He will protect you from them.",output_proprietary_batch1,1.82680755836395,23.470389970336836,12.648598764350393
Would you give your child a snake if the child asked for a fish?,"Bɛɛɛ mò̱ ya ko̱re̱ kakiŋgyi a ɔ wo̱, fo̱ e̱ taa ko̱wɔ a fo̱ bo̱ sa mò̱ aaa?","If I give you money, will you not buy food for me?",output_proprietary_batch1,3.739277016277878,19.692561743015965,11.715919379646921
"A good tree cannot produce bad fruit, and a bad tree cannot produce good fruit.",Kiyii timaa‑o maa swɛɛ agyi bɔye̱. Ne̱ kiyii ne̱ ke̱ mo̱ŋ de alaŋfiya‑o mɔ maa swɛɛ agyi timaa.,"The child's mother gave birth to twins. And the child that came first, they gave birth to the mother of twins.",output_proprietary_batch1,1.8709718017288024,13.609393447628978,7.740182624678891
